Party and Electorate Candidate Votes Recorded at each polling place
"Te Tai Tokerau 67","Party Vote Details"
,,"99 MP Party","ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Christian Heritage NZ","Democrats for Social Credit","Destiny New Zealand","Direct Democracy Party","Green Party","Jim Anderton's Progressive","Labour Party","Libertarianz","Mâori Party","National Party","New Zealand Family Rights Protection Party","New Zealand First Party","OneNZ Party","The Republic of New Zealand Party","United Future New Zealand","Total Valid Party Votes","Informal Party Votes"
,"Orewa North School, Centreway Road",0,0,0,0,0,0,2,0,0,0,15,0,4,3,0,6,0,0,1,31,0
"Point Wells","Point Wells Hall, Point Wells Road",0,0,0,0,0,0,1,0,1,0,1,0,0,3,0,1,0,0,0,7,0
"Port Albert","Port Albert Hall, 980 Port Albert Road",0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,3,0,0,0,8,0
"Puhoi","Puhoi Centennial Hall, Puhoi Road",0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,1,0,0,0,8,0
"Red Beach","Red Beach Methodist Church, 76 Red Beach Road",0,0,0,0,0,0,1,0,0,0,14,0,5,4,0,2,0,0,0,26,0
,"Red Beach School, 20 Albert Hall Drive",0,1,0,0,0,0,0,0,0,2,8,0,1,8,0,5,0,0,1,26,0
"Silverdale","Stella Maris School Hall, Wainui Road",0,0,0,0,0,0,1,0,0,0,10,0,4,7,0,4,0,0,0,26,0
"Snells Beach","Snells Beach Methodist Church, 325 Mahurangi East Road",0,0,0,0,0,0,1,0,3,1,12,0,2,4,0,1,0,0,1,25,0
,"The Lifeway Trust Auditorium, 20 Goodall Road",0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,1,0,0,0,8,0
"Stanmore Bay","Hibiscus Coast Leisure Centre, 159 Brightside Road",0,0,0,0,0,0,0,0,2,0,35,0,12,4,0,7,0,0,1,61,0
"Tapora","Tapora School, 1 Okahukura Road",0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,8,0
"Wainui","Wainui School, 492 Waitoki Road",0,0,0,0,0,0,1,0,0,0,5,0,0,1,0,2,0,0,0,9,0
"Warkworth","Masonic Lodge, Baxter Street",0,0,0,0,0,0,0,0,0,0,22,0,8,4,0,9,0,0,0,43,0
,"Warkworth Methodist Church Hall, 1 Hexham Street",0,1,0,0,0,0,2,0,1,0,10,0,3,6,0,5,0,0,1,29,0
"Wellsford","Wellsford Primary School, School Road",1,0,0,0,0,0,1,0,2,0,51,0,24,6,0,11,0,0,1,97,1
"Whangaparaoa","Whangaparaoa Ratepayers Assn Hall, 717 Whangaparaoa Rd",0,0,0,0,0,0,2,0,1,0,10,0,7,4,0,0,0,0,1,25,0
,Te Atatu
"Glendene","Glendene School, 60 Barrys Road",0,2,0,0,0,0,1,0,3,0,76,0,25,4,0,6,0,0,1,118,1
"Henderson","Henderson North School, 14 Norval Road",0,0,0,1,0,0,1,0,1,1,21,0,13,4,0,8,0,0,2,52,0
,"Henderson Primary School, Montel Avenue",0,0,0,1,0,0,3,0,0,1,28,0,13,4,0,3,0,0,0,53,1
,"Pomaria Primary School, 33a Pomaria Road",0,0,0,1,0,0,2,0,3,0,83,0,47,5,0,7,0,0,1,149,2
,"Rathgar Kindergarten, 47A Longburn Road",0,0,0,0,0,0,2,0,0,0,29,0,9,0,0,7,0,0,1,48,1
,"Waitakere College, 42 Rathgar Road",0,0,0,0,2,0,7,0,1,2,44,0,18,4,0,5,0,0,1,84,2
"Massey","Lincoln Heights School, 16 Keegan Drive",0,0,0,0,0,0,2,0,4,0,75,0,37,0,3,16,0,0,0,137,1
"Sunnyvale","Sunnyvale Community Hall, 18 Sunnyside Road",0,0,0,0,0,0,2,0,2,0,30,0,20,2,0,3,0,0,0,59,2
,"Sunnyvale Primary School, 34 Ribblesdale Road",0,0,0,0,0,0,1,0,2,0,23,0,15,2,0,4,0,0,0,47,0
"Te Atatu Peninsula","Matipo Primary School, 63B Matipo Road",0,0,0,0,0,0,3,0,5,0,49,0,28,4,0,8,0,0,2,99,1
,"Peninsula Primary School, 22 Waipani Road",0,0,0,0,0,0,3,0,4,0,61,0,33,2,0,3,0,0,1,107,0
,"Rutherford Primary School, 7 Toru Street",0,0,0,0,0,0,2,0,3,0,22,0,19,3,0,3,0,0,1,53,1
,"Te Atatu Intermediate School, Harbour View Road",0,2,0,0,0,0,4,0,4,0,110,0,57,19,0,13,0,0,1,210,1
"Te Atatu South","Flanshaw Road School, 51 Flanshaw Road",0,0,0,1,0,0,1,0,3,0,50,0,25,6,0,6,0,0,1,93,1
,"Freyberg Community School, 60 Roberts Road",0,0,0,0,0,0,0,0,0,0,31,0,19,0,0,5,0,0,0,55,3
,"The Order of St John Hall, 247 Edmonton Road",0,1,0,0,0,0,1,0,3,0,33,0,20,2,1,3,0,0,0,64,0
,"Tirimoana School, 34 Kokiri Street",1,0,0,0,0,0,0,0,1,0,33,0,16,5,0,3,0,0,0,59,0
,Waitakere
"Glen Eden","Catholic Church Hall, 7 Glendale Road",0,0,0,0,0,0,0,0,0,0,4,0,3,1,0,2,0,0,0,10,0
,"Glen Eden School Hall, 3 Glenview Road",0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,2,0,0,0,7,0
,"Te Kura Kaupapa Maori o Hoani Waititi Marae, 441 West Coast Road",0,0,0,0,0,0,4,0,0,0,35,0,49,0,0,1,0,0,0,89,0
"Henderson","Henderson High School, 31 Henderson Valley Road",0,1,0,0,0,0,0,0,0,0,39,0,6,1,0,5,0,0,1,53,1
,"Summerland School Hall, Summerland Drive",0,0,0,0,0,0,0,0,0,2,14,0,6,4,0,2,0,0,0,28,0
,"Waipareira Community House, 38 Border Road",0,0,0,1,0,0,2,0,1,1,26,0,26,1,0,3,0,0,0,61,1
,"Western Heights School, 126 Sturges Road",0,0,0,0,0,0,2,0,1,0,35,0,29,3,0,1,0,0,2,73,2
"Henderson Valley","Bruce McLaren Intermediate School, Bruce McLaren Road",0,0,0,0,0,0,1,0,4,0,55,0,22,1,0,4,0,0,0,87,1
,"Henderson South School, Garelja Road",0,0,0,0,0,0,0,0,1,0,21,0,16,0,0,1,0,0,0,39,1
,"Henderson Valley Play Centre, 31 Farwood Drive",0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,16,0
,"Henderson Valley School, 389 Henderson Valley Rd",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,9,1
"Massey","Don Buck School, 124 Don Buck Road",0,0,0,0,0,0,4,0,1,0,37,0,5,3,0,3,0,0,1,54,1
,"Massey High School, 274 Don Buck Road",0,0,0,0,0,0,2,0,0,0,56,0,25,6,0,7,0,0,0,96,1
"Ranui","Birdwood School, Karepo Crescent",0,1,0,0,0,0,1,0,2,0,56,0,27,3,1,6,0,0,1,98,1
,"Ranui School, 16A Ranui Station Road",1,0,0,2,0,0,3,0,1,2,100,0,73,2,0,13,0,0,1,198,2
"Swanson","Swanson School Hall, 703 Swanson Road",0,0,0,0,0,0,0,0,4,1,39,0,14,5,0,6,0,0,2,71,1
"Waitakere","Waitakere School, Bethells Road",0,0,0,0,0,0,0,0,5,1,6,0,2,4,0,2,0,0,0,20,0
,Whangarei
"Glenbervie","Glenbervie School, Ngunguru Rd",0,0,0,0,0,0,0,0,3,0,14,0,5,0,0,7,0,0,0,29,0
"Hikurangi","Hikurangi School, Swan Ave",0,0,0,0,0,0,4,0,2,1,70,0,38,1,1,13,0,0,2,132,2
"Kamo","Kamo Intermediate School, Hailes Rd",0,0,0,0,0,0,0,0,2,0,38,0,14,4,0,9,0,0,0,67,0
,"Kamo Primary School, 3 Mile Bush Rd",0,0,0,0,0,0,2,0,3,2,100,0,25,9,0,13,0,0,0,154,6
"Kaurihohore","Kaurihohore Hall, Apotu Rd",0,0,0,0,0,0,0,0,1,0,6,0,3,4,0,0,0,0,0,14,0
"Kensington","Anglican Parish Hall, Kamo Rd",0,0,0,1,2,0,3,0,2,0,48,0,20,5,0,11,0,0,0,92,1
,"Croquet Club, Mill Road",0,0,0,1,0,0,1,0,2,0,29,0,4,2,0,2,0,0,0,41,0
,"St Johns Church Centre, 149 Kamo Rd",0,0,0,0,0,0,2,0,1,0,46,0,11,1,0,6,0,0,1,68,1
,"Table Tennis Club, Western Hills Drive",0,0,0,0,0,0,4,0,2,1,27,0,13,1,0,3,0,0,0,51,1
,"Whau Valley School, 17 Moodys Avenue",0,2,0,0,0,0,1,0,1,0,46,0,10,6,0,4,0,0,0,70,0
"Kokopu","Kokopu School, Kokopu Rd",0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,3,0,0,0,15,0
"Mangapai","Hall (cnr McAlister Rd)",0,0,0,0,0,0,2,0,1,0,4,0,3,1,0,0,0,0,0,11,0
"Mata","Mata Hall, State Highway 1",0,0,0,0,0,0,1,0,0,1,6,0,2,3,0,3,0,0,0,16,0
"Matapouri","Public Hall",0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,12,0
"Maungakaramea","Maungakaramea School, Tangihua Rd",0,0,0,0,0,0,0,0,0,0,5,0,2,1,0,0,0,0,0,8,0
"Maungatapere","Maungatapere School, Maungakahia Rd",0,0,0,0,0,0,0,0,1,0,9,0,8,3,0,4,0,0,0,25,0
"Maunu","Maunu Primary School, Maunu Rd",0,0,0,0,0,0,0,0,0,0,15,0,4,2,0,3,0,0,0,24,0
,"Selwyn Park Village, Puriri Park Rd",0,0,0,1,0,0,1,0,0,0,10,0,5,2,0,0,0,0,0,19,0
,"Whangarei Area Hospital, Maunu Rd",0,0,0,0,0,0,1,0,2,0,50,0,24,3,0,5,0,0,0,85,2
"Ngararatunua","Regent Training Centre, Ngararatunua, Pipiwai Rd",2,0,0,0,0,0,2,0,0,0,9,0,7,2,0,2,0,0,0,24,1
"Ngunguru","Ngunguru School, Te Maika Rd",0,1,0,1,0,0,0,0,3,0,19,0,6,3,0,4,0,0,0,37,0
"One Tree Point","One Tree Point School, One Tree Point Road",0,0,0,0,0,0,0,0,1,0,17,0,4,0,0,2,0,0,0,24,0
"Onerahi","Onerahi School, Church Rd",0,0,0,1,0,0,1,0,3,0,46,0,19,2,0,10,0,0,0,82,4
,"Raurimu Avenue School, Raurimu Avenue",0,0,0,0,0,0,8,0,2,0,63,0,22,1,0,3,1,0,0,100,2
,"St James Church, Onerahi Rd",0,0,0,1,0,0,0,0,3,0,56,0,16,1,0,5,0,2,2,86,0
"Otaika","Morningside School, Morningside Road",0,0,0,1,0,0,1,0,2,1,39,0,13,6,0,9,0,0,0,72,1
,"Otaika Gospel Hall (cnr Tarewa and Otaika Roads)",1,0,0,1,0,0,4,0,4,1,97,0,48,9,0,13,0,0,2,180,3
,"Otaika School, Valley View Rd",0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,1,0,0,0,11,0
"Otangarei","Otangarei School, William Jones Drive",0,0,0,4,0,0,3,0,1,1,128,0,84,0,0,10,0,0,0,231,3
"Parihaka","Riverside Free Kindergarten, 38 Kohe Street",0,0,0,0,0,0,0,0,1,1,11,0,2,1,0,2,0,0,0,18,0
"Parua Bay","Parua Bay School, Whangarei Heads Rd",0,0,0,0,0,0,0,0,3,0,27,0,15,2,0,5,0,0,0,52,0
"Poroti","Poroti School, Maungakahia Rd",0,0,0,0,0,0,0,0,0,0,16,0,7,1,0,4,0,0,0,28,2
"Portland","Portland Primary School, Portland Rd",0,0,0,0,0,0,0,0,0,0,23,0,6,0,0,2,0,0,0,31,1
"Raumanga","Manaia View School Hall, Murdock Cres",0,1,0,1,0,0,4,0,4,0,129,0,45,2,0,7,0,0,2,195,1
,"Northland Polytechnic, Raumanga Valley Road",0,0,0,1,0,0,2,0,2,1,85,0,33,0,0,7,0,0,0,131,2
"Ruakaka","Bream Bay College, Marsden Pt Rd",0,1,0,1,0,0,0,0,2,0,68,0,29,4,0,9,0,0,0,114,7
,"Ruakaka Reserve Camp Hall, 21 Ruakaka Beach Rd",0,0,0,0,0,0,0,0,1,0,6,0,2,0,0,2,0,0,0,11,0
"Ruatangata","Ruatangata Hall, Ruatangata Rd",0,0,0,0,0,0,0,0,0,0,8,0,3,2,0,1,0,0,0,14,0
"Springs Flat","Alive Christian Fellowship, 55 Great North Rd",0,0,0,0,0,0,0,0,3,0,11,0,7,4,0,2,0,0,0,27,0
"Tamaterau","Tamaterau Hall, Whangarei Heads Rd",0,0,0,0,0,0,0,0,0,0,6,0,4,2,0,1,0,0,0,13,0
"Tauraroa","Tauraroa Area School, Omana Rd",0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,6,0
"Tikipunga","Tikipunga Community Centre, 83 Paramount Parade",0,0,0,1,0,0,1,0,3,0,76,0,40,6,0,10,0,0,1,138,0
,"Tikipunga High School, Corks Rd",0,0,0,0,0,0,4,0,1,1,131,0,62,3,0,11,0,0,0,213,3
,"Trinity Uniting Church, Kiripaka Road",0,0,0,0,0,0,2,0,0,0,57,0,16,5,0,15,0,0,1,96,1
"Waipu","Waipu Hall, The Centre",0,0,1,0,0,0,1,0,0,0,17,0,7,4,0,10,0,0,0,40,0
"Whangarei","Allen Motors Northland, Reyburn Street",0,0,0,0,0,0,2,0,0,0,23,0,7,0,0,9,0,0,0,41,0
,"Northland Disability Resource Centre, 40 John St",0,0,0,0,0,0,0,0,2,0,9,0,6,3,0,4,0,0,0,24,0
,"Regent Training Classrooms, Maunu Rd",0,0,0,0,0,0,2,0,1,0,39,0,15,4,0,3,0,0,0,64,0
,"Te Renga Paraoa Marae, Porowini Avenue",0,0,0,2,0,0,4,0,6,0,73,0,66,5,0,13,0,0,0,169,2
,"Whangarei Intermediate, Rust Avenue",0,0,0,1,0,0,2,0,6,0,61,0,27,7,0,11,0,0,0,115,0
"Whangarei Heads","McLeod Bay Hall, Stewart Rd",0,0,0,0,0,0,0,0,2,0,4,0,3,2,0,2,0,0,0,13,0
,"Polling places where less than 6 votes were taken",0,0,0,0,0,0,1,0,3,0,18,0,11,8,1,7,0,0,0,49,1
,"Hospital Votes",2,0,0,0,0,0,1,0,1,0,22,1,10,1,0,9,0,0,0,47,0
,"Ordinary Votes BEFORE polling day",3,4,0,2,0,0,26,0,34,8,398,1,336,64,0,76,0,0,3,955,9
,"Special Votes BEFORE polling day",0,0,1,6,0,0,6,0,4,1,87,0,58,7,1,15,0,0,1,187,2
,"Special Votes On polling day",1,2,0,19,4,1,25,1,65,5,890,0,657,85,0,110,0,0,9,1874,10
,"Overseas Special Votes including defence force",0,2,0,0,0,0,5,0,4,0,44,0,23,6,0,15,0,0,0,99,1
,"Special Votes Allowed for Party Only",0,0,0,2,2,0,4,0,20,1,229,0,202,15,1,30,0,0,1,507,3
,"Te Tai Tokerau Total",33,49,6,126,18,3,398,1,533,71,9788,3,6151,994,17,1559,5,6,81,19842,234
,,,,,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",20076
"Electorate Party Valid Votes for Te Tai Tokerau",,"Labour Party - .4932970467"
"99 MP Party",33,.0016631388
"ACT New Zealand",49,.0024695091
"Alliance",6,.0003023889
"Aotearoa Legalise Cannabis Party",126,.0063501663
"Christian Heritage NZ",18,.0009071666
"Democrats for Social Credit",3,.0001511944
"Destiny New Zealand",398,.0200584618
"Direct Democracy Party",1,.0000503981
"Green Party",533,.0268622115
"Jim Anderton's Progressive",71,.0035782683
"Labour Party",9788,.4932970467
"Libertarianz",3,.0001511944
"Mâori Party",6151,.309998992
"National Party",994,.0500957565
"New Zealand Family Rights Protection Party",17,.0008567685
"New Zealand First Party",1559,.0785707086
"OneNZ Party",5,.0002519907
"The Republic of New Zealand Party",6,.0003023889
"United Future New Zealand",81,.0040822498
