Party and Electorate Candidate Votes Recorded at each voting place
"Ikaroa-Rāwhiti 66","Party Vote Details"
,,"ACT New Zealand","Aotearoa Legalise Cannabis Party","Ban1080","Conservative","Democrats for Social Credit","Focus New Zealand","Green Party","Internet MANA","Labour Party","Māori Party","National Party","New Zealand First Party","NZ Independent Coalition","The Civilian Party","United Future","Total Valid Party Votes","Informal Party Votes"
"Mahia   ","Te Mahia School, 457 Mahia East Coast Road",0,0,0,1,0,0,5,8,49,17,3,12,0,0,0,95,0
"Maraenui","Maraenui Bilingual School, 2a Lister Crescent",0,4,0,1,0,0,9,21,100,14,5,11,0,0,0,165,4
,"Richmond School, 13a Barnard Avenue",0,3,0,0,0,0,6,7,71,13,1,5,0,0,0,106,1
"Marewa","Church of Christ Building, 19 Douglas McLean Avenue",0,0,0,0,0,0,4,2,9,6,4,5,0,0,0,30,0
,"Marewa School, 80 Latham Street",0,2,0,0,0,0,8,19,89,13,3,9,0,0,0,143,2
"Matawai","Matawai School, 29 Raumati Street",0,0,0,0,0,0,3,4,6,2,2,2,0,0,0,19,0
"Meeanee","Meeanee School, 6 Gavin Black Street",0,0,0,0,0,0,2,0,4,4,1,0,0,0,0,11,0
"Mohaka","Mohaka School, Mohaka Coast Road",0,0,0,0,0,0,1,5,16,6,1,4,0,0,0,33,1
"Muriwai","Muriwai School, 1684 Wharerata Road",0,0,0,0,0,0,4,0,20,7,0,9,0,0,0,40,0
"Napier City","Courthouse, 251 Hastings Street ",0,4,0,0,0,0,5,1,26,4,4,8,0,0,0,52,0
,"Napier Intermediate, 3 Jull Street",0,0,0,1,0,0,7,4,27,6,3,5,0,0,0,53,1
"Napier South","St Luke's Church, 196 Vigor Brown Street",0,1,0,1,0,0,3,0,8,2,2,2,0,0,0,19,1
"Nuhaka   ","Nuhaka School, Tamakahu Street ",0,3,0,0,0,0,9,6,25,17,4,12,0,0,0,76,0
"Onekawa","Henry Charles Hall, 109 Henry Charles Terrace",0,0,0,0,0,0,3,5,11,1,0,6,0,0,0,26,0
,"Henry Hill School, 13a Dick Place",0,0,0,1,0,0,6,4,31,4,1,3,0,0,0,50,0
,"Onekawa Primary School, 235 Kennedy Road",0,0,0,1,0,0,5,0,21,6,3,3,0,0,0,39,0
,"Te Kura Kaupapa Māori O Te Ara Hou, 22 Wycliffe Street",0,2,0,0,0,0,13,14,62,19,2,10,0,0,0,122,0
"Patoka","Patoka School, corner Hendley & Puketitiri Roads",0,0,0,0,0,0,0,0,2,5,1,1,0,0,0,9,0
"Pirimai","Baptist Church, 69 Bill Hercock Street ",0,1,0,0,0,0,7,1,41,5,2,7,0,0,0,64,1
"Poraiti","Hohepa Homes, School Cafeteria, 37 Fryer Road",0,1,0,0,0,0,1,0,0,0,3,1,0,0,0,6,0
"Puketapu ","Puketapu School, 708 Puketapu Road",0,0,0,0,0,0,0,1,6,0,2,2,0,0,0,11,1
"Ruakituri","Ruakituri School, 1607 Ruakituri Road",0,0,0,1,0,0,0,1,5,0,4,1,0,0,0,12,0
"Tamatea","Porritt School, 36 Lyttelton Crescent",0,1,0,0,0,0,5,2,29,2,3,2,0,0,0,44,3
,"Tamatea Intermediate, 15 Freyberg Avenue",0,0,0,1,0,0,9,2,42,12,5,6,0,0,0,77,2
,"Tamatea Primary School, 10 Durham Avenue",0,1,0,0,0,0,10,6,48,4,10,5,0,0,0,84,7
"Taradale","Bledisloe School, 30a Meeanee Road",0,1,0,1,0,0,6,10,15,9,7,6,0,0,0,55,0
,"Taradale High School, 50 Murphy Road",0,0,0,1,0,0,3,4,18,3,0,5,0,0,0,34,0
,"Taradale Primary School, 10 Church Road",0,1,0,1,0,0,4,2,22,6,5,1,0,0,0,42,1
,"Taradale Senior Citizens (Friendship Centre), 10 Symons Lane",0,0,0,0,0,0,6,2,10,5,4,6,0,0,0,33,0
"Te Awa","Te Awa School, 1a Te Awa Avenue",0,0,0,1,0,0,4,8,32,1,4,11,0,0,0,61,1
"Te Pohue","Te Pohue School, 44 Richmond Road",0,0,0,1,0,0,0,1,2,0,0,3,0,0,0,7,0
"Tuai","Tuai Public Hall, corner Main Road & Waikare-Taheke Street",0,0,0,0,0,0,1,0,4,3,0,3,0,0,0,11,0
"Wairoa","Taihoa Marae, 174 State Highway 2 North",0,5,0,1,0,0,25,13,114,22,3,12,0,0,0,195,2
,"Wairoa College, 20 Lucknow Street",1,5,0,0,0,0,17,23,176,49,12,27,0,0,0,310,12
"Westshore ","Westshore School, 13 Ferguson Avenue",0,0,0,0,0,0,2,0,9,4,2,3,0,0,0,20,0
,Rimutaka
"Avalon","Avalon School, 10 Gordon Street",0,0,0,0,0,0,2,4,5,1,6,4,0,0,0,22,0
"Brown Owl","St Peter Chanel Catholic Centre, 1285 Fergusson Drive",0,0,1,0,0,0,4,2,15,2,3,8,0,0,0,35,1
"Ebdentown","Oxford Crescent School, 5 Oxford Crescent",0,0,0,1,0,0,0,0,4,1,1,3,0,0,0,10,1
"Heretaunga","St Brendan's School, 56 Palmer Crescent",0,0,1,0,0,0,0,0,6,3,3,1,0,0,1,15,0
"Maoribank","Maoribank School Hall, 32 Hillside Drive",1,1,0,0,0,0,1,0,6,1,3,4,0,0,0,17,0
"Naenae","Naenae Community Hall, corner Treadwell & Everest Streets",0,0,0,2,0,0,4,5,22,6,3,9,0,0,0,51,0
,"Naenae Kindergarten, 19 Seddon Street",0,1,0,0,0,0,1,2,35,4,1,5,0,0,0,49,2
,"Naenae Primary School, 18 Wheatley Street ",1,0,0,0,0,0,7,6,19,1,3,3,0,0,0,40,0
,"Rata Street School, 73 Rata Street",0,0,0,1,0,0,6,11,53,3,5,7,0,0,0,86,1
"Parkdale","Birchville School, 16 Gemstone Drive",0,0,0,0,0,0,1,1,4,2,1,3,0,0,0,12,0
"Pomare","Pomare School, 4 Partridge Street",0,0,0,0,0,0,4,4,22,3,5,6,0,0,0,44,1
"Silverstream","Old BP Silverstream, 262 Fergusson Drive",0,1,0,0,0,0,1,3,7,2,6,2,0,0,0,22,0
,"Silverstream School Hall, 27 Whitemans Road",0,0,0,0,0,0,6,0,6,5,2,5,0,0,0,24,0
"Stokes Valley","Freemasons Lodge, 162 Stokes Valley Road",0,0,1,2,0,0,9,11,49,14,10,17,0,0,0,113,0
,"Tui Glen School, 126 Stokes Valley Road",0,0,0,0,0,0,4,7,24,11,2,7,0,0,0,55,0
,"Uniting Parish Church, 346 Stokes Valley Road",1,0,0,0,0,0,3,0,11,6,6,9,0,0,0,36,0
"Taita","Avalon Intermediate School, 1041 High Street",0,0,0,0,0,0,1,3,13,5,5,5,0,0,0,32,0
,"Taita Central School, 33a Churton Crescent",0,3,0,0,0,0,5,1,37,5,4,8,0,0,0,63,2
"Te Marua","Plateau School, 12a Molloys Road",0,0,0,0,0,0,0,0,6,4,0,2,0,0,0,12,0
"Timberlea","Timberlea Community Centre, 72 Norana Road",0,1,0,0,0,0,7,2,12,1,1,4,0,0,0,28,0
"Totara Park","Totara Park School, 16 California Drive",0,0,0,1,0,0,4,3,16,3,5,12,0,0,0,44,0
"Trentham","Masonic Centre, 27-29 Islington Street",0,0,0,0,0,0,1,1,9,4,1,7,0,0,0,23,0
,"Trentham School, 2 Moonshine Road",0,1,0,0,0,0,5,8,25,5,2,11,0,0,0,57,0
"Upper Hutt","Fraser Crescent School, 16 Redwood Street",0,0,0,1,0,0,2,2,21,4,1,2,0,0,0,33,1
,"St Hilda's Church Hall, 35 Cruickshank Road",0,1,0,1,0,0,1,0,5,1,2,1,0,0,0,12,0
,"St Joseph's School Hall, 24 Royal Street",1,1,0,0,0,0,2,2,8,4,3,3,0,0,0,24,0
,"The Mall, Ground Floor, next to Farmers",0,0,0,2,0,1,10,1,42,14,16,12,0,0,0,98,1
,"Wesley Centre (St David's Hall), 1 Benzie Avenue",0,0,0,1,0,0,3,0,9,1,6,4,0,0,0,24,1
"Wallaceville","Baptist Church Hall, 1 Milton Street",0,1,0,0,0,0,3,4,15,4,4,4,0,0,1,36,1
,"Heretaunga College, 10-38 Ward Street",0,1,0,1,0,0,4,0,10,2,2,2,0,0,0,22,0
,Tukituki
"Akina","Hastings Central School, 400 Karamu Road South (corner Southampton Street)",0,1,0,0,0,0,19,8,69,13,6,9,0,0,0,125,2
"Bridge Pa","Bridge Pa School, 40 Maraekakaho Road",0,1,1,0,0,0,8,12,45,17,2,12,0,0,0,98,5
"Camberley","Community Centre, 703 Kiwi Street",0,2,0,1,0,0,15,25,114,22,3,8,1,0,0,191,2
,"Hawkes Bay Regional Hospital, Main Entrance, Omahu Road",0,1,0,1,0,0,4,9,41,7,5,6,0,0,0,74,1
"Clive","Clive Community Hall, 162 Main Road",0,1,0,0,0,0,7,7,37,21,13,10,0,0,0,96,2
"Elsthorpe","Elsthorpe School, 25 Kenderdine Road",0,0,0,0,0,0,2,0,4,1,0,0,0,0,0,7,0
"Flaxmere","Flaxmere Primary School Hall, 12 Whitby Crescent",0,0,0,2,0,0,24,39,161,43,4,25,0,0,1,299,1
,"Irongate School, 16 Walton Way",1,0,0,1,0,0,17,12,73,18,3,13,0,0,0,138,2
,"Kimi Ora Community School, 1 Boston Crescent",0,2,1,1,0,0,9,29,89,21,4,12,0,0,0,168,1
,"Peterhead School Hall, 10 Peterhead Avenue",0,5,1,1,0,0,16,22,148,32,2,22,0,0,0,249,6
"Frimley","Frimley School, 202 Frimley Road",0,2,0,1,0,0,6,13,39,16,10,11,0,0,0,98,0
"Hastings City","District Courthouse, 106 Eastbourne Street West",0,0,0,0,0,0,15,4,24,11,6,9,0,0,0,69,1
,"St John Ambulance Hall, 107 Southland Road",0,0,0,0,0,0,8,5,25,8,3,6,0,0,1,56,1
,"Wesley Hall, 108 Hastings Street South",0,1,0,0,0,0,0,6,7,4,0,1,0,0,0,19,0
"Haumoana","Haumoana Public Hall, 50 Haumoana Road",0,3,0,0,0,0,17,2,10,9,6,5,0,0,0,52,0
"Havelock North","Havelock North Bridge Club, 53 Brookvale Road",0,0,0,0,0,0,0,2,4,1,1,1,0,0,0,9,0
,"Havelock North Function Centre, 30 Te Mata Road",0,0,0,0,0,0,4,7,10,0,6,3,0,0,0,30,1
,"Havelock North High School, 177 Te Mata Road",0,0,0,0,0,0,1,0,1,3,1,1,0,0,0,7,0
,"Havelock North Primary School, 9 Campbell Street",0,0,0,0,0,0,0,1,4,2,4,2,1,0,0,14,0
,"Lucknow School, 42 Elliott Crescent",0,2,0,1,0,0,5,15,28,3,4,13,0,0,0,71,0
"Mahora","Aubyn Theatre, 815 St Aubyn Street West",0,1,0,1,0,0,4,5,40,9,3,13,0,0,0,76,0
,"Mahora School Hall, 710 Frederick Street",0,1,1,0,0,0,26,15,83,19,5,15,0,0,0,165,1
"Mangateretere","Mangateretere School, 314 State Highway 2",0,1,0,0,0,0,5,11,38,20,6,15,0,0,0,96,0
"Maraekakaho","Maraekakaho School, 68 Kereru Road",0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,6,0
"Mayfair","Karamu High School Hall, 1036 Windsor Avenue",0,2,0,0,0,0,8,8,40,6,6,8,0,0,0,78,2
,"Mayfair School, 1110 Willowpark Road North",1,2,0,0,1,0,19,18,101,19,6,21,0,0,0,188,5
"Omahu","Omahu School, 22 Taihape Road",0,1,0,0,0,0,7,7,36,14,7,16,0,0,0,88,1
"Otane","Otane School, Higginson Street",0,2,0,2,0,0,7,3,26,8,2,5,0,0,0,55,2
"Pakipaki","Pakipaki School, 316 Pakipaki Road",0,2,0,1,0,0,8,9,24,13,0,6,0,0,0,63,0
"Parkvale","Gordon Black Hall, 912 Queen Street East",0,0,0,0,0,0,0,4,4,0,1,2,0,0,0,11,0
,"Parkvale Kindergarten, 108 Park Road South",0,2,0,0,0,0,5,0,12,5,0,6,0,0,0,30,0
,"Parkvale School Hall, 1217 Howard Street",0,0,0,2,0,0,4,3,16,3,5,6,0,0,0,39,0
,"Takitimu Performing Arts School, 706 Albert Street",1,0,0,0,0,0,7,6,29,7,0,7,0,0,0,57,0
"Poukawa","Poukawa School, 107 Poukawa Road",0,0,0,0,0,0,2,0,7,1,1,2,0,0,0,13,0
"Pukehou","Pukehou School, 174 State Highway 2",0,0,0,0,0,0,1,0,6,9,2,5,0,0,0,23,2
"Raureka","Ebbett Park School Hall, 600 Oliphant Road",0,1,0,0,0,0,14,11,65,7,3,9,0,0,0,110,1
,"Raureka School Hall, 916 Gordon Road",0,3,1,0,0,0,9,16,93,18,8,13,0,0,0,161,4
"Te Awanga","Te Awanga Community Centre, 1 Wellwood Terrace",0,0,0,0,0,0,4,1,11,2,0,1,0,0,0,19,0
"Tikokino","Tikokino School, 43 Owen Street",0,0,0,0,0,0,2,1,0,1,0,2,0,0,0,6,0
"Twyford","Twyford School, 142 Twyford Road",0,0,0,0,0,0,3,3,5,0,9,0,0,0,0,20,0
"Waimarama","Mr Huggett's Garage, Redbridge, 585 Waimarama Road",0,0,0,0,0,0,2,0,5,0,1,1,0,0,0,9,0
,"Waimarama School, 27 Taupunga Road",0,0,0,0,0,0,11,6,13,8,1,2,0,0,0,41,1
,Wairarapa
"Carterton","Carterton Kindergarten, 3 Victoria Street",0,0,0,0,0,0,5,4,10,8,2,8,0,0,0,37,0
,"Carterton School Hall, corner Holloway & Dixon Streets",0,0,0,0,0,0,5,1,12,3,6,8,0,0,0,35,0
,"South End School, 275 High Street South",0,0,0,0,0,0,1,1,18,4,1,4,0,0,0,29,1
"Dannevirke","Dannevirke High School Canteen, Grant Street",0,0,0,0,0,0,1,0,7,3,2,0,0,0,0,13,0
,"Dannevirke South School Hall, corner Stairs & Hunter Streets",0,0,0,0,0,0,2,2,25,4,3,9,0,0,0,45,2
,"Dannevirke Sports Centre, Anderson Street",0,0,0,0,0,1,4,1,10,3,2,2,0,0,0,23,0
,"Huia Range School, corner Cole & High Streets",0,1,0,1,0,0,10,4,58,5,4,7,0,0,0,90,2
,"The Hub, Allardice Street",0,1,0,0,0,0,9,2,36,4,6,10,0,0,0,68,3
,"Totara College, 3 Ruahine Street",0,0,0,0,0,0,5,1,4,1,4,4,0,0,0,19,0
"Eketahuna","Eketahuna School, Albert Street",0,2,0,0,0,0,3,1,7,8,4,6,0,0,0,31,1
"Featherston","Featherston School Hall, corner Lyons & Revans Streets",0,0,0,1,0,0,7,3,26,7,3,8,0,0,0,55,0
"Gladstone","Gladstone School Hall, Te Whiti Road",0,3,0,0,0,0,1,0,1,4,2,0,0,0,0,11,0
"Greytown","Greytown School Hall, East Street",0,3,0,0,0,0,9,0,21,5,6,3,0,0,0,47,1
,"Kuranui College Student Centre, Bidwells Cutting Road",0,2,0,0,0,0,3,0,4,0,3,0,0,0,0,12,0
"Martinborough","Martinborough School Hall, 14 Dublin Street",0,1,0,0,0,0,6,1,21,7,12,10,0,0,0,58,1
"Masterton","Chanel College Hall, 26 Herbert Street",0,0,0,0,0,0,1,2,7,5,0,4,0,0,0,19,1
,"Courthouse, 41 Dixon Street",0,0,0,0,0,0,6,0,22,7,4,7,0,0,0,46,0
,"Douglas Park School Hall, 136 Cole Street",0,0,0,0,0,0,2,1,8,3,2,0,0,0,0,16,0
,"Fernridge School Hall, 264 Upper Plain Road",0,0,0,0,0,0,1,0,1,3,0,2,0,0,0,7,0
,"IDEA Services (IHC Centre), 46 Bentley Street",0,0,0,0,0,0,2,0,7,3,0,1,0,0,0,13,2
,"Lakeview School Hall, corner Te Ore Ore & Colombo Roads",0,2,0,0,0,0,7,6,48,22,10,16,0,0,0,111,0
,"Makoura College Students Centre, corner Makora Road & Johnstone Street",0,6,0,0,0,0,7,9,54,21,2,9,0,0,0,108,3
,"Masterton Intermediate School Hall, 38 Intermediate Street",0,0,0,0,0,0,5,4,19,0,7,12,0,0,0,47,1
,"Solway School Hall, 318 Ngaumutawa Road",0,1,0,0,0,0,4,0,12,10,4,3,0,0,0,34,0
,"Town Hall, 64 Chapel Street",0,2,1,0,0,0,10,8,30,15,10,13,0,0,0,89,0
,"Westside Playcentre, corner Renall Street & Ngaumutawa Road",0,0,0,0,0,0,2,5,9,1,0,6,0,0,0,23,0
"Norsewood","Norsewood School, Coronation Street",0,0,0,0,0,0,3,0,10,1,0,2,0,0,0,16,0
"Omakere","Omakere School, 46 Long Range Road",0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,5,1
"Pahiatua","Pahiatua School Hall, corner Albert Street & Mangahao Road",0,0,0,0,0,0,1,1,10,2,3,0,0,0,0,17,0
,"Tararua District Council Chambers, 136 Main Street",0,0,0,0,0,0,3,1,16,4,3,6,0,0,0,33,0
"Pirinoa","Pirinoa School, Lake Ferry Road",0,0,1,0,0,0,2,0,3,14,4,4,0,0,0,28,0
"Pongaroa","Pongaroa School, 9 Makomako Street",0,1,0,0,0,0,0,1,0,0,2,6,0,0,0,10,0
"Porangahau","Porangahau School, Keppel Street",0,0,0,1,0,0,15,2,18,14,4,6,0,0,0,60,0
"Takapau","Takapau School Hall (Nancy Street entrance)",0,3,0,1,0,0,6,3,16,5,3,9,0,0,0,46,1
"Waipawa","Central Hawkes Bay District Council Chambers, 28-32 Ruataniwha Street",0,0,0,0,0,0,5,1,19,8,4,6,0,0,0,43,1
,"Waipawa School, Technology Block, 6 Harker Street",0,1,0,2,0,0,4,0,34,1,4,11,0,0,0,57,1
"Waipukurau","Central Hawkes Bay College Library, 45 Tavistock Road",0,1,0,0,0,0,8,5,22,3,7,8,0,0,0,54,0
,"The Terrace School Staffroom, 164 Porangahau Road",1,0,0,0,0,0,7,2,28,5,4,5,0,0,0,52,0
,"Waipukurau School Hall, St Marys Road",0,0,0,0,0,0,13,2,20,8,5,8,0,0,0,56,0
"Woodville","Woodville School Hall, Vogel Street",0,2,0,0,0,0,3,4,42,7,4,14,0,0,0,76,0
,"Voting places where less than 6 votes were taken",0,2,0,5,0,0,14,5,34,8,25,19,0,0,0,112,5
,"Ordinary Votes BEFORE polling day",8,59,5,39,0,1,505,634,2653,703,236,571,7,0,2,5423,95
,"Special Votes BEFORE polling day",2,28,1,5,0,0,108,157,453,114,34,56,0,0,0,958,14
,"Special Votes On polling day",3,38,4,8,0,0,176,148,708,199,78,150,0,0,0,1512,18
,"Overseas Special Votes including Defence Force",0,0,0,0,0,0,23,35,62,16,10,8,0,0,0,154,3
,"Votes Allowed for Party Only",0,14,0,4,0,0,66,57,285,57,28,30,0,1,0,542,8
,"Ikaroa-Rāwhiti Total",24,313,25,130,2,4,2275,2152,10489,2699,1189,2490,11,2,6,21811,325
,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",22136
"Electorate Party Valid Votes for Ikaroa-Rāwhiti",,"Labour Party - .4809041309"
"ACT New Zealand",24,.0011003622
"Aotearoa Legalise Cannabis Party",313,.0143505571
"Ban1080",25,.0011462106
"Conservative",130,.0059602953
"Democrats for Social Credit",2,.0000916969
"Focus New Zealand",4,.0001833937
"Green Party",2275,.1043051671
"Internet MANA",2152,.0986658108
"Labour Party",10489,.4809041309
"Māori Party",2699,.1237448994
"National Party",1189,.0545137775
"New Zealand First Party",2490,.1141625785
"NZ Independent Coalition",11,.0005043327
"The Civilian Party",2,.0000916969
"United Future",6,.0002750906
