Party and Electorate Candidate Votes Recorded at each polling place
"Aoraki 1","Party Vote Details"
,,"99 MP Party","ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Christian Heritage NZ","Democrats for Social Credit","Destiny New Zealand","Direct Democracy Party","Green Party","Jim Anderton's Progressive","Labour Party","Libertarianz","Mâori Party","National Party","New Zealand Family Rights Protection Party","New Zealand First Party","OneNZ Party","The Republic of New Zealand Party","United Future New Zealand","Total Valid Party Votes","Informal Party Votes"
"Otematata","Otematata Community Centre",0,2,0,0,0,0,1,1,4,3,53,0,0,66,0,12,0,0,1,143,0
"Otipua","Otipua Hall",0,7,0,0,0,0,3,0,7,0,38,0,0,88,0,9,0,0,5,157,0
"Pareora East","Timaru South School, Paeroa Campus",2,2,0,5,1,0,1,0,11,10,117,0,0,59,1,26,0,0,9,244,0
"Peel Forest","Peel Forest Hall, Coopers Creek Peel Forest Road",0,2,0,0,0,0,1,0,15,2,22,0,0,72,0,3,0,0,6,123,0
"Pleasant Point","Pleasant Point Hall, Halstead Rd",1,21,1,3,2,1,0,1,45,18,251,0,1,605,0,74,0,0,43,1067,5
"Rangitata","Rangitata Soldiers Memorial Hall, State Highway 1",0,3,0,2,0,0,0,0,3,1,32,0,1,95,0,7,0,0,3,147,0
"Seadown","Seadown Hall",0,5,0,1,0,0,0,0,2,3,84,0,0,149,0,20,0,0,3,267,0
"Sherwood Downs","Sherwood Downs Community Hall",0,1,0,0,0,0,0,0,1,0,10,0,0,56,0,2,0,0,0,70,0
"Southburn","Southburn Hall (cnr Caird and Pareora River Road)",0,3,0,0,0,0,0,0,3,1,22,0,0,76,0,3,0,0,0,108,0
"St Andrews","St Andrews School",0,0,0,2,0,0,0,0,12,9,73,0,0,159,0,10,0,0,9,274,2
"Studholme","Studholme Hall",0,3,1,0,0,0,2,0,2,2,13,0,0,51,0,5,0,0,0,79,1
"Temuka","Opihi College, 83 Richard Pearse Drive",0,12,0,2,1,0,0,0,28,12,351,0,1,268,0,44,0,0,19,738,2
,"Presbyterian Church Complex, Hally Terrace",0,6,2,5,3,2,0,0,18,21,344,0,1,283,0,81,0,0,23,789,3
,"Primary School, 9 Hayhurst Street",0,7,0,2,1,0,0,0,23,17,264,0,1,166,1,42,0,0,16,540,2
,"St John Ambulance Hall, King Street",1,3,0,3,1,1,0,0,19,11,255,0,0,181,0,41,0,0,13,529,0
"Timaru","Aoraki International College, Grey Road",2,5,1,2,0,1,2,0,33,5,278,0,0,139,0,22,0,0,8,498,5
,"Bluestone School, Raymond Street",0,11,0,5,0,1,2,0,36,12,339,0,2,273,0,34,0,0,16,731,0
,"Caroline Bay Community Lounge",0,1,0,2,0,0,1,2,20,6,143,0,0,97,0,29,0,0,16,317,3
,"Courthouse, 12 North Street",1,9,0,3,0,1,1,0,18,6,262,0,2,219,0,32,0,0,13,567,3
,"Gleniti School, 22 Heath Street",0,6,0,1,0,0,1,0,17,5,239,0,0,421,0,19,0,0,24,733,1
,"Grantlea Downs School, 65 Grants Road",1,4,0,4,0,1,0,0,22,7,332,0,1,204,0,49,0,0,6,631,1
,"Highfield School, Rimu Street",0,5,0,3,0,0,2,0,27,15,320,0,0,277,0,27,0,0,12,688,2
,"Kensington-Otipua Parish Hall, 11 Otipua Road",1,9,0,0,0,0,1,0,21,11,297,1,0,150,0,28,0,0,11,530,2
,"Methodist Church Hall, 4 Woodlands Road",2,11,0,9,2,0,7,0,32,24,462,0,3,278,0,49,0,0,21,900,2
,"Oceanview Heights School, Selwyn Street",0,7,2,4,1,1,1,1,48,19,690,0,0,382,0,69,0,0,29,1254,7
,"South School, 44 Queen Street",1,6,0,8,0,1,4,0,38,16,506,0,1,228,0,66,0,0,21,896,5
,"St John's Church Hall, Wai-iti Road",1,11,0,2,2,1,2,0,57,14,515,0,3,536,2,85,0,0,32,1263,2
,"St Josephs School, 50 Kelvin Street",0,3,0,4,0,0,2,0,17,9,176,0,0,195,0,28,0,0,15,449,3
,"St Mary's Church Hall, 24 Church Street",0,15,0,3,0,2,1,1,40,10,273,0,2,229,0,27,1,1,20,625,4
,"St Paul's Church Hall, Seddon Street",0,8,0,0,2,0,2,1,21,9,162,0,0,216,0,26,0,0,28,475,0
,"St Stephen's Church Hall, 349 Wai-iti Road",1,10,0,0,0,3,2,0,44,16,459,0,2,631,1,65,0,0,39,1273,7
,"St Stephen's Church, Washdyke, 271 Hilton Highway",0,7,0,4,0,1,0,0,15,7,130,0,0,212,0,30,0,0,11,417,0
,"Trinity Church Hall, College Road",1,5,1,4,0,2,6,1,24,13,385,1,0,229,0,38,0,0,32,742,2
,"Trinity West, Presbyterian Church Hall, Church Street",0,8,2,2,2,0,6,0,28,14,374,0,0,220,1,58,0,1,19,735,5
,"Waimataitai Kindergarten, 69 Evans Street",0,1,1,1,0,0,2,0,15,5,99,0,1,74,0,16,0,0,8,223,2
,"Waimataitai School Library, Trafalgar Street",1,9,0,5,1,1,0,0,46,5,314,0,1,314,0,31,1,0,17,746,2
"Totara Valley","Totara Valley Combined Districts Hall",0,5,0,1,0,0,0,0,8,0,6,0,0,111,0,1,0,0,3,135,0
"Twizel","Twizel Area School",0,8,0,0,0,0,2,0,53,4,276,0,0,154,0,28,0,0,20,545,3
"Waihao Downs","Waihao Downs School",0,2,0,1,1,0,2,0,5,2,25,0,0,85,0,7,0,0,6,136,0
"Waihaorunga","Waihaorunga School",0,1,0,1,0,0,0,0,1,0,6,0,0,54,0,4,0,0,0,67,0
"Waimate","Centennial School, 5 Hughes St",0,1,2,5,0,1,1,2,18,7,192,0,1,160,0,22,0,0,14,426,3
,"Main School Hall, John Street",0,6,1,2,1,0,1,0,38,15,333,0,1,239,1,73,0,1,25,737,8
,"Silver Band Hall, High Street",0,12,0,3,1,0,5,0,33,19,496,0,0,407,1,90,0,0,26,1093,6
"Waitohi","Waitohi Hall",0,4,0,0,0,0,0,0,4,0,13,0,0,88,0,9,0,0,0,118,0
"Winchester","Winchester Rural School",0,3,0,1,0,0,0,0,14,6,99,0,0,169,0,22,0,0,7,321,0
"Woodbury","Woodbury School, Woodbury Road ",0,3,0,0,0,0,0,0,21,5,45,0,1,129,0,12,0,0,4,220,1
,"Polling places where less than 6 votes were taken",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"Hospital Votes",2,3,1,0,1,1,1,0,10,5,202,0,1,192,1,26,0,0,5,451,9
,"Ordinary Votes BEFORE polling day",0,11,2,1,1,0,5,0,83,21,689,1,0,728,0,104,0,0,45,1691,11
,"Special Votes BEFORE polling day",0,1,2,0,0,0,0,0,5,5,68,0,1,73,0,9,0,0,0,164,1
,"Special Votes On polling day",0,22,1,14,1,2,10,0,116,14,691,1,1,707,1,95,0,0,28,1704,3
,"Overseas Special Votes including defence force",0,5,0,1,0,0,0,0,28,1,85,0,2,104,0,10,0,0,1,237,0
,"Special Votes Allowed for Party Only",0,0,0,3,1,0,0,0,8,0,71,1,1,29,0,9,0,0,2,125,2
,"Aoraki Total",19,398,24,130,31,30,91,19,1524,523,13596,6,38,14653,13,2048,3,3,878,34027,137
,,,,,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",34164
"Electorate Party Valid Votes for Aoraki",,"National Party - .4306286185"
"99 MP Party",19,.0005583801
"ACT New Zealand",398,.0116965939
"Alliance",24,.0007053222
"Aotearoa Legalise Cannabis Party",130,.0038204955
"Christian Heritage NZ",31,.0009110412
"Democrats for Social Credit",30,.0008816528
"Destiny New Zealand",91,.0026743468
"Direct Democracy Party",19,.0005583801
"Green Party",1524,.0447879625
"Jim Anderton's Progressive",523,.0153701472
"Labour Party",13596,.3995650513
"Libertarianz",6,.0001763306
"Mâori Party",38,.0011167602
"National Party",14653,.4306286185
"New Zealand Family Rights Protection Party",13,.0003820495
"New Zealand First Party",2048,.0601874982
"OneNZ Party",3,.0000881653
"The Republic of New Zealand Party",3,.0000881653
"United Future New Zealand",878,.0258030388
