Party and Electorate Candidate Votes Recorded at each polling place
"Ohariu 35","Party Vote Details"
,,"ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Democrats for Social Credit","Family Party","Green Party","Jim Anderton's Progressive","Kiwi Party","Labour Party","Libertarianz","Maori Party","National Party","New Zealand First Party","New Zealand Pacific Party","RAM - Residents Action Movement","The Bill and Ben Party","The Republic of New Zealand Party","United Future","Workers Party","Total Valid Party Votes","Informal Party Votes"
,"Newlands School Hall, 200 Newlands Road",23,1,8,0,2,85,12,9,496,1,13,431,24,0,0,10,0,40,1,1156,7
,"Rewa Rewa School Hall, 4 Padnell Crescent",20,0,1,1,0,53,4,8,333,1,0,309,18,1,0,4,0,27,0,780,2
"Newtown","Wellington Hospital, Te Ao Marama Training Centre, Riddiford Street (main entrance)",0,0,0,0,0,1,0,2,8,0,0,14,0,0,0,1,0,2,0,28,0
"Ngaio","Ngaio Town Hall, 1 Ottawa Road",110,4,7,0,0,431,12,5,801,0,25,1083,41,1,0,8,2,36,1,2567,4
"Normandale","St Aidans-On-The-Hill Church Hall, corner Poto Road & Stratton Street",32,1,0,1,1,85,6,7,230,0,5,401,11,0,0,2,0,18,0,800,1
"Ohariu","Ohariu Hall, 550 Ohariu Valley Road",12,0,2,0,0,23,3,0,27,0,1,106,1,0,0,1,0,1,0,177,0
"Paparangi","Paparangi School Hall, 59 Beazley Avenue",39,2,3,0,0,64,2,26,383,1,9,412,31,1,0,7,0,26,1,1007,1
"Petone","Air Training Corps Drill Hall, 2a Udy Street",3,0,1,0,0,19,0,0,21,0,2,45,0,0,0,0,0,6,0,97,0
,"Petone Central School, 16 Britannia Street",6,1,2,0,0,9,3,0,38,0,0,30,3,0,0,0,1,3,0,96,0
"Porirua","Porirua Employment Hub, Asset Finance Building, 6 Hagley Street",0,0,0,0,0,2,0,0,9,0,0,11,1,0,0,0,0,0,0,23,0
"Tawa","Garage, 127 Taylor Terrace",4,0,0,0,0,12,2,8,96,0,2,160,14,2,1,2,0,11,0,314,1
,"Garage, 16 St Catherines Terrace",16,1,1,0,1,29,2,3,101,0,3,268,5,0,0,4,0,14,0,448,1
,"Hampton Hill School, 4 Rimu Street",5,1,2,0,1,24,1,1,66,0,0,86,8,0,0,4,0,3,0,202,0
,"Hampton Hill School, Victory Crescent",13,0,3,0,0,21,4,13,230,0,2,169,10,1,0,2,0,8,0,476,1
,"New Life Church Hall, 236 Main Road",16,1,0,0,4,49,9,18,267,0,6,302,25,3,0,1,1,17,0,719,2
,"Redwood School, 69a Redwood Avenue",44,2,3,0,2,64,9,4,231,0,6,487,28,0,0,9,0,17,1,907,1
,"Tawa School, 6 Oxford Street",18,0,4,0,1,67,6,8,303,1,5,373,25,2,0,4,0,24,1,842,3
"Wellington City","Michael Fowler Centre, Renouf Foyer, Level 1, 111 Wakefield Street",10,0,2,0,0,29,0,2,75,1,2,83,4,0,0,4,0,3,0,215,1
,"Polling places where less than 6 votes were taken",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"Hospital Votes",0,2,0,0,1,8,6,3,71,0,1,107,6,0,0,0,0,11,0,216,7
,"Ordinary Votes BEFORE polling day",96,5,4,1,8,289,16,27,1081,1,21,1674,68,3,1,8,0,70,1,3374,7
,"Special Votes BEFORE polling day",12,0,1,0,0,48,4,4,166,0,5,217,16,0,0,0,0,8,0,481,2
,"Special Votes On polling day",66,3,15,1,11,273,17,15,948,0,31,1089,42,3,0,34,0,25,2,2575,5
,"Overseas Special Votes including defence force",26,0,6,0,1,128,3,1,299,4,7,514,8,0,0,1,0,15,0,1013,5
,"Votes Allowed for Party Only",8,0,2,0,3,28,3,3,130,0,9,114,2,0,0,1,0,6,0,309,1
,"Ohariu Total",1304,55,119,9,65,3488,273,283,12728,20,278,17670,798,22,7,208,7,843,11,38188,88
,,,,,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",38276
"Electorate Party Valid Votes for Ohariu",,"National Party - .4627107992"
"ACT New Zealand",1304,.0341468524
"Alliance",55,.001440243
"Aotearoa Legalise Cannabis Party",119,.0031161621
"Democrats for Social Credit",9,.0002356761
"Family Party",65,.0017021054
"Green Party",3488,.091337593
"Jim Anderton's Progressive",273,.0071488426
"Kiwi Party",283,.0074107049
"Labour Party",12728,.3332984184
"Libertarianz",20,.0005237247
"Maori Party",278,.0072797738
"National Party",17670,.4627107992
"New Zealand First Party",798,.0208966167
"New Zealand Pacific Party",22,.0005760972
"RAM - Residents Action Movement",7,.0001833037
"The Bill and Ben Party",208,.0054467372
"The Republic of New Zealand Party",7,.0001833037
"United Future",843,.0220749974
"Workers Party",11,.0002880486
