Party and Electorate Candidate Votes Recorded at each polling place
"Te Tai Tokerau 68","Party Vote Details"
,,"ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Democrats for Social Credit","Family Party","Green Party","Jim Anderton's Progressive","Kiwi Party","Labour Party","Libertarianz","Maori Party","National Party","New Zealand First Party","New Zealand Pacific Party","RAM - Residents Action Movement","The Bill and Ben Party","The Republic of New Zealand Party","United Future","Workers Party","Total Valid Party Votes","Informal Party Votes"
"Helensville","Helensville Primary School Hall, corner Rata & Garfield Roads",1,0,0,0,0,3,1,1,42,0,34,15,13,0,0,1,0,0,0,111,0
"Herald Island","Herald Island Fire Station, 57 Ferry Parade ",0,0,0,0,0,1,0,0,3,0,2,0,1,0,0,0,0,0,0,7,0
"Hobsonville","Hobsonville Primary School, 104 Hobsonville Road",0,0,0,0,0,1,0,0,7,0,1,10,3,0,0,0,0,0,0,22,0
,"Hobsonville Public Hall, 397 Hobsonville Road",2,0,0,0,0,0,0,0,11,0,2,14,2,0,0,0,0,0,0,31,2
"Huapai","Huapai District School Hall, 40 Station Road",0,0,0,0,0,1,0,0,2,0,2,13,1,0,0,0,0,0,0,19,0
"Kaukapakapa","Kaukapakapa Village Hall, 977 Kaipara Coast Highway",1,0,1,0,0,2,0,0,13,0,17,9,2,0,0,0,0,0,0,45,0
"Kumeu","Kumeu Baptist Youth Hall, 21 Access Road",0,0,0,0,0,3,0,0,6,0,2,10,4,0,0,0,0,0,0,25,0
"Muriwai","Muriwai Fire Station, corner Coast & Motutara Roads",0,0,0,0,0,5,0,0,8,0,4,1,2,0,0,0,0,0,0,20,0
"Parakai","Parakai School, 10 Fordyce Road",0,0,0,0,0,1,0,1,24,0,32,7,6,0,0,1,0,0,0,72,2
"Paremoremo","Ridgeview School, 1 Cutts Crescent",1,0,0,0,0,0,0,0,14,0,3,4,4,0,0,0,0,0,0,26,0
"Riverhead","Riverhead School, 21 School Road",0,0,0,0,0,1,0,0,16,0,6,3,2,0,0,0,0,0,0,28,1
"Taupaki","Taupaki School, 14 Cottle Road",0,0,0,0,0,1,0,0,2,0,1,2,0,0,0,0,0,0,0,6,0
"Waimauku","Waimauku School, 2 Muriwai Road",1,0,0,0,1,1,0,0,12,0,15,15,1,0,0,0,0,2,0,48,0
"Waioneke","Waioneke School, 1981 South Head Road",0,0,0,0,0,1,0,0,1,0,2,2,1,0,0,0,0,1,0,8,1
"Waitoki","Waitoki School Hall, 1119 Kahikatea Flat Road",0,0,0,0,0,1,0,0,1,0,2,5,0,0,0,0,0,0,0,9,0
"West Harbour","Marina View School, 97-99 Marina View Drive",2,0,2,0,0,0,0,0,6,0,9,10,2,0,0,0,0,0,0,31,1
,"West Harbour Alliance Church, 145 Moire Road",0,0,1,0,0,2,0,0,21,0,17,8,3,0,0,0,0,0,0,52,0
,"West Harbour Primary School, 74 Oriel Avenue",0,0,3,0,0,3,0,0,45,0,26,6,8,0,0,0,0,0,0,91,0
"Whenuapai","Whenuapai School, 14 Airport Road",1,0,0,0,0,0,0,0,4,0,5,6,0,0,0,0,0,0,0,16,0
,"Whenuapai Village Hall, 41 Waimarie Road",0,0,0,0,0,1,0,1,2,0,3,4,0,0,0,0,0,0,0,11,3
,North Shore
"Bayswater","Bayswater School, Bayswater Avenue",1,0,0,0,0,2,0,0,29,0,19,7,4,0,0,0,0,0,0,62,0
"Belmont","Belmont Primary School, 3a Harrison Avenue",0,0,0,0,0,2,0,0,9,0,1,6,2,0,0,0,0,1,0,21,1
"Campbells Bay","Campbells Bay School Hall, 77 Aberdeen Road",0,0,0,0,0,0,0,0,1,0,2,3,2,0,0,0,0,0,0,8,0
"Castor Bay","Presbyterian Church Hall, corner Seaview Road & Katui Street",1,0,0,0,0,1,0,0,1,0,1,3,1,0,0,1,0,0,0,9,0
"Devonport","Devonport Community House, 32 Clarence Street",1,0,0,0,0,5,0,0,10,0,7,6,1,0,0,2,0,0,0,32,0
,"Devonport Holy Trinity Parish Hall, 20 Church Street",0,0,0,0,0,5,0,0,10,0,0,2,3,0,0,0,0,0,0,20,0
,"Devonport Presbyterian Church Hall, Cnr Victoria and Albert Streets",1,0,0,0,0,1,0,0,11,0,4,6,4,0,0,0,0,0,0,27,0
"Forrest Hill","Forrest Hill Presbyterian Church Hall, 151 Forrest Hill Road",1,0,0,0,0,0,0,0,9,0,5,9,3,0,0,0,0,0,0,27,0
"Hauraki","Takapuna Bible Chapel Hall, 13 Jutland Road",1,0,1,0,0,2,0,0,11,1,7,7,4,0,0,0,0,0,0,34,0
,"Takapuna Grammar School, Lake Road",1,0,0,0,0,2,0,0,5,0,6,3,1,0,0,0,0,0,0,18,0
"Mairangi Bay","Mairangi Bay Presbyterian Church Hall, 11 Hastings Road",0,0,0,0,0,1,0,0,4,0,1,6,0,0,0,0,0,0,0,12,0
,"Mairangi Bay School, Galaxy Drive entrance",0,0,0,0,0,3,0,0,1,0,2,5,0,0,0,0,0,0,0,11,0
"Milford","Carmel College, 114 Shakespeare Road",0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,1,0,0,0,6,0
,"Milford Baptist Church Hall, 3 Dodson Avenue",1,0,0,0,1,0,0,0,4,0,1,6,1,0,0,0,0,0,0,14,0
,"Milford School, 34 Shakespeare Road",0,0,0,0,0,1,0,0,8,0,9,6,3,0,0,0,0,0,0,27,0
,"North Shore Hospital, Shakespeare Road",0,0,0,0,0,0,0,0,9,0,1,3,1,0,0,0,0,0,0,14,0
"Narrow Neck","Vauxhall School, Morrison Avenue",0,0,0,0,0,2,0,0,8,0,1,1,0,0,0,1,0,0,0,13,0
"Stanley Bay","Stanley Bay School, 15 Russell Street",0,0,0,0,0,0,0,0,7,0,2,2,0,0,0,0,0,0,0,11,0
"Sunnynook","Sunnynook School, 27 Lyford Crescent",0,0,0,0,0,1,0,0,2,0,11,5,2,0,0,0,0,0,0,21,0
,"Wairau Intermediate School, Becroft Drive",1,0,1,0,0,1,0,0,22,0,11,8,3,0,0,0,0,0,0,47,0
"Takapuna","Takapuna Methodist Church Hall, corner Lake Road & Tennyson Avenue",0,0,0,0,0,1,0,0,3,0,7,6,0,0,0,0,0,0,0,17,2
,"Takapuna Normal Intermediate School, 54b Taharoto Road",0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,7,0
,"Takapuna School, 23 Auburn Street or Anzac Street entrance",0,0,1,0,0,1,0,0,1,0,2,5,1,0,0,0,0,0,0,11,0
,Northcote
"Beachhaven","Birkdale Beachhaven Residents Hall, 336 Rangatira Road",0,0,1,0,0,7,0,0,75,0,63,12,10,0,0,0,0,0,0,168,0
,"Maria Assumpta Parish Hall, 198 Beachhaven Road",0,0,0,0,1,6,1,0,40,0,29,8,4,0,0,0,0,0,0,89,0
"Birkdale","Birkdale Intermediate School, 200 Birkdale Road",1,0,1,0,1,3,0,0,46,0,24,10,2,0,0,2,0,0,0,90,1
,"Birkdale North School, 213 Birkdale Road",0,0,0,0,0,4,0,0,20,0,22,4,2,0,0,0,0,0,0,52,0
,"Birkenhead Baptist Church Hall, 25 Birkdale Road",0,0,0,0,0,3,0,0,26,0,14,7,7,0,0,1,0,1,0,59,0
"Birkenhead","All Saints Hall, 187 Hinemoa Street",0,0,1,0,0,2,0,0,13,0,1,2,0,0,0,0,0,0,0,19,0
,"Chelsea Primary School, 2 Onetaunga Road",0,0,0,0,0,4,1,0,9,0,3,3,0,0,0,0,0,0,0,20,0
,"North Shore Church of Christ, 3 Willow Avenue",0,0,0,0,0,1,0,0,7,0,1,4,1,0,0,0,0,0,0,14,0
,"Zion Hill Methodist Church Hall, 237 Onewa Road (corner Birkenhead Avenue)",0,0,0,0,0,4,0,1,19,0,8,5,3,0,0,0,0,0,0,40,0
"Glenfield","Glenfield College, 52-60 Kaipatiki Road",0,0,0,0,0,0,0,0,4,0,8,4,1,0,0,0,0,0,0,17,0
,"Glenfield Community Centre, 411 Glenfield Road (corner Bentley Avenue)",1,0,1,0,0,6,0,0,18,0,12,3,3,0,0,0,0,0,0,44,1
,"Glenfield Primary School, 101 Chivalry Road",1,0,0,0,2,4,0,0,15,0,9,5,3,0,0,0,0,0,0,39,0
,"Windy Ridge School, 50 Seaview Road",0,0,0,0,0,0,0,0,9,0,3,8,2,0,0,1,0,0,0,23,0
"Marlborough","Marlborough Park Hall, 13a Chartwell Avenue",1,0,1,0,0,2,0,0,17,0,17,12,4,0,0,1,0,0,0,55,0
"Northcote","Northbridge Retirement Village Hall, 45 Akoranga Drive",0,0,0,0,0,2,0,0,13,0,10,2,1,0,0,1,0,0,0,29,0
,"Northcote Intermediate, 145 Lake Road",0,0,0,0,2,5,1,0,54,0,18,10,7,0,0,0,0,1,0,98,0
,"Northcote Primary School, 2 Lake Road (corner Onewa Road)",1,0,0,0,0,4,0,0,12,0,11,8,0,0,0,0,0,0,0,36,1
,"Onewa Masonic Lodge, 14 Rodney Road",1,0,0,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0,12,0
,"Sunnybrae Normal School, 36 Sunnybrae Road",1,0,0,0,1,0,0,0,16,0,8,5,4,0,0,0,0,0,0,35,0
,"Willow Park School, 13 Compton Street",0,0,0,0,0,2,1,0,10,0,11,6,1,0,0,0,0,0,0,31,0
,Northland
"Ahipara","Ahipara School, Main Road",0,0,1,0,0,8,0,0,87,0,80,10,12,0,0,0,0,0,0,198,5
"Arapohue","Arapohue A&P Hall, Mititai Road",0,0,0,0,0,1,1,0,4,0,3,3,0,0,0,0,0,0,0,12,0
"Awanui","Awanui School, Main Road",0,0,0,0,3,3,0,0,67,0,55,17,8,0,0,0,0,0,0,153,2
"Awarua","Te Hurihi Marae, Mangakahia Road",0,0,0,0,1,0,0,0,12,0,7,1,4,0,0,0,0,0,0,25,0
"Baylys Beach","Presbyterian Church Hall, Seaview Road",0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,6,0
"Broadwood","Broadwood Area School, Main Road",0,0,0,0,0,0,0,0,21,0,22,1,2,0,0,0,0,0,0,46,0
"Dargaville","Dargaville Primary School, Portland Street",0,0,3,0,0,5,0,1,43,0,27,9,9,0,0,1,0,0,0,98,3
,"Selwyn Park School, 38 Onslow Street",0,0,0,0,3,2,0,0,37,0,17,5,4,0,0,0,0,0,0,68,2
,"The Lighthouse Church (Hall), Normanby Street",0,0,0,0,1,1,0,0,33,0,23,5,7,0,0,1,0,0,0,71,1
"Fairburn","Fairburn Hall, Main Fairburn-Peria Road",0,0,0,0,0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,7,0
"Herekino","Herekino School, Kaitaia-Awaroa Road",0,0,0,0,0,0,0,0,29,0,19,3,0,0,0,0,0,0,0,51,3
"Horeke","Horeke School, Horeke Road",0,0,0,0,0,2,0,0,25,0,23,2,4,0,0,0,0,0,0,56,5
"Hukerenui","Hukerenui School, 9 Crows Nest Road",0,0,0,0,0,1,0,0,6,0,6,4,3,0,0,0,0,1,0,21,0
"Kaeo","Kaeo Primary School, State Highway 10",0,0,2,0,0,1,0,0,83,0,47,6,8,0,0,0,0,0,0,147,4
"Kaihu","Kaihu  Hall, Wood Road",0,0,0,0,0,1,0,0,25,0,22,3,14,0,0,0,0,0,0,65,1
"Kaikohe","Kaikohe East School, 36 Mangakahia Road",0,0,2,0,3,5,0,3,162,0,97,7,27,0,0,2,0,0,0,308,6
,"Kaikohe Intermediate School, 11 Park Road",0,0,7,0,0,9,1,2,135,0,94,8,27,0,0,0,0,0,0,283,5
"Kaingaroa","Kaingaroa School, State Highway 10",0,0,0,0,0,0,0,0,7,0,3,0,2,0,0,0,0,0,0,12,0
"Kaitaia","Kaitaia College, Redan Road",0,0,1,0,0,7,0,0,81,0,81,12,8,0,0,1,0,0,0,191,2
,"Kaitaia Intermediate School, 45 North Road",4,0,4,0,3,9,2,0,212,0,209,25,26,0,0,4,0,0,1,499,7
,"Victoria Valley War Memorial Hall, Victoria Valley Road",0,0,0,0,0,0,0,0,6,0,2,1,0,0,0,0,0,0,0,9,0
"Kaiwaka","Kaiwaka School, 33 Mangawhai Road",0,0,1,0,0,5,0,0,29,0,19,9,6,0,0,0,0,0,0,69,1
"Kawakawa","Karetu School, Kura Road",0,0,0,0,0,1,0,0,26,0,7,0,2,0,0,0,0,0,0,36,0
,"Kawakawa Primary School, 31-39 Albert Street",0,0,2,0,0,4,0,1,136,0,61,8,11,0,0,0,0,0,0,223,3
"Kerikeri","Kerikeri Primary School, Hone Heke Road",0,1,1,0,0,2,0,1,64,0,30,16,3,0,0,1,0,0,0,119,4
,"Riverview School, Riverview Road",1,0,0,0,0,3,0,0,17,0,8,8,4,0,0,1,0,0,0,42,0
"Kohukohu","Kohukohu Primary School, Beach Road",0,1,0,0,0,1,0,0,32,0,19,3,4,0,0,1,0,0,0,61,0
"Mangamuka","Mangamuka School, 37 School Road",0,0,1,0,0,1,0,0,13,0,16,1,7,0,0,0,0,0,0,39,1
"Mangawhai","Mangawhai Hall, Mangawhai Road",0,0,0,0,0,3,0,0,10,0,7,11,6,0,0,0,0,0,0,37,3
"Mangonui","Mangonui School, 19 Colonel Mould Drive",1,0,0,0,0,4,0,0,39,0,44,11,5,0,0,0,0,0,0,104,2
"Maromaku","Maromaku School, Maromaku School Road",0,1,1,0,0,2,0,0,13,0,15,3,7,0,0,0,0,0,0,42,0
"Matauri Bay","Matauri Bay School, Wainui Road",0,0,2,0,1,4,0,0,52,1,26,3,7,0,0,0,0,0,0,96,4
"Matawaia","Matawaia Kohanga Reo, Matawaia Road",0,0,0,0,0,0,0,0,17,0,11,4,3,0,0,0,0,0,0,35,1
"Maungaturoto","Maungaturoto Community Centre, View Street",0,0,2,0,2,0,1,0,35,0,8,5,6,0,0,1,0,0,0,60,0
"Moerewa","Moerewa School, Otiria Road",0,0,3,0,0,4,1,3,233,0,101,14,21,0,0,0,0,0,0,380,9
"Ngataki","Ngataki School, Far North Road",0,0,2,0,0,0,0,0,18,0,10,2,1,0,0,0,0,0,0,33,0
"Oakura","Oakura Hall, Oakura Road",0,0,1,0,0,1,0,0,34,0,16,2,10,0,0,0,0,0,0,64,1
"Ohaeawai","Ohaeawai School, Tennyson Street",0,0,2,0,0,4,0,0,33,0,30,6,4,0,0,0,0,0,0,79,0
"Okaihau","Okaihau Primary School, Settlers Way",0,0,0,0,0,1,0,0,30,0,34,7,8,0,0,0,0,0,0,80,1
"Omapere","Opononi Area School, 263 State Highway 12",0,0,1,0,0,2,0,0,69,0,38,5,9,0,0,1,0,0,0,125,0
"Opua","Opua School, Franklin Street",0,0,0,0,0,4,0,0,11,0,4,1,5,0,0,0,0,0,0,25,1
"Opuawhanga","Opuawhanga Hall, North Road",0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,1,0,0,0,7,0
"Oromahoe","Oromahoe School, Te Aute Road",0,0,1,0,0,0,0,0,8,0,8,1,0,0,0,0,0,0,0,18,0
"Paihia","Paihia School, School Road",2,0,1,0,0,6,1,0,55,0,50,7,9,0,0,0,0,0,0,131,1
"Pakaraka","Pakaraka School, State Highway 10",0,0,0,0,0,0,0,0,24,0,6,6,3,0,0,0,0,0,0,39,1
"Pakotai","Pakotai School, Ruddell Road (off Mangakahia Road)",0,0,1,0,0,1,0,0,19,0,6,0,6,0,0,0,0,0,0,33,0
"Pamapuria","Pamapuria School, 6970 State Highway 1",0,0,0,0,1,2,0,0,24,0,26,5,4,0,0,1,0,0,0,63,0
"Panguru","Panguru Development Trust Board, Panguru Road",2,0,1,0,0,3,0,0,57,0,64,5,10,0,0,0,0,0,0,142,8
"Paparoa","Paparoa School, Franklin Road",0,0,0,0,0,4,0,0,10,0,7,0,3,0,0,0,0,0,0,24,0
"Pawarenga","Te Kura o Hata Maria, Te Riha Road",0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,21,4
"Peria","Peria School, 1430 Oruru Road",1,0,0,0,0,1,0,0,7,0,20,5,1,0,0,0,0,0,0,35,0
"Pipiwai","Te Horo School, 3239 Pipiwai Road",0,0,0,0,1,0,0,0,17,0,24,0,10,0,0,0,0,0,0,52,0
"Port Albert","Port Albert Hall, 980 Port Albert Road",0,0,0,0,0,0,0,0,2,0,4,2,0,0,0,0,0,0,0,8,1
"Pouto","Rangitane Community Centre, Pouto Road",0,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,0,0,0,24,0
"Pukenui","Pukenui School, Lamb Road",0,0,0,0,0,2,1,0,22,0,15,6,2,0,0,0,0,0,0,48,1
"Pukepoto","Pukepoto School, 818 Awaroa Road",0,0,0,0,0,1,0,0,14,0,29,2,3,0,0,0,0,0,0,49,0
"Punaruku","Whangaruru School, Old Russel Road",0,0,0,0,0,0,0,0,21,0,6,2,13,0,0,0,0,1,0,43,3
"Rawene","Rawene School, Marmon Street",0,0,0,0,0,5,0,0,46,0,36,3,2,0,0,0,0,0,0,92,0
"Rawhiti","Rawhiti Kohanga Reo, Te Rawhiti Marae",0,0,1,0,0,0,0,0,18,0,14,0,2,0,0,0,0,0,0,35,1
"Ruawai","Ruawai Primary School, Main Road",0,0,0,0,2,1,0,0,26,0,11,7,8,0,0,0,0,0,0,55,4
"Russell","Russell School, Baker Street",1,0,0,0,0,5,0,0,19,0,14,12,8,0,0,0,0,0,0,59,2
"Taheke","Taheke Resource Centre, State Highway 12",0,0,0,0,0,3,0,0,26,0,29,0,2,0,0,0,0,0,0,60,0
"Taipa","Taipa Area School, 578 State Highway 10",0,0,0,1,0,2,1,0,46,0,48,11,4,0,0,0,0,0,0,113,2
"Takahue","Takahue Community Hall, Takahue Saddle Road",0,0,0,0,0,1,0,0,4,0,4,1,1,0,0,0,0,0,0,11,0
"Tangiteroria","Tangiteroria Primary School, 3078 State Highway 14",0,0,0,0,0,1,0,0,4,0,1,1,1,0,0,0,0,0,0,8,0
"Taupo Bay","Taupo Bay Holiday Park, Taupo Bay Road",0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,14,0
"Tautoro","Tautoro School, Mangakahia Road",0,0,1,0,0,0,0,0,40,0,7,3,3,0,0,0,0,0,0,54,2
"Te Hapua","Te Hapua School, 14 Waharua Road",0,0,0,0,0,1,0,0,21,0,41,5,1,0,0,0,0,0,0,69,0
"Te Iringa","Te Iringa Marae, Waimatenui Road",0,0,0,0,0,0,0,1,20,0,18,0,2,0,0,0,0,0,0,41,1
"Te Kao","Te Kao Area School, Far North Road",0,0,0,0,0,0,0,0,43,0,51,6,7,0,0,0,0,0,0,107,0
"Te Kopuru","Te Kopuru School, Norton Street",1,0,2,0,1,9,1,0,48,0,18,13,9,0,0,0,0,0,0,102,3
"Te Tii","Te Tii School, Purerua Road",0,0,0,0,0,2,0,0,21,0,14,1,1,0,0,0,0,0,0,39,0
"Tinopai","Tinopai Primary School, Tinopai Road",0,0,0,0,2,5,0,0,14,0,8,2,4,0,0,0,0,0,0,35,2
"Titoki","Mangakahia Area School, Mangakahia Road",0,0,0,0,0,0,0,0,13,0,10,1,0,0,0,0,0,0,0,24,0
"Tokerau Beach","Kura Kaupapa Rangiawhia School, Inland Road",0,0,0,0,0,2,0,0,22,0,32,4,5,0,0,0,0,0,0,65,2
"Totara North","Totara North School, School Road",0,0,0,0,0,0,0,0,8,0,2,6,3,0,0,0,0,0,0,19,0
"Umawera","Umawera School, State Highway 1",0,0,1,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,11,0
"Waiharara","Waiharara School, Katavich Road",1,0,0,0,0,0,0,0,12,0,6,5,1,0,0,0,0,0,0,25,0
"Waikare","Te Kura o Waikare, School Road",0,0,0,0,0,1,0,0,17,0,10,0,2,0,0,0,0,0,0,30,2
"Waima","Waima School, State Highway 12",0,0,0,0,0,2,0,1,38,0,27,2,1,0,0,0,0,0,0,71,2
"Waimamaku","Waimamaku Resource Centre, State Highway 12",0,0,1,0,0,7,0,0,24,0,11,3,7,0,0,0,0,0,0,53,0
"Waimate North","205 Showgrounds Road",1,0,2,0,0,4,0,0,54,0,21,8,10,0,0,2,0,0,0,102,1
,"Sunday School, Te Ahu Ahu Road",0,0,0,0,0,0,0,0,16,0,10,4,2,0,0,0,0,0,0,32,0
"Waiotira","Waiotira School, Ararua Road",0,0,0,0,0,1,0,0,0,0,4,0,2,0,0,0,0,0,0,7,0
"Waipapa","Waipapa Hall, Waipapa Loop Road",2,0,0,0,0,0,2,0,30,0,14,9,3,0,0,0,0,0,0,60,0
"Waipapakauri","Paparore School, 157 West Coast Road",0,0,0,0,0,1,0,0,10,0,7,4,0,0,0,0,0,0,0,22,1
"Wellsford","Tapora Primary School, 1 Okahukura Road",0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,7,0
,"Wellsford Primary School, 47 School Road",0,0,2,0,0,2,0,0,47,0,37,13,6,0,0,0,0,0,0,107,1
"Whakapara","Whakapara Hall, McLennan Road",0,0,0,0,0,1,0,0,6,0,15,2,3,0,0,0,0,0,0,27,3
"Whananaki","Whananaki School, Whananaki North Road",0,0,1,0,0,1,0,0,16,0,4,1,8,0,0,1,0,0,0,32,0
"Whangaroa","Whangaroa Hall, 574 Whangaroa Road",0,0,1,0,0,0,0,0,10,0,8,1,3,1,0,0,0,0,0,24,0
"Whirinaki","Te Kura Kaupapa Maori o Te Tonga o Hokianga, School Road",0,0,0,0,0,3,0,0,33,0,29,5,4,0,0,0,0,0,0,74,0
,Rangitikei
"Ratana","Te Kura O Ratana/Ratana School, Kiatere Street",0,0,0,0,0,0,0,0,16,0,2,0,2,0,0,0,0,0,0,20,0
,Rodney
"Dairy Flat","Dairy Flat School, 1220 State Highway 17",0,0,0,0,0,1,0,0,8,0,5,8,1,0,0,1,0,0,0,24,1
"Gulf Harbour","Gulf Harbour School, Staff Room, 65 Alec Craig Way",2,0,0,0,0,0,0,0,7,0,5,2,1,0,0,0,0,0,0,17,0
,"Wentworth College, Lab 4, 65 Gulf Harbour Drive",0,0,0,0,0,0,0,0,2,0,3,5,0,0,0,0,0,0,0,10,0
"Leigh","Leigh School, House of Learning, 26 Hauraki Road",1,0,0,0,0,0,0,0,11,0,2,3,3,0,0,0,0,0,0,20,1
"Manly","Manly Methodist Church, 945 Whangaparaoa Road",0,0,0,0,0,0,0,0,4,0,3,6,2,0,0,0,0,0,0,15,0
,"Whangaparaoa Primary School, 39 Ladies Mile",0,0,1,0,0,1,0,0,8,0,4,7,2,0,0,0,0,0,0,23,0
"Matakana","Matakana School, 952 Matakana Road",0,0,1,0,0,3,0,0,5,0,3,5,2,0,0,0,0,0,0,19,0
"Orewa","Orewa College, 76 Riverside Road",0,0,0,0,0,1,0,0,11,0,3,1,4,0,0,0,0,0,0,20,0
,"Orewa Community Centre, Orewa Square",0,0,0,0,0,1,0,0,21,0,9,3,4,0,0,0,0,0,0,38,1
,"Orewa North School, 280 Centreway Road",0,0,1,0,0,0,0,0,10,0,5,7,3,0,0,0,0,0,0,26,0
,"Orewa Primary School, 86 Maire Road",0,0,1,0,0,0,0,0,3,0,2,2,0,0,0,0,0,0,0,8,0
"Point Wells","Point Wells Community Hall,  5 Point Wells Road",0,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,6,0
"Puhoi","Puhoi Centennial Hall, Puhoi Road",1,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,0,0,0,8,0
"Red Beach","Red Beach Methodist Church, 76 Red Beach Road",0,0,0,0,2,1,0,0,8,0,7,9,3,0,0,0,0,0,0,30,2
,"Red Beach School, 20 Albert Hall Drive",1,0,0,0,0,4,0,1,12,0,1,8,3,0,0,0,0,0,0,30,0
"Redvale","East Coast Bays Bible Baptist Church, 1092 East Coast Road",0,0,0,0,0,0,0,0,3,0,2,2,0,0,0,0,0,0,0,7,0
