Party and Electorate Candidate Votes Recorded at each polling place
"Tamaki Makaurau 65","Party Vote Details"
,,"99 MP Party","ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Christian Heritage NZ","Democrats for Social Credit","Destiny New Zealand","Direct Democracy Party","Green Party","Jim Anderton's Progressive","Labour Party","Libertarianz","Mâori Party","National Party","New Zealand Family Rights Protection Party","New Zealand First Party","OneNZ Party","The Republic of New Zealand Party","United Future New Zealand","Total Valid Party Votes","Informal Party Votes"
,"Eden Community Church Hall, 72 View Road",0,0,0,1,0,0,1,0,7,0,10,0,3,0,0,2,0,0,0,24,0
,"Mt Eden Normal Primary School Hall, Valley Rd",0,0,0,0,0,0,0,0,0,0,21,0,7,3,0,3,0,0,0,34,0
,"Valley Road International Church Hall, 393 Mt Eden Road",0,0,0,0,0,0,0,0,6,1,14,0,13,3,0,0,0,0,1,38,0
"Parnell","Holy Trinity Cathedral Venue Centre, 446 Parnell Road",0,0,0,0,0,0,0,0,3,0,15,0,3,5,0,0,0,0,0,26,0
,"Jubilee Hall, Parnell Community Centre, 545 Parnell Road",0,0,0,0,0,0,0,0,1,0,11,0,2,3,0,2,0,0,0,19,1
,"Parnell District School Hall, 48 St Stephen's Avenue",0,0,0,0,0,0,0,0,3,0,11,0,0,7,0,0,0,0,0,21,0
"Remuera","Corran School Hall, 514 Remuera Road",0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,1,0,0,0,9,0
,"King's School Hall, 258 Remuera Road",0,0,0,0,0,0,0,0,0,0,7,0,1,2,0,2,0,0,0,12,0
,"Remuera Intermediate School Hall, Ascot Avenue",0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,1,0,0,0,7,0
,"St Aidan's Parish Hall, 5 Ascot Avenue",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,7,0
,"St Michael's Church Hall, 6 Beatrice Road",0,0,0,0,0,0,0,0,0,0,4,0,2,3,0,1,0,0,1,11,0
,"Victoria Avenue School, 282 Victoria Avenue",0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,6,0
,Mangere
"Ihumatao, Mangere","Makarau Marae, Ruaiti Road",0,0,0,1,0,0,1,0,1,0,35,0,28,0,0,1,0,0,0,67,0
"Mangere","Favona School, Wakefield Road, Favona",0,1,0,2,1,0,3,0,2,1,61,0,33,2,0,2,0,0,2,110,0
,"Martin Hautus Pacific Peoples Learning Institute, 55-57 Plumley Crs",0,1,0,0,0,0,0,0,1,0,34,0,9,0,0,1,0,0,0,46,2
"Mangere Bridge","Mangere Bridge School, Coronation Road",0,0,0,1,0,0,6,1,2,1,86,0,67,5,0,17,1,0,0,187,2
,"St James Anglican Church Hall, 29 Church Road",0,0,0,0,0,0,5,0,2,0,63,0,29,9,0,9,0,0,1,118,3
,"Waterlea School, 17 House Avenue",0,0,0,0,0,0,2,0,3,0,46,0,17,0,0,7,0,0,0,75,1
"Mangere Central","Jean Batten School, 6 Imrie Avenue",0,0,1,1,1,0,0,0,1,0,66,0,31,2,0,3,0,0,0,106,4
,"Koru School, 71 Robertson Road",0,0,0,1,0,0,3,1,1,0,57,0,31,1,0,3,0,0,0,98,2
,"Mangere Central School, 254 Kirkbride Road",0,1,0,0,0,0,3,0,5,1,67,0,37,1,0,7,0,0,0,122,0
,"Mangere College, Bader Drive",0,0,0,0,0,0,6,0,1,0,53,0,34,1,0,2,0,0,0,97,0
,"Nga Iwi School, 60 Mascot Avenue",0,0,0,0,0,0,2,0,2,0,71,0,65,4,0,5,0,0,0,149,4
,"Robertson Road School, 205 Robertson Road",0,0,0,4,0,0,5,0,1,0,67,0,39,0,0,7,0,0,0,123,0
,"Sir Douglas Bader Intermediate School, Court Town Close",0,0,0,0,0,0,0,0,0,0,5,0,5,1,0,0,0,0,0,11,0
,"Southern Cross Campus, 253 Buckland Road West",0,0,0,0,0,0,1,0,2,0,53,0,42,2,0,2,0,0,1,103,0
,"Te Kura Kaupapa Maori, Comet Crescent",0,0,0,0,0,0,3,0,0,0,28,0,27,0,0,3,0,0,1,62,1
,"Viscount Learning Community School, 54 Viscount Street",0,1,0,2,0,0,0,0,0,0,77,0,37,1,0,5,0,0,0,123,1
"Mangere East","De La Salle College, 81 Gray Avenue",0,0,0,0,0,0,1,0,1,1,40,0,20,3,0,7,0,0,0,73,2
,"Kedgley Intermediate, Portage Road",0,0,0,1,0,0,4,0,1,1,51,0,21,1,0,8,0,0,0,88,0
,"Kingsford School, 54 Raglan Street",0,0,0,1,0,0,5,0,1,0,68,0,48,0,0,5,0,0,0,128,1
,"Mangere East School, 21 Yates Road",0,0,0,1,0,0,4,0,0,0,91,0,41,0,0,6,0,0,0,143,2
,"Selwyn Anglican Church Hall, cnr Massey Rd and Hain Ave",0,0,0,0,0,0,2,0,0,0,49,0,36,4,0,3,0,0,2,96,0
,"Sutton Park School, 89 Vine Street",0,0,0,2,0,0,1,0,5,0,64,0,30,1,0,8,0,0,0,111,3
"Papatoetoe","Aorere College, Portage Road",0,0,0,1,0,0,0,0,3,0,42,0,17,0,0,3,0,0,0,66,0
,"Omana Kindergarten, 42 Omana Road",0,0,0,0,0,0,1,0,1,1,13,0,11,4,0,1,0,0,0,32,0
,"Papatoetoe Softball Club, Robert White Park, 51 Pah Road",0,0,0,0,0,0,0,0,1,0,47,0,33,1,0,12,0,0,0,94,2
,"Papatoetoe South School, Milan Road",0,0,0,0,0,0,3,0,1,1,42,0,17,6,0,6,0,0,0,76,0
,"Papatoetoe West School, 1 Hillside Road",0,0,1,1,0,0,4,0,2,1,76,0,32,3,0,12,0,0,1,133,1
,Manukau East
"Botany Downs","Botany Downs School, Mirrabooka Avenue",1,0,0,0,1,0,7,0,2,0,17,0,2,3,0,1,0,0,2,36,0
,"Holy Word Church of Auckland, 10 Dana Place",0,1,0,0,0,0,1,0,0,0,2,0,1,3,0,2,0,0,0,10,0
,"St Columba, 480 Ti Rakau Drive",0,2,0,0,0,0,9,0,1,1,17,0,6,12,0,2,0,0,0,50,0
"Chapel Downs","Chapel Downs Primary School, cnr Chapel & Dawson Road",0,0,0,2,0,0,12,0,0,0,68,0,30,3,0,5,0,0,0,120,1
"Flat Bush","Flat Bush School, 20 Flat Bush Road",0,0,1,2,1,0,4,0,0,2,60,0,27,2,0,2,0,0,0,101,1
"Howick","Our Lady Star of the Sea School, 14 Oakridge Way",0,0,0,0,0,0,2,0,0,0,3,0,2,1,0,1,0,0,1,10,0
"Manukau Central","Clover Park Middle School, 51 Othello Drive",0,0,0,0,0,0,5,1,0,1,58,0,44,0,0,6,0,0,0,115,3
"Otara","Bairds Road School, Edward Avenue",0,0,0,2,0,0,12,0,0,0,68,0,30,3,0,5,0,0,0,120,1
,"Dawson Primary School, Haumia Way",0,0,0,3,1,0,9,0,3,0,77,0,35,0,0,7,0,0,0,135,0
,"East Tamaki Primary School, Preston Road",0,0,0,1,0,0,8,0,0,0,77,1,45,0,0,4,0,0,1,137,0
,"Ferguson Intermediate School, 20 - 40 Ferguson Road",0,0,0,0,0,0,2,0,2,1,60,0,48,1,1,3,0,0,0,118,1
,"Mayfield School, 12 Pearl Baker Drive",0,0,0,3,0,0,7,0,3,1,100,0,37,0,0,9,0,0,0,160,1
,"Sir Edmund Hillary Collegiate, 67 Otara Road",0,0,0,1,0,0,4,0,1,0,60,0,51,1,0,5,0,0,0,123,5
,"Wymondley Road School, 77 Wymondley Road",0,0,0,0,0,0,1,0,0,0,34,0,25,1,0,1,0,0,0,62,0
,"Yendarra Primary School, 226 Bairds Road",0,0,0,0,0,0,4,0,1,0,53,0,32,0,1,0,0,0,0,91,2
"Papatoetoe","Holy Cross Church Hall (cnr George Street and Carruth)",0,0,0,0,0,0,2,0,0,0,38,0,28,3,0,6,0,0,1,78,0
,"Indian Christian Life Centre, 92 St George St",0,1,0,2,0,0,2,0,7,2,52,0,27,4,0,8,0,0,0,105,1
,"Papatoetoe Central School, Great South Road",0,0,0,0,0,0,2,0,1,0,23,0,19,1,0,3,0,0,1,50,0
,"Papatoetoe East Primary School, 138 Tui Road",0,0,0,2,0,0,4,0,2,1,42,0,25,2,0,9,0,0,0,87,0
,"Papatoetoe High School, Nicholson Avenue",0,0,0,2,0,0,1,0,0,0,16,0,9,1,0,1,0,0,0,30,0
,"Papatoetoe Intermediate School, 175 Motatau Road",0,1,0,0,0,0,2,0,2,0,28,0,14,2,0,1,0,0,0,50,0
,"Puhinui Primary School, 116 Puhinui Road",0,0,0,0,0,0,2,0,5,0,73,0,30,2,2,7,0,0,3,124,1
,"Puhinui Scout Hall, York Road",0,0,0,1,0,0,4,0,2,0,25,0,7,2,0,3,0,0,0,44,0
,"St John's Presbyterian Church Hall, 120 Great South Road ",0,0,0,0,0,0,0,0,1,0,13,0,10,1,0,1,0,0,0,26,0
,"Whitehaven Pensioners Flats Hall, 146 Kolmar Rd",0,0,0,0,0,0,1,0,0,0,10,0,10,1,0,5,0,0,1,28,0
,Manurewa
"Manukau ","Redoubt North School, 47 Diorella Drive",0,2,0,1,0,0,5,1,8,1,74,0,35,7,0,4,0,0,1,139,1
"Manukau Central","Everglade Primary School, 64 Everglade Drive",0,0,1,1,0,0,5,1,4,0,62,0,41,9,0,7,0,0,1,132,0
,"Workbridge Office, 9-11 Ronwood Ave, Manukau City",0,0,0,1,0,0,0,0,0,1,18,0,7,0,0,2,0,0,0,29,0
"Manurewa","1st Manurewa Scout Hall, 56 Browns Rd, cnr Sturdee Rd",1,0,0,2,0,0,4,0,2,1,86,0,59,5,0,14,0,0,1,175,0
,"Alfriston College, 550 Porchester Road",0,0,0,0,0,0,4,0,1,1,113,0,38,3,0,8,0,0,1,169,1
,"Central School, Cnr Great Sth Road & Hill Road",0,0,0,1,0,0,0,0,0,2,39,0,21,5,0,5,0,0,0,73,2
,"Clayton Park School, 187-189 Coxhead Road",2,1,1,1,0,0,10,1,3,1,128,0,52,4,0,12,0,0,0,216,4
,"Clendon Park School, 145 Rowandale Avenue",0,0,1,1,0,0,1,1,0,1,119,0,72,3,0,3,0,0,0,202,0
,"East School, Scotts Road",0,0,0,1,0,0,2,0,4,0,79,0,28,2,0,6,0,0,0,122,3
,"Elmwood Home and Hospital, 131 Hill Road",0,0,0,0,0,0,0,0,1,0,13,0,3,1,0,2,0,0,0,20,0
,"Finlayson Park School, 87 John Walker Drive",0,0,0,1,0,0,5,0,7,0,178,0,96,4,1,8,0,0,0,300,5
,"Greenmeadows Intermediate, 27 Greenmeadows Avenue",0,0,0,0,0,0,0,0,0,0,34,0,16,0,0,3,0,0,0,53,1
,"Hillpark School Hall, 57 Grande Vue Road",0,1,0,0,0,0,3,0,1,0,37,0,14,4,0,4,0,0,1,65,0
,"Leabank School, 7 Dr Pickering Avenue",0,0,0,0,0,0,2,1,2,1,87,0,62,3,1,1,0,0,1,161,1
,"Manurewa Library, 7 Hill Road",0,0,0,0,0,0,2,0,7,2,77,0,47,6,0,18,0,0,0,159,3
,"Roscommon School, 23 Burundi Avenue",0,0,0,1,0,0,11,1,4,0,140,0,66,3,1,10,0,0,0,237,7
,"Rowandale School, 73 Rowandale Avenue",0,1,0,3,0,0,3,1,0,0,122,0,71,2,0,14,0,0,1,218,2
,"South School, 39 Tawa Crescent",0,0,0,0,0,0,3,0,2,0,77,0,38,1,0,5,0,0,0,126,3
,"St Elizabeth's Anglican Church, 182 Finlayson Avenue",0,0,1,2,0,0,7,1,1,0,53,0,21,1,0,3,0,0,0,90,2
,"St Luke's Anglican Church Hall, 3 Russell Road",0,0,0,1,0,0,6,0,1,2,64,0,47,5,0,5,0,0,0,131,2
,"Table Tennis Club Hall, 1 McVilly Rd (cnr Browns Rd)",0,0,0,2,0,0,3,0,1,0,70,0,55,1,0,11,0,0,0,143,0
,"Te Matauranga School, 206 Finlayson Avenue, Clendon",0,0,0,1,0,0,3,0,2,0,108,0,64,3,0,10,0,0,0,191,3
,"West School, 31 McKean Avenue",0,0,0,3,0,0,0,0,1,1,70,0,39,1,0,9,0,0,1,125,1
"Weymouth","Weymouth Primary School, 23 Evans Road",0,0,0,1,0,0,7,0,9,2,127,0,48,5,0,13,0,0,0,212,2
"Wiri","Wiri Central School, Inverell Avenue",0,0,0,1,0,0,3,0,1,0,86,0,38,0,0,5,0,0,0,134,3
,Maungakiekie
"Ellerslie","Christ Church Anglican Church Hall, 169 Ladies Mile",0,0,0,0,0,0,0,0,1,1,23,0,3,9,0,1,0,0,0,38,0
,"Ellerslie Kindergarten, 122 Celtic Crescent",0,0,0,1,0,0,1,0,0,0,15,0,3,2,0,5,0,0,0,27,0
,"St Mary's Church Hall, 66 Main Highway",0,0,0,0,0,0,1,0,3,0,17,0,6,3,0,2,0,0,0,32,0
,"YMCA Centre, 46 Michaels Avenue",0,0,0,0,0,0,0,0,0,0,6,0,2,5,0,1,0,0,0,14,0
"Mt Wellington","Bailey Road School Hall, 19 Bailey Road",0,0,0,1,0,0,3,0,7,1,52,0,15,6,0,6,0,0,1,92,1
,"Panama Road School Hall, 139 Panama Road",1,0,0,2,0,0,4,0,1,1,98,0,56,1,0,9,0,0,1,174,2
,"Panmure District School, 87 Mt Wellington Highway",0,0,0,1,0,0,12,0,2,0,45,0,28,2,0,8,0,0,1,99,1
,"Pensioner Flats Hall, 7 Rowlands Avenue",0,0,0,0,0,0,3,0,0,0,10,0,5,2,0,0,0,0,0,20,0
,"Stanhope Road School, 2B Harris Road",0,0,0,3,0,0,3,0,1,0,61,0,12,2,0,2,0,0,0,84,1
,"Sylvia Park School, Longford Street",0,0,0,0,0,0,4,0,2,0,17,0,10,1,0,4,0,0,0,38,0
"One Tree Hill","Oranga District School Hall, 21 Rangipawa Road",0,1,0,0,0,0,0,0,3,0,33,0,15,2,0,2,0,0,0,56,0
,"St Oswald's Anglican Church Hall, 193 Campbell Road",0,0,0,1,0,0,1,0,2,0,9,0,6,3,0,0,0,0,0,22,0
"Oranga","St Stephen's Church Hall, 21 Waitangi Road",0,1,0,1,0,0,0,0,0,1,32,0,11,0,0,4,0,0,0,50,1
,"Te Papapa School Hall, 219 Mt Smart Road",0,0,0,0,0,0,4,0,1,0,34,0,15,4,1,2,0,0,4,65,1
"Otahuhu","Fairburn School, 10 Pukeora Road",0,0,0,1,0,0,3,0,2,0,34,0,16,0,0,3,0,0,0,59,2
,"McAuley High School, 26 High Street",0,0,0,1,0,0,2,0,1,0,54,0,22,2,1,3,0,0,0,86,7
,"Otahuhu College, 74-78 Mangere Road",0,0,1,0,0,0,1,0,3,0,48,0,13,0,0,4,0,0,0,70,1
,"Otahuhu Intermediate School, 22-24 Luke Street",0,0,0,0,0,0,2,0,2,0,55,0,43,2,0,6,0,0,0,110,0
,"Otahuhu Primary School, 41 Station Road",1,0,0,1,0,0,2,0,0,0,65,0,28,1,0,5,0,0,0,103,2
"Penrose","Penrose High School, 421-451 Great South Road",0,0,0,0,0,0,1,0,2,1,22,0,11,2,0,0,0,0,1,40,0
,Mt Albert
"Avondale","Avondale College (Music Suite), Victor Street",0,0,0,0,0,0,4,0,2,1,45,0,16,4,0,2,0,0,1,75,0
,"Avondale Community Centre, 99 Rosebank Road",0,0,0,1,0,0,0,0,3,0,34,0,21,3,0,2,0,0,0,64,0
,"Avondale Primary School Hall, Crayford Street",0,0,0,0,0,0,1,0,2,0,29,0,20,1,0,7,0,0,0,60,0
,"Rosebank School Hall, 217 Rosebank Road",0,0,0,0,0,0,5,0,2,0,75,0,34,3,0,3,0,0,1,123,0
"Balmoral","Balmoral School Hall, 19 Brixton Road",0,0,0,0,0,0,0,0,2,0,9,0,1,6,0,0,0,0,0,18,0
,"Good Shepherd Parish Hall, 30 Telford Avenue",0,0,0,0,0,0,0,0,3,0,14,0,0,2,0,0,0,0,0,19,0
,"St Albans Church Hall, 443 Dominion Road",0,0,0,0,0,0,0,0,2,0,6,0,2,1,0,1,0,0,0,12,0
"Kingsland","Kowhai Intermediate School Hall, 26 Onslow Road",0,0,0,0,0,0,0,0,15,0,28,0,10,3,0,3,0,0,0,59,0
,"Samoan Congregational Church, 50 Bond Street, Kingsland",0,0,0,0,0,0,0,0,7,0,18,0,7,0,0,1,0,0,0,33,0
"Morningside","Morningside Church of Christ Hall, 42 Leslie Avenue",0,0,0,0,0,0,1,0,1,0,11,0,4,0,0,2,0,0,1,20,0
,"Mt Albert Primary School Hall, Taylory Road, Morningside",0,1,0,0,0,0,1,0,4,0,19,0,7,1,0,3,0,0,0,36,0
,"The Church in Auckland Hall, 621 New North Road",0,0,0,0,0,0,0,0,2,0,14,0,4,1,0,1,0,0,0,22,0
"Mt Albert","Gladstone Primary School Hall, Carrington Road",0,0,0,1,0,0,2,0,10,0,28,0,13,1,0,2,0,0,0,57,0
,"Mark Road Kindergarten, 24 Mark Road",0,0,0,0,0,0,1,0,2,0,18,0,6,1,1,0,0,0,0,29,0
,"Mt Albert Baptist Church, Jubilee Hall, 732 New North Road",0,0,0,0,0,0,0,0,1,0,3,0,1,2,0,1,0,0,0,8,0
,"Mt Albert Grammar School Hall, 36 Alberton Avenue",0,1,0,0,0,0,2,0,3,0,13,0,9,2,0,4,0,0,0,34,0
,"Mt Albert Methodist Church Hall, Alexis Avenue",0,0,0,0,0,0,0,0,0,0,14,0,3,2,0,0,0,0,1,20,0
,"Mt Albert Presbyterian Church Hall, 14 Mt Albert Road",0,0,0,0,1,0,1,0,4,0,5,0,4,1,0,1,0,0,0,17,0
,"Rossgrove Chapel Hall, Rossgrove Terrace",0,1,0,0,0,0,2,0,1,0,18,0,4,7,0,1,0,0,0,34,0
"Newton","Newton Central School Hall, Waima Street",0,0,0,0,0,0,0,0,2,0,7,0,4,0,0,0,0,0,0,13,0
"Owairaka","Owairaka District School Hall, 113 Richardson Road",0,0,0,0,0,0,3,0,2,0,41,0,12,1,0,3,0,0,0,62,0
"Sandringham","Christian Family Church Hall, 631 Sandringham Road",0,0,0,0,0,0,1,0,1,0,16,0,2,1,0,0,0,0,0,21,0
,"Edendale School Hall, 419 Sandringham Road",0,0,0,0,0,0,0,0,3,1,31,0,22,1,0,3,0,0,0,61,3
,"Salvation Army Community Church Hall, Duncan Avenue",0,0,0,0,0,0,0,0,1,0,19,0,5,3,0,2,0,0,0,30,0
"Waterview","Waterview Methodist Church Hall, Fir St (cnr Great North Road)",1,0,0,0,0,0,1,0,4,0,21,0,10,2,0,3,0,0,0,42,2
,"Waterview Primary School Hall, Hardman Street",0,0,0,1,0,0,1,0,2,0,23,0,8,1,0,3,0,0,0,39,0
"Western Springs","Greek Orthodox Church Hall, 108 Western Springs Road",0,0,0,0,0,0,1,0,1,0,24,0,3,4,0,4,0,0,0,37,0
,Mt Roskill
"Balmoral","Balmoral Scout Hall, Waitomo Street (by Pollard Park)",0,0,0,0,0,0,0,0,4,0,9,0,3,4,0,1,1,0,0,22,0
"Hillsborough","St David's Church Hall, 202 Hillsborough Road",0,0,0,0,0,0,0,0,1,0,3,0,5,0,0,1,0,0,0,10,0
,"Waikowhai Primary School, 381 Hillsborough Road",0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,12,0
"Mt Eden","Maungawhau School Hall, 43 Ellerton Road",0,0,0,0,0,0,0,0,1,0,12,0,6,9,0,1,0,0,0,29,0
"Mt Roskill","Baptist Church Hall, 179 Hillsborough Road",0,0,0,0,0,0,1,0,0,0,5,0,3,0,0,0,0,0,0,9,0
,"Christ the King Parish Hall, 288 Richardson Road",0,0,0,0,0,0,0,0,2,0,14,0,5,0,0,2,0,0,0,23,0
,"Hay Park School, 670 Richardson Road",0,0,0,1,0,0,0,0,2,1,20,1,8,0,0,1,0,0,0,34,1
,"Lynfield College School Hall, 191 White Swan Rd (main entrance)",0,0,0,0,0,0,0,0,0,0,10,0,3,1,0,0,0,0,1,15,0
,"Marshall Laing Primary School Hall, 39 Marshall Laing Avenue",0,0,0,0,0,0,0,0,0,0,7,0,7,1,0,3,0,0,0,18,0
,"May Road School Hall, 504 Richardson Road",0,0,0,0,0,0,0,0,1,0,31,0,15,1,0,8,0,0,0,56,1
,"Mt Roskill Intermediate School, Denbigh Avenue",0,0,0,0,0,0,1,0,0,0,15,0,3,1,0,1,0,0,0,21,1
,"St Giles Church Hall, 1207 Dominion Road ",0,0,0,0,0,0,0,0,1,0,19,0,9,1,0,2,0,0,0,32,0
,"Sunnydene School, 48 Smallfield Avenue",0,0,0,0,0,0,0,0,2,0,13,0,6,2,0,1,0,0,0,24,0
,"Wesley Intermediate, cnr Sandringham Rd Extension & Stoddard Rd",0,0,0,0,0,0,0,0,4,0,41,0,17,2,0,2,0,0,0,66,0
"Onehunga","Onehunga Co-operating Parish, cnr Grey St & Onehunga Mall",0,0,0,0,0,0,0,0,2,2,24,0,9,2,0,2,0,0,0,41,0
,"Onehunga High School, 24 Pleasant Street",0,0,0,0,0,0,0,0,0,0,9,0,4,1,0,0,0,0,0,14,0
,"Onehunga Primary School, 122 Arthur Street",0,0,0,0,0,0,0,0,1,0,24,0,13,1,0,4,0,0,0,43,1
,"St Peters Anglican Church, cnr Church Street & Onehunga Mall",0,0,0,0,0,0,5,0,1,0,59,0,20,1,0,3,0,0,0,89,4
"Roskill","St John's Presbyterian Church Hall, 1 Akarana Avenue",0,0,0,0,0,0,0,0,2,0,13,0,3,0,0,3,0,0,1,22,0
"Royal Oak","Royal Oak Intermediate, 74 Symonds St (but use Trafalgar Street entrance)",0,0,0,0,0,0,1,0,3,0,16,0,1,4,0,1,0,0,0,26,0
,"Royal Oak School, Chandler Avenue (Use Manukau Rd entrance)",0,1,0,1,0,0,2,0,1,0,19,0,7,4,0,3,0,0,0,38,1
"Three Kings","St Therese Parish Hall, 463 Mt Albert Road (by Bremner St)",0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,2,0,0,0,9,0
,"Three Kings School, 944 Mt Eden Road",0,0,0,1,0,0,0,0,0,0,20,0,11,3,0,3,0,0,0,38,0
,New Lynn
