Party and Electorate Candidate Votes Recorded at each polling place
"Te Tai Hauāuru 67","Party Vote Details"
,,"ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Conservative Party","Democrats for Social Credit","Green Party","Labour Party","Libertarianz","Mana","Māori Party","National Party","New Zealand First Party","United Future","Total Valid Party Votes","Informal Party Votes"
,Mana
"Raetihi","Raetihi Primary School Hall, 24 Grey Street",0,0,1,1,0,5,32,0,9,41,7,11,0,107,4
"Ratana","Te Kura O Ratana, Kiatere Street",0,0,1,0,0,11,92,0,11,48,5,6,0,174,5
"Sanson","Sanson School, Wellington Road (State Highway 1)",0,0,0,0,0,3,9,0,1,4,2,3,0,22,1
"Summerhill","Summerset Retirement Village, 166-186 Ruapehu Drive",0,0,0,0,0,1,3,0,0,1,1,3,0,9,1
"Taihape","St Joseph's School Hall, Rauma Road",0,0,0,0,0,0,3,0,2,4,4,1,0,14,0
,"Taihape Town Hall, 90 Hautapu Street",1,0,1,1,0,9,28,0,6,27,8,14,0,95,2
"Tangimoana","Tangimoana School, 19 Punga Street",0,0,0,0,0,2,6,0,0,3,0,4,0,15,0
"Taonui","Taonui School, 170 Waughs Road",0,0,0,0,0,2,0,0,0,3,2,0,0,7,0
"Taumarunui","Catholic Church Hall, 14 High Street",0,0,0,0,0,0,7,0,1,6,3,3,0,20,0
,"Manunui School, Room 1, Rata Street",0,0,1,0,0,3,14,0,5,24,0,4,0,51,1
,"Tarrangower School Library, 15 Manson Street",0,0,1,1,0,6,3,0,1,2,3,1,0,18,1
,"Taumarunui & District War Memorial Hall, 149 Hakiaha Street",0,0,0,0,0,12,41,0,11,40,3,10,0,117,7
,"Taumarunui Primary School Hall, Maata Street",0,0,1,0,0,8,19,0,4,12,1,2,0,47,0
,"Te Kura Kaupapa Māori O Taumarunui, 35 Makere Street",0,0,1,0,0,6,29,0,9,13,0,4,0,62,4
"Turakina","Turakina School, State Highway 3",0,0,0,0,0,2,8,0,4,5,3,1,0,23,1
"Waiouru","Waiouru Community Centre, Queree Drive",0,0,0,0,0,0,12,0,6,14,9,7,0,48,1
"Whakarongo","Whakarongo Community Hall, 17 Stoney Creek Road",0,0,0,0,0,1,4,0,0,1,1,0,0,7,0
"Whangaehu","Whangaehu School, Ruatangata Street",0,0,0,0,0,1,3,0,0,18,2,0,0,24,0
,Taranaki-King Country
"Aria","Aria School, Barclay Road",0,0,0,0,0,0,1,0,2,3,1,0,0,7,0
"Arohena","Arohena School, 40 Pukewhau Road",0,0,0,0,0,1,2,0,0,1,0,0,1,5,2
"Benneydale","Benneydale Community Hall, Maniaiti Road",0,0,0,0,0,3,5,0,2,4,1,1,0,16,0
