Party and Electorate Candidate Votes Recorded at each polling place
"Tāmaki Makaurau 66","Party Vote Details"
,,"ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Conservative Party","Democrats for Social Credit","Green Party","Labour Party","Libertarianz","Mana","Māori Party","National Party","New Zealand First Party","United Future","Total Valid Party Votes","Informal Party Votes"
,Auckland Central
,"St Heliers Primary School, 126-160 St Heliers Bay Road",0,0,0,1,0,2,3,0,0,2,4,2,0,14,0
,"St Philips Church Hall, corner Tuhimata Street & St Heliers Bay Road",0,0,0,0,0,0,3,0,0,2,3,1,0,9,0
"Stonefields","Stonefields School, 81 Tihi Street",0,0,0,0,0,0,2,0,0,1,6,0,0,9,0
,Waitakere
"Glen Eden","Catholic Church Hall, 7 Glendale Road",0,0,0,0,0,1,12,0,3,7,3,1,0,27,0
,"Glen Eden Baptist Church Hall, 97 Glendale Road",0,0,0,0,0,5,15,0,9,5,13,4,0,51,0
,"Glen Eden Primary School, 3 Glenview Road",0,0,1,0,0,12,25,0,7,7,7,3,0,62,0
,"Prospect School Hall, 76 Rosier Road",1,0,0,3,0,5,32,0,12,7,10,9,0,79,1
,"Te Kura Kaupapa Māori o Hoani Waititi Marae, 441 West Coast Road",0,0,0,0,0,6,16,0,10,28,3,5,0,68,0
"Henderson","Henderson Valley Primary School, 389 Henderson Valley Road",0,0,0,0,0,4,3,0,3,6,5,2,0,23,0
"Oratia","Oratia District School, 1 Shaw Road",0,0,0,0,0,1,7,0,1,1,11,4,0,25,0
"Piha","Barnett Hall, 2 North Piha Road",0,0,0,0,0,9,2,0,2,1,2,1,0,17,1
"Waiatarua","Waiatarua Community Hall, 911 West Coast Road",0,0,0,0,0,0,0,0,0,0,3,2,0,5,1
,"Polling places where less than 6 votes were taken",1,0,1,0,0,9,13,0,3,7,15,8,0,57,1
,"Ordinary Votes BEFORE polling day - Taken in Auckland Central",0,0,0,1,0,31,26,0,12,24,15,9,0,118,2
,"Ordinary Votes BEFORE polling day - Taken in Botany",0,0,3,0,0,2,56,0,33,11,9,9,0,123,1
,"Ordinary Votes BEFORE polling day - Taken in Epsom",0,0,1,0,0,10,19,0,6,6,17,6,0,65,0
,"Ordinary Votes BEFORE polling day - Taken in Māngere",0,0,7,1,0,31,155,0,68,64,18,53,0,397,16
,"Ordinary Votes BEFORE polling day - Taken in Manukau East",0,0,4,1,0,20,159,0,93,70,17,68,0,432,7
,"Ordinary Votes BEFORE polling day - Taken in Manurewa",0,0,11,5,0,18,258,0,117,108,19,54,0,590,15
,"Ordinary Votes BEFORE polling day - Taken in Maungakiekie",0,0,2,2,0,16,68,0,22,24,17,17,0,168,2
,"Ordinary Votes BEFORE polling day - Taken in Mt Albert",0,0,1,0,0,20,34,0,19,16,16,17,0,123,4
,"Ordinary Votes BEFORE polling day - Taken in Mt Roskill",0,0,2,1,0,11,43,0,11,12,7,9,0,96,3
,"Ordinary Votes BEFORE polling day - Taken in New Lynn",1,0,1,0,0,11,42,0,14,22,13,13,0,117,0
,"Ordinary Votes BEFORE polling day - Taken in Pakuranga",0,0,0,1,0,6,19,0,8,11,7,10,0,62,0
,"Ordinary Votes BEFORE polling day - Taken in Papakura",0,0,0,0,0,1,6,0,2,2,0,1,0,12,2
,"Ordinary Votes BEFORE polling day - Taken in Tāmaki",0,0,0,0,0,15,40,0,21,28,15,7,0,126,1
,"Ordinary Votes BEFORE polling day - Taken in Waitakere",0,0,1,0,0,6,15,0,3,15,5,1,0,46,0
,"Special Votes BEFORE polling day",1,0,4,0,0,20,126,0,53,34,16,17,0,271,5
,"Special Votes On polling day",4,0,24,11,0,236,775,1,259,266,167,139,0,1882,28
,"Overseas Special Votes including Defence Force",0,0,0,0,0,20,28,0,17,11,10,3,0,89,1
,"Votes Allowed for Party Only",1,0,12,2,0,36,300,0,93,83,52,42,0,621,15
,"Tāmaki Makaurau Total",28,2,197,94,2,1810,7739,4,2551,2694,1569,1948,10,18648,327
,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",18975
"Electorate Party Valid Votes for Tāmaki Makaurau",,"Labour Party - .41500429"
"ACT New Zealand",28,.0015015015
"Alliance",2,.0001072501
"Aotearoa Legalise Cannabis Party",197,.0105641356
"Conservative Party",94,.005040755
"Democrats for Social Credit",2,.0001072501
"Green Party",1810,.0970613471
"Labour Party",7739,.41500429
"Libertarianz",4,.0002145002
"Mana",2551,.1367975118
"Māori Party",2694,.1444658945
"National Party",1569,.0841377091
"New Zealand First Party",1948,.1044616045
"United Future",10,.0005362505
