Party and Electorate Candidate Votes Recorded at each polling place
"West Coast-Tasman 60","Party Vote Details"
,,"ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Democrats for Social Credit","Family Party","Green Party","Jim Anderton's Progressive","Kiwi Party","Labour Party","Libertarianz","Maori Party","National Party","New Zealand First Party","New Zealand Pacific Party","RAM - Residents Action Movement","The Bill and Ben Party","The Republic of New Zealand Party","United Future","Workers Party","Total Valid Party Votes","Informal Party Votes"
,"Karoro Learning Centre, 180 Tainui Street",9,0,4,2,4,23,6,2,208,0,2,230,21,1,0,12,0,8,0,532,8
,"Karoro School, Main South Road",6,2,2,0,0,15,6,0,94,0,2,248,7,0,0,0,0,3,0,385,2
,"Regent Theatre, corner MacKay & Herbert Streets",6,0,5,1,2,30,4,0,119,0,1,185,11,0,0,4,0,4,0,372,3
"Haast","Haast Rescue Centre, Pauareka Road",2,0,0,0,0,5,1,0,12,0,0,45,1,0,0,1,0,0,0,67,1
,"Haast School, Hannahs Clearing",2,0,0,0,0,0,0,0,14,0,0,53,4,1,0,0,0,1,0,75,2
"Hari Hari","Sth Westland Area School, Wanganui Flat Road",7,0,3,0,0,6,3,2,27,0,1,135,10,0,1,2,0,3,0,200,0
"Hector","Ngakawau Domain Hall, Main Road",4,0,0,1,0,12,4,3,77,0,2,35,6,0,0,1,0,3,0,148,2
"Hokitika","Church of Christ Hall, corner Sale & Stafford Streets",11,0,2,0,12,19,3,3,125,1,4,205,20,0,0,3,0,5,0,413,1
,"Regent Theatre, Reynolds  Room, Tancred Street",11,1,2,1,3,46,5,2,128,0,2,215,22,0,0,2,0,12,0,452,1
,"St Mary's Primary School, Sewell Street",8,0,3,0,1,28,4,2,143,0,2,226,36,2,0,0,0,4,1,460,1
,"Westland High School, Sale Street",14,1,0,2,0,43,6,3,191,0,2,253,25,0,0,4,0,5,1,550,3
"Ikamatua","Ikamatua Hall, State Highway 7",11,0,1,0,0,5,0,1,25,0,1,143,3,0,0,1,0,2,0,193,0
"Inangahua","Inangahua Junction School, Main Road",0,0,3,0,0,10,0,1,14,0,1,23,5,0,0,1,0,0,0,58,0
"Kaiata","Kaiata Hall, Golf Links Road",4,2,2,0,0,10,1,6,35,0,0,69,11,0,0,4,0,1,0,145,1
"Kaiteriteri","Kaiteriteri Fire Station, Inlet Road",3,0,0,0,0,16,0,0,55,0,0,88,4,0,0,1,0,2,0,169,0
"Kaniere","Kaniere School, 16 Camp St",19,0,1,0,0,12,4,0,75,0,0,129,8,0,0,2,0,2,0,252,0
"Karamea","Karamea Area School, Waverley Street",3,0,5,0,0,39,4,4,73,1,2,141,12,0,0,1,0,5,0,290,0
"Kokatahi","Kokatahi/Kowhitirangi School, Kokatahi Road",5,0,0,0,1,6,0,2,10,0,0,99,1,0,0,0,0,1,0,125,0
"Kowhitirangi","Kowhitirangi Hall, Kowhitirangi Road",3,1,2,0,0,4,0,0,8,0,0,66,2,0,0,0,0,2,0,88,1
"Kumara","Kumara Memorial Hall, Main Road",5,0,0,0,0,24,3,9,81,0,2,81,15,0,0,0,0,2,0,222,2
"Lake Rotoiti","Lake Rotoiti School, St Arnaud",2,0,0,0,0,15,0,3,30,0,1,56,1,0,0,0,0,9,0,117,0
"Little Wanganui","Little Wanganui Hall, State Highway 67",1,0,0,0,0,5,3,0,24,0,3,40,3,0,0,0,0,3,0,82,0
"Lower Moutere","Lower Moutere School, School Road",10,0,3,0,3,67,1,3,121,1,2,181,8,0,0,3,0,2,0,405,3
"Mangarakau","The Nugget Cafe, Dry Road",0,0,1,0,0,5,0,0,11,0,1,17,0,0,0,0,0,0,0,35,0
"Mapua","Mapua School, 4 Stafford Drive",31,2,4,0,2,175,8,8,350,1,7,545,27,0,0,2,0,7,0,1169,13
"Marahau","Marahau Fire Station Hall, Sandy Bay-Marahau Road",2,0,0,0,0,38,1,0,44,0,0,40,0,0,0,0,0,0,0,125,0
"Maruia","Maruia School, Station Creek, Highway 65",3,0,0,0,0,1,1,0,4,0,0,45,2,0,0,0,0,1,0,57,1
"Moana","Lake Brunner School, Ahau Street",3,1,0,0,0,6,0,1,30,2,3,80,5,0,0,3,0,0,0,134,1
"Motueka","Motueka South School, 450 High Street",5,2,3,5,6,81,3,6,306,0,4,349,17,0,0,5,0,12,0,804,5
,"Parklands School, Technology Building, 9-19 Pah Street",18,2,9,0,13,154,10,2,613,0,10,509,70,0,0,11,1,11,0,1433,19
,"Salvation Army Hall, 6 Greenwood Street",8,0,2,1,7,94,6,0,348,1,4,386,44,1,0,1,0,7,0,910,4
"Motupiko","Quinney's Bush, 263 State Highway 6",1,0,1,0,0,2,0,0,15,0,0,75,2,0,0,1,0,2,0,99,0
"Motupipi","Motupipi School, 435 Abel Tasman Drive",1,0,1,0,0,63,3,2,89,0,1,65,7,1,0,0,0,1,0,234,0
"Murchison","Garard Residence, 19 Huntaway Road, Tutaki Valley",0,0,0,0,1,5,0,0,6,0,0,28,0,0,0,0,0,0,0,40,0
,"Murchison Area School, Waller Street",11,0,3,0,2,31,0,1,118,0,3,196,9,0,0,0,0,5,0,379,3
"Nelson Creek","Nelson Creek Hall, Nelson Creek Road",2,0,1,0,0,1,3,1,11,0,0,38,0,0,0,3,0,2,0,62,0
"Ngahere","Ngahere Hall, State Highway 7",2,0,1,0,0,7,0,0,27,0,0,84,6,0,0,0,0,0,0,127,0
"Ngatimoti","Ngatimoti School, Greenhill Road",4,1,1,0,0,68,2,2,68,0,3,78,11,0,0,0,0,0,0,238,1
"Onekaka","Onekaka Hall, State Highway 60",3,0,1,0,0,82,0,0,42,0,4,30,2,0,0,1,0,2,0,167,0
"Pakawau","Pakawau Public Hall, Pakawau Road",1,0,0,0,0,21,0,2,27,0,0,56,4,0,0,0,0,0,0,111,0
"Paroa","Paroa School, 494 Main South Road",15,0,0,2,2,15,7,0,115,0,2,316,21,0,0,5,0,6,1,507,1
"Pohara","Pohara Motor Camp, Abel Tasman Drive",5,0,1,0,0,82,0,0,81,0,6,92,6,0,0,0,0,2,0,275,0
"Pokororo","Pokororo Public Hall, Westbank Road",0,0,0,1,0,40,0,0,36,2,0,21,9,0,0,0,0,3,0,112,0
"Punakaiki","Punakaiki Canoes Ltd, State Highway 6",2,0,1,0,0,22,1,1,25,0,2,19,1,0,0,0,0,0,0,74,1
"Puramahoi","Puramahoi Public Hall, Takaka-Collingwood Highway",5,0,0,0,1,19,2,1,24,0,2,51,1,0,0,0,0,1,0,107,0
"Redwood Valley","Redwood Valley Hall, corner Moutere Highway & Redwood Valley Lane",9,0,0,1,1,22,2,0,62,0,2,113,4,0,0,0,0,3,0,219,1
"Reefton","Reefton Area School, 10 Victory St",4,0,0,0,3,10,2,2,37,0,2,78,8,0,0,1,0,5,0,152,2
,"Reefton Community Centre, Shield Street",3,2,2,0,0,15,3,1,124,0,0,119,15,0,0,1,0,7,0,292,6
,"Reefton Hospital, Broadway",1,0,0,0,0,3,0,0,44,0,1,49,3,0,0,0,0,1,0,102,3
"Richmond","Tasman District Council Office, 189 Queen Street",8,0,2,0,1,11,1,3,36,0,1,58,1,0,0,1,0,3,0,126,0
"Riwaka","Riwaka Memorial Hall, Main Road",7,0,3,0,1,26,6,0,84,0,4,123,5,0,0,3,0,2,0,264,1
,"Riwaka School,  22 School Road",2,0,1,0,1,40,1,2,136,0,3,141,16,1,0,0,0,2,0,346,2
"Ross","Ross School, Moorhouse Street",5,0,1,0,0,9,2,0,46,0,2,111,11,0,0,0,0,0,0,187,0
"Rotomanu","Rotomanu Hall, Lake Brunner Road, Kumara Road",3,0,0,0,0,2,1,0,10,0,0,29,2,0,0,0,0,0,0,47,0
"Runanga","Runanga School, McGowan Street",4,0,7,1,0,13,4,5,176,0,3,124,32,0,0,3,0,3,0,375,1
"Seddonville","Seddonville Holiday Park, Gladstone Road",1,0,1,0,0,9,0,0,22,0,2,15,4,0,0,0,0,0,0,54,1
"Sergeants Hill","Sergeants Hill Hall, Caledonian Road",5,0,1,0,0,9,2,2,37,0,0,53,12,0,0,2,0,1,0,124,2
"Springs Junction","1st Aid Centre, Springs Junction",0,0,0,0,0,2,0,0,4,0,0,20,0,0,0,0,0,0,0,26,0
"Stanley Brook","Stanley Brook Hall, Motueka Valley Highway",5,0,0,0,2,4,0,0,21,0,0,29,1,0,0,0,0,1,0,63,0
"Tadmor","Hen House, Tadmor Valley Road",6,0,0,0,1,20,2,0,24,0,1,72,2,0,0,0,0,0,0,128,0
"Takaka","Central Takaka School, 44 Central Takaka Road",1,0,2,0,0,22,0,2,27,0,3,40,3,0,0,0,0,0,0,100,0
,"East Takaka Hall, 420 East Road",1,0,0,0,0,21,3,0,18,0,2,32,0,0,0,0,1,2,0,80,1
,"Golden Bay High School, 12 Waitapu Road",4,0,0,0,1,54,0,5,136,1,1,107,16,0,0,0,0,14,0,339,2
,"Tasman District Council Office, 78 Commercial Street",5,0,3,1,0,130,1,4,185,0,6,168,11,0,0,0,0,5,0,519,4
,"Upper Takaka Community Hall, Main Highway",1,0,0,0,0,16,3,0,26,0,3,38,3,0,0,0,0,0,0,90,1
"Tapawera","Tapawera Area School, Main Road",5,0,3,0,1,15,4,2,75,0,1,134,15,0,0,2,0,3,1,261,1
"Tasman","Tasman School, 1827 The Coastal Highway",10,0,2,0,1,71,4,5,118,0,2,190,13,0,0,2,0,5,0,423,0
"Taylorville","Taylorville Fire Station, 704 Taylorville Road",4,0,5,1,0,7,1,1,38,0,0,32,4,0,0,0,0,0,0,93,3
"Umukuri","Brooklyn School, Umukuri Road",4,0,0,0,5,34,1,2,90,0,3,119,6,0,0,1,0,2,0,267,2
"Upper Moutere","Mahana School, School Road",7,0,0,0,1,36,1,0,62,0,0,101,6,0,0,3,0,2,0,219,0
,"Upper Moutere School, Main Road",15,1,1,0,0,98,6,1,145,1,3,236,13,0,0,3,0,8,0,531,0
"Waimangaroa","Waimangaroa School, Stewart Street",3,0,2,1,1,15,5,0,61,0,2,54,8,0,1,0,0,2,0,155,1
"Waimea West","Waimea West Public Hall, Waimea West Road",3,0,0,0,1,8,0,0,19,0,0,71,0,0,0,0,0,4,0,106,0
"Wakefield","Wakefield School, Edward Street",41,0,2,2,4,88,10,9,377,0,5,642,43,0,0,13,0,17,0,1253,3
"Westport","IHC Buller Branch, 149 Derby Street",0,0,1,2,0,8,1,0,125,1,0,58,9,0,1,1,0,1,0,208,3
,"St Canice's School, corner Brougham & Derby Streets",19,1,5,0,3,25,4,7,282,0,5,237,33,0,0,4,0,4,1,630,2
,"Westport Courthouse, Wakefield Street",13,2,5,1,2,37,3,1,283,0,3,222,35,0,0,7,0,10,1,625,5
,"Westport North School, Cobden Street",11,0,2,0,1,25,7,3,327,0,0,142,36,0,0,6,0,4,0,564,12
,"Westport South School, Derby Street",4,0,1,0,0,5,4,0,187,0,0,96,16,0,0,2,0,4,0,319,2
"Whataroa","Whataroa Courthouse, Main Road",8,0,0,0,0,8,0,1,16,0,1,84,9,0,0,2,0,5,0,134,1
,"Polling places where less than 6 votes were taken",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"Hospital Votes",3,0,0,2,0,9,4,0,142,0,0,115,8,1,0,0,0,2,0,286,5
,"Ordinary Votes BEFORE polling day",61,0,18,1,6,466,25,168,1020,3,15,1402,113,1,0,11,0,48,1,3359,17
,"Special Votes BEFORE polling day",6,1,5,0,1,57,2,5,131,0,3,151,24,0,0,0,0,3,0,389,5
,"Special Votes On polling day",35,2,19,1,8,281,9,9,506,1,15,675,43,0,0,34,0,10,0,1648,17
,"Overseas Special Votes including defence force",5,0,1,3,0,72,2,6,80,2,2,126,1,1,0,1,0,1,0,303,0
,"Votes Allowed for Party Only",5,1,3,0,0,45,1,0,102,0,7,72,5,0,0,4,0,5,0,250,2
,"West Coast-Tasman Total",744,29,206,37,122,3740,292,349,11532,20,216,15187,1313,10,5,243,3,398,14,34460,223
,,,,,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",34683
"Electorate Party Valid Votes for West Coast-Tasman",,"National Party - .4407138712"
"ACT New Zealand",744,.0215902496
"Alliance",29,.0008415554
"Aotearoa Legalise Cannabis Party",206,.0059779454
"Democrats for Social Credit",37,.0010737086
"Family Party",122,.0035403366
"Green Party",3740,.1085316309
"Jim Anderton's Progressive",292,.0084735926
"Kiwi Party",349,.0101276843
"Labour Party",11532,.3346488683
"Libertarianz",20,.0005803831
"Maori Party",216,.006268137
"National Party",15187,.4407138712
"New Zealand First Party",1313,.0381021474
"New Zealand Pacific Party",10,.0002901915
"RAM - Residents Action Movement",5,.0001450958
"The Bill and Ben Party",243,.0070516541
"The Republic of New Zealand Party",3,.0000870575
"United Future",398,.0115496228
"Workers Party",14,.0004062681
