Party and Electorate Candidate Votes Recorded at each voting place
"Te Tai Tonga 70","Party Vote Details"
,,"ACT New Zealand","Aotearoa Legalise Cannabis Party","Ban1080","Conservative","Democrats for Social Credit","Focus New Zealand","Green Party","Internet MANA","Labour Party","Māori Party","National Party","New Zealand First Party","NZ Independent Coalition","The Civilian Party","United Future","Total Valid Party Votes","Informal Party Votes"
,"Waitakiri School, 255 New Brighton Road",0,0,0,1,0,0,4,1,7,8,3,3,0,0,0,27,0
"Dallington","Banks Avenue School, 71 Banks Avenue",0,0,0,0,0,0,2,0,9,1,0,3,0,0,0,15,0
"Kainga","Kainga Public Hall, Kainga Road",0,0,1,1,0,0,1,0,6,1,2,6,0,0,0,18,0
"Linwood","St Chad's Anglican Church Hall, corner Carnarvon Street & Buckleys Road",0,1,0,1,0,0,2,1,12,4,1,5,0,0,0,27,0
"Marshland","Marshland School, 329 Prestons Road",0,0,0,0,0,0,3,0,1,1,3,1,0,0,0,9,0
"New Brighton","Central New Brighton School, Roy Stokes Hall, 140 Seaview Road",1,2,1,0,0,0,20,3,30,7,4,10,0,0,0,78,0
"North Linwood","Linwood North School, 221 Woodham Road (Rowcliffe Crescent entrance)",0,2,0,0,0,0,9,3,24,9,2,5,0,0,0,54,2
"North New Brighton","Freeville School, 11 Sandy Avenue",0,1,0,1,0,0,2,1,9,3,2,6,0,0,0,25,0
,"North New Brighton School, 150 Leaver Terrace",0,2,0,0,0,0,11,1,15,3,7,8,0,0,1,48,0
"Ouruhia","Ouruhia School Library, 21 Turners Road",0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,6,0
"Parklands","Parkview School Hall, 10 Chadbury Street",0,0,0,1,0,0,9,0,24,6,9,4,0,0,0,53,0
"Queenspark","Queenspark School Hall, 222 Queenspark Drive",0,0,0,1,1,0,5,0,10,1,4,7,0,0,0,29,1
"Richmond","Kidsfirst Richmond Kindergarten, 41 North Avon Road",0,0,0,0,0,0,2,0,9,5,2,3,0,0,0,21,0
"Shirley","MacFarlane Park Free Kindergarten, 19 Acheson Avenue",0,0,0,0,0,0,3,2,22,7,2,7,0,0,0,43,0
,"Shirley Intermediate School, 60 Shirley Road (North Parade entrance)",0,1,0,1,0,0,6,1,20,4,5,3,0,0,0,41,1
,"Shirley Primary School, 11 Shirley Road",0,1,0,0,0,0,3,3,16,4,5,4,0,0,0,36,0
"South New Brighton","South New Brighton School, 166 Estuary Road",0,1,0,0,0,0,6,1,15,2,7,7,0,0,0,39,0
"Wainoni","Ottawa Gardens Pre-School, 49 Ottawa Road",0,0,0,0,0,0,1,0,5,1,1,3,0,0,1,12,0
,"Wainoni School, 115 Eureka Street",0,1,0,0,0,0,2,1,4,3,0,2,0,0,0,13,0
,Clutha-Southland
"Arrowtown","Arrowtown Primary School, 9 Chalmers Place",0,0,1,0,0,0,0,0,1,0,11,2,0,0,0,15,0
"Balclutha","Balclutha Balmoral Veterinary Service Hall, 34 Essex Street",0,0,0,0,0,0,0,0,6,1,1,1,0,0,0,9,0
,"Rosebank School Hall, 21 Frances Street",0,0,0,0,0,0,1,0,8,0,0,3,0,0,0,12,0
,"Somerville Lounge, Town Hall, Clyde Street",0,1,0,0,0,0,2,0,5,0,1,1,0,0,0,10,0
"Clinton","Clinton School, 34 Halsey Street",0,2,0,0,0,0,0,0,4,1,3,2,0,0,0,12,0
"Frankton","Queenstown Events Centre, 35 Joe O'Connell Drive",0,0,1,0,0,0,0,0,1,2,4,2,0,0,0,10,0
,"St Margaret's Church, corner Kawarau Road & Ross Street",0,1,1,0,0,0,4,2,7,0,7,7,0,0,0,29,0
"Gore","Calvin Community Church , 25 Robertson Street",0,0,0,0,0,0,1,0,8,0,3,3,0,0,1,16,0
,"East Gore School Hall, 3 Wentworth Street",0,1,0,0,0,0,1,0,8,0,6,5,0,0,0,21,0
,"Gore District Court, 6 Hokonui Drive",0,0,0,0,0,0,1,1,10,2,2,1,0,0,0,17,0
,"Gore Main School, School Hall, 39 Ardwick Street",0,0,0,0,0,0,3,1,8,0,2,4,0,0,0,18,0
,"Rachel's Studio of Dance (formerly Pipe Band Hall), 27 Hyde Street",0,1,0,0,0,1,0,0,6,1,0,6,0,0,0,15,1
"Kaitangata","Kaitangata School, Salcombe Street",0,0,0,0,0,0,0,1,5,1,5,3,0,0,0,15,1
"Kaka Point","Kaka Point Community Centre, Moana Street",0,0,0,0,0,0,1,0,1,0,2,2,0,0,0,6,0
"Lawrence","St John Rooms, 10 Ross Place",0,1,0,0,0,0,1,0,3,1,4,2,0,0,0,12,0
"Lumsden","Lumsden School, 19 Maria Street",0,0,0,1,0,0,0,0,5,0,5,1,0,0,0,12,0
"Mataura","Mataura School Hall, 33 Oakland Street",0,1,0,0,0,0,2,2,29,11,3,14,0,0,0,62,0
"Milton","Tokomairiro Co-op Parish Hall, 30-34 Union Street",0,1,0,0,0,0,2,0,12,3,8,6,0,0,0,32,0
,"Tokomairiro High School, 238 Union Street",0,1,0,0,0,0,5,2,17,1,5,2,0,0,0,33,0
"Nightcaps","Takitimu Primary School, 17 Evans Street",0,0,0,0,0,0,1,2,6,2,3,1,0,0,0,15,1
"Ohai","Ohai Volunteer Fire Brigade, 61 Birchwood Road",0,0,0,0,0,0,0,2,10,2,1,7,0,0,0,22,1
"Otautau","Otautau School, 17 Elles Road",0,0,0,0,0,0,0,1,6,2,3,5,0,0,0,17,0
"Owaka","Owaka Memorial Community Centre, 3 Ovenden Street",0,1,0,0,0,0,1,0,2,0,4,1,0,0,0,9,0
"Queenstown","Queenstown Memorial Hall, corner Memorial & Stanley Streets",0,1,0,0,0,0,6,4,7,4,7,1,0,0,0,30,0
,"Queenstown Primary School Hall, 20 Robins Road",0,0,0,0,0,0,1,1,1,1,3,1,0,0,0,8,0
"Riversdale","Riversdale School, 28 Rutland Street",0,0,0,0,0,0,0,0,2,0,4,1,0,0,0,7,0
"Stirling","Stirling School, corner Baker & Boyd Streets",0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,6,0
"Tapanui","Tapanui School, 14a Sussex Street",0,0,0,0,0,0,1,1,6,3,2,5,0,0,0,18,1
"Te Anau","Te Anau School Hall, 167 Milford Road",0,0,0,1,0,0,2,1,2,1,6,1,0,0,0,14,0
"Tuatapere","Tuatapere Waiau Area School, 47 Orawia Road",0,1,0,1,0,0,0,0,7,1,2,7,0,0,0,19,0
"Waihola","Waihola & Districts School, 5 Kilgour Street",0,0,0,0,0,0,2,1,2,1,1,2,0,0,0,9,1
"Winton","Central Southland College, corner Grange & Mackenzie Streets",0,0,0,0,0,0,0,0,4,1,3,3,0,0,0,11,0
,"Winton Primary School Hall, 16 Eglinton Street",0,0,0,0,0,0,0,0,3,1,3,1,0,0,0,8,0
,Dunedin North
"Brockville","Brockville School, 263 Brockville Road",0,2,0,0,0,0,8,2,21,7,2,3,0,0,0,45,0
"Dunedin City","Age Concern Otago, Lower Octagon (beside Moran Building)",0,0,0,0,0,0,3,0,4,1,3,0,0,0,0,11,0
,"Arthur Street School, 26 Arthur Street",0,0,0,0,0,0,1,0,3,1,1,1,0,0,0,7,0
,"Dunedin Hospital, 1st Floor Foyer to Lecture Halls, 201 Great King Street",0,0,0,0,0,0,5,2,6,1,1,1,0,0,0,16,0
,"Salvation Army McMillan Lounge, 575 Princes Street",0,1,0,1,0,0,1,1,8,2,3,1,0,0,0,18,0
"Dunedin North","All Saints Church Hall, 786 Cumberland Street",0,0,0,0,0,0,6,0,6,1,2,0,0,0,0,15,0
,"George Street Normal School, 989 George Street",0,0,0,0,0,0,6,0,4,1,4,0,0,0,0,15,0
,"Knox Church Hall, 453 George Street ",0,0,0,0,0,0,3,3,2,1,3,0,0,0,0,12,0
,"University of Otago College of Education, 141 Union Street",0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,8,0
,"University of Otago, ISB Link East, 630 Cumberland Street",0,0,0,0,0,0,1,0,8,1,3,1,0,0,1,15,0
,"University of Otago, ISB Link West, 630 Cumberland Street",0,0,0,0,0,0,1,1,6,1,2,0,0,0,0,11,0
"Halfway Bush","Halfway Bush Community Hall, 54 Ashmore Street",0,0,0,0,1,0,3,1,13,1,1,2,0,0,0,22,0
"Hampden","Hampden Primary School, 41-47 Norwich Street",0,1,0,1,0,0,0,0,1,0,2,1,0,0,0,6,0
"Kaikorai","Kaikorai Presbyterian Church Hall, 127 Taieri Road ",1,1,0,0,0,0,2,0,11,1,4,4,0,0,0,24,0
"Karitane","Karitane Primary School, 179 Coast Road",0,0,0,0,0,0,3,3,4,0,0,2,0,0,0,12,0
"Maori Hill","Coronation Hall, 1 Balmacewen Road",0,0,0,0,0,0,4,0,3,0,5,1,0,0,0,13,0
"Moeraki","Coronation Hall, 41 Haven Street",0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,7,0
"Mornington","Mornington School, 34 Elgin Road",0,1,0,0,0,0,9,3,14,4,5,1,0,0,0,37,0
,"Mornington Scout Hall, 66 Argyle Street",0,1,0,0,0,0,3,1,4,1,2,2,0,0,0,14,0
,"St Francis Parish Centre, 27 Benhar Street",0,0,0,0,0,0,2,0,1,1,2,0,0,0,0,6,0
"North East Valley","Dunedin North Intermediate School, 34 North Road",0,0,0,0,0,0,8,2,11,2,1,3,0,0,0,27,0
,"North East Valley Normal School, 248 North Road",0,1,1,0,0,0,3,1,5,3,2,1,0,0,0,17,0
"Opoho","Opoho School, 96 Signal Hill Road",0,0,0,0,1,0,3,1,4,0,2,0,0,0,0,11,0
"Palmerston","East Otago High School, 3 Stour Street",0,0,0,0,0,0,2,0,5,1,1,5,0,0,0,14,0
"Pine Hill","Pine Hill School, 11 Hislop Street",0,1,0,0,0,0,5,3,18,3,1,3,0,0,0,34,1
"Port Chalmers","Port Chalmers Town Hall, 1 Grey Street",0,0,0,0,0,0,3,0,5,0,0,2,0,0,0,10,0
"Ravensbourne","Ravensbourne Fire Station, 243 Ravensbourne Road",0,0,0,0,0,0,1,2,3,1,3,0,0,0,0,10,0
"Roslyn","Roslyn Kindergarten, 69 Highgate",0,0,0,0,0,0,1,1,2,0,3,1,0,0,0,8,0
"Sawyers Bay","Sawyers Bay School, 99 Stevenson Avenue",0,1,0,0,0,0,2,0,7,0,0,1,0,0,0,11,0
"Waikouaiti","East Otago Events Centre, 203 Main Road",0,0,0,0,0,1,3,1,9,0,3,1,0,0,0,18,0
"Waitati","Waitati Blueskin Bay Library, 28 Harvey Street",0,0,0,0,0,0,6,0,4,0,3,1,0,0,0,14,0
"Wakari","Balmacewen Intermediate School, 44 Chapman Street",0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,6,0
,"Wakari School, 150 Helensburgh Road",1,0,0,1,0,0,2,0,6,1,7,3,0,0,0,21,0
,Dunedin South
"Abbotsford","Community Hall, 72 North Taieri Road",0,1,0,0,0,0,1,1,8,0,3,3,0,0,0,17,0
,"Scout Hall, corner Abbotsford Road & Unsworth Street",0,1,0,0,0,0,1,1,8,0,3,3,0,0,0,17,0
"Brighton","Big Rock School, 2 Bath Street",0,0,0,0,0,0,4,0,7,2,3,1,0,0,0,17,0
"Calton Hill","Carisbrook Heights (previously known as Calton Hill Community Hall), 38 Riselaw Road",0,0,0,0,0,0,1,0,9,1,0,1,0,0,0,12,0
"Caversham","Carisbrook Main School (previously known as Caversham School), 217 South Road",0,2,0,0,0,0,9,4,25,5,3,7,0,0,0,55,0
"Concord","Concord School, 5 Thoreau Street",0,0,0,0,0,0,4,1,8,1,4,3,0,0,0,21,0
"Corstorphine","Corstorphine Community Hall, 235 Middleton Road",0,0,0,0,0,0,6,2,14,3,2,3,0,0,0,30,0
"Fairfield","Fairfield Community Hall, corner Main Road & Fairplay Street",0,0,1,0,0,0,3,1,6,1,3,2,0,0,0,17,0
"Forbury Corner","St Bernadette's School Hall, 16 Forbury Road",0,0,0,0,0,0,1,0,4,1,4,1,0,0,0,11,1
"Green Island","Otago School of Piping and Drumming, 186 Main South Road",0,0,0,0,0,0,0,1,13,3,2,5,0,0,0,24,0
,"The Landmark Baptist Lighthouse, 222 Main South Road",0,1,0,0,0,0,8,3,14,5,4,4,0,0,0,39,0
"Macandrew Bay","Macandrew Bay School, 488 Portobello Road",0,0,0,0,0,0,6,0,2,1,2,0,0,0,0,11,0
"Mosgiel","Elmgrove School, 74 Argyle Street",0,0,0,1,0,0,3,0,2,1,4,3,0,0,0,14,0
,"Mosgiel Abilities Resource Centre, 16 Green Street",0,0,0,0,0,0,2,0,2,0,2,2,0,0,0,8,0
,"Mosgiel Coronation Hall, 97 Gordon Rd",0,0,0,0,0,0,1,0,5,1,2,3,0,0,0,12,0
,"Reid Park Kindergarten, 63 Murray Street",0,0,0,0,0,0,1,0,5,1,1,2,0,0,0,10,0
,"Senior Citizen's Hall, 5a Hartstonge Avenue (next to Mosgiel Library)",0,1,0,0,0,0,5,1,9,1,2,2,0,0,0,21,0
,"Silverstream (South) Primary School, 52 Green Street",0,0,0,0,0,0,0,1,5,0,0,2,0,0,0,8,0
"Musselburgh","Musselburgh Baptist Church, 131 Musselburgh Rise",0,0,0,0,0,0,8,4,14,2,4,5,0,0,0,37,0
,"Musselburgh School Library, 34 Marlow Street",0,1,0,0,0,0,1,1,8,1,0,0,0,0,0,12,0
,"Presbyterian Sunday School Hall, 26 Queens Drive",0,0,0,0,0,0,6,0,9,0,3,1,0,0,0,19,0
"Ocean View","Ocean View Public Hall, 812 Brighton Road",0,0,0,0,0,0,1,2,5,4,0,1,0,0,0,13,0
"Otakou","Te Rununga Otakou, Otakou Marae, 45 Tamatea Road",0,1,0,1,1,0,4,1,4,5,1,8,0,0,0,26,0
"Outram","Outram School, 1 Beaumaris Street",0,0,0,0,0,0,0,1,3,0,3,2,0,0,0,9,0
"Portobello","Portobello School, 30 Harrington Point Road",0,0,0,0,0,0,8,1,6,1,2,2,0,0,0,20,0
"South Dunedin","Bathgate Park School, 213 Macandrew Road",0,0,0,0,0,0,0,2,5,2,2,3,0,0,0,14,1
,"Dunedin South Presbyterian Hall, 393 King Edward Street",0,0,0,0,0,0,3,1,13,2,1,0,0,0,0,20,0
,"Edgar Sports Centre, corner Portsmouth Drive & Teviot Street",0,0,0,0,0,0,1,0,5,2,1,1,0,0,0,10,0
,"Methodist Church Hall, 11 Wesley Street",0,0,0,0,1,0,5,0,7,0,3,2,0,0,0,18,0
,"Nations Christian Church, 334 King Edward Street ",0,0,0,2,0,0,9,3,16,5,2,2,0,0,0,39,0
,"St Patrick's Community Centre, 42 Macandrew Road",0,1,0,0,0,0,3,1,7,0,0,1,0,0,0,13,0
"St Clair","St Clair School Hall, 87 Albert Street",0,0,0,0,0,0,4,1,8,1,4,3,0,0,0,21,0
,"Vintage Car Club, 125 Forbury Road",0,0,0,0,0,0,3,0,4,0,1,0,0,0,0,8,0
"St Kilda","Dunedin Ice Stadium, 101 Victoria Road",0,1,0,0,0,0,2,0,5,1,1,0,0,0,0,10,0
,"Holy Cross Anglican Church,17 Ajax Street",0,0,0,0,0,0,4,0,5,0,1,2,0,0,0,12,1
"Tainui","Tainui School Hall, 41 Tahuna Road",0,0,0,1,0,0,8,0,5,0,1,2,0,0,0,17,0
"Waverley","Grants Braes School, 137 Belford Street",0,0,0,0,0,0,1,0,5,0,3,4,0,0,0,13,1
"Wingatui","Wingatui Hall, 270 Gladstone Road North",0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,6,0
,Hutt South
"Alicetown","Hutt Central School, 6 Railway Avenue",0,0,0,0,0,0,5,0,7,3,3,4,0,0,1,23,0
"Avalon","Dyer Street School, 59 Dyer Street",0,1,0,0,0,0,2,1,5,4,0,3,0,0,0,16,0
"Boulcott","Boulcott School, 9 Boulcott Street",0,0,0,0,0,0,3,0,1,3,7,1,0,0,0,15,0
"Eastbourne","Muritai School, 160 Muritai Road",0,0,0,0,0,0,2,1,2,3,3,2,0,0,0,13,0
"Epuni","Congregational Christian Church Hall of Samoa, 37 Mitchell Street",0,2,0,0,0,0,1,0,11,1,1,4,0,0,0,20,0
,"Epuni School Hall, 313 Waiwhetu Road",0,0,0,0,0,0,8,3,19,2,9,10,0,0,0,51,0
"Gracefield","Gracefield School, 20A Bell Road",0,0,0,0,0,0,3,1,7,3,0,3,0,0,0,17,2
"Hutt Central","Eastern Hutt School, 83 Kings Crescent",0,0,0,0,0,0,1,0,8,0,0,3,0,1,0,13,0
,"Hutt Hospital, 640 High Street",0,0,0,0,0,0,1,0,5,1,1,1,0,0,0,9,0
,"Hutt Intermediate School, 7 Kauri Street",0,0,0,0,0,0,0,0,3,2,1,3,0,0,0,9,0
,"Hutt Valley High School, 84 Woburn Road",0,0,0,0,0,0,4,0,12,3,5,3,0,0,0,27,0
,"Knox Presbyterian Church Hall, 574 High Street",0,0,0,0,0,0,4,0,3,2,3,1,0,0,0,13,0
,"St Bernard's College, 183 Waterloo Road",0,1,0,0,0,0,2,1,2,0,1,2,0,0,0,9,0
,"Sts Peter and Paul School, Myrtle Street",0,0,0,0,0,0,2,3,6,1,1,3,0,0,0,16,0
"Korokoro","Korokoro School Hall, 79 Korokoro Road",0,0,0,1,0,0,3,1,2,1,2,0,0,0,0,10,0
"Moera","Randwick School, 59 Randwick Road",0,0,0,1,0,0,9,4,37,5,4,14,0,0,0,74,1
"Petone","Petone Central School, 16 Britannia Street",0,4,0,0,0,0,13,5,23,10,6,7,0,0,0,68,0
,"St Augustine's Cub Group Hall, 71 Udy Street",0,0,0,0,0,0,5,0,10,2,2,0,0,0,0,19,0
,"Wilford School, 100 William Street",0,0,0,0,0,0,7,1,19,6,6,4,0,0,0,43,0
"Waiwhetu","Our Lady of the Rosary School, 12 Wainui Road",0,0,0,0,0,0,2,1,6,1,1,5,0,0,0,16,0
,"St Paul's Parish Hall, 76 Waiwhetu Road",0,1,0,0,0,0,3,0,15,1,1,3,0,0,0,24,0
,"Waiwhetu Marae Meeting House, 4 Puketapu Grove",0,1,0,0,0,0,7,11,52,18,6,6,0,0,0,101,0
"Waterloo","Waterloo School, 26 Hardy Street",0,0,0,0,0,0,3,1,15,2,6,4,0,0,0,31,1
,Ilam
"Avonhead","Avonhead Primary School Hall, 55 Avonhead Road",0,0,0,0,0,0,3,1,1,1,2,3,0,0,0,11,0
,"Merrin School Hall, 41 Merrin Street",0,0,0,0,0,0,2,2,6,0,5,3,0,0,0,18,0
,"St Mark's Presbyterian Church, 150 Withells Road",0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,7,0
"Bishopdale","Bishopdale School Hall, 465 Greers Road",0,0,0,0,0,0,0,0,16,3,3,2,0,0,0,24,0
,"Breens Intermediate School Hall, 85 Breens Road",0,0,0,0,0,0,5,1,15,2,4,1,0,0,0,28,0
,"Cotswold School Hall, 44 Cotswold Avenue",0,0,0,0,0,0,0,0,10,4,3,4,0,0,0,21,0
,"Isleworth School Hall, 59a Farrington Avenue",0,1,0,0,0,0,1,1,7,4,5,5,0,0,0,24,0
,"St Margaret's Church, The Hub, 94 Farrington Avenue",0,0,0,0,0,0,3,0,10,2,1,3,0,0,0,19,0
"Bryndwr","St Stephen's Presbyterian Church Hall, corner Ilam & Aorangi Roads",0,0,0,0,0,0,2,0,14,2,1,2,0,0,0,21,1
,"Wairakei School Hall, 250 Wairakei Road",0,0,0,0,0,0,1,0,11,2,4,1,0,0,0,19,0
"Burnside","Burnside Elim Community Church, 193 Grahams Road",0,0,0,0,0,0,3,2,4,1,3,2,0,0,0,15,0
,"Burnside High School, J Block, 151 Greers Road (Memorial Avenue entrance)",0,0,0,0,0,0,3,1,3,1,0,0,0,0,0,8,0
,"Roydvale School Hall, 117 Roydvale Avenue",0,0,0,0,0,0,3,0,0,4,2,0,0,0,0,9,0
,"St Timothy Church Hall, 46 Kendal Avenue",0,0,0,0,0,0,0,0,3,0,3,1,0,0,0,7,0
"Fendalton","Christchurch Boys' High School, Big Room, Te Kura Street ",0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,7,0
,"Fendalton Open Air School Staffroom, 168 Clyde Road",0,0,0,0,0,0,0,0,3,0,5,2,0,0,0,10,0
,"Medbury School Hall, corner Clyde & Creyke Roads",0,0,0,0,0,0,1,0,0,4,2,1,0,0,0,8,0
"Harewood","Harewood Playcentre, 719 Harewood Road",0,0,0,0,0,0,1,1,4,0,0,3,0,0,0,9,0
"Ilam","Ao Tawhiti Unlimited Discovery, classroom S5, corner Parkstone Avenue & Oak Drive",0,0,0,0,0,0,2,0,1,2,2,1,0,0,0,8,0
,"Ilam School Hall, 66 Ilam Road",0,1,0,1,0,0,3,1,4,1,8,1,0,0,0,20,0
,"Westburn School Hall, 257 Waimairi Road",0,0,0,0,0,0,0,1,3,2,4,2,0,0,0,12,1
"Merivale","Heaton Normal Intermediate School Hall, 125-133 Heaton Street",0,0,0,0,0,0,1,0,2,1,5,0,0,0,0,9,0
,"Rangi Ruru Girls' School, Helen Kitson Function Centre, Rhodes Street entrance",0,0,0,0,0,0,3,1,2,2,2,2,0,0,0,12,0
"Papanui","St Paul's Anglican Church Parish Hall, 1 Harewood Road",0,0,0,0,0,0,2,0,1,0,1,3,0,0,0,7,0
,"Waimairi School Hall, 1 Tillman Avenue",0,1,0,0,0,0,1,0,3,0,4,2,0,0,0,11,0
"Riccarton","St Ninian's Presbyterian Church Hall, 9 Puriri Street",0,0,0,0,0,0,0,0,2,3,2,1,0,0,0,8,0
"Upper Riccarton","Villa Maria College Hall, 21 Peer Street (Brodie Street entrance)",0,0,0,0,0,0,1,0,5,1,4,1,0,0,0,12,0
,Invercargill
"Bluff","Bluff School, 39 Bradshaw Street",0,0,0,0,0,0,6,2,39,7,5,29,0,0,0,88,1
,"St Teresa's School, 181 Foyle Street",0,1,1,0,0,0,5,1,24,4,8,11,0,0,0,55,0
"Colac Bay","Colac Bay Fire Station, 16 Colac Bay Road",0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,6,0
"Edendale","Edendale School, 24 Salford Street",0,0,1,0,0,0,1,0,1,0,3,1,0,0,0,7,0
"Invercargill","Ascot Community School Hall, 580 Tay Street",0,0,0,1,0,0,5,1,9,0,5,2,0,0,0,23,0
,"Aurora College, 234 Regent Street",0,0,0,0,0,0,2,2,20,5,5,6,0,0,0,40,0
,"CCS Disability Action Southland, 142 Don Street",0,0,0,0,0,0,2,0,5,1,2,0,0,0,0,10,0
,"Clarendon Kindergarten, 30 Waiau Place",0,2,0,0,0,0,5,2,9,3,0,4,0,0,0,25,0
,"Donovan Primary School, 200 Drury Lane",0,0,0,0,0,0,3,1,17,2,7,3,0,0,0,33,0
