Party and Electorate Candidate Votes Recorded at each polling place
"Te Tai Tokerau 68","Party Vote Details"
,,"ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Conservative Party","Democrats for Social Credit","Green Party","Labour Party","Libertarianz","Mana","Māori Party","National Party","New Zealand First Party","United Future","Total Valid Party Votes","Informal Party Votes"
"Ngararatanua","Regent Training Centre, Pipiwai Road",0,0,0,1,0,3,14,0,21,14,5,5,0,63,1
"Ngunguru","Ngunguru Community Hall, Ngunguru Road",0,0,0,0,0,7,13,0,10,6,8,9,0,53,2
"One Tree Point","One Tree Point School, 97 One Tree Point Road",0,0,0,1,0,2,11,0,7,1,1,4,0,27,0
"Onerahi","Onerahi School, Church Road",0,0,1,0,1,4,65,0,18,9,3,18,0,119,4
,"Raurimu Avenue School, Raurimu Avenue",0,0,0,0,0,4,32,0,17,5,2,10,0,70,0
,"St James Church, 135 Onerahi Road",0,0,1,0,0,9,21,0,14,7,11,14,0,77,2
"Otaika","Lifesway Bible Church, corner Tarewa & Otaika Roads",0,0,1,2,0,16,73,0,34,14,5,17,0,162,11
,"Otaika School, Valley View Road",0,0,0,0,0,2,11,0,2,1,2,2,0,20,1
"Otangarei","Otangarei School, 181 William Jones Drive",0,1,1,0,0,11,95,0,81,15,4,12,0,220,12
"Parua Bay","Parua Bay School,1396 Whangarei Heads Road",0,0,2,0,0,8,11,0,11,3,4,7,0,46,0
"Poroti","Poroti School, Mangakahia Road",0,0,0,0,0,4,7,0,7,4,1,3,0,26,0
"Portland","Portland Primary School, 10 Portland School Road",0,0,1,0,0,1,8,0,0,1,1,3,0,15,0
"Raumanga","Manaia View School Hall, 64 Murdoch Crescent",1,0,1,0,0,10,76,0,56,9,1,14,0,168,7
,"Northland Polytechnic, 49-59 Raumanga Valley Road",0,0,3,0,0,13,51,0,44,14,2,12,0,139,2
"Regent","Anglican Parish Hall, 2A Kamo Road",0,0,2,1,0,11,43,0,13,11,6,11,0,98,1
"Riverside","Shackleton Scout Hall, Riverside Drive",0,0,0,0,0,4,10,0,8,2,4,9,0,37,2
"Ruakaka","Bream Bay College, Marsden Point Road",0,0,3,0,0,9,50,0,17,8,6,14,0,107,4
,"Ruakaka School, 12 Sandford Road",0,0,2,0,0,2,1,0,1,0,3,2,0,11,0
"Ruatangata","Ruatangata Hall, Pipiwai Road",0,0,0,0,0,0,5,0,4,1,1,4,0,15,0
"Springs Flat","Alive Christian Fellowship, 55 Great North Road",0,0,0,0,0,0,5,0,2,2,1,0,0,10,0
"Tamaterau","Tamaterau Hall, Whangarei Heads Road",0,0,1,0,0,2,3,0,2,0,2,0,0,10,0
"Tauraroa","Tauraroa Area School, Omana Road",0,0,0,0,0,2,3,0,0,1,0,0,0,6,0
"Tikipunga","Tikipunga High School, 194 Corks Road",0,0,5,1,0,12,126,0,74,16,9,23,0,266,8
,"Totara Grove School, 38 Corks Road",0,0,0,1,0,7,50,0,19,3,2,5,1,88,0
,"Trinity Uniting Church, 4 Otuhiwai Crescent",0,0,0,0,0,3,31,0,18,5,3,7,0,67,2
"Waipu","Waipu Presbyterian Church Hall, 50 The Centre",0,0,2,1,0,0,16,0,1,3,3,8,0,34,0
"Whangarei","Archibald Mitsubishi, 50 Reyburn Street",1,0,2,0,0,4,14,0,4,4,2,3,0,34,0
,"Regent Training Classrooms, 29 Maunu Road",0,0,1,1,0,6,17,0,6,3,3,3,0,40,0
,"Whangarei Electorate Headquarters, 34-36 Porowini Avenue",0,0,1,0,0,9,24,0,30,11,4,20,0,99,3
,"Whangarei Intermediate School, 32 Rust Avenue",0,0,1,0,0,10,32,0,25,18,11,10,0,107,4
"Whangarei Heads","McLeod Bay Hall, Stewart Road",0,0,0,0,0,4,1,0,0,1,2,1,0,9,0
,"Polling places where less than 6 votes were taken",0,0,0,0,0,9,18,1,8,4,15,4,0,59,0
,"Ordinary Votes BEFORE polling day - Taken in East Coast Bays",0,0,0,0,0,2,3,0,0,1,9,4,0,19,0
,"Ordinary Votes BEFORE polling day - Taken in Helensville",0,0,0,0,0,8,20,0,9,16,22,7,0,82,2
,"Ordinary Votes BEFORE polling day - Taken in North Shore",2,0,0,0,0,10,12,0,7,11,15,8,0,65,0
,"Ordinary Votes BEFORE polling day - Taken in Northcote",1,0,1,0,0,13,36,0,34,19,20,17,0,141,3
,"Ordinary Votes BEFORE polling day - Taken in Northland",1,1,16,4,0,56,278,0,522,93,46,79,0,1096,21
,"Ordinary Votes BEFORE polling day - Taken in Rodney",1,0,2,2,0,9,30,0,5,12,19,14,0,94,3
,"Ordinary Votes BEFORE polling day - Taken in Te Atatū",0,0,1,4,0,22,65,0,27,28,18,17,0,182,2
,"Ordinary Votes BEFORE polling day - Taken in Waitakere",0,0,2,0,0,3,34,0,17,13,3,2,0,74,1
,"Ordinary Votes BEFORE polling day - Taken in Whangarei",3,0,3,1,0,33,118,0,97,34,27,49,0,365,12
,"Special Votes BEFORE polling day",1,0,5,0,0,28,101,0,141,59,16,26,1,378,9
,"Special Votes On polling day",5,0,32,6,0,184,589,0,384,252,116,113,2,1683,33
,"Overseas Special Votes including Defence Force",1,0,1,0,0,6,17,0,22,21,13,3,0,84,0
,"Votes Allowed for Party Only",0,0,12,1,0,55,227,0,153,60,42,33,2,585,8
,"Te Tai Tokerau Total",46,5,229,102,2,1704,6855,6,4844,2208,1814,1950,17,19782,473
,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",20255
"Electorate Party Valid Votes for Te Tai Tokerau",,"Labour Party - .3465271459"
"ACT New Zealand",46,.0023253463
"Alliance",5,.000252755
"Aotearoa Legalise Cannabis Party",229,.0115761804
"Conservative Party",102,.0051562026
"Democrats for Social Credit",2,.000101102
"Green Party",1704,.0861389142
"Labour Party",6855,.3465271459
"Libertarianz",6,.000303306
"Mana",4844,.2448690729
"Māori Party",2208,.1116166212
"National Party",1814,.0916995248
"New Zealand First Party",1950,.0985744616
"United Future",17,.0008593671
