Party and Electorate Candidate Votes Recorded at each voting place
"Te Tai Tokerau 69","Party Vote Details"
,,"ACT New Zealand","Aotearoa Legalise Cannabis Party","Ban1080","Conservative","Democrats for Social Credit","Focus New Zealand","Green Party","Internet MANA","Labour Party","Māori Party","National Party","New Zealand First Party","NZ Independent Coalition","The Civilian Party","United Future","Total Valid Party Votes","Informal Party Votes"
"Taupaki","Taupaki School, 14 Cottle Road",0,0,0,0,0,0,3,0,0,0,1,4,0,0,0,8,0
"Waimauku","Waimauku School, 2 Muriwai Road",0,1,0,0,0,0,7,2,7,8,10,9,0,0,0,44,0
"Wainui","Wainui School, 492 Waitoki Road",0,1,0,1,0,0,1,0,1,1,2,1,0,0,0,8,0
"Waioneke","Waioneke School, 1981 South Head Road",0,0,0,0,0,0,2,0,2,1,2,0,0,0,0,7,0
"Waitakere","Waitakere Primary School, 10 Bethells Road",0,0,0,0,0,0,2,4,8,2,8,7,0,0,0,31,0
"Waitoki","Waitoki School Hall, 1119 Kahikatea Flat Road",0,0,0,0,0,0,0,1,1,2,4,1,0,0,0,9,0
"Westgate","Massey Presbyterian Church, 510 Don Buck Road",0,1,0,0,0,0,4,3,22,10,5,16,0,0,0,61,0
"Whenuapai","Whenuapai School, 14 Airport Road",0,0,0,0,0,0,1,0,3,4,5,1,0,0,0,14,0
,"Whenuapai Village Hall, 41 Waimarie Road",0,0,0,1,0,0,2,0,1,1,4,3,0,0,0,12,0
,Kelston
"Glen Eden","Te Kura Kaupapa Māori o Hoani Waititi Marae, 441 West Coast Road",0,0,0,0,0,0,7,7,21,18,3,7,0,0,1,64,0
"Glendene","Glendene School, 60 Barrys Road",0,0,0,0,0,0,11,7,39,9,9,13,0,0,0,88,0
"Henderson","Bruce McLaren Intermediate School, 61-69 Bruce McLaren Road",0,0,0,1,0,0,13,16,38,7,7,17,0,0,1,100,0
"Sunnyvale","Kelston Community Centre, 126 Awaroa Road ",1,0,0,1,0,0,7,11,25,7,15,8,0,0,0,75,1
,"Sunnyvale Primary School, 34 Ribblesdale Road",0,1,0,1,0,0,9,9,23,7,5,13,0,0,0,68,0
,North Shore
"Bayswater","Bayswater School, 181 Bayswater Avenue",0,0,0,1,0,0,10,5,14,11,7,12,0,0,0,60,0
"Belmont","Belmont Primary School, 3A Harrison Avenue",0,0,0,0,0,0,1,0,5,5,1,4,0,0,0,16,0
"Campbells Bay","Campbells Bay School Hall, 77 Aberdeen Road",0,0,0,0,0,0,3,1,3,1,11,1,0,0,0,20,0
"Castor Bay","Wat Phra Dhammakaya Hall, corner Seaview Road & Katui Street",0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,7,0
"Devonport","Devonport Community House, 32 Clarence Street",0,0,0,0,0,0,6,2,3,1,4,4,0,0,0,20,0
,"Devonport Holy Trinity Parish Hall, 20 Church Street",0,0,0,0,0,0,3,0,6,3,1,1,0,0,0,14,0
,"Devonport St Paul's Ltd, corner Victoria & Albert Streets",0,0,0,0,0,0,3,0,3,1,2,2,0,0,0,11,0
"Forrest Hill","Forrest Hill Presbyterian Church Hall, 151 Forrest Hill Road",0,0,0,0,0,0,1,0,4,1,6,4,0,0,0,16,0
,"Westlake Boys High School, 30 Forrest Hill Road",0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,6,0
"Hauraki","Hauraki School, 82 Jutland Road",0,0,0,0,0,0,0,4,3,0,4,4,0,0,0,15,0
,"Takapuna Bible Chapel Hall, 13 Jutland Road",0,1,0,1,0,0,4,0,4,1,7,4,0,0,0,22,0
"Mairangi Bay","Mairangi Bay Community Church Hall, 49 Maxwelton Drive",0,0,0,0,0,0,2,0,1,1,4,3,0,0,0,11,0
,"Mairangi Bay Presbyterian Church Hall, 11 Hastings Road",0,0,0,0,0,0,0,0,5,0,3,2,0,0,0,10,0
"Milford","Milford Baptist Church Hall, 3 Dodson Avenue",0,0,0,0,0,0,1,2,1,0,3,2,0,0,0,9,0
,"Milford School, 34 Shakespeare Road",0,0,0,1,0,0,3,2,5,1,11,2,0,0,0,25,0
,"North Shore Hospital, Shakespeare Road",0,0,0,0,0,0,2,0,1,2,0,1,0,0,0,6,0
"Narrow Neck","Vauxhall School, Morrison Avenue",1,0,0,0,0,0,1,0,3,1,5,1,0,0,0,12,0
"Stanley Bay","Stanley Bay School, 15 Russell Street",0,0,0,0,0,0,4,0,3,0,2,2,0,0,0,11,0
"Sunnynook","Sunnynook School, 27 Lyford Crescent",0,0,0,0,0,0,4,2,5,2,4,1,0,0,0,18,0
,"Wairau Intermediate School, 113 Becroft Drive",0,0,0,0,0,0,5,3,11,4,10,2,0,0,0,35,1
"Takapuna","Takapuna Methodist Church Hall, corner Lake Road & Tennyson Avenue",0,0,0,0,0,0,5,1,2,4,1,6,0,0,0,19,0
,"Takapuna School, 23 Auburn Street (or Anzac Street entrance)",1,0,0,0,0,0,6,0,9,3,5,4,0,0,0,28,0
,Northcote
"Beach Haven","Maria Assumpta Parish Hall, 198 Beach Haven Road",0,0,0,0,0,0,4,7,28,7,3,12,0,0,0,61,0
,"The Beach Haven Hall, 336 Rangatira Road",0,1,0,1,0,0,18,21,51,14,10,18,0,0,0,134,1
"Birkdale","Birkdale Intermediate School, 200 Birkdale Road",0,0,0,1,0,0,15,6,35,15,4,15,0,0,0,91,0
,"Birkdale North School, 213 Birkdale Road",0,0,0,1,0,0,8,6,14,7,4,6,0,0,0,46,0
,"Birkenhead Baptist Church Hall, 25 Birkdale Road",0,0,0,1,0,0,1,3,16,2,9,5,0,0,0,37,0
"Birkenhead","All Saints Hall, 187 Hinemoa Street",0,0,0,0,0,0,3,1,3,4,3,1,0,0,0,15,0
,"Chelsea Primary School, 2 Onetaunga Road",0,0,0,0,0,0,3,1,6,3,6,7,0,0,0,26,0
,"North Shore Church of Christ, 3 Willow Avenue",0,0,0,0,0,0,2,3,2,0,1,0,0,0,0,8,0
,"Zion Hill Methodist Church Hall, corner Onewa Road & Birkenhead Avenue",0,0,0,2,0,0,3,2,10,7,7,7,0,0,1,39,0
"Glenfield","Glenfield College, 52-60 Kaipatiki Road",0,1,0,0,0,0,1,3,5,4,2,3,0,0,0,19,0
,"Glenfield Community Centre, corner Glenfield Road & Bentley Avenue",0,0,0,0,0,0,6,6,17,5,2,4,0,0,0,40,0
,"Glenfield Primary School, 101 Chivalry Road",0,0,0,0,0,0,1,5,7,1,6,3,1,0,0,24,0
,"Marlborough Primary School, 4 Wykeham Place",0,0,0,0,0,0,7,6,11,0,6,8,0,0,0,38,0
,"Windy Ridge School, 50 Seaview Road",0,0,0,0,0,0,5,1,6,1,5,7,0,0,0,25,1
"Little Shoal Bay","Northcote Bowling Club, 9 Council Terrace",0,0,0,1,0,0,2,1,1,3,2,0,0,0,0,10,0
"Northcote","Northbridge Retirement Village Hall, 45 Akoranga Drive",0,0,0,0,0,0,4,3,8,3,1,3,0,0,0,22,0
,"Northcote Intermediate, 145 Lake Road",0,0,0,0,0,0,7,13,37,10,6,9,0,0,0,82,0
,"Northcote Primary School, corner Lake & Onewa Roads",0,0,0,1,0,0,2,5,2,1,3,1,0,0,0,15,0
,"Sunnybrae Normal School, 36 Sunnybrae Road",0,0,0,0,0,1,0,2,7,7,6,1,0,0,0,24,0
,"Tongan Methodist Church Hall, corner Queen Street & Stafford Road",0,0,0,0,0,0,3,0,6,5,1,0,0,0,0,15,0
,"Willow Park School, 13 Compton Street",0,1,0,0,0,0,1,1,14,2,11,4,0,0,0,34,0
,Northland
"Ahipara","Ahipara School, Main Road",0,1,0,2,0,0,8,35,51,9,14,15,0,0,0,135,4
"Arapohue","Arapohue School, Mititai Road",0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,7,0
"Awanui","Awanui School, Far North Road",0,1,0,2,0,1,3,27,38,15,10,18,0,1,0,116,1
"Awarua","Te Hurihi Marae, Mangakahia Road",0,1,0,0,0,0,0,2,4,0,0,1,0,0,0,8,0
"Baylys Beach","Baylys Beach Holiday Park, 24 Seaview Road",0,0,0,0,0,0,2,0,2,1,1,4,0,0,0,10,0
"Broadwood","Broadwood Area School, Main Road",0,0,0,0,0,0,4,3,4,2,0,0,0,0,0,13,2
"Dargaville","Dargaville Primary School, Portland Street",0,0,1,0,0,0,9,8,33,12,3,14,0,0,0,80,2
,"Selwyn Park Primary School, 38 Onslow Street",0,1,0,0,0,0,8,11,25,2,4,13,0,0,0,64,2
,"The Lighthouse Church Hall, Normanby Street",0,7,0,0,0,1,2,8,37,13,8,17,0,0,0,93,3
"Fairburn","Fairburn Hall, Main Fairburn-Peria Road",0,1,0,0,0,0,0,1,1,1,1,4,0,0,0,9,0
"Herekino","Herekino School, Kaitaia-Awaroa Road",0,1,0,0,0,0,2,10,18,3,2,8,0,0,0,44,0
"Horeke","Horeke School, Horeke Road",0,0,0,0,0,0,5,10,12,8,0,8,0,0,0,43,1
"Hukerenui","Hukerenui School, 9 Crows Nest Road",0,0,0,0,0,0,0,3,2,1,2,4,0,0,0,12,1
"Kaeo","Kaeo Primary School, 4139 State Highway 10",0,1,0,1,0,0,10,29,50,7,6,9,0,0,0,113,6
"Kaihu","Kaihu Hall, Wood Road",0,1,0,1,0,0,4,8,20,2,0,13,1,0,0,50,0
"Kaikohe","Kaikohe East School, 36 Mangakahia Road",0,3,0,1,1,0,15,72,118,32,9,39,0,0,1,291,3
,"Kaikohe Intermediate School, 11 Park Road",0,4,0,0,0,1,16,56,74,19,4,33,1,0,1,209,2
"Kaingaroa","Kaingaroa School, State Highway 10",0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,6,0
"Kaitaia","Kaitaia College, Redan Road",1,5,0,2,0,0,20,34,53,16,7,24,0,1,0,163,1
,"Kaitaia Intermediate School, 45 North Road",2,3,1,4,1,0,28,75,136,23,23,36,1,0,0,333,8
"Kaiwaka","Kaiwaka School, 33 Mangawhai Road",0,1,0,1,0,0,6,5,11,1,9,12,0,0,0,46,0
"Karetu","Karetu School, Kura Road",0,0,0,1,0,0,0,2,27,1,0,2,0,0,0,33,0
"Kawakawa","Kawakawa Primary School, 31-39 Albert Street",1,2,0,2,0,0,12,28,122,13,5,24,0,0,0,209,1
"Kerikeri","Kerikeri Primary School, Hone Heke Road",0,1,0,0,0,1,10,24,39,7,8,18,0,0,0,108,1
,"Kingston House, 123 Hone Heke Road",0,0,0,0,0,1,9,8,19,8,8,10,0,0,0,63,0
,"Riverview School, Riverview Road",0,0,0,0,0,0,7,5,15,0,8,6,0,0,0,41,0
"Kohukohu","Kohukohu Primary School, Beach Road",0,0,0,0,0,1,4,7,23,1,4,7,0,0,0,47,3
"Mangamuka","Mangamuka School, 37 School Road",0,1,0,0,0,0,4,18,17,2,2,8,0,0,0,52,0
"Mangawhai","Mangawhai Beach School, 34 Insley Street",0,0,0,1,0,0,5,0,9,0,1,10,0,0,0,26,0
"Mangawhai Heads","Mangawhai Community Centre, Fagan Place",0,0,0,0,0,0,2,0,3,1,0,5,0,0,0,11,0
"Mangonui","Mangonui School, 19 Colonel Mould Drive",0,3,0,0,0,0,12,20,32,3,13,8,0,0,0,91,0
"Maromaku","Maromaku School, Maromaku School Road",0,1,0,0,0,0,3,3,11,3,2,9,0,0,0,32,1
"Matauri Bay","Matauri Bay School, Wainui Road",1,1,0,1,0,0,9,13,35,8,3,13,0,0,0,84,1
"Matawaia","Matawaia Kohanga Reo, Matawaia Road",0,0,0,0,0,0,4,6,19,5,1,4,0,0,0,39,1
"Maungaturoto","Maungaturoto School, 8 Gorge Road",0,0,0,3,1,0,5,0,21,1,0,6,0,0,0,37,0
"Moerewa","Moerewa School, Otiria Road",0,6,0,0,0,0,15,33,164,14,6,27,0,0,0,265,8
"Ngataki","Ngataki School, Far North Road",0,0,0,1,0,0,2,10,11,4,0,4,0,0,0,32,0
"Oakura","Oakura Hall, Oakura Road",0,0,0,0,0,0,2,10,15,7,2,9,0,0,0,45,1
"Ohaeawai","Ohaeawai School, Tennyson Street",0,0,0,0,0,2,8,11,38,5,3,12,0,0,0,79,0
"Okaihau","Okaihau Primary School, Settlers Way",0,1,2,0,0,0,10,22,29,7,1,8,0,0,1,81,2
"Omapere","Opononi Area School, 263 State Highway 12",0,0,0,0,0,0,10,25,32,9,7,15,0,0,0,98,1
"Opua","Opua School, Franklin Street",0,0,0,0,0,0,3,2,6,1,2,3,0,0,0,17,0
"Opuawhanga","Opuawhanga Hall, North Road",0,0,0,0,0,0,3,0,1,0,1,7,0,0,0,12,0
"Oromahoe","Oromahoe School, Te Aute Road",0,0,0,0,0,1,7,7,9,0,0,4,0,0,0,28,0
"Paihia","Paihia School, School Road",0,2,1,0,0,1,14,14,52,9,12,23,0,0,0,128,2
"Pakaraka","Pakaraka School, State Highway 10",0,0,0,0,1,1,1,6,11,0,0,7,0,0,0,27,0
"Pakotai","Pakotai School, Ruddell Road (off Mangakahia Road)",0,0,0,0,0,0,2,5,9,2,2,11,0,0,0,31,0
"Pamapuria","Pamapuria School, 6970 State Highway 1",0,0,0,0,0,0,0,11,18,2,3,3,0,0,0,37,0
"Panguru","Panguru,Te Kura Taumata O Panguru, 2178 West Coast Road",0,0,0,0,0,1,11,22,63,12,8,7,0,0,0,124,3
"Paparoa","Paparoa School, Franklin Road",0,0,0,0,0,0,4,1,4,0,5,5,0,0,0,19,2
"Pawarenga","Te Kura o Hata Maria, Te Riha Road",0,1,0,0,0,0,6,8,14,4,1,4,0,0,0,38,0
"Peria","Peria School, 1430 Oruru Road",0,0,0,0,0,0,7,7,3,1,3,5,0,0,0,26,0
"Pipiwai","Te Horo School, 3239 Pipiwai Road",0,0,0,0,0,0,1,10,12,5,3,6,0,0,0,37,0
"Port Albert","Port Albert Hall, 980 Port Albert Road",0,1,0,0,0,0,0,0,2,1,0,2,0,0,0,6,1
"Pouto","Rangitane Community Centre, Pouto Road",0,0,1,0,0,0,0,5,2,1,0,8,0,0,0,17,0
"Pukenui","Pukenui School, Lamb Road",0,1,1,0,0,0,4,11,8,9,13,9,0,0,0,56,0
"Pukepoto","Pukepoto School, 818 Awaroa Road",0,2,0,0,1,0,4,11,23,3,3,8,0,0,0,55,0
"Punaruku","Whangaruru School, 2916 Old Russell Road",0,1,0,0,0,0,0,5,9,2,1,1,0,0,0,19,0
"Rawene","Rawene School, Marmon Street",0,3,0,0,0,1,13,29,39,11,2,12,0,0,0,110,2
"Rawhiti","Rawhiti Kohanga Reo, Te Rawhiti Marae, 221  Rawhiti Road ",0,0,0,0,0,0,2,12,11,3,0,1,0,0,0,29,0
"Ruawai","Ruawai Primary School, Main Road",0,0,0,1,1,0,0,3,14,2,3,10,0,0,0,34,1
"Russell","Russell School, Baker Street",1,1,0,0,0,0,12,11,19,3,12,12,0,0,0,71,0
"Taheke","Taheke Health Centre, 3735 Horeke Road",0,0,0,1,0,0,2,22,14,5,1,3,0,0,0,48,0
"Taipa","Taipa Area School, 578 State Highway 10",0,1,0,0,0,0,10,18,35,14,9,10,0,0,0,97,3
"Takahue","Takahue Community Hall, Takahue Saddle Road",0,0,0,1,0,0,3,5,3,0,0,3,0,0,0,15,0
"Tangiteroria","Tangiteroria Primary School, 3078 State Highway 14",0,0,0,0,0,0,1,1,2,2,1,4,0,0,0,11,0
"Taupo Bay","Taupo Bay Holiday Park, Taupo Bay Road",0,0,0,0,0,0,1,6,5,2,0,1,0,0,0,15,0
"Tautoro","Tautoro School, Mangakahia Road",0,0,0,0,0,0,3,4,12,2,0,7,0,0,0,28,0
"Te Hapua","Te Hapua School, 14 Waharua Road",0,0,0,0,0,0,3,12,10,8,0,4,0,0,0,37,0
"Te Iringa","Te Iringa Marae, Waimatenui Road",0,0,0,0,0,0,0,6,17,2,0,5,0,0,0,30,1
"Te Kao","Te Kao Area School, 6603 Far North Road",0,0,0,0,0,0,9,19,28,12,5,9,0,0,0,82,1
"Te Kopuru","Te Kopuru School, Norton Street",0,0,0,0,0,0,2,3,17,5,4,9,0,0,0,40,0
"Te Tii","Te Tii School, Purerua Road",0,0,0,0,0,0,5,5,12,2,6,6,0,0,0,36,1
"Tinopai","Tinopai Primary School, Tinopai Road",0,0,0,0,0,0,5,6,12,2,1,1,0,0,0,27,1
"Titoki","Mangakahia Area School, Mangakahia Road",0,1,0,0,0,0,3,6,14,2,6,6,0,0,0,38,0
"Tokerau Beach","Kura Kaupapa Rangiawhia School, Inland Road",0,2,0,0,0,0,9,25,26,9,3,17,0,0,0,91,2
"Totara North","Totara North Hall, 4 School Road",0,0,0,0,0,0,3,2,9,2,6,5,0,0,0,27,0
"Umawera","Umawera School, State Highway 1",0,0,0,0,0,0,1,1,3,3,1,2,0,0,0,11,0
"Victoria Valley","Victoria Valley War Memorial Hall, Victoria Valley Road",0,0,0,0,0,0,0,4,2,1,0,2,0,0,0,9,0
"Waiharara","Waiharara School, Katavich Road",2,0,0,1,0,0,5,6,15,1,3,3,1,0,0,37,0
"Waikare","Te Kura o Waikare, School Road",0,0,0,0,0,0,2,3,18,2,1,4,0,0,0,30,1
"Waima","Waima School, State Highway 12",0,0,0,0,0,3,2,19,14,5,1,8,0,0,0,52,2
"Waimamaku","Waimamaku Hall, State Highway 12",0,0,0,0,0,1,10,9,24,7,3,7,0,0,0,61,4
"Waimate North","Sunday School, Te Ahu Ahu Road",0,0,0,0,0,0,0,1,8,1,3,4,0,0,0,17,0
"Waipapa","Waipapa Hall, Waipapa Loop Road",0,0,0,1,0,0,8,1,28,8,3,12,0,0,0,61,1
"Waipapakauri","Paparore School, 157 West Coast Road",0,0,0,0,0,0,2,9,5,6,1,8,0,0,0,31,0
"Wellsford","Wellsford School, 47 School Road",0,1,1,1,0,1,7,12,21,9,13,11,0,0,0,77,0
"Whakapara","Whakapara Hall, McLennan Road",0,0,0,0,0,0,2,4,17,6,2,7,0,0,0,38,1
"Whananaki","Whananaki School, Whananaki North Road",0,0,0,0,0,0,2,2,11,0,0,6,0,0,0,21,0
"Whangaroa","Whangaroa Hall, Whangaroa Road",0,0,0,0,0,0,2,0,4,0,1,5,0,0,0,12,1
"Whirinaki","Te Kura Kaupapa Māori o Te Tonga o Hokianga, School Road",0,1,0,0,0,0,4,10,33,2,0,3,0,0,0,53,0
,Rodney
"Gulf Harbour","Gulf Harbour School, 65 Alec Craig Way",0,0,0,0,0,0,3,1,5,0,3,1,0,0,0,13,0
,"Wentworth College, 65 Gulf Harbour Drive",0,0,0,0,0,0,2,1,4,0,0,2,0,0,0,9,0
"Leigh","Leigh School, House of Learning, 22 Hauraki Road",0,0,0,1,0,0,4,2,5,4,0,8,0,0,0,24,0
"Manly","Manly Methodist Church, 945 Whangaparaoa Road",0,0,0,1,0,0,2,0,5,0,9,3,0,0,0,20,0
,"Whangaparaoa Primary School, 39 Ladies Mile",1,0,0,0,0,0,3,0,5,1,3,7,0,0,0,20,0
"Matakana","Matakana School, 952 Matakana Road",0,0,0,0,0,0,6,2,2,3,8,0,0,0,0,21,0
"Orewa","Orewa College, 76 Riverside Road",0,0,0,0,0,0,1,1,4,2,5,4,1,0,0,18,0
,"Orewa Community Centre, Main Hall, 368 Hibiscus Coast Highway",0,0,0,0,0,0,5,3,9,7,8,5,0,0,0,37,0
,"Orewa North School, 280 Centreway Road",0,1,0,0,0,0,1,1,4,2,7,4,0,0,0,20,0
,"Orewa Primary School, 86 Maire Road",0,0,0,1,0,0,0,0,2,4,2,0,0,0,0,9,0
"Point Wells","Point Wells Community Hall, 5 Point Wells Road",0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,6,0
"Puhoi","Puhoi Centennial Hall, 86 Puhoi Road",0,0,0,0,0,0,4,1,0,0,5,4,0,0,0,14,0
"Red Beach","Red Beach Methodist Church, 76 Red Beach Road",0,1,0,1,0,0,2,0,5,1,10,2,0,0,0,22,0
,"Red Beach School, 20 Albert Hall Drive",0,0,0,0,0,0,3,0,3,3,4,3,0,0,0,16,0
"Silverdale","Silverdale Primary School Library, 4 Longmore Lane",0,0,0,0,0,0,1,1,4,1,1,2,0,0,0,10,0
,"Stella Maris School, 50 Silverdale Street",0,0,0,1,0,0,2,1,2,2,4,3,0,0,0,15,0
"Snells Beach","Mahurangi East Community Centre, 21 Hamatana Road",0,0,0,0,0,0,2,0,4,0,3,3,0,0,0,12,0
"Stanmore Bay","Stanmore Bay Pool and Leisure Centre, 159 Brightside Road",1,0,1,0,0,0,5,3,7,2,8,8,0,0,0,35,1
,"Stanmore Bay School, 30 Waiora Road",0,1,0,1,0,0,6,2,5,3,12,5,0,0,0,35,0
"Warkworth","Masonic Lodge, above Westpac Bank, 12 Baxter Street",0,2,0,1,0,0,6,2,11,3,8,5,0,0,0,38,0
,"Warkworth Methodist Church Hall, 1 Hexham Street",0,0,0,0,0,0,2,2,4,1,5,6,0,0,0,20,0
,"Warkworth Primary School, 35 Hill Street",0,1,0,0,0,0,3,0,8,0,3,3,0,0,0,18,0
"Whangaparaoa","Whangaparaoa Ratepayers Association Hall, 717 Whangaparaoa Road",0,0,0,0,0,0,1,0,9,3,9,4,0,0,0,26,1
,Te Atatū
"Henderson","Henderson High School, 31 Henderson Valley Road",0,0,0,0,0,0,4,5,25,11,7,16,0,0,0,68,0
,"Henderson North School, 14 Norval Road",0,2,0,1,0,0,3,3,23,10,2,7,0,0,0,51,2
,"Henderson Primary School, 13 Montel Avenue",0,0,0,0,0,0,3,5,16,4,3,11,0,0,0,42,0
,"Henderson South School, 24 Garelja Road",0,0,0,0,0,0,3,6,26,4,2,4,0,0,0,45,1
,"Montessori at the Children's House, 1 Clover Drive",0,0,0,0,0,0,3,0,3,3,2,2,0,0,0,13,2
,"Summerland School, 62 Summerland Drive",0,0,0,0,0,0,2,6,18,7,3,10,0,0,0,46,0
,"The Church of Jesus Christ of Latter-Day Saints, 7 Harvest Drive",0,0,0,0,0,0,2,3,6,7,4,4,1,0,0,27,0
,"Waitakere College, 42 Rathgar Road",0,2,0,1,0,0,9,10,35,4,4,6,0,0,0,71,4
,"Western Heights School, 126 Sturges Road",0,0,0,0,0,0,12,13,14,10,14,9,0,0,0,72,2
"Lincoln","Lincoln North Kindergarten, 47a Longburn Road",0,0,0,0,0,1,1,3,14,4,4,5,0,0,0,32,0
,"Pomaria Primary School, 33a Pomaria Road",0,0,0,0,1,0,7,7,46,16,7,15,0,0,0,99,1
"Ranui","Birdwood School, 23 Karepo Crescent",0,0,0,0,0,0,1,4,33,4,3,11,0,0,0,56,0
,"Ranui Pacific Islanders Presbyterian Church, 35 Armada Drive",0,1,0,0,0,0,3,5,22,8,5,4,0,0,0,48,0
,"Ranui Primary School, 16a Ranui Station Road",0,3,0,0,0,0,10,29,69,18,2,19,0,0,0,150,0
"Swanson","Swanson School, 703 Swanson Road",0,3,0,2,0,0,7,2,32,5,10,12,0,0,0,73,2
"Te Atatu Peninsula","Congregational Church of Samoa, 472-478 Te Atatu Road",1,0,0,0,0,0,8,0,9,9,5,1,0,0,0,33,0
,"Matipo Primary School, 63b Matipo Road",0,0,0,0,0,0,9,6,28,10,6,11,0,0,0,70,1
,"Peninsula Primary School, 22 Waipani Road",0,0,0,0,0,0,10,16,26,17,2,15,0,0,0,86,0
,"Rutherford Primary School, 2 Kotuku Street",0,0,0,0,0,0,6,4,17,7,3,8,0,0,0,45,0
,"Te Atatu Intermediate School, 8-12 Harbour View Road",0,2,0,0,0,0,18,17,45,14,23,19,0,0,1,139,0
"Te Atatu South","Edmonton Primary School, corner School & Edmonton Roads",0,0,0,3,0,0,3,3,20,7,2,8,0,0,0,46,1
,"Flanshaw Road School, 51 Flanshaw Road",0,1,0,1,0,0,4,5,21,8,6,6,0,0,0,52,0
,"Freyberg Community School, 60 Roberts Road",0,2,0,3,0,0,7,6,21,4,3,7,0,1,0,54,3
,"Rangeview Intermediate School, 5 Keru Place",0,0,0,1,0,0,1,2,6,5,2,2,0,0,0,19,0
