Party and Electorate Candidate Votes Recorded at each voting place
"Taupō 51","Party Vote Details"
,,"ACT New Zealand","Aotearoa Legalise Cannabis Party","Ban1080","Conservative","Democrats for Social Credit","Focus New Zealand","Green Party","Internet MANA","Labour Party","Māori Party","National Party","New Zealand First Party","NZ Independent Coalition","The Civilian Party","United Future","Total Valid Party Votes","Informal Party Votes"
"Karapiro","Don Rowland Centre, Mighty River Domain, Gate 2, 601 Maungatautari Road",1,0,0,7,0,0,9,0,10,0,162,7,0,0,1,197,1
,"Karapiro School, 705 State Highway 1",0,1,0,2,0,0,3,0,7,0,64,1,0,0,0,78,0
"Kinloch","Kinloch Community Hall, Kinloch Domain, 14 Mata Place",0,0,5,14,0,0,7,0,28,1,280,23,0,0,0,358,1
"Lichfield","Lichfield School and Community Hall, Kells Lane",0,0,2,10,0,0,10,0,12,3,130,18,0,0,0,185,0
"Mangakino","Mangakino Senior Citizens Hall, 25 College Street",1,0,4,4,1,0,8,0,53,1,60,25,0,0,1,158,0
"Marotiri","Marotiri School, 1569 State Highway 32",0,0,1,12,0,0,4,0,9,3,97,9,0,0,0,135,0
"Motuoapa","Motuoapa Fishing and Boating Association, 2 Arataha Street",0,0,0,5,0,0,9,1,6,0,53,13,0,0,0,87,0
"Okoroire","Kuranui School, 66 Waiomou Road",0,0,0,8,0,0,5,1,6,1,119,17,0,0,1,158,0
"Omori","Omori Community Hall, Taupo District Council Depot, 320 Omori Road",0,1,2,3,0,0,7,0,5,0,69,8,0,0,1,96,0
"Puketurua","Puketurua Memorial Hall, corner Old Taupo, Huihuitaha & Pearson Roads",1,0,0,11,0,0,3,0,6,0,111,7,0,0,0,139,0
"Putaruru","Putaruru Baptist Church Hall, 52 Arapuni Street",2,3,1,44,0,0,25,3,83,3,159,58,0,0,0,381,0
,"Putaruru College, 1 Junction Street",0,3,0,9,0,0,15,1,30,1,80,19,0,0,1,159,1
,"St Patrick's Hall, 5 McKenzie Street",1,9,1,32,2,0,36,1,112,0,275,67,0,0,1,537,6
,"Te Waotu School, 1274 Waotu Road",0,2,2,9,0,0,4,0,14,0,90,3,0,0,0,124,0
"Rangitaiki","Rangitaiki School, 27 Rangitaiki School Road",0,0,1,1,0,0,1,0,5,1,39,6,0,0,0,54,0
"Reporoa","Mihi School, 76 Springs Road",0,0,0,5,0,0,0,0,0,0,16,1,0,0,0,22,0
"Roto-O-Rangi","Roto-O-Rangi School, 5 Kairangi Road",2,0,0,9,0,0,7,0,20,1,154,10,0,0,0,203,0
"Taupo","Acacia Bay Community Centre, 1 Wakeman Road",0,1,1,31,0,0,35,2,48,6,433,34,0,0,3,594,0
,"Active Arts, 5 Redoubt Street",0,2,7,10,0,0,12,2,34,1,142,24,0,0,1,235,0
,"Hilltop School, 90 Rokino Road",1,1,4,24,2,0,41,3,62,3,375,36,0,0,2,554,0
,"Hinemoa Kindergarten, 61 Hinemoa Avenue",0,3,2,8,1,0,14,3,46,1,95,29,0,0,2,204,0
,"Huka Falls Resort, 56 Huka Falls Road",0,0,1,7,0,0,3,0,16,0,111,13,0,0,0,151,2
,"Mountview School, 31 Rangatira Street",0,4,5,5,0,0,15,2,56,4,84,34,0,0,0,209,0
,"Rotary House, 12 Story Place",0,0,2,10,1,0,30,4,52,3,229,31,0,1,0,363,0
,"St Andrew's Anglican Church, 91 Titiraupenga Street",0,0,2,8,0,1,11,1,28,0,82,12,0,1,0,146,2
,"St Patricks School, 86 Acacia Bay Road",4,0,8,35,0,0,30,5,84,6,349,42,0,0,4,567,2
,"Summerset By The Lake, 2 Wharewaka Road",0,0,1,11,0,0,15,0,46,3,174,25,0,0,0,275,0
,"Tauhara College, 101 Invergarry Road",0,1,4,11,0,0,17,4,55,4,168,18,0,0,1,283,2
,"Tauhara Primary School, 90 Crown Road",1,6,6,7,0,0,20,1,80,2,179,31,0,0,0,333,1
,"Taupo Baptist Church Hall, corner Rifle Range & Taupo View Roads",1,6,7,45,0,0,49,6,128,5,350,98,0,0,1,696,2
,"Taupo Primary School, corner Tamamutu & Ruapehu Streets",1,1,6,17,1,0,34,1,112,12,434,68,0,0,5,692,4
,"Taupo Youth Arts Centre, 98 Richmond Avenue",1,2,2,22,1,0,21,1,51,1,239,39,0,0,1,381,2
,"Taupo-nui-a-Tia College, 122 Spa Road",0,0,8,21,0,0,28,2,85,9,313,56,0,0,0,522,2
,"Waipahihi School, 20 Parata Street",3,0,5,19,0,0,42,1,89,4,294,34,1,0,1,493,0
"Te Rapa","The Base (between Briscoes and Rebel Sport), 1 Pacific Crescent",0,0,0,1,0,0,0,0,2,1,9,0,0,0,0,13,0
"Tihoi","Tihoi Venture School, 289 Tihoi Mill Road",0,0,2,1,0,0,4,0,1,0,21,1,0,0,0,30,0
"Tirau","Tirau War Memorial Hall, 27 Main Road",3,4,1,48,1,0,34,3,77,3,368,62,0,0,0,604,3
"Tirohanga ","Tirohanga School, 851 Tirohanga Road",0,0,0,4,0,0,2,0,5,1,75,3,0,0,0,90,0
"Tokoroa","Amisfield School, 2 Moffat Road",1,1,2,7,0,0,16,0,55,1,140,34,0,1,0,258,0
,"David Henry School, 4-8 Thompson Street",3,0,2,12,1,0,15,3,139,0,76,42,0,0,0,293,1
,"St John Ambulance Hall,  62 Logan Street",2,3,7,27,1,0,30,6,248,10,254,104,0,0,3,695,2
,"St Luke's Pacific Island Presbyterian Church Hall, corner Maraetai Road & Kelso Street",0,1,3,6,0,0,17,4,255,5,55,38,1,0,0,385,5
,"Strathmore School, 27 Strathmore Drive",0,3,1,8,0,0,14,2,113,6,64,43,0,0,2,256,2
,"Tainui Full Primary School, 63- 69 Tainui Street",0,2,1,9,0,0,14,1,153,4,98,62,0,0,3,347,2
,"Tokoroa Central School, 3 Clyde Street",0,3,3,23,1,1,19,3,167,5,71,30,0,0,0,326,1
,"Tokoroa North School, 29 Paraonui Road",0,7,2,32,0,1,26,2,164,5,216,68,0,0,3,526,2
"Turangi","Kuratau School, 2244 State Highway 41",0,0,1,0,0,0,3,0,10,0,13,4,0,0,0,31,0
,"Te Kura o Hirangi, 29 Mawake Place",0,1,0,2,0,0,8,1,28,4,11,14,0,0,0,69,0
,"Town Gymnasium, Taupo District Council, 3 Town Centre",2,2,8,14,0,0,24,2,101,8,171,64,0,0,2,398,3
"Upper Atiamuri","Upper Atiamuri School, 2613 State Highway 30",1,0,0,2,0,0,1,0,6,0,41,3,0,0,0,54,0
"Waikato Hospital","Meade Clinical Centre, Level One (adjacent to Reception A), Pembroke Street",0,1,0,0,0,0,4,0,3,0,7,3,0,0,0,18,0
"Wairakei Village","Wairakei School, 2 Kauri Drive",0,2,9,11,0,0,16,0,39,3,179,26,1,0,0,286,1
"Waitahanui","Te Kura o Waitahanui, 107 State Highway 1",0,0,0,4,0,0,4,2,9,1,22,10,0,0,0,52,0
"Whakamaru","Whakamaru School, 36 Kaahu Road",2,0,1,4,0,0,2,1,12,0,70,10,0,0,0,102,0
,"Voting places where less than 6 votes were taken",0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3,0
,"Ordinary Votes BEFORE polling day",23,20,45,597,9,4,577,48,2024,87,6740,1236,5,2,29,11446,36
,"Special Votes BEFORE polling day",2,10,8,49,1,0,108,16,200,7,492,92,0,1,4,990,8
,"Special Votes On polling day",8,11,15,64,1,0,166,17,380,11,1039,187,0,3,3,1905,4
,"Overseas Special Votes including Defence Force",3,0,0,13,1,0,52,3,37,4,223,13,0,0,0,349,0
,"Votes Allowed for Party Only",5,10,5,14,1,0,36,13,169,25,150,62,1,0,2,493,5
,"Taupō Total",91,148,223,1729,29,7,2224,190,6752,298,20703,3730,10,13,94,36241,121
,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",36362
"Electorate Party Valid Votes for Taupō",,"National Party - .5712590712"
"ACT New Zealand",91,.0025109682
"Aotearoa Legalise Cannabis Party",148,.0040837725
"Ban1080",223,.0061532518
"Conservative",1729,.0477083966
"Democrats for Social Credit",29,.0008001987
"Focus New Zealand",7,.0001931514
"Green Party",2224,.0613669601
"Internet MANA",190,.0052426809
"Labour Party",6752,.1863083248
"Māori Party",298,.0082227312
"National Party",20703,.5712590712
"New Zealand First Party",3730,.1029221048
"NZ Independent Coalition",10,.0002759306
"The Civilian Party",13,.0003587097
"United Future",94,.0025937474
