Party and Electorate Candidate Votes Recorded at each polling place
"Wellington Central 59","Party Vote Details"
,,"ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Democrats for Social Credit","Family Party","Green Party","Jim Anderton's Progressive","Kiwi Party","Labour Party","Libertarianz","Maori Party","National Party","New Zealand First Party","New Zealand Pacific Party","RAM - Residents Action Movement","The Bill and Ben Party","The Republic of New Zealand Party","United Future","Workers Party","Total Valid Party Votes","Informal Party Votes"
"Electorate Party Valid Votes for Wellington Central",,"National Party - .3541019417"
"ACT New Zealand",1628,.0395145631
"Alliance",20,.0004854369
"Aotearoa Legalise Cannabis Party",108,.0026213592
"Democrats for Social Credit",4,.0000970874
"Family Party",38,.0009223301
"Green Party",8494,.2061650485
"Jim Anderton's Progressive",272,.0066019417
"Kiwi Party",84,.002038835
"Labour Party",14244,.3457281553
"Libertarianz",48,.0011650485
"Maori Party",351,.0085194175
"National Party",14589,.3541019417
"New Zealand First Party",629,.0152669903
"New Zealand Pacific Party",8,.0001941748
"RAM - Residents Action Movement",13,.000315534
"The Bill and Ben Party",215,.0052184466
"The Republic of New Zealand Party",5,.0001213592
"United Future",412,.01
"Workers Party",38,.0009223301
