Party and Electorate Candidate Votes Recorded at each polling place
"Waiariki 69","Party Vote Details"
,,"99 MP Party","ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Christian Heritage NZ","Democrats for Social Credit","Destiny New Zealand","Direct Democracy Party","Green Party","Jim Anderton's Progressive","Labour Party","Libertarianz","Mâori Party","National Party","New Zealand Family Rights Protection Party","New Zealand First Party","OneNZ Party","The Republic of New Zealand Party","United Future New Zealand","Total Valid Party Votes","Informal Party Votes"
"Te Puke","Fairhaven School Hall, 120 Boucher Avenue",0,0,0,0,1,0,5,0,1,0,22,0,10,10,0,12,0,0,1,62,1
,"Te Puke Settlers Hall, 130 Jellicoe St",0,1,0,2,0,0,12,0,6,1,188,0,82,11,1,30,0,0,1,335,8
"Te Teko","Te Teko School Hall, 6 Edgecumbe / Te Teko Highway",0,0,0,1,0,0,6,0,1,1,136,0,139,2,0,9,0,0,0,295,9
"Thornton","Thornton School Hall, 43 Eastbank Road",0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,4,0,0,1,12,1
"Waitangi","Te Kura Kaupapa Maori o Te Matai, 309 SH 2",0,0,0,0,0,0,4,0,3,0,61,0,68,2,0,8,0,0,0,146,2
"Welcome Bay","Baden Powell Hall, 39 Welcome Bay Road",0,0,0,3,0,0,7,0,2,1,46,0,31,4,0,8,0,0,3,105,1
,"Selwyn Ridge School Hall, 20 Holmburn Street",0,0,0,1,0,0,1,0,1,0,16,0,3,2,0,4,0,0,0,28,1
,"Welcome Bay School Hall, 309 Welcome Bay Road",0,0,0,0,0,0,5,0,4,0,80,0,46,10,0,11,0,0,0,156,6
,Coromandel
"Athenree","Athenree Fire Station, Roretana Drive",0,0,0,0,0,0,0,0,1,0,11,0,9,3,0,3,0,0,0,27,0
"Katikati","Katikati Christian Centre, 11-13 Henry Road",0,0,0,1,0,0,6,1,0,1,22,0,16,3,0,11,0,0,0,61,0
,"Katikati Primary School, Beach Road",0,0,0,0,0,0,2,0,6,0,31,0,10,4,0,7,0,0,0,60,1
"Matakana Island","Matakana Is Bilingual School, Opureora Rd",0,0,0,0,0,0,3,0,3,0,61,0,29,0,0,10,0,0,0,106,0
"Omokoroa","Omokoroa No 1 School, Plummers Point Road",0,1,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,6,0
,"Omokoroa Point School, Hamurana Road",0,0,0,0,0,0,0,0,1,0,7,0,5,1,0,6,0,0,0,20,0
"Pahoia","Pahoia School, 29 Esdaile Road",0,0,0,0,0,0,0,0,1,0,7,0,0,2,0,1,0,0,0,11,0
"Te Puna","Te Puna Memorial Hall, Te Puna Road",0,0,0,0,0,0,1,0,3,0,45,0,15,2,0,13,0,0,0,79,1
,"Te Puna School, Te Puna Road",1,0,0,0,0,0,0,0,0,0,55,0,28,4,0,11,0,0,0,99,1
"Whakamarama","Whakamarama Public Hall, Whakamarama Road",0,0,0,0,0,0,0,0,1,0,1,0,2,2,0,1,0,0,0,7,0
,East Coast
"Cape Runaway","Whangaparaoa School",0,0,0,0,0,0,1,0,1,0,31,0,36,0,0,0,0,0,0,69,1
"Kutarere","Kutarere School, 461 State Highway 2, RD2, Opotiki",0,0,0,1,0,0,5,0,3,0,54,0,31,1,0,6,0,0,0,101,0
"Maraenui","Te Kura mana Maori o Maraenui, RD 3, Opotiki",0,0,0,0,0,0,0,0,1,0,12,0,11,0,0,1,0,0,0,25,2
"Nukuhou North","Nukuhou North School, State Highway 2, RD, Waimana ",0,0,0,0,0,0,2,0,0,0,6,0,5,0,0,4,0,0,0,17,0
"Ohope","Ohope Beach School, 170 Pohutukawa Avenue",0,0,0,0,0,0,0,0,2,0,16,0,9,3,0,3,0,0,0,33,1
,"Ohope Community Hall, Bluett Rd",0,0,0,0,0,0,1,0,2,0,28,0,6,5,0,1,0,0,1,44,0
"Omaio","Te Kura -o- Omaio, School Road, RD 3, Opotiki",0,0,0,1,0,0,0,0,0,0,50,0,26,2,0,7,0,0,0,86,1
"Omarumutu","Omarumutu School, 141 Omarumutu Rd, Opotiki",0,0,0,0,0,0,3,0,0,0,16,0,29,0,0,1,0,0,0,49,1
"Opotiki","Opotiki College Hall, St John Street",0,0,0,1,0,0,2,0,5,2,190,0,108,1,0,14,0,0,0,323,8
,"Opotiki Senior Citizens Hall, King Street",0,0,0,0,0,0,1,0,5,1,133,0,63,3,0,11,0,0,3,220,6
"Raukokore","Raukokore School, State Highway 35",0,0,0,0,0,0,0,0,0,0,17,0,21,2,0,2,0,0,0,42,0
"Ruatoki ","Te Kura o Tawera, Ngahine Rd, RD1, Whakatane",0,1,0,1,0,0,1,0,0,0,53,0,31,0,1,2,0,0,0,90,2
"Taneatua","Taneatua School, 44 McKenzie Street",0,0,1,0,0,0,4,0,2,0,74,0,65,4,0,7,0,0,0,157,0
"Te Kaha","Bottom School, Maraetai Bay",0,0,0,1,0,0,0,0,4,0,69,0,56,2,0,7,0,0,0,139,5
"Torere","Te Kura o Torere, RD 1, Opotiki",0,0,0,0,0,0,2,0,1,0,39,0,30,1,0,6,0,0,0,79,0
"Waimana","Waimana School, 6 Raroa Road",0,0,0,2,0,0,1,0,3,0,62,0,64,3,0,3,0,0,0,138,1
"Waioeka","Te Kura Kaupapa Maori o Waioweka, 48 Waioweka Pa Rd",0,0,0,1,0,0,1,0,1,0,21,0,7,0,0,1,0,0,0,32,0
"Whakatane","Allandale School, 167 King Street",0,0,0,1,0,0,3,0,7,0,142,0,46,3,0,15,0,0,2,219,5
,"District Council, Commerce Street",0,0,0,0,0,0,6,0,9,1,168,0,52,10,0,9,1,0,2,258,2
,"Reads Auction Hall, 17 King Street",0,0,0,2,0,0,6,0,4,3,216,0,123,3,1,10,0,0,2,370,10
,"Salvation Army Hall, cnr King and Goulstone Roads",0,0,0,1,0,0,6,0,0,0,93,0,44,3,1,14,0,0,4,166,8
,"Te Whare Kura O Ruatoki, Mission Road",0,0,0,0,0,0,1,0,3,0,92,0,35,1,0,2,0,0,0,134,3
,"Whakatane Intermediate School Hall, James Street",0,0,0,2,0,0,4,0,1,1,123,0,59,2,0,10,0,0,1,203,0
"Woodlands","Woodlands School, 168 Dip Rd, Opotiki",0,0,0,0,0,0,0,0,0,0,6,0,6,1,0,2,0,0,0,15,0
,Rotorua
"Broadlands","Broadlands School, 2986 Broadlands Road, RD 1 Reporoa",0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,2,0,0,1,11,1
"Galatea","Galatea School, Mangamate Road, RD 1",0,0,0,0,0,0,1,0,0,0,5,0,1,2,0,1,0,0,0,10,0
"Hamurana","Country Life, 659 Hamurana Road",0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,2,0,0,0,19,0
"Horohoro","Horohoro School, 69 Apirana Road",0,0,0,0,0,0,0,0,0,0,19,0,6,1,0,2,0,0,0,28,0
"Kaharoa","Kaharoa School, 296 Kaharoa Road",0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,6,0
"Kaingaroa Forest","Administration Building, Dunn Road",0,1,0,1,0,0,3,0,2,0,64,0,23,0,0,2,0,0,0,96,0
"Kawerau","Kawerau Town Hall, Ranfurly Court",0,1,0,1,0,0,14,0,12,1,321,0,224,3,0,25,0,0,3,605,11
,"Putauaki School Staffroom, Fenton Mill Road",0,2,0,0,0,1,3,0,3,4,159,0,71,2,0,7,0,0,0,252,3
"Lake Okareka","Lake Okareka Community Hall, 75 Loop Road",0,0,0,0,0,0,0,0,1,0,8,0,2,2,0,4,0,0,0,17,0
"Lake Rerewhakaaitu","Lake Rerewhakaaitu School, 9 Ash Pit Road",0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,2,0,0,0,11,0
"Lake Rotoma","Rotoma and Rotoehu Community Hall, 167 State Highway 30",0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,15,0
"Lynmore","Lynmore School Hall, Iles Road",0,0,0,1,0,0,5,0,7,1,61,0,24,12,0,18,0,0,0,129,0
,"Lynmore Scout Hall, Lewis Road",0,0,0,0,0,0,2,0,0,0,8,0,1,2,0,4,0,0,0,17,0
"Mamaku","Mamaku School, 54 Tarena Street",0,0,0,0,0,0,1,0,1,0,30,0,13,3,0,3,0,0,1,52,0
"Mihi","Mihi School, 76 Springs Road",0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,8,1
"Minginui ","Minginui Kokiri Centre, 66 Rimu Street",0,0,0,1,0,0,3,0,1,0,39,0,21,0,0,1,0,0,0,66,1
"Murupara","Murupara Municipal Hall, Pine Drive",0,0,0,0,0,0,9,0,4,0,172,0,141,2,1,24,0,0,1,354,7
"Ngakuru","Ngakuru School, 913 Whirinaki Valley Road",0,0,0,0,0,0,0,0,0,0,6,0,5,1,0,1,0,0,0,13,0
"Ngapuna","Hurunga Marae, 15 Hurunga Avenue",0,0,0,0,0,0,4,0,3,0,100,0,56,2,0,7,0,0,0,172,5
"Ngongotaha","Ngongotaha Community Hall, School Road",0,0,0,0,0,0,12,0,2,1,183,0,150,9,0,43,0,0,4,404,4
"Okere Falls","Whangamarino School, 637 State Highway 33",0,0,0,1,0,0,1,0,1,0,66,0,51,3,0,5,0,0,0,128,1
"Owhata","Owhata School Hall, Brent Road",0,0,0,0,0,0,10,0,5,0,97,0,66,2,0,7,0,0,0,187,3
,"St Marks Anglican Hall, cnr Sunrise Ave & Te Ngae Road",0,0,0,0,0,0,8,0,2,2,160,0,84,9,1,12,0,0,2,280,6
"Reporoa","Reporoa Primary School, 34 Massey Road",0,0,0,1,0,0,0,0,0,0,27,0,7,2,0,4,0,0,0,41,0
"Rotoiti","Te Kura Kaupapa Maori O Rotoiti, 1618 State Highway 30",0,0,0,1,0,0,2,0,0,0,49,0,40,0,0,6,0,0,0,98,3
"Rotokawa","Rotokawa School, 6 Rotokawa Road",0,0,0,0,0,0,8,0,3,0,54,0,43,4,0,8,0,0,0,120,0
"Rotorua","Aorangi School, 3 Gem Street",0,0,0,1,0,0,9,0,6,0,108,0,70,3,0,8,0,0,1,206,2
,"Chief Electoral Office, Ground Floor, 1192 Hinemoa St",0,1,0,1,0,0,7,0,5,1,93,0,59,6,0,9,0,0,2,184,6
,"Glenholme School Hall, 149 Ranolf Street",0,0,0,1,0,0,4,0,9,1,94,0,49,4,0,7,0,0,0,169,3
,"Heitiki Gallery, 17 Tryon Street, Whakarewarewa",0,0,0,0,0,0,1,0,5,0,144,0,46,2,0,5,0,0,0,203,0
,"Homedale Kindergarten, 50 Homedale Street",0,0,0,0,1,0,3,0,3,0,63,0,21,2,0,8,0,0,0,101,2
,"Kaitao Intermediate, 30 Bell Road",0,0,0,1,0,0,12,0,4,0,63,0,44,2,0,7,0,0,0,133,4
,"Kawaha Point School, 100 Aquarius Drive",0,0,0,0,0,0,3,0,1,0,58,0,40,4,0,12,0,0,1,119,5
,"Koutu Tumahaurangi Meeting House, 38 Koutu Road",0,0,0,2,0,0,12,0,7,0,137,0,124,1,0,16,0,0,1,300,7
,"Malfroy School, 196 Malfroy Road",0,0,0,2,0,0,17,0,5,1,122,0,68,7,1,12,0,0,1,236,2
,"Otonga School Hall, 87 Otonga Road",0,0,0,1,1,0,1,0,2,0,38,0,4,4,0,8,0,0,0,59,1
,"Public Hospital Cafeteria, Pukeroa Street",0,0,0,1,0,0,1,0,0,1,24,0,21,0,0,3,0,0,0,51,0
,"Rotorua Intermediate School Hall, 95 Malfroy Road",0,0,0,3,0,0,10,0,7,0,97,0,65,8,0,12,0,0,1,203,4
,"Rotorua Primary School Hall, Rangiuru Street",0,1,0,1,0,0,6,0,7,3,120,0,79,5,0,24,0,0,0,246,2
,"Selwyn School Hall, 3 Old Quarry Road",0,0,0,1,0,0,9,0,2,0,167,0,94,5,0,20,0,1,2,301,5
,"Springfield Mr EG Ashton's Residence, 36 Utuhina Road",0,0,0,0,0,0,0,0,1,0,7,0,0,3,0,0,0,0,0,11,0
,"St Andrew's Church Hall, 309 Old Taupo Road",0,1,0,1,0,0,1,0,4,0,34,0,17,7,0,8,0,0,1,74,0
,"St Chad's Communication Centre, 2 Devon Street",0,0,0,0,0,0,2,0,1,0,32,0,15,3,0,1,0,0,0,54,2
,"St John Ambulance Hall, Pererika Street",0,0,0,2,0,0,4,0,2,1,50,0,32,2,0,2,0,0,0,95,3
,"St Michael's School Hall, Clayton Road",0,1,0,4,0,0,9,0,2,0,86,0,36,6,0,8,0,0,0,152,4
,"Sunset Primary School Hall, 150 Sunset Road",0,1,0,0,0,0,14,0,5,1,146,0,91,2,0,15,0,0,0,275,3
,"Waiariki Institute of Technology Cafeteria, Mokoia Drive",0,0,0,0,0,0,0,0,0,0,19,0,10,2,0,1,0,0,0,32,0
,"Westbrook School Hall, 362 Malfroy Road",0,0,0,1,0,0,7,0,1,0,98,0,37,8,0,8,0,0,2,162,0
,"Western Heights Primary School Hall, 217 Clayton Road",0,0,0,2,0,0,10,0,2,1,154,0,70,6,1,12,0,0,0,258,1
"Ruatahuna","Hinepu Kohurangi Complex, SH 38",0,0,0,4,0,0,0,0,0,0,59,0,34,0,0,0,0,0,0,97,0
"Upper Atiamuri","Upper Atiamuri School, 2613 SH 30",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,6,0
"Waikite Valley","Waikite Valley School, 1090 Waikite Valley Road",0,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,6,0
"Waiohau","Te Kura Kaupapa Maori O Waiohau, 2481 Galatea Road",0,0,0,0,0,0,0,0,0,0,28,0,24,0,0,3,0,0,0,55,0
"Waiotapu","Benny Bee Tearooms, 2490 State Highway 5",0,0,0,0,0,0,1,0,0,0,6,0,9,0,0,2,0,0,0,18,0
,Taupo
"Acacia Bay","Acacia Bay Community Hall, Wakeman Road",0,0,0,0,0,0,2,0,3,0,8,0,4,2,0,1,0,0,0,20,0
"Kuratau","Kuratau School, Room 1, Junction of Western Access and Taumarunui Highway",0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,1,0,0,0,9,1
"Omori","Taupo District Council Omori Depot, Omori Road",0,0,0,0,0,0,0,0,0,0,12,0,3,1,0,1,0,0,0,17,0
"Rangitaiki","Rangitaiki School, Library, School Rd",0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,6,0
"Taupo","Hilltop School Hall, 90 Rokino Road",0,0,0,0,0,0,0,0,0,0,8,0,1,3,0,1,0,0,0,13,0
,"Hinemoa Kindergarten, 61 Hinemoa Avenue",0,0,0,0,0,0,1,0,0,0,21,0,9,4,0,1,0,0,0,36,0
,"Mountview Primary School Hall, Rangatira Street",0,0,0,0,0,0,1,0,2,0,47,0,28,1,0,4,0,0,0,83,1
,"Tauhara School Hall, 90 Crown Road",0,0,0,0,0,0,0,0,2,0,44,0,15,2,0,8,0,0,0,71,3
,"Taupo Baptist Church Hall, cnr Rifle Range and Taupo View Roads",0,0,0,1,0,0,0,0,3,0,64,0,23,2,0,4,1,1,0,99,0
,"Taupo District Court, Story Place",0,0,0,0,0,0,0,0,0,0,15,0,11,1,0,4,0,0,0,31,1
,"Taupo Nui-A-Tia College Hall, Spa Road",0,1,0,0,0,1,1,0,1,0,89,0,36,5,1,2,0,0,0,137,2
,"Taupo Primary School Hall, Tamamutu Street",0,0,0,0,0,0,2,0,5,1,71,0,42,5,0,12,0,1,0,139,2
,"Unison Youth Arts Centre, Richmond Avenue",0,0,0,0,0,0,1,0,2,0,17,0,3,0,0,3,0,0,0,26,0
,"Waipahihi Primary School Library, 20 Parata Street",0,0,0,0,0,0,0,0,1,1,25,0,9,2,0,5,0,1,1,45,0
"Tokaanu","Tokaanu Lodge Motel, Units 6 and 7, cnr Mangaroa Street and SH 41",0,0,0,0,0,0,1,0,2,0,13,0,12,0,0,5,0,0,0,33,0
"Tokoroa","Kinleith Firestation, Main Entrance Road, Off Kinleith Road, Off SH 1",0,0,0,0,0,0,0,0,0,0,12,0,4,1,0,1,0,0,0,18,0
"Turangi","Te Kura O Hirangi, Staffroom, 25 Mawake Place",0,0,0,1,0,0,1,0,2,1,145,0,129,0,0,8,0,0,0,287,4
,"Tongariro Seniors' Hall, Town Centre",0,0,0,3,0,0,2,0,0,0,121,0,56,6,0,4,0,0,0,192,2
"Wairakei","Wairakei Resort, Heritage Room SH 1 Wairakei",0,0,0,0,0,0,0,0,0,0,4,0,6,1,0,0,0,0,0,11,0
"Wairakei Village","Wairakei School, Room 1, Kauri Drive",0,0,0,0,0,0,0,0,2,0,34,0,22,2,0,1,0,0,0,61,1
"Waitahanui","Te Kura o Waitahanui, State Highway 1",0,0,0,1,0,0,0,0,0,0,29,0,48,0,0,0,0,0,0,78,0
,Tauranga
"Bethlehem","Baptist Church Hall, Bethlehem Road",0,1,0,0,0,0,0,0,5,0,44,0,19,3,0,17,0,0,1,90,1
,"Institute of Education, Elder Lane",0,0,0,0,0,0,0,0,1,0,3,0,2,2,0,3,0,0,0,11,0
"Mt Maunganui","Harbourside Netball Pavilion, Maunganui Road",0,0,0,2,0,0,0,0,0,0,23,0,10,5,0,4,0,0,1,45,0
,"Intermediate School, 21 Links Avenue",0,0,0,0,0,0,0,0,5,0,47,0,8,4,0,9,0,0,0,73,1
,"Mt Maunganui College, Maunganui Road",0,0,0,0,0,0,2,0,3,0,59,0,16,1,0,9,0,0,3,93,0
,"Primary School, 13 Orkney Road",0,0,0,0,0,0,0,0,5,0,15,0,3,2,0,5,0,0,0,30,0
,"Senior Citizens' Hall, 345 Maunganui Road",0,1,0,0,0,0,1,0,1,1,21,0,1,3,0,1,0,0,1,31,1
,"St Peter's Church Hall, 11 Victoria Road",0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,3,0,0,0,10,0
"Pyes Pa","Aquinas College, 183 Pyes Pa Road",0,0,0,0,0,0,2,0,0,0,9,0,3,1,0,4,0,0,0,19,0
"Tauranga","Boys' College, Drama Room, Devonport Road",0,0,0,1,0,0,4,0,2,1,36,0,7,7,0,1,1,0,0,60,1
,"Brookfield School, 20 Millers Road",0,2,0,2,0,0,7,0,6,0,101,0,48,4,0,22,0,0,2,194,8
,"Gate Pa School, 900 Cameron Road",0,0,0,0,0,0,5,0,2,0,74,0,23,1,0,10,0,0,2,117,5
,"Greenpark School, 13 Lumsden Street",0,0,0,0,0,0,1,0,1,0,20,0,5,3,0,11,0,0,0,41,0
,"Greerton Village School, Greerton Road",0,0,0,0,0,0,2,0,4,1,84,0,55,4,0,15,0,0,1,166,8
,"Matua Community Hall, Levers Road",0,0,0,1,0,0,0,0,0,0,18,0,8,4,0,7,0,0,0,38,0
,"Merivale School, 26 Kesteven Avenue",0,0,0,2,0,0,4,0,3,0,112,0,33,1,0,18,0,0,2,175,4
,"Otumoetai College, 105 Windsor Road",0,0,0,1,0,0,0,0,1,1,37,0,10,3,0,9,0,0,0,62,0
,"Otumoetai School, 236 Otumoetai Road",0,0,0,0,0,0,1,0,4,0,30,0,14,8,0,14,0,0,1,72,2
,"Pillans Point School, 101 Maxwells Road",0,0,0,0,0,0,0,0,0,0,16,0,4,3,0,8,0,0,0,31,0
,"Primary School Hall, Fifth Avenue",0,1,0,1,0,0,0,0,0,1,6,0,4,5,0,9,0,0,0,27,0
,"St Columba Church Hall, 502 Otumoetai Road",0,0,0,0,0,0,1,0,3,1,8,0,2,0,0,7,0,0,1,23,0
,"St George's Anglican Church Hall, 1 Church Street",0,0,0,2,0,0,3,0,1,0,25,0,6,1,0,6,0,0,0,44,2
,"St Peter's Community Centre, cnr Cameron Rd and Spring St",0,0,0,0,0,0,0,0,0,0,10,0,4,6,0,8,0,0,0,28,1
,"Tauranga Intermediate School, 30 Eighteenth Avenue",0,0,0,0,0,0,3,0,1,1,18,0,8,0,0,5,0,0,1,37,0
,"Tauriko School, SH 29",0,1,0,0,0,0,1,0,1,0,8,0,4,5,0,8,0,0,0,28,0
,"Polling places where less than 6 votes were taken",0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,12,0
,"Hospital Votes",0,0,0,3,0,0,8,0,2,0,53,0,32,2,0,9,0,0,1,110,3
,"Ordinary Votes BEFORE polling day",1,1,0,6,2,0,49,0,22,2,432,0,332,40,0,79,0,0,8,974,13
,"Special Votes BEFORE polling day",0,0,0,4,0,0,4,0,8,0,73,0,77,4,0,9,0,0,3,182,3
,"Special Votes On polling day",0,1,3,17,1,0,35,0,56,1,769,0,528,39,0,77,0,0,4,1531,15
,"Overseas Special Votes including defence force",0,0,0,0,1,0,2,0,1,0,22,0,19,3,0,3,0,0,0,51,0
,"Special Votes Allowed for Party Only",1,0,0,4,0,0,11,0,14,1,227,0,153,14,0,15,1,0,0,441,14
,"Waiariki Total",3,22,5,126,7,3,528,1,457,48,10530,0,6104,562,10,1324,4,4,89,19827,322
,,,,,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",20149
"Electorate Party Valid Votes for Waiariki",,"Labour Party - .5310939628"
"99 MP Party",3,.0001513088
"ACT New Zealand",22,.001109598
"Alliance",5,.0002521814
"Aotearoa Legalise Cannabis Party",126,.0063549705
"Christian Heritage NZ",7,.0003530539
"Democrats for Social Credit",3,.0001513088
"Destiny New Zealand",528,.0266303525
"Direct Democracy Party",1,.0000504363
"Green Party",457,.0230493771
"Jim Anderton's Progressive",48,.0024209411
"Labour Party",10530,.5310939628
"Libertarianz",0,0
"Mâori Party",6104,.3078630151
"National Party",562,.0283451859
"New Zealand Family Rights Protection Party",10,.0005043627
"New Zealand First Party",1324,.0667776265
"OneNZ Party",4,.0002017451
"The Republic of New Zealand Party",4,.0002017451
"United Future New Zealand",89,.0044888284
