Party and Electorate Candidate Votes Recorded at each polling place
"Hauraki-Waikato 64","Party Vote Details"
,,"ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Democrats for Social Credit","Family Party","Green Party","Jim Anderton's Progressive","Kiwi Party","Labour Party","Libertarianz","Maori Party","National Party","New Zealand First Party","New Zealand Pacific Party","RAM - Residents Action Movement","The Bill and Ben Party","The Republic of New Zealand Party","United Future","Workers Party","Total Valid Party Votes","Informal Party Votes"
"Fairfield","Fairfield Baptist Church, 1101 Heaphy Terrace",0,0,3,0,0,4,0,0,66,0,31,2,0,0,0,0,0,0,0,106,2
,"Fairfield College, Bankwood Road",0,0,2,0,1,2,0,0,38,0,21,3,1,0,0,1,0,0,0,69,3
,"Fairfield Intermediate School, 261 Clarkin Road",0,0,0,0,0,3,0,0,62,0,25,2,5,0,0,0,0,0,0,97,4
,"Insoll Avenue School, 95 Insoll Avenue",1,0,1,0,1,3,0,1,146,0,59,3,6,0,0,0,0,0,0,221,7
,"Wesley Methodist Hall, 955 Heaphy Terrace",0,0,3,0,1,4,0,0,73,0,26,6,7,0,0,3,0,0,0,123,0
,"Woodstock Primary School, Fairfield Road",0,0,0,0,0,1,0,0,33,0,17,5,5,0,0,0,0,0,0,61,3
"Flagstaff","Alandale Retirement Village, 1199 River Road North",0,0,1,0,0,0,0,0,15,0,11,8,1,0,0,0,0,1,0,37,0
"Hamilton East","Air Training Corps Hall, corner Naylor & Dey Streets",0,0,1,0,0,2,0,0,15,0,15,5,0,0,0,0,0,1,0,39,0
,"Graceways Church, 69 Grey Street",0,0,0,0,0,0,0,0,25,0,5,1,1,0,0,0,0,0,0,32,2
,"Hamilton East Primary School, Dawson Street",0,0,0,0,0,4,0,0,30,0,14,2,3,0,0,0,0,0,0,53,1
,"Knox Presbyterian Hall, 50 Albert Street",1,0,0,0,0,3,0,0,38,0,26,2,1,0,0,0,0,0,0,71,4
,"Marian Catholic School, corner Firth & Clyde Streets",0,0,0,0,1,7,0,0,34,0,24,6,2,0,0,0,0,0,0,74,0
"Hillcrest","Hillcrest Normal School, 218 Cambridge Road",2,0,0,0,0,3,0,0,19,0,14,3,1,0,0,0,0,1,0,43,1
,"Knighton Normal School, Knighton Road",1,0,0,0,0,8,1,0,93,0,68,5,4,0,0,1,0,0,0,181,2
"Rototuna","Chapel Hill Community Church, 2 Cate Road",0,0,0,0,2,3,0,0,15,0,18,7,2,0,0,1,0,0,0,48,0
,"Rototuna Primary School, 23 Strathmore Drive",1,0,0,0,0,3,0,1,40,0,24,9,4,0,0,0,0,0,0,82,1
,"Te Totara Primary School, off Borman Road extension",1,0,0,0,3,2,0,0,3,1,1,4,1,0,0,0,0,0,0,16,0
"Silverdale","Hillcrest High School, Masters Avenue",0,0,1,0,0,3,0,1,51,0,26,4,3,0,0,0,0,1,0,90,0
,Hamilton West
"Deanwell","Deanwell School, Deanwell Avenue",1,1,3,0,0,1,0,0,66,1,40,13,5,0,0,0,0,0,0,131,3
"Dinsdale","Aberdeen School, Aberdeen Drive",0,0,2,0,0,6,1,0,48,0,44,12,4,0,0,0,0,0,0,117,0
,"St Clare's Co-operating Parish Hall, 97 Tuhikaramea Road",1,0,1,0,0,0,0,0,35,0,25,5,6,0,0,0,0,0,0,73,1
"Forest Lake","Forest Lake School, Storey Avenue",0,0,3,0,1,4,0,0,68,0,29,6,3,0,0,2,0,0,0,116,2
"Frankton","Frankton School Hall, Massey Street",0,0,1,0,3,8,0,1,125,0,83,14,11,0,0,2,0,0,0,248,3
,"Rhode Street School, 7 Rhode Street",1,0,0,0,1,4,0,0,108,0,55,3,4,0,0,0,0,1,0,177,2
,"St Columba Parish Hall, Rifle Range Road",1,0,1,0,0,3,2,0,48,0,17,3,7,0,0,1,0,0,0,83,0
,"Westside Presbyterian Church Hall, 11 King Street",0,0,0,0,0,1,0,0,27,0,15,2,1,0,0,0,0,0,1,47,2
"Glenview","Glenview Primary School, Bruce Avenue",0,0,1,0,0,3,0,1,52,0,22,10,3,0,0,0,0,0,0,92,0
"Hamilton West","Hamilton West School, 36 Hammond Street",1,0,1,0,0,1,0,0,18,0,10,2,2,0,0,1,0,0,0,36,1
,"Waikato Hospital, Pembroke Street, Level B5, main entrance foyer",0,0,0,0,0,1,0,0,22,0,6,1,2,0,0,0,0,0,0,32,0
"Maeroa","Maeroa Intermediate School, 57 Churchill Avenue",1,0,1,0,1,5,0,1,46,0,25,3,1,0,0,0,0,0,0,84,1
"Melville","Melville Intermediate, 29 Mountview Road",0,0,0,0,0,1,0,0,35,0,11,5,2,0,0,0,0,0,0,54,0
,"Melville Methodist Church Hall, corner Bader Street & Normandy Avenue",1,0,1,0,0,9,0,0,106,0,47,9,8,0,0,0,0,1,0,182,1
,"Melville Primary School, 101 Ohaupo Road",0,0,2,0,0,2,0,0,50,0,28,8,7,0,0,0,0,0,0,97,3
"Nawton","Crawshaw School, Crawshaw Drive",0,0,5,0,0,3,0,0,97,0,39,5,3,0,0,0,0,0,0,152,3
,"Hamilton's Fraser High School, 72 Ellicott Road",1,0,1,0,0,1,0,0,28,0,17,1,5,0,0,2,0,0,0,56,0
,"Nawton School, 58 Livingstone Avenue",1,0,4,0,0,6,1,0,107,0,60,4,5,0,0,2,0,0,0,190,0
,"St Marks Hall, corner Dominion Road & Breckons Avenue",1,0,1,0,3,1,0,0,128,0,45,8,10,0,0,2,0,0,0,199,4
"Pukete","Pukete School, 100 Pukete Road",0,0,0,0,1,0,0,0,47,0,20,6,5,0,0,0,0,0,0,79,0
,"Te Rapa Primary School, 61 Ashurst Avenue",1,0,0,0,0,1,0,1,20,0,7,3,1,0,0,0,0,0,0,34,0
"Rotokauri","Rotokauri School, 462 Rotokauri Road",1,0,0,0,0,0,0,0,5,0,0,5,1,0,0,0,0,0,0,12,1
"St Andrews","All Saints Hall, corner Cecil Street & Sandwich Road",0,0,0,0,1,1,0,0,37,0,17,3,4,0,0,1,0,0,0,64,0
,"St Andrews Middle School, 90 Heath Street",1,0,1,0,3,1,0,0,60,0,33,2,3,0,0,0,0,0,0,104,0
,"Vardon School, 36 Cunningham Road",0,0,1,0,0,0,0,0,32,0,13,6,0,0,0,0,0,0,0,52,0
"Te Kowhai","Te Kowhai School, 605 Horotiu Road",0,0,0,0,0,0,0,0,16,0,7,8,2,0,1,0,0,0,0,34,0
"Templeview","Church College of New Zealand (reception foyer), 435 Tuhikaramea Road",3,1,0,0,2,3,1,1,47,0,75,23,22,0,0,1,0,5,0,184,2
"Whatawhata","Whatawhata School, 9 Kura Street ",0,0,1,0,1,2,0,0,46,0,16,7,2,0,0,0,0,0,0,75,4
"Whitiora","Whitiora School, 38 Willoughby Street",0,0,3,0,1,6,0,0,66,0,31,5,1,0,0,2,0,0,0,115,2
,Hunua
"Awhitu","Awhitu District School, corner Matakawa & Awhitu Roads",0,0,1,0,0,1,1,0,4,0,6,0,0,0,0,0,0,0,0,13,0
"Beachlands","Beachlands School, 18 Bell Road (disabled access from Wakelin Road)",0,0,1,0,2,1,0,0,9,0,14,4,4,0,0,0,0,0,0,35,1
"Bombay","Bombay School, 35 Paparata Road",0,0,0,0,0,0,0,0,8,0,8,3,3,0,0,0,0,0,0,22,1
"Brookby","Brookby School, corner Brookby & West Roads",0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,6,0
"Buckland","Buckland School,  72 George Crescent",0,0,0,0,0,1,0,0,7,0,2,1,0,0,0,0,0,0,0,11,0
"Clevedon","Clevedon School, 13-17 North Road",0,0,1,0,0,1,0,0,8,0,5,3,2,0,0,1,0,0,0,21,1
"Flat Bush","Old Flat Bush School Hall, corner Murphy's & Flat Bush School Roads",0,0,0,0,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,7,0
"Glenbrook","Glenbrook Primary School, 459 Glenbrook Road",1,0,0,0,0,1,1,0,12,0,5,10,0,0,0,0,0,0,0,30,2
"Harrisville","Harrisville School, 202 Harrisville Road",0,0,0,0,0,0,0,0,11,0,7,6,2,0,0,1,0,0,0,27,4
"Hunua","Hunua School, 39 Lockwood Road",0,0,0,0,0,0,0,0,4,0,5,2,1,0,0,0,0,0,0,12,1
"Kawakawa Bay","Kawakawa Bay Public Hall, 9 Kawakawa Orere Road",1,0,0,0,0,0,0,0,7,0,2,3,1,0,0,0,0,0,0,14,0
"Maraetai","Maraetai Beach School, 154 Maraetai Drive",0,0,0,0,3,1,0,0,7,0,3,7,1,0,0,0,0,0,0,22,0
"Mission Heights","Packspur Drive Polling Place, corner Packspur & Edbrooke Drives",1,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,7,0
"Orere","Orere School, Orere Point Road",0,0,0,0,0,0,0,0,6,0,2,1,4,0,0,1,0,0,0,14,0
"Otaua","Otaua School, 53 Maioro Road",1,0,0,0,0,0,0,0,2,0,4,2,0,0,0,0,0,0,0,9,2
"Paerata","Paerata School, 35 Tuhimata Road",1,0,0,0,0,1,0,0,18,0,6,3,0,0,0,0,0,0,0,29,1
"Patumahoe","Patumahoe School, 38 Patumahoe Road",1,0,0,0,0,4,0,0,8,0,3,6,1,0,0,0,0,0,0,23,0
"Pukekohe","Pukekohe East School, 137 Runciman Road",0,0,0,0,0,0,0,1,1,0,2,2,2,0,0,0,0,0,0,8,0
,"Pukekohe Hill School, corner Ward Street & Green Lane",1,0,1,0,0,0,0,0,21,0,5,8,5,0,0,0,0,0,0,41,0
,"Pukekohe Intermediate School, Queen Street",0,0,1,0,0,3,2,0,52,0,21,7,5,0,0,1,0,0,0,92,3
,"Pukekohe North School, corner Princes Street & Beatty Road",1,0,6,0,3,7,0,0,180,0,77,8,23,0,0,3,0,0,0,308,11
,"Pukekohe Valley School, East Street",1,0,3,0,0,1,0,0,21,0,7,10,4,0,0,1,0,0,0,48,0
,"St Patrick's Church Hall, 133 Seddon Street",1,0,0,0,0,0,0,0,18,0,11,9,4,0,0,0,0,0,0,43,4
"Puni","Puni School, 357 Waiuku Road",0,0,1,0,0,0,0,0,7,0,3,0,2,0,0,0,0,0,0,13,0
"Ramarama","Ramarama School, 126 Ararimu Road",0,0,0,0,0,0,0,0,9,0,2,5,1,0,0,0,0,0,0,17,0
"Tuakau","Tuakau Primary School, 6 School Road",0,0,1,0,0,3,0,0,85,0,28,1,9,0,0,1,0,0,0,128,4
,"Union Parish Hall, St Stephen's Avenue",1,0,0,0,0,2,0,0,68,0,36,2,3,0,0,1,0,0,0,113,2
"Waipipi","Waipipi School, 100 Creamery Road",0,0,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0
"Waiuku","Sandspit School, 60 Sandspit Road",4,0,0,0,0,2,0,0,50,0,26,18,10,0,0,0,0,0,0,110,5
,"Waiuku College, 43 Constable Road",1,0,1,0,0,2,0,0,19,0,17,10,0,0,0,1,0,0,0,51,0
,"Waiuku Primary School, corner George & France Streets",2,0,1,0,0,1,0,0,23,0,23,18,10,0,0,0,0,0,0,78,3
"Whitford","Whitford Hall, 1 Whitford-Maraetai Road",1,0,0,0,0,0,0,1,2,0,2,7,1,0,0,0,0,0,0,14,1
,Manurewa
"Manurewa","Greenmeadows Intermediate, Ferguson Road entrance",0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,8,0
,"Manurewa Central School, corner Great South & Hill Roads",0,0,1,0,0,0,0,0,5,0,1,1,2,0,0,0,0,0,0,10,0
,"Manurewa East School, Scotts Road",0,0,0,0,1,1,0,0,27,0,8,0,1,0,0,0,0,0,0,38,1
,"Manurewa Library, 7 Hill Road",0,0,1,0,0,0,0,0,12,0,5,1,0,0,0,0,0,0,0,19,0
,Papakura
"Alfriston","Alfriston School, corner Mill & Alfriston Roads",0,0,0,0,0,2,0,0,16,0,10,5,3,0,0,0,0,0,0,36,0
"Ardmore","Ardmore School, 559 Papakura Clevedon Road",0,0,0,0,0,1,0,0,3,0,5,3,1,0,0,0,0,0,0,13,0
"Clarks Beach","Church By The Seashore, 14-16 Torkar Road",1,0,0,0,0,0,0,1,5,0,6,3,0,0,0,0,0,0,0,16,0
"Drury","Drury School, 23-25 Youngs Crescent",0,0,1,0,0,3,0,0,33,0,20,11,6,0,0,0,0,0,0,74,1
"Karaka","Karaka School, corner Blackbridge Road & State Highway 22",0,0,0,0,0,0,0,1,5,0,3,4,0,0,0,0,0,0,0,13,0
,"Te Hihi School, corner Linwood & Batty Roads",1,0,2,0,0,1,1,0,9,0,7,0,3,0,0,0,0,0,0,24,0
"Manurewa","Alfriston College, 550 Porchester Road",1,0,3,0,1,2,0,0,98,0,46,12,8,0,0,0,0,0,0,171,1
,"Elmwood Village, 131 Hill Road",0,0,0,0,1,0,0,0,2,0,5,1,0,0,0,0,0,0,0,9,0
,"The Gardens School, 101 Charles Prevost Drive",2,0,1,0,4,2,0,0,11,0,8,10,3,0,0,0,0,0,0,41,0
"Papakura","Cosgrove School, 10 Cosgrave Road",0,0,0,0,3,5,0,1,114,0,45,9,13,0,0,0,0,0,0,190,4
,"Kelvin Road School, 74-76 Kelvin Road",0,0,8,0,1,3,0,0,151,0,66,15,19,0,0,2,0,0,1,266,0
,"Nga Puawai o Wikitoria Te Kohanga Reo, 32 Old Wairoa Road",1,0,1,0,2,3,0,0,32,0,20,6,8,0,0,0,0,0,0,73,4
,"Opaheke School, 12a Tasman Drive",0,0,1,0,1,3,0,1,33,0,24,8,4,0,0,0,0,1,0,76,3
,"Papakura Anglican Church, 40 Coles Crescent",1,0,0,0,0,0,0,0,35,0,11,6,4,0,0,0,0,0,0,57,1
,"Papakura Central School, 23 Ray Small Drive",0,0,0,0,0,2,0,0,28,0,18,8,3,0,0,0,0,0,0,59,3
,"Papakura District Court, corner Great South Road & Wood Street",0,0,0,0,0,0,1,0,45,0,19,4,8,0,0,0,0,0,0,77,1
,"Papakura High School, 11 Willis Road",0,0,2,0,1,5,0,0,92,0,51,5,12,0,0,2,0,0,0,170,1
,"Papakura Normal Primary School, corner Walters & Porchester Roads",1,0,2,0,1,5,1,0,79,0,36,13,8,0,0,0,0,0,0,146,1
,"Papakura South School, 58 Beach Road",0,0,1,0,0,1,1,0,28,0,9,7,4,0,0,0,0,0,0,51,1
,"Redhill School, School Hall, 54 Redcrest Avenue (Mack Place entrance)",0,0,2,0,0,2,0,0,67,0,33,3,4,0,1,0,0,0,0,112,1
,"Rosehill Intermediate, 5 Jupiter Street",0,0,0,0,0,1,0,0,81,0,26,6,14,0,0,1,0,0,0,129,6
"Takanini","Conifer Grove School, School Hall, 70 Walter Strevens Drive entrance",3,0,1,0,0,2,1,0,20,0,15,11,4,0,0,0,0,0,1,58,2
,"Takanini Church of Christ Hall, 160 Great South Road",1,0,2,0,1,3,0,0,47,0,21,6,4,1,0,1,0,0,0,87,4
,"Takanini School, School Hall, 39 Takanini School Road (Old Park Place entrance)",0,0,3,0,0,1,1,0,87,0,34,7,10,0,0,1,0,0,0,144,3
"Waiau Pa","Waiau Pa School, Events Centre, 571 Waiau Pa Road",1,0,0,0,0,0,0,0,6,0,3,5,2,0,0,0,0,0,0,17,1
,Rangitikei
"Ratana","Te Kura O Ratana/Ratana School, Kiatere Street",0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,8,1
,Taranaki-King Country
"Kawhia","Kawhia Community Hall, 141 Jervois Street",0,0,1,0,0,3,0,0,51,0,22,4,6,0,0,0,0,0,0,87,4
"Kihikihi","Kihikihi Town Hall, Lyon Street",1,0,4,0,0,6,3,0,64,0,50,8,14,0,0,0,0,0,0,150,7
"Koromatua","Koromatua School, 355 Koromatua Road",0,0,0,0,1,1,0,0,4,0,3,2,2,0,0,0,0,0,0,13,0
"Ngahinapouri","Ngahinapouri School, 1185 Kakaramea Road",0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0
"Ohaupo","Ohaupo Memorial Hall, 98 Great South Road",0,0,0,0,0,1,0,0,10,0,6,5,1,0,0,1,0,0,0,24,0
"Parawera","Parawera School, 18 Mellsop Road",0,0,0,0,0,0,0,0,9,0,3,0,1,0,0,0,0,0,0,13,0
"Paterangi","Paterangi School, 1326 Paterangi Road",0,0,0,0,0,2,0,0,1,0,3,2,0,0,0,0,0,0,0,8,0
"Pirongia","Pirongia School, 100 Beechey Street",0,0,0,0,0,1,0,0,6,0,6,5,2,0,0,0,0,0,0,20,0
"Raglan","Raglan Town Hall, 41 Bow Street",0,0,2,0,1,27,0,0,92,0,74,6,4,1,0,0,0,0,0,207,3
"Rukuhia","Rukuhia School Hall, Rukuhia Road",0,0,0,0,0,0,0,0,3,0,1,4,2,0,0,2,0,0,0,12,0
"Te Awamutu","Pekerau School, 742 Te Rahu Road",1,0,0,0,0,4,0,1,29,0,18,3,2,0,0,4,0,0,0,62,2
,"Te Awamutu College (Hall), 938 Alexandra Street",0,0,1,0,0,2,0,1,19,0,11,7,3,0,0,0,0,0,0,44,1
,"Te Awamutu Courthouse, 53 Roche Street",0,0,1,0,0,2,0,1,19,0,11,7,3,0,0,0,0,0,0,44,1
,"Te Awamutu Intermediate School, 646 Hazelmere Crescent",0,0,0,0,1,1,0,0,37,0,21,5,0,0,0,0,0,0,0,65,2
,"Te Awamutu Primary School, 401 Teasdale Street",1,0,1,0,0,2,1,0,20,0,11,6,3,0,0,0,0,0,0,45,3
,"Te Wananga O Aotearoa, Gallery, 320 Factory Road",0,0,0,0,0,1,0,0,17,0,17,5,1,0,0,0,0,0,0,41,2
"Te Mata","Te Mata School Hall, 775 Te Mata Road",1,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,0,0,13,0
"Te Pahu","Te Pahu School, 671 Te Pahu Road",0,0,0,0,0,2,0,0,5,0,3,2,0,0,0,0,0,1,0,13,0
,Taupo
"Cambridge","Cambridge East School, corner Bowen & Williams Streets",0,0,0,0,2,1,0,0,28,0,8,6,2,0,0,0,0,0,0,47,2
,"Cambridge Middle School, corner Clare & Grey Streets",0,0,1,0,0,0,0,0,8,0,9,5,1,0,0,1,0,0,0,25,0
,"Cambridge Primary School, Wilson Street",0,0,0,0,0,3,0,0,15,0,11,3,3,0,0,0,0,0,0,35,1
,"Leamington School, corner Lamb & Scott Streets, Leamington",1,0,0,0,0,0,0,0,33,0,21,8,3,0,0,0,0,0,0,66,0
,"Raleigh Street Christian Centre, 24 Raleigh Street, Leamington",0,0,0,0,0,3,0,0,36,0,10,3,1,0,0,0,0,0,0,53,1
"Lichfield","Ngatira Marae, 965 Ngatira Road ",0,0,0,0,0,1,0,0,47,0,21,0,2,0,0,0,0,0,0,71,2
,Waikato
"Fencourt","Goodwood School, 517 Fencourt Road",0,0,0,0,0,0,0,0,3,0,2,1,2,0,0,0,0,0,0,8,0
"Glen Massey","Glen Massey School, 897 Waingaro Road",0,0,0,0,0,0,0,0,7,0,3,2,0,0,0,0,0,0,0,12,0
"Gordonton","Gordonton School, 50 Woodlands Road",1,0,0,0,0,2,0,0,18,0,12,3,2,0,0,0,0,0,0,38,3
"Hinuera","Hinuera School, corner Highway 29 & Hinuera Road",0,0,0,0,0,0,0,0,6,0,2,1,0,0,0,0,0,0,0,9,0
"Horotiu","Horotiu School, Horotiu Bridge Road",0,0,1,0,0,4,0,0,32,0,11,4,2,0,0,0,0,0,0,54,0
"Huntly","Civic Centre (Riverside Room), 148 Main Street",0,0,2,0,0,1,2,0,45,0,7,2,5,0,0,0,0,0,0,64,2
,"Kimihia School, Tamihana Avenue",1,0,0,0,0,0,0,0,22,0,11,0,2,0,0,0,0,0,0,36,0
,"Red Cross Hall, Hakanoa Street",0,0,1,0,0,4,0,0,63,0,15,7,3,0,0,0,0,0,0,93,2
,"St Anthonys Catholic School, 102 Bailey Street",1,0,2,0,1,1,0,1,40,0,2,1,1,0,0,0,0,0,0,50,0
,"West Kindergarten, 26 Smith Avenue",0,0,1,0,2,3,0,0,88,0,16,2,4,0,0,0,0,0,0,116,3
,"West Primary School, Paki Street",1,0,2,0,2,2,0,0,256,0,71,1,9,0,0,3,0,0,0,347,7
