Party and Electorate Candidate Votes Recorded at each voting place
"Taranaki-King Country 50","Party Vote Details"
,,"ACT New Zealand","Aotearoa Legalise Cannabis Party","Ban1080","Conservative","Democrats for Social Credit","Focus New Zealand","Green Party","Internet MANA","Labour Party","Māori Party","National Party","New Zealand First Party","NZ Independent Coalition","The Civilian Party","United Future","Total Valid Party Votes","Informal Party Votes"
"Kinohaku","Kinohaku School Library, 22 Kawhia Harbour Road",0,0,0,7,0,0,4,0,4,0,38,4,0,0,0,57,0
"Kiokio","Kiokio School, 1701 State Highway 3",0,1,0,4,0,0,6,1,3,0,128,9,0,0,0,152,0
"Korakonui","Korakonui School, 734 Wharepuhunga Road",0,0,5,7,0,0,1,0,4,1,173,10,0,0,0,201,0
"Koromatua","Koromatua School, 355 Koromatua Road",0,0,0,29,0,0,22,0,38,0,175,31,0,0,1,296,1
"Lepperton","Lepperton Hall, 533 Richmond Road",2,1,1,6,0,0,6,2,21,0,84,10,0,0,1,134,1
"Maihiihi","Maihiihi School, 775 Maihiihi Road",0,1,2,0,0,0,2,0,7,0,103,5,0,0,0,120,0
"Mairoa","Mairoa Hall, 1124 Mairoa Road",0,1,2,3,0,0,1,0,4,0,39,4,0,0,0,54,0
"Mapiu","Mapiu School, 2739 State Highway 4",0,0,1,0,0,1,4,0,7,1,54,7,0,0,0,75,0
"Marakopa","Marakopa Community Hall, The Esplanade",0,0,0,3,0,0,1,0,2,2,33,4,0,0,0,45,1
"Matiere","Matiere School, 2106 Main Road",0,0,0,2,0,0,3,0,3,0,53,3,0,0,0,64,0
"Midhirst","Midhirst Primary School Library, 8 Erin Street",2,2,0,17,0,0,14,2,33,0,178,45,0,0,0,293,1
"Mimi","Mimi School, 23 Pukearuhe Road",0,0,2,7,0,0,7,0,7,0,99,8,0,0,0,130,0
"Mokau","Mokau Primary School, corner Rangi Street & Aria Terrace",0,1,0,18,0,0,4,0,9,0,129,14,0,0,2,177,2
"New Plymouth","Welbourn School Hall, 5 Welbourn Terrace entrance",0,0,0,0,0,0,1,0,2,0,7,0,0,0,0,10,0
"Ngahinapouri","Ngahinapouri School, 1185 Kakaramea Road",1,1,1,24,0,0,39,2,35,2,347,36,0,0,1,489,1
"Ngakonui","Ngakonui Valley School, Kauri Room, 826 Taumarunui-Ngapuke Road",0,0,0,1,0,0,0,0,2,0,15,5,0,0,0,23,0
"Ngaruawahia","Ngaruawahia Primary School, Galileo Street",1,3,0,13,0,0,13,2,30,0,83,26,0,0,0,171,1
,"Waipa School, Kia Toa Road",0,1,0,1,0,0,2,1,15,0,20,5,0,0,0,45,0
"Ngutunui","Ngutunui School, 400 Ngutunui Road",0,1,0,5,0,0,8,0,10,0,79,10,0,0,0,113,0
"Norfolk","Norfolk School, Norfolk Road",0,1,0,13,0,0,4,0,10,2,186,15,0,0,0,231,0
"Ohaupo","Ohaupo Memorial Hall, 98 Great South Road",3,4,1,32,0,0,28,4,71,1,363,71,0,0,1,579,2
"Ohura","Ohura Valley School, Ngarimu Street",0,0,0,9,0,0,4,1,13,0,35,11,0,1,0,74,0
"Ongarue","Ongarue School, Ongarue Village Road",0,0,0,6,0,0,1,0,6,0,41,5,0,0,0,59,0
"Oparau","Oparau Roadhouse, 4370 State Highway 31",1,0,1,4,0,0,4,0,10,1,52,3,0,0,0,76,1
"Oparure","Te Kura Kaupapa Māori o Oparure, 308 Oparure Road",0,0,0,2,0,1,3,0,4,2,37,4,0,0,1,54,0
"Otewa","Otewa School, 916 Otewa Road",0,0,0,12,0,0,4,0,3,0,81,4,0,0,0,104,0
"Otorohanga","Otorohanga College, Bledisloe Avenue",1,0,5,15,0,0,12,2,44,3,159,45,0,4,0,290,0
,"St John Ambulance Hall, 11 Kakamutu Road",4,5,11,36,0,0,38,3,107,3,456,72,0,0,2,737,6
"Paterangi","Paterangi School, 1326 Paterangi Road ",3,0,2,11,0,0,12,0,15,1,119,13,0,0,0,176,0
"Piopio","Piopio Primary School, 14 Aria Road",6,1,2,20,0,0,12,3,38,2,251,25,0,0,0,360,1
"Pirongia","Pirongia School, 100 Beechey Street",3,1,5,67,0,0,63,2,84,3,573,78,0,0,3,882,1
"Pokuru","Pokuru School, 873/2 Pokuru Road",0,1,1,6,0,0,4,0,7,2,155,10,0,0,1,187,0
"Puahue","Puahue School, 573 Puahue Road",1,1,0,12,0,0,8,0,7,0,113,6,0,0,0,148,1
"Pukeatua","Pukeatua School, 2110 Arapuni Road",2,0,0,8,0,0,7,0,6,0,127,8,0,0,0,158,0
"Pukemiro","Pukemiro School, 4 John Avenue",0,0,0,2,0,0,0,0,1,0,7,0,0,0,0,10,0
"Raglan","Raglan Town Hall, 41 Bow Street",3,4,1,28,1,0,266,7,153,6,324,70,0,0,4,867,4
"Rangitoto","Rangitoto School, 949 Rangitoto Road",0,1,0,1,0,0,0,0,3,1,41,2,0,0,0,49,0
"Ratapiko","Ratapiko School, 4 Ratapiko Road",1,0,1,8,0,0,2,0,14,0,52,9,0,0,0,87,0
"Rotokauri","Rotokauri School, 462 Rotokauri Road",1,1,0,23,0,0,18,3,31,2,225,27,0,0,0,331,2
"Rukuhia","Rukuhia School Hall, 58 Rukuhia Road",8,2,1,22,0,0,20,3,42,0,279,32,0,0,0,409,0
"Stratford","Stratford Methodist Church Hall, corner Orlando & Regan Streets (opposite New World)",0,4,0,7,0,0,4,0,9,0,66,11,0,0,0,101,0
"Taharoa","Taharoa School, Main Road",0,1,1,1,0,0,1,0,3,0,2,2,0,0,0,11,0
"Taumarunui","Taumarunui & District War Memorial Hall, 149 Hakiaha Street",2,0,0,1,0,0,0,0,5,0,25,4,0,0,0,37,0
,"Taumarunui Primary School Hall, Maata Street",0,0,0,0,0,0,1,0,1,0,14,3,0,0,0,19,0
"Te Akau","Te Akau School, 953 Te Akau Road",0,0,0,7,0,0,0,0,7,0,37,7,0,0,0,58,1
"Te Awamutu","North End Church, Multi-purpose Room, 1310 Racecourse Road",0,1,3,31,0,0,13,0,44,0,180,24,0,0,0,296,0
,"Pekerau School, 742 Te Rahu Road",2,0,4,36,1,0,27,2,103,1,328,54,0,1,1,560,2
,"Te Awamutu College Hall, 938 Alexandra Street",4,7,4,58,0,1,59,7,155,11,571,101,1,0,3,982,3
,"Te Awamutu Intermediate School, 646 Hazelmere Crescent",1,4,0,14,0,0,14,3,77,4,172,34,0,1,0,324,0
,"Te Awamutu Primary School, 401 Teasdale Street",9,3,3,59,1,0,48,1,126,6,441,76,1,0,4,778,6
,"Te Awamutu Scout Hall, Scout Lane",1,5,8,28,1,1,43,2,134,3,424,92,0,0,3,745,3
"Te Kawa Crossroads","Te Kawa Crossroads Hall, corner State Highway 3 & Te Kawa Road",1,2,4,15,0,0,9,1,14,0,213,22,0,0,2,283,0
"Te Kowhai","Te Kowhai School, 605 Horotiu Road",0,1,0,47,2,0,28,3,51,2,538,71,0,0,3,746,1
"Te Kuiti","2 Sheridan Street",0,0,3,10,1,0,11,1,53,2,183,19,0,0,0,283,0
,"Centennial Park School, 50 Te Kuiti Road",1,0,0,6,0,0,5,2,35,1,72,15,0,0,0,137,0
,"Te Kuiti High School, 21 Hospital Road",1,0,1,9,0,0,10,1,38,0,154,35,0,0,0,249,2
,"Te Kuiti Primary School, Rora Street",0,1,1,12,0,0,19,3,64,0,281,40,0,0,1,422,1
"Te Mata","Te Mata School, 778 Te Mata Road",0,2,0,1,0,0,19,0,12,1,115,17,0,0,0,167,1
"Te Pahu","Te Pahu School, 671 Te Pahu Road",1,1,2,35,1,0,55,1,51,0,256,37,0,0,2,442,2
"Te Rahu","Te Rahu Public Hall, corner State Highway 3 & Te Rahu Road",0,1,1,14,0,0,7,2,22,0,158,9,0,0,1,215,0
"Te Rapa","The Base (between Briscoes and Rebel Sport), 1 Pacific Crescent",0,0,0,5,0,0,3,2,8,1,52,7,0,0,0,78,0
"Te Uku","Te Uku School, 3436 State Highway 23",3,1,0,19,0,0,19,0,19,1,100,13,0,0,0,175,0
"Templeview","Church College of New Zealand, Reception Foyer, 435 Tuhikaramea Road",0,0,0,8,0,0,2,0,6,1,36,5,0,0,0,58,0
"Tikorangi","Tikorangi School, 356 Ngatimaru Road",0,2,0,20,0,0,13,2,23,2,149,17,0,0,0,228,0
"Tokirima","Tokirima School, 71 Tokirima Road",0,0,0,3,0,0,2,1,4,1,38,2,0,0,0,51,0
"Toko","Toko School, 1057 East Road",0,0,1,9,0,0,5,0,11,2,173,10,0,0,0,211,0
"Tongaporutu","Tongaporutu Hall, Tongaporutu Road",0,0,2,4,0,0,7,1,9,0,23,3,0,0,0,49,0
"Urenui","Urenui School, Takiroa Street",1,4,4,20,0,1,21,0,31,2,291,38,0,1,1,415,2
"Uruti","Uruti School, 11 Uruti Road",0,2,2,2,0,0,6,1,7,0,46,8,0,0,0,74,0
"Waikato Hospital","Meade Clinical Centre, Level One (adjacent to Reception A), Pembroke Street",0,0,0,0,0,0,1,0,3,0,15,4,0,0,0,23,0
"Waingaro","Waingaro School, 5844 State Highway 22",0,0,0,4,0,1,3,0,5,0,44,3,0,0,0,60,0
"Waitara","Waitara Central School Hall, 18 Cracroft Street",0,0,0,0,0,0,2,0,6,0,16,6,0,0,0,30,1
,"Waitara High School Hall, 16 Princess Street",0,1,0,4,0,0,3,0,12,1,41,17,0,0,0,79,0
"Waitetuna","Waitetuna School, 129 Waitetuna Valley Road",0,2,0,7,0,0,28,2,23,0,58,17,0,0,1,138,0
"Waitomo Caves","Waitomo School, Hotel Access Road",0,1,4,8,0,0,7,0,16,3,57,10,0,0,1,107,1
"Waitoriki","Waitoriki School, 364 Lincoln Road",1,0,0,7,0,0,6,0,16,1,59,4,0,0,0,94,0
"Whangamomona","Whangamomona Hall, 6013 State Highway 43",1,0,3,6,0,0,7,0,5,0,50,9,0,0,0,81,0
"Wharehuia","Wharehuia Hall (formerly Stanley School Hall), 4 Stanley Road",0,1,0,5,0,0,2,0,5,0,67,6,0,0,1,87,0
"Wharepapa","Wharepapa South School, 14 Wharepapa Road",0,1,2,12,0,0,5,1,1,0,63,4,0,0,0,89,0
"Whatawhata","Whatawhata School, 9 Kura Street ",4,2,1,56,2,0,61,0,92,2,512,77,0,0,2,811,0
,"Voting places where less than 6 votes were taken",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0
,"Ordinary Votes BEFORE polling day",22,27,31,463,5,0,616,54,1051,50,4782,793,6,1,13,7914,27
,"Special Votes BEFORE polling day",2,9,4,33,0,0,81,9,109,4,420,51,0,0,2,724,0
,"Special Votes On polling day",3,18,14,111,1,0,163,21,290,13,1161,178,0,2,7,1982,9
,"Overseas Special Votes including Defence Force",1,1,0,8,0,0,63,4,33,2,154,8,0,0,0,274,0
,"Votes Allowed for Party Only",3,7,3,17,0,1,55,12,151,12,152,47,0,0,0,460,0
,"Taranaki-King Country Total",120,163,156,1907,20,8,2422,191,4483,185,20637,3182,9,11,85,33579,99
,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",33678
"Electorate Party Valid Votes for Taranaki-King Country",,"National Party - .6145805414"
"ACT New Zealand",120,.0035736621
"Aotearoa Legalise Cannabis Party",163,.0048542244
"Ban1080",156,.0046457607
"Conservative",1907,.056791447
"Democrats for Social Credit",20,.0005956104
"Focus New Zealand",8,.0002382441
"Green Party",2422,.0721284136
"Internet MANA",191,.0056880789
"Labour Party",4483,.1335060603
"Māori Party",185,.0055093958
"National Party",20637,.6145805414
"New Zealand First Party",3182,.094761607
"NZ Independent Coalition",9,.0002680247
"The Civilian Party",11,.0003275857
"United Future",85,.002531344
