Party and Electorate Candidate Votes Recorded at each voting place
"Waiariki 71","Party Vote Details"
,,"ACT New Zealand","Aotearoa Legalise Cannabis Party","Ban1080","Conservative","Democrats for Social Credit","Focus New Zealand","Green Party","Internet MANA","Labour Party","Māori Party","National Party","New Zealand First Party","NZ Independent Coalition","The Civilian Party","United Future","Total Valid Party Votes","Informal Party Votes"
"Murupara","Murupara Municipal Hall, Pine Drive",0,0,0,0,0,1,8,27,105,58,8,28,0,0,0,235,3
"Ohope","Ohope Beach School, 170 Pohutukawa Avenue",0,0,0,0,0,0,5,0,5,3,5,4,0,0,0,22,0
,"Ohope Community Hall, Bluett Road",0,1,0,0,0,0,2,4,15,4,8,4,0,0,0,38,0
"Omaio","Te Kura o Omaio, School Road",0,0,1,0,0,0,8,3,37,13,1,7,0,0,0,70,2
"Omarumutu","Omarumutu School, 141 Omarumutu Road",0,0,0,0,0,0,2,3,18,3,1,2,0,0,0,29,0
"Opotiki","Opotiki College Hall, St John Street",0,4,1,0,0,0,23,24,72,38,4,18,0,0,0,184,2
,"Opotiki Senior Citizens Hall, 1 King Street",1,0,0,1,0,0,26,29,117,33,2,28,0,0,2,239,1
"Otakiri","Otakiri School, Staff Room, 571 Otakiri Road",0,0,0,0,0,0,0,0,6,1,1,2,0,0,0,10,0
"Otamarakau","Otamarakau School, Room 2, 2216 Old Coach Road",0,0,0,0,0,0,1,3,4,2,1,1,0,0,0,12,0
"Paengaroa","Paengaroa School, Multi Purpose Room, 33 Old Coach Road",0,0,0,1,0,0,3,3,18,10,8,12,0,0,0,55,1
"Pongakawa","Pongakawa School, 956 Old Coach Road",0,0,0,0,0,0,3,0,4,3,3,2,0,0,0,15,0
"Pukehina","Pukehina School, 1762 Old Coach Road",0,0,0,0,0,0,1,2,3,0,1,3,0,0,0,10,0
"Pukehina Beach","Pukehina Community Hall, 14 Pukehina Parade",0,0,0,0,0,0,6,3,25,11,6,15,0,0,0,66,4
"Raukokore","Raukokore School, State Highway 35",0,0,0,0,0,0,8,8,35,11,1,4,0,1,0,68,0
"Ruatahuna","Huiarau School, 98 Sister Annie Road",0,2,2,0,0,0,9,9,32,25,0,2,0,0,0,81,0
"Ruatoki North","Te Kura o Tawera, 164 Ngahina Road",0,0,0,0,0,0,9,7,33,19,1,5,0,0,0,74,0
"Taneatua","Taneatua School, 44 McKenzie Street",0,2,0,1,0,0,8,20,64,38,9,13,0,0,0,155,6
"Te Kaha","Te Whanau-a-Apanui Area School, State Highway 35",0,0,0,0,0,0,12,11,43,15,6,19,0,0,0,106,1
"Te Teko","Te Kura o Te Teko School Hall, 6 Te Teko Road",0,0,0,0,0,0,26,46,98,66,6,21,0,0,0,263,1
"Thornton","Thornton School Hall, 43 Eastbank Road",0,1,0,0,0,0,0,0,2,2,3,0,0,0,0,8,1
"Torere","Te Kura o Torere, 2276 State Highway 35",0,1,0,0,0,0,8,1,18,8,1,3,0,0,0,40,0
"Waimana","Nukuhou North School, State Highway 2",0,0,0,0,0,0,1,1,4,4,1,0,0,0,0,11,1
,"Waimana School, 6 Raroa Road",0,3,0,0,0,0,9,9,59,23,2,8,0,0,0,113,0
"Waiohau","Te Kura Kaupapa Māori O Waiohau, 2481 Galatea Road",0,1,1,0,0,0,4,12,12,9,1,0,0,0,0,40,2
"Whakatane","Allandale School, 167 King Street",0,2,0,1,0,0,19,31,86,23,3,26,0,0,0,191,1
,"District Council, 9 Commerce Street",0,1,0,0,0,0,22,17,119,46,6,37,0,0,0,248,4
,"Reads Auction Hall, 17 King Street",0,3,0,2,0,0,21,40,102,35,7,28,0,0,0,238,4
,"Salvation Army Hall, 87 King Street",0,1,0,1,0,0,16,15,66,23,4,14,0,0,0,140,0
,"Te Whare Kura o Ruatoki, 16 Mission Road",0,2,0,0,0,0,17,17,37,40,3,4,0,0,0,120,0
,"Whakatane Intermediate School Hall, 101 James Street",0,0,1,2,0,0,20,17,66,33,6,15,0,0,0,160,1
"Woodlands","Woodlands School, 168 Dip Road",0,0,0,0,0,0,0,0,4,1,1,2,0,0,0,8,0
,Napier
"Tuai","Tuai Public Hall, corner Main Road & Waikare-Taheke Street",0,1,0,0,0,0,3,0,25,6,3,7,0,0,0,45,0
,Rotorua
"Broadlands","Broadlands School, 2986 Broadlands Road",0,0,0,0,0,0,2,0,8,0,2,2,0,0,0,14,0
"Hamurana","Hamurana Play Centre, 38 Tauranga Direct Road",0,0,0,0,0,0,0,2,4,2,1,6,0,0,0,15,0
"Horohoro","Horohoro School, 69 Apirana Road",0,0,0,0,0,0,1,1,16,13,1,4,0,0,0,36,0
"Kaingaroa Forest","Administration Building, Dun Road",0,1,0,0,0,0,5,6,43,10,2,10,0,1,0,78,0
"Koutu","Te Kura O Te Koutu, 41-45 Russell Road ",0,2,0,0,0,0,12,18,61,54,9,18,0,0,0,174,4
"Lake Okareka","Lake Okareka Community Hall, 75 Loop Road",0,0,0,0,0,0,0,0,5,2,0,3,0,0,0,10,0
"Lake Rerewhakaaitu","Lake Rerewhakaaitu School, 9 Ash Pit Road",0,0,0,0,0,0,4,1,6,3,1,3,0,0,0,18,0
"Lake Rotoma","Rotoma and Rotoehu Community Hall, 167 State Highway 30",0,0,0,0,0,0,1,6,6,6,0,7,0,0,0,26,0
"Lynmore","Lynmore School, corner Te Ngae & Iles Roads",0,0,0,0,0,0,9,10,36,23,9,16,0,0,0,103,1
,"Lynmore Scout Hall, Lewis Road",0,0,0,0,0,0,3,1,7,4,4,6,0,0,0,25,0
"Mamaku","Mamaku School, 54 Tarena Street",0,0,0,0,0,0,1,3,17,14,3,9,0,0,0,47,0
"Ngakuru","Ngakuru School, 913 Whirinaki Valley Road",0,0,0,0,0,0,2,0,3,2,2,3,0,0,0,12,0
"Ngapuna","Hurunga Marae, 15 Hurunga Street",0,1,0,0,0,0,6,24,50,28,1,11,0,0,0,121,0
"Ngongotaha","Ngongotaha Community Hall, 5 School Road",0,1,0,0,0,0,18,18,86,84,14,60,0,0,0,281,2
"Ohauiti","Ohauiti Settlers Hall, 459 Ohauiti Road",0,0,0,0,0,0,1,0,2,5,3,2,0,0,0,13,0
"Okere Falls","Whangamarino School, 637 State Highway 33",0,0,0,0,0,0,8,19,40,31,2,4,0,0,0,104,2
"Owhata","Owhata School Hall, 29-37 Brent Road",0,0,4,0,0,2,2,16,54,34,7,16,0,0,0,135,5
,"St Mark's Anglican Hall, corner Sunrise Avenue & Te Ngae Road",0,4,0,2,0,0,16,36,91,56,7,23,1,0,0,236,0
"Reporoa","Mihi School, 76 Springs Road",0,0,0,0,0,0,0,1,7,3,1,2,0,0,0,14,0
,"Reporoa Primary School, 34 Massey Road",0,3,1,0,0,0,3,3,27,6,4,5,0,0,0,52,1
"Rotoiti","Te Kura Kaupapa Māori O Te Rotoiti, 1620 State Highway 30",0,1,0,0,0,0,1,16,23,27,1,4,0,0,0,73,0
"Rotokawa","Rotokawa School, 6 Rotokawa Road",0,1,0,1,0,0,13,7,25,14,6,11,0,0,0,78,0
"Rotorua","Aorangi School, 3 Gem Street",1,3,1,2,0,0,20,32,122,58,11,31,2,0,0,283,5
,"Electorate Headquarters, Zen Centre, Level 2, 1135 Arawa Street",0,2,0,0,0,0,3,15,48,31,8,15,0,0,0,122,0
,"Gandhi Hall, 14-16 Gibson Street",0,0,1,0,0,0,4,9,57,18,3,18,0,0,0,110,1
,"Glenholme School Hall, 149 Ranolf Street",1,2,0,0,0,0,7,13,69,23,8,11,0,0,0,134,0
,"Homedale Kindergarten, 50 Homedale Street",0,2,1,1,0,0,4,7,52,12,1,9,0,0,0,89,1
,"Kaitao Middle School, 30 Bell Road",0,5,0,0,0,0,8,15,68,21,3,11,0,0,0,131,2
,"Kawaha Point School, 72 Aquarius Drive",1,0,0,0,0,0,9,6,101,45,15,34,0,1,0,212,3
,"Malfroy School, 196 Malfroy Road",1,1,0,2,0,0,14,27,112,41,9,32,0,0,0,239,1
,"Otonga School Hall, 105 Otonga Road",0,0,0,0,0,0,8,6,28,21,7,5,0,0,0,75,0
,"Rotorua Intermediate School, 93-95 Malfroy Road",0,3,0,1,0,0,10,15,68,39,1,15,1,0,0,153,6
,"Rotorua Primary School Hall, corner Rangiuru and Arawa Streets",0,2,0,2,0,0,9,28,80,66,8,27,0,0,0,222,2
,"Rotorua Public Hospital, Pukeroa Street",0,0,0,0,0,0,4,6,33,16,1,8,0,0,0,68,0
,"St Andrew's Church Hall, 309 Old Taupo Road",0,0,0,0,0,0,14,14,48,22,6,16,0,0,0,120,0
,"St Chad's Communication Centre, 2 Devon Street",1,0,1,0,0,0,7,7,23,11,1,13,0,0,0,64,1
,"St John's Ambulance Hall, 31 Pererika Street",0,0,0,1,0,0,7,2,36,22,1,11,0,0,0,80,1
,"St Michael's Catholic School Hall, 168 Clayton Road",0,1,0,0,0,0,3,9,74,22,4,16,0,0,0,129,1
,"Sunset Primary School Hall, 150 Sunset Road",0,6,2,0,0,0,11,30,144,41,7,27,2,0,0,270,5
,"Waiariki Institute of Technology Cafeteria, Mokoia Drive",0,1,0,0,0,0,1,2,14,14,2,8,0,0,0,42,0
,"Westbrook School Hall, 362 Malfroy Road",0,4,0,0,0,0,10,12,73,38,9,20,2,0,0,168,0
,"Western Heights High School, 70 Old Quarry Road",0,0,0,2,1,0,9,23,100,58,6,29,0,0,0,228,0
"Te Puke","Te Puke Memorial Hall, 130 Jellicoe Street",0,2,0,2,0,0,17,19,111,39,11,35,0,0,0,236,3
,"Te Puke Primary School, corner Cameron Road & Kowhai Avenue",0,0,0,0,0,0,0,8,29,8,6,9,0,0,0,60,0
"Waikite Valley","Waikite Valley School, 1090 Waikite Valley Road",0,0,0,0,0,0,0,1,4,0,2,2,0,0,0,9,0
"Waitangi","Te Kura Kaupapa Māori o Te Matai, 309 State Highway 2",0,1,0,0,0,0,7,8,38,23,0,12,0,0,0,89,2
,Taupō
"Kinloch","Kinloch Community Hall, Kinloch Domain, 14 Mata Place",0,0,0,0,0,0,1,0,0,4,2,2,0,0,0,9,0
"Omori","Omori Community Hall, Taupo District Council Depot, 320 Omori Road",0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,6,0
"Rangitaiki","Rangitaiki School, 27 Rangitaiki School Road",0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,6,0
"Taupo","Acacia Bay Community Centre, 1 Wakeman Road",0,0,1,0,0,0,3,1,4,0,3,2,0,0,0,14,0
,"Active Arts, 5 Redoubt Street",0,0,1,0,0,0,2,2,0,3,2,3,0,0,0,13,0
,"Hilltop School, 90 Rokino Road",0,0,0,0,0,0,0,1,5,0,5,3,0,0,0,14,0
,"Hinemoa Kindergarten, 61 Hinemoa Avenue",0,1,0,1,0,0,2,4,10,9,3,4,0,0,0,34,0
,"Mountview School, 31 Rangatira Street",0,1,1,0,0,0,8,9,23,9,2,10,0,0,0,63,2
,"Rotary House, 12 Story Place",0,0,0,0,0,0,2,2,11,5,2,1,0,0,0,23,0
,"St Andrew's Anglican Church, 91 Titiraupenga Street",0,0,0,1,0,0,0,3,8,1,1,4,0,0,0,18,0
,"St Patricks School, 86 Acacia Bay Road",0,0,0,0,0,0,5,4,10,11,5,5,0,0,0,40,0
,"Tauhara College, 101 Invergarry Road",0,0,0,0,0,0,4,3,9,2,3,4,0,0,0,25,0
,"Tauhara Primary School, 90 Crown Road",0,0,0,0,0,0,6,1,15,8,9,9,0,0,0,48,0
,"Taupo Baptist Church Hall, corner Rifle Range & Taupo View Roads",0,4,0,0,0,0,5,17,41,24,6,8,0,0,0,105,0
,"Taupo Primary School, corner Tamamutu & Ruapehu Streets",0,0,1,0,0,0,4,6,14,15,8,16,1,0,0,65,0
,"Taupo Youth Arts Centre, 98 Richmond Avenue",0,1,0,0,0,0,0,1,19,4,3,4,0,0,0,32,0
,"Taupo-nui-a-Tia College, 122 Spa Road",0,1,1,0,0,0,8,8,18,15,6,12,0,0,0,69,0
,"Waipahihi School, 20 Parata Street",0,1,1,0,0,0,2,8,6,0,1,0,0,0,0,19,0
"Turangi","Kuratau School, 2244 State Highway 41",0,0,1,0,0,0,0,1,3,1,1,0,0,0,0,7,0
,"Te Kura o Hirangi, 29 Mawake Place",0,1,0,0,0,0,9,9,24,45,1,7,0,0,0,96,0
,"Town Gymnasium, Taupo District Council, 3 Town Centre",0,0,4,0,0,0,10,11,66,37,6,15,1,0,0,150,2
"Wairakei Village","Wairakei School, 2 Kauri Drive",0,1,0,0,0,0,3,7,14,14,1,6,0,0,0,46,1
"Waitahanui","Te Kura o Waitahanui, 107 State Highway 1",0,0,1,0,0,0,2,14,12,14,1,4,0,0,0,48,2
,Tauranga
"Bethlehem","Bethlehem Primary School Hall, 66 Carmichael Road",0,1,1,2,0,0,13,5,23,20,9,23,1,0,0,98,0
,"Bethlehem Tertiary Institute, 24 Elder Lane",0,0,0,0,0,0,1,0,2,1,1,2,0,0,0,7,0
"Mount Maunganui","Harbourside Netball Pavilion, Blake Park, Maunganui Road",0,0,0,0,0,0,1,4,8,2,2,3,0,0,0,20,0
,"Mt Maunganui College, 565 Maunganui Road",0,0,0,0,0,0,6,4,10,7,8,12,0,0,2,49,0
,"Mt Maunganui Primary School, 13 Orkney Road",0,1,0,0,0,0,5,0,4,3,6,5,0,0,0,24,1
,"Senior Citizens' Hall, 345 Maunganui Road",0,0,0,0,0,0,0,0,6,4,4,3,0,0,0,17,0
,"St Peter's Church Hall, 11 Victoria Road",0,0,0,0,0,0,2,0,1,1,4,1,0,0,0,9,0
"Pyes Pa","Aquinas College, 183 Pyes Pa Road",0,1,0,0,0,0,3,1,7,6,7,2,1,0,0,28,0
"Tauranga","Brookfield School, 20 Millers Road",1,2,0,1,0,0,9,8,58,38,12,16,0,0,0,145,5
,"Central Baptist Church Hall, corner Cameron Road & 13th Avenue",0,0,0,0,0,0,2,5,13,2,5,14,0,0,0,41,0
,"Greenpark School, 13 Lumsden Street",0,2,0,1,0,0,5,5,16,10,7,5,0,0,0,51,1
,"Greerton Community Hall, 1247 Cameron Road",0,4,0,1,0,0,15,13,64,20,10,42,0,0,0,169,0
,"Matua Community Hall, 110 Levers Road",0,1,0,0,0,0,5,2,12,6,5,3,0,0,0,34,0
,"Matua Dance Education Centre, 228b Levers Road",0,0,0,0,0,0,0,0,3,2,2,1,0,0,0,8,0
,"Merivale School, 26 Kesteven Avenue",0,0,0,0,0,0,7,16,70,13,5,22,0,0,0,133,3
,"Otumoetai Intermediate School, 5 Charles Street",0,0,0,0,0,0,8,0,13,4,5,9,1,0,0,40,1
,"Otumoetai School, 236 Otumoetai Road",0,1,0,0,0,0,7,6,16,14,13,10,0,0,0,67,0
,"Pillans Point School, 101 Maxwells Road",0,0,0,0,0,0,5,1,10,4,6,4,0,0,0,30,0
,"St Columba Church Hall, 502 Otumoetai Road",0,0,0,0,0,0,1,2,5,9,2,6,0,0,0,25,0
,"St Peter's Community Centre, 130 Spring Street",0,0,0,0,0,0,5,0,10,3,8,3,0,0,0,29,0
,"Tauranga Girls' College Hall, 930 Cameron Road",0,2,0,0,0,0,13,18,37,26,4,17,1,0,0,118,1
,"Tauranga Intermediate School, 30 18th Avenue",0,0,0,0,0,0,5,1,12,6,8,8,0,0,0,40,0
,"Tauranga Primary School Hall, 31 5th Avenue",0,1,0,1,0,0,9,0,10,2,7,8,0,0,0,38,0
"Tauriko","Tauriko School, 768 State Highway 29",0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,7,0
,"Voting places where less than 6 votes were taken",0,1,0,0,0,0,5,2,14,8,3,9,0,0,0,42,2
,"Ordinary Votes BEFORE polling day",6,37,13,18,0,3,426,776,2109,1532,293,709,13,1,5,5941,67
,"Special Votes BEFORE polling day",3,11,4,1,0,0,74,139,270,174,29,67,0,0,0,772,11
,"Special Votes On polling day",0,16,11,5,0,0,156,169,581,341,67,164,1,0,1,1512,13
,"Overseas Special Votes including Defence Force",0,1,0,0,0,0,22,50,58,55,6,13,0,0,0,205,0
,"Votes Allowed for Party Only",0,10,1,2,0,0,51,85,240,102,28,70,0,0,0,589,12
,"Waiariki Total",17,222,70,78,2,8,1787,2524,8595,4880,1120,2809,41,5,11,22169,229
,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",22398
"Electorate Party Valid Votes for Waiariki",,"Labour Party - .38770355"
"ACT New Zealand",17,.0007668366
"Aotearoa Legalise Cannabis Party",222,.0100139835
"Ban1080",70,.0031575624
"Conservative",78,.0035184266
"Democrats for Social Credit",2,.0000902161
"Focus New Zealand",8,.0003608643
"Green Party",1787,.0806080563
"Internet MANA",2524,.1138526772
"Labour Party",8595,.38770355
"Māori Party",4880,.2201272047
"National Party",1120,.0505209978
"New Zealand First Party",2809,.1267084668
"NZ Independent Coalition",41,.0018494294
"The Civilian Party",5,.0002255402
"United Future",11,.0004961884
