Party and Electorate Candidate Votes Recorded at each voting place
"Coromandel 7","Party Vote Details"
,,"ACT New Zealand","Aotearoa Legalise Cannabis Party","Ban1080","Conservative","Democrats for Social Credit","Focus New Zealand","Green Party","Internet MANA","Labour Party","Māori Party","National Party","New Zealand First Party","NZ Independent Coalition","The Civilian Party","United Future","Total Valid Party Votes","Informal Party Votes"
"Waihi","Waihi Central School, Moresby Avenue",1,2,3,75,1,0,95,10,249,4,469,208,0,0,5,1122,2
,"Waihi East School, 6-8 Donnelly Street",0,3,4,27,1,0,44,4,101,3,202,93,0,1,2,485,2
"Waihi Beach","Waihi Beach School, 100 Beach Road",4,1,0,35,0,0,73,2,126,2,568,113,1,0,3,928,2
"Waihou  ","Waihou Community Hall, 2 Second Avenue",0,0,2,11,0,0,17,1,35,0,180,34,0,0,1,281,1
"Waikino","Victoria Hall, State Highway 2",0,2,2,8,0,0,37,0,35,0,99,50,0,0,0,233,1
"Waitakaruru","Waitakaruru School, Canal West Road ",2,2,1,15,1,0,10,0,36,0,150,17,0,0,0,234,0
"Waitoa","Waitoa School, 3932 State Highway 26",0,1,3,5,0,0,7,0,32,1,126,22,0,0,0,197,1
"Whangamata ","Whangamata Memorial Hall, 328 Port Road",2,13,7,49,1,0,100,5,136,2,633,137,0,0,4,1089,2
"Whenuakite","Whenuakite School, 1055 State Highway 25",0,1,0,11,0,0,20,0,8,2,67,8,0,1,0,118,0
"Whiritoa","Whiritoa Emergency Management Centre, Whiritoa Beach Road",0,0,0,8,0,0,8,0,22,0,34,18,0,0,0,90,0
"Whitianga","Matarangi Fire Station, 201B Matarangi Drive",0,1,0,8,0,0,7,0,10,0,130,5,0,0,0,161,0
,"Mercury Bay Area School, 20 South Highway",1,1,1,15,0,0,42,0,57,3,207,37,0,0,0,364,2
,"St Andrews by the Sea Community Church, corner Albert & Owens Streets",3,3,1,17,0,0,35,1,54,0,229,35,0,0,2,380,0
,"Whitianga Memorial Hall, 24 Monk Street",3,7,2,27,2,0,87,5,85,5,460,59,0,0,0,742,2
,"Voting places where less than 6 votes were taken",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"Ordinary Votes BEFORE polling day",43,24,32,708,8,4,1126,78,1920,42,6600,1582,6,1,22,12196,44
,"Special Votes BEFORE polling day",6,6,4,48,1,0,137,9,160,7,583,114,0,1,0,1076,1
,"Special Votes On polling day",8,9,6,77,0,1,257,21,317,10,888,199,2,4,4,1803,4
,"Overseas Special Votes including Defence Force",1,0,0,18,2,0,88,6,48,1,258,15,0,0,0,437,2
,"Votes Allowed for Party Only",1,2,2,20,0,0,57,13,104,13,110,57,1,0,0,380,4
,"Coromandel Total",142,139,112,2004,20,7,3724,259,5960,184,20547,4741,17,11,64,37931,117
,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",38048
"Electorate Party Valid Votes for Coromandel",,"National Party - .5416941288"
"ACT New Zealand",142,.0037436398
"Aotearoa Legalise Cannabis Party",139,.0036645488
"Ban1080",112,.00295273
"Conservative",2004,.0528327753
"Democrats for Social Credit",20,.0005272732
"Focus New Zealand",7,.0001845456
"Green Party",3724,.0981782711
"Internet MANA",259,.006828188
"Labour Party",5960,.1571274156
"Māori Party",184,.0048509135
"National Party",20547,.5416941288
"New Zealand First Party",4741,.1249901136
"NZ Independent Coalition",17,.0004481822
"The Civilian Party",11,.0002900003
"United Future",64,.0016872743
