Party and Electorate Candidate Votes Recorded at each polling place
"Tukituki 53","Party Vote Details"
,,"ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Democrats for Social Credit","Family Party","Green Party","Jim Anderton's Progressive","Kiwi Party","Labour Party","Libertarianz","Maori Party","National Party","New Zealand First Party","New Zealand Pacific Party","RAM - Residents Action Movement","The Bill and Ben Party","The Republic of New Zealand Party","United Future","Workers Party","Total Valid Party Votes","Informal Party Votes"
"Mayfair","Karamu High School, corner Windsor Avenue & Grove Road",25,1,4,2,1,23,3,5,206,0,3,248,18,0,0,9,1,5,0,554,0
,"Mayfair School, Willowpark Road North",30,0,5,1,6,53,12,3,520,0,6,472,42,0,0,10,0,13,0,1173,6
"Omahu","Omahu School, 22 Taihape Road",27,2,0,0,0,16,0,1,44,0,8,155,9,0,0,1,0,0,0,263,2
"Omakere","Omakere School, Long Range Road",8,0,0,0,0,1,0,0,5,0,0,33,1,0,0,0,0,0,0,48,0
"Onga Onga","Onga Onga School, 51 Mill Street",7,0,0,0,0,8,3,4,26,0,3,135,9,0,0,1,0,1,0,197,1
"Otane","Otane School, Higginson Street",22,2,2,0,0,42,6,2,125,1,4,172,22,0,0,1,0,4,0,405,0
"Pakipaki","Pakipaki School, 316 Pakipaki Road",6,0,1,1,0,5,0,0,33,0,1,107,12,0,0,1,0,0,0,167,1
"Pakowhai","Pakowhai School, 25 Chesterhope Road",20,0,0,0,1,15,2,3,39,0,0,214,6,0,0,2,0,2,0,304,0
"Parkvale","Gordon Black Hall, 912 Queen Street East",7,0,3,0,0,14,1,2,130,0,1,146,14,0,0,2,0,1,0,321,2
,"Parkvale Kindergarten, 108 Park Road South",18,0,5,1,1,31,4,2,219,0,1,246,23,0,0,7,0,3,0,561,2
,"Parkvale School Hall, Howard Street",43,0,1,1,2,57,7,2,303,0,7,459,52,0,0,7,1,5,1,948,3
,"Takitimu Performing Arts School, 706 Albert Street",11,0,2,0,0,15,4,1,109,0,2,64,5,0,0,0,0,5,0,218,1
"Poukawa","Poukawa School, 107 Poukawa Road",4,0,0,0,0,7,0,0,19,0,2,78,4,0,0,1,0,0,0,115,0
"Pukahu","Riverbend Bible Church, 354 Te Aute Road",23,0,0,0,0,12,1,1,35,0,2,223,8,0,0,1,0,2,0,308,0
"Pukehamoamoa","Pukehamoamoa School, 11 Matapiro Road",20,1,2,0,0,8,0,0,30,0,2,148,2,0,0,1,0,1,0,215,1
"Pukehou","Pukehou School, State Highway 2",2,0,0,0,1,13,0,0,21,0,0,47,2,0,0,0,0,0,0,86,0
"Raukawa","Raukawa Hall, Raukawa Road",16,0,0,0,0,7,2,0,10,0,1,84,3,0,0,0,0,0,0,123,0
"Raureka","Ebbett Park School, 600 Oliphant Road",14,0,2,0,0,31,5,6,256,1,6,215,9,0,0,6,0,4,1,556,0
,"Raureka School Hall, 916 Gordon Road",49,1,6,0,2,46,13,11,464,0,12,551,46,0,0,4,0,9,0,1214,5
"Sherenden","Sherenden School, 2129 Taihape Road",13,0,0,0,1,7,0,0,17,0,1,88,1,0,0,2,0,1,0,131,0
"Springhill","Springhill Community Hall, 1017 Wakarara Road",1,0,0,0,0,3,0,0,12,0,0,49,4,0,0,2,0,0,0,71,0
"Te Awanga","Te Awanga Community Centre, Wellwood Terrace",12,0,0,0,0,64,5,2,101,0,3,201,10,0,0,0,0,2,0,400,1
"Te Hauke","Te Hauke School, Burma Road",0,0,0,0,0,2,0,0,9,0,2,16,0,0,0,0,0,0,0,29,0
"Tikokino","Tikokino School, 43 Owen Street",11,0,1,0,0,10,3,0,50,0,2,124,9,0,0,2,0,2,0,214,1
"Twyford","Twyford School, 142 Twyford Road",17,0,0,0,0,11,0,0,42,0,0,246,5,0,0,2,0,0,0,323,0
"Waimarama","Mr Huggett's Garage, Redbridge",19,0,0,0,0,31,0,0,34,0,3,137,3,0,0,3,0,0,0,230,0
,"Waimarama Memorial Hall, Waimarama Road",12,1,1,0,0,15,0,0,50,0,1,119,5,0,0,1,0,2,0,207,0
"Waipawa","CHB District Council Chambers, Ruataniwha Street",5,0,0,0,0,7,0,0,31,0,2,117,1,0,0,2,0,1,0,166,0
"Waipukurau","Waipukurau School Hall, St Marys Road",3,0,0,0,0,0,0,1,13,0,1,60,5,0,0,0,0,0,0,83,0
"Waiwhare","Waiwhare Community Centre, 27 River Road",19,0,0,0,0,0,1,0,4,1,0,42,1,0,0,0,0,0,0,68,0
,"Polling places where less than 6 votes were taken",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"Hospital Votes",7,0,0,2,1,11,1,2,247,0,3,323,27,0,0,0,0,2,2,628,12
,"Ordinary Votes BEFORE polling day",132,2,9,1,9,176,20,11,933,2,25,1856,104,11,1,6,0,16,0,3314,10
,"Special Votes BEFORE polling day",10,1,1,0,0,26,1,2,136,0,3,177,11,1,0,2,0,1,0,372,2
,"Special Votes On polling day",63,1,5,1,7,172,24,10,617,1,22,876,23,4,1,21,0,5,1,1854,8
,"Overseas Special Votes including defence force",23,0,1,1,0,38,1,0,82,1,1,218,3,0,0,1,0,0,0,370,0
,"Votes Allowed for Party Only",6,0,4,0,0,22,0,3,170,1,11,102,3,2,0,6,0,0,0,330,2
,"Tukituki Total",1552,32,127,22,63,2146,309,135,11457,10,310,17904,1129,37,5,187,4,196,14,35639,134
,,,,,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",35773
"Electorate Party Valid Votes for Tukituki",,"National Party - .5023709981"
"ACT New Zealand",1552,.0435477988
"Alliance",32,.0008978928
"Aotearoa Legalise Cannabis Party",127,.0035635119
"Democrats for Social Credit",22,.0006173013
"Family Party",63,.0017677264
"Green Party",2146,.0602149331
"Jim Anderton's Progressive",309,.0086702769
"Kiwi Party",135,.0037879851
"Labour Party",11457,.3214736665
"Libertarianz",10,.0002805915
"Maori Party",310,.0086983361
"National Party",17904,.5023709981
"New Zealand First Party",1129,.0316787789
"New Zealand Pacific Party",37,.0010381885
"RAM - Residents Action Movement",5,.0001402957
"The Bill and Ben Party",187,.0052470608
"The Republic of New Zealand Party",4,.0001122366
"United Future",196,.0054995931
"Workers Party",14,.0003928281
