Party and Electorate Candidate Votes Recorded at each polling place
"Ilam 19","Party Vote Details"
,,"99 MP Party","ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Christian Heritage NZ","Democrats for Social Credit","Destiny New Zealand","Direct Democracy Party","Green Party","Jim Anderton's Progressive","Labour Party","Libertarianz","Mâori Party","National Party","New Zealand Family Rights Protection Party","New Zealand First Party","OneNZ Party","The Republic of New Zealand Party","United Future New Zealand","Total Valid Party Votes","Informal Party Votes"
"Merivale","Heaton Intermediate School, Centre for Performing Arts, 125-133 Heaton Street",0,11,0,1,0,0,2,0,26,7,127,2,2,350,0,13,0,0,15,556,1
,"Rangi Ruru Girls' School Hall, 59 Hewitts Road",0,23,0,2,0,0,0,0,72,7,310,0,3,577,0,21,1,0,11,1027,1
,"St Mary's Parish Centre Main Hall, 30 Church Lane (cnr Papanui Road)",0,8,0,0,0,0,1,0,41,3,136,0,0,300,0,22,1,0,15,527,0
"Papanui","Papanui Methodist Church Hall, 68 Harewood Rd (cnr Chapel St)",0,9,1,2,1,0,3,0,33,6,250,0,2,203,0,33,0,0,22,565,4
,"St Paul's Anglican Church Lounge, 1 Harewood Rd",0,5,2,0,0,0,0,0,18,9,142,1,0,136,0,13,0,0,11,337,0
,"Waimairi School Hall, Tillman Avenue",0,27,0,1,0,1,1,1,81,14,420,1,0,464,0,29,0,0,42,1082,1
"Riccarton","New Zealand CCS (Inc) Lounge, 27 Kilmarnock Street",0,12,0,0,0,0,0,0,29,3,98,0,0,161,0,14,0,0,5,322,1
,"NZ Blood Donor Service, 87 Riccarton Road",0,3,1,0,0,0,0,0,12,3,47,0,0,95,0,7,0,0,3,171,0
,"St Ninian's Presbyterian Church Hall, 9 Puriri St",0,4,0,0,0,0,0,0,39,7,110,0,3,208,0,18,0,0,23,412,1
,"Wharenui School, Matipo St",0,4,0,1,1,0,0,0,9,2,41,0,0,51,0,0,0,0,5,114,0
"Russley","Russley School, 75 Cutts Road",0,12,2,1,0,0,2,0,20,5,205,0,1,340,0,30,0,0,24,642,0
"Upper Riccarton","Villa Maria College Hall, Brodie Street",0,3,2,1,1,0,0,0,23,8,222,0,2,222,0,39,0,0,36,559,4
,"Polling places where less than 6 votes were taken",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"Hospital Votes",0,5,2,0,2,1,0,0,10,11,254,1,1,182,0,29,0,0,8,506,11
,"Ordinary Votes BEFORE polling day",0,45,1,0,5,1,2,0,99,14,700,0,4,1404,0,74,0,0,85,2434,2
,"Special Votes BEFORE polling day",0,10,0,0,0,1,2,0,23,6,144,0,1,257,0,11,0,0,8,463,2
,"Special Votes On polling day",1,55,3,6,2,0,5,0,208,38,856,1,7,1104,2,73,0,0,81,2442,2
,"Overseas Special Votes including defence force",0,19,1,1,1,0,2,0,67,2,257,0,1,339,0,11,0,0,23,724,2
,"Special Votes Allowed for Party Only",0,4,1,3,0,0,2,0,25,2,137,0,3,113,0,8,0,1,4,303,0
,"Ilam Total",7,689,29,38,33,8,57,2,1952,454,12589,15,62,17949,4,1245,6,8,1304,36451,100
,,,,,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",36551
"Electorate Party Valid Votes for Ilam",,"National Party - .4924144742"
"99 MP Party",7,.0001920386
"ACT New Zealand",689,.0189020877
"Alliance",29,.0007955886
"Aotearoa Legalise Cannabis Party",38,.0010424954
"Christian Heritage NZ",33,.000905325
"Democrats for Social Credit",8,.0002194727
"Destiny New Zealand",57,.0015637431
"Direct Democracy Party",2,.0000548682
"Green Party",1952,.0535513429
"Jim Anderton's Progressive",454,.0124550767
"Labour Party",12589,.345367754
"Libertarianz",15,.0004115113
"Mâori Party",62,.0017009136
"National Party",17949,.4924144742
"New Zealand Family Rights Protection Party",4,.0001097364
"New Zealand First Party",1245,.0341554416
"OneNZ Party",6,.0001646045
"The Republic of New Zealand Party",8,.0002194727
"United Future New Zealand",1304,.0357740528
