Party and Electorate Candidate Votes Recorded at each voting place
"Kaikōura 20","Party Vote Details"
,,"ACT New Zealand","Aotearoa Legalise Cannabis Party","Ban1080","Conservative","Democrats for Social Credit","Focus New Zealand","Green Party","Internet MANA","Labour Party","Māori Party","National Party","New Zealand First Party","NZ Independent Coalition","The Civilian Party","United Future","Total Valid Party Votes","Informal Party Votes"
,"St Ninian's Church Hall, corner Alabama Road & Riley Crescent",3,3,3,47,0,0,50,1,116,1,340,79,1,1,2,647,3
,"Whitney Street School Hall, Whitney Street",2,3,3,30,0,0,85,3,158,1,320,63,0,0,0,668,5
,"Witherlea School Hall, 216 Upper Weld Street",5,4,2,29,3,0,82,0,150,4,534,77,0,0,2,892,2
"Broomfield","Broomfield School, 115 Mount Brown Road",3,1,1,8,1,0,13,0,8,1,143,5,0,0,1,185,0
"Canvastown","Canvastown School, 5044 State Highway 6",0,2,6,10,0,0,11,1,16,1,76,8,0,0,0,131,0
"Cheviot","Knox Church Hall, 13 Reeve Street",8,3,0,5,1,0,34,0,41,1,249,30,0,0,0,372,2
"Culverden","Amuri Area School, School Road",0,1,1,13,0,0,18,2,44,1,275,32,0,0,1,388,1
"Fairhall","Fairhall School Library, 384 New Renwick Road",0,0,0,18,0,0,29,0,34,1,278,10,0,0,3,373,0
"Greta Valley","Greta Valley School, 8 Motunau Beach Road",1,1,0,6,1,0,8,0,17,1,116,14,0,0,0,165,0
"Grovetown","Grovetown School, 50-62 Vickerman Street",1,0,3,13,0,0,19,0,28,0,121,12,0,0,0,197,1
"Hanmer Springs","Hanmer Springs School, 8 Cheltenham Street",1,2,2,19,0,1,46,3,51,1,309,29,0,0,1,465,0
"Hapuku","Hapuku School, 596 Kincaid Road (State Highway 1)",2,0,0,6,0,0,20,0,8,0,57,6,0,0,0,99,0
"Havelock","Havelock School, 47 Main Road",0,1,8,20,0,0,34,2,62,0,218,40,0,0,2,387,3
"Hawarden","Hurunui College, 2 Tenterden Street",1,2,0,21,0,0,27,0,27,2,200,11,1,0,1,293,1
"Kaikoura","Kaikoura High School, corner Rorrisons & Ludstone Roads",0,1,0,5,0,0,24,0,31,0,90,18,0,0,0,169,1
,"Kaikoura Suburban School, 425 Schoolhouse Road",0,0,0,7,0,0,11,0,14,0,70,8,0,0,0,110,0
,"St John's Ambulance Hall, 116 Beach Road",2,1,0,7,0,0,40,1,64,3,180,29,0,0,1,328,0
,"St Peter's Anglican Church Hall, 33 Torquay Street",1,2,3,7,2,0,34,0,52,1,187,23,0,0,0,312,2
"Koromiko","Sounds Air Check In, Picton Airport, Factory Road",0,0,0,1,0,0,4,0,5,0,34,8,0,0,0,52,0
"Leithfield","Leithfield School, 64 Old Main North Road",1,3,0,12,1,0,43,2,72,2,190,48,0,0,1,375,0
"Linkwater","Linkwater School, 1357 Queen Charlotte Drive",1,2,0,8,0,1,31,0,20,2,128,25,0,0,0,218,1
"Loburn","Loburn School, 73 Hodgsons Road",2,1,2,28,0,0,61,3,63,2,357,40,0,0,3,562,0
"Medbury","Medbury Hall, 447 Medbury Road",0,0,0,3,0,0,10,0,5,0,61,2,0,0,0,81,0
"North Loburn","North Loburn School, 817 Loburn Whiterock Road",0,2,3,16,0,0,24,1,33,0,163,13,0,0,0,255,1
"Oaro","Ocean View Motel, State Highway 1",0,0,0,2,0,0,4,0,8,0,19,7,0,0,0,40,1
"Okaramio","Okaramio Community Hall, 2356 State Highway 6",0,0,2,9,0,0,7,0,4,0,85,17,0,0,0,124,0
"Omihi","Omihi School, 990 Omihi Road",0,2,0,1,0,0,3,0,1,0,84,3,0,0,1,95,0
"Parnassus","Parnassus Community Hall, 82 Sisters Road",1,0,0,2,0,0,1,0,13,0,64,5,0,0,0,86,0
"Picton","Little Theatre, 9 Dublin Street",1,4,1,27,0,0,76,2,93,1,218,77,0,0,0,500,5
,"Picton School, York Street (between Buller Street & Broadway)",3,3,1,28,0,0,42,6,114,1,132,69,0,0,0,399,2
,"Queen Charlotte College, 173 Waikawa Road",2,0,2,30,0,0,57,4,67,0,271,45,0,0,0,478,3
"Rai Valley","Rai Valley Area School, Community Library, 6700 Main Road",0,1,5,22,0,0,14,1,41,0,108,31,0,0,1,224,1
"Rangiora","McAlpine Band Hall, 8a Good Street (in New World carpark)",0,1,0,10,0,0,6,1,11,0,55,18,0,0,0,102,0
"Rapaura","Rapaura School Library, 349 Hammerichs Road",1,2,1,10,0,0,16,0,14,0,152,13,0,1,0,210,0
"Rarangi","Rarangi Community Centre, 252 Rarangi Beach Road",0,0,2,6,0,0,33,1,29,1,84,15,0,1,0,172,1
"Renwick","Renwick Community Hall, 27 High Street",6,4,14,67,1,0,98,3,188,1,822,168,0,0,2,1374,5
"Riverlands","Riverlands School, 21 School Road",0,0,6,12,0,0,12,2,15,1,127,22,0,0,0,197,1
"Rotherham","Rotherham School, 71 George Street",1,0,1,2,0,0,7,0,15,0,122,11,0,0,0,159,0
"Scargill","Scargill Memorial Hall, 10 Overton's Road",0,0,0,3,1,0,9,0,2,2,50,4,0,0,0,71,0
"Seddon","Seddon School, 15 Redwood Street",3,1,1,13,0,0,38,1,56,1,296,40,0,0,2,452,0
"Sefton","Sefton School, 603 Upper Sefton Road",1,3,1,17,2,0,27,3,38,2,209,36,0,1,0,340,2
"Spring Creek","Spring Creek School, 52 Ferry Road",2,2,4,14,1,0,27,1,56,2,169,37,0,0,2,317,1
"Tuamarina","Tua Marina School, Campbells Road",1,0,3,10,1,0,25,0,38,0,131,36,0,1,2,248,2
"Waiau","Waiau School, 11 Montrose Street",1,1,1,17,0,0,23,1,35,2,170,21,0,1,1,274,0
"Waihopai","Waihopai Valley Community Hall, 1605 Waihopai Valley Road",2,0,2,10,0,0,12,0,4,0,69,6,0,0,0,105,0
"Waikari","Waikari School, 23 Princes Street",0,0,1,13,0,0,18,2,33,0,151,23,0,0,2,243,0
"Waikawa Bay","Waikawa Bay School, 282 Waikawa Road",0,0,0,13,0,0,18,0,49,0,113,16,0,0,0,209,1
"Waipara","Waipara School, 2 Loffhagen Drive",1,0,0,14,3,0,17,0,26,2,125,18,0,0,0,206,1
"Wairau Valley","Wairau Valley School, 30 Morse Street",1,1,0,7,0,0,23,2,39,0,141,23,0,0,3,240,0
"Waitaria Bay","Waitaria Bay School, 5668 Kenepuru Road",1,0,0,7,0,1,9,0,8,0,29,6,0,0,0,61,1
"Ward","Ward School, 60 Duncan Street",0,2,1,14,0,0,9,2,17,1,119,20,0,0,0,185,1
"Woodbourne","RNZAF Family Centre, Caldwell Road",0,1,1,6,0,0,9,0,24,0,83,18,0,0,0,142,0
,"Voting places where less than 6 votes were taken",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"Ordinary Votes BEFORE polling day",31,25,39,409,10,1,677,47,1440,21,5115,911,1,0,20,8747,36
,"Special Votes BEFORE polling day",6,4,11,36,0,0,151,15,184,7,540,74,0,1,9,1038,3
,"Special Votes On polling day",3,14,17,61,1,0,212,13,307,10,898,146,2,2,9,1695,6
,"Overseas Special Votes including Defence Force",6,1,0,17,0,0,82,1,53,0,253,22,0,0,1,436,0
,"Votes Allowed for Party Only",1,5,2,6,0,0,49,6,93,2,119,31,0,0,0,314,3
,"Kaikōura Total",144,151,187,1709,36,8,3366,169,6269,131,20770,3612,8,13,96,36669,122
,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",36791
"Electorate Party Valid Votes for Kaikōura",,"National Party - .5664185006"
"ACT New Zealand",144,.0039270228
"Aotearoa Legalise Cannabis Party",151,.0041179198
"Ban1080",187,.0050996755
"Conservative",1709,.0466061251
"Democrats for Social Credit",36,.0009817557
"Focus New Zealand",8,.0002181679
"Green Party",3366,.0917941586
"Internet MANA",169,.0046087976
"Labour Party",6269,.1709618479
"Māori Party",131,.0035724999
"National Party",20770,.5664185006
"New Zealand First Party",3612,.0985028225
"NZ Independent Coalition",8,.0002181679
"The Civilian Party",13,.0003545229
"United Future",96,.0026180152
