Party and Electorate Candidate Votes Recorded at each polling place
"Te Tai Hauauru 67","Party Vote Details"
,,"ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Democrats for Social Credit","Family Party","Green Party","Jim Anderton's Progressive","Kiwi Party","Labour Party","Libertarianz","Maori Party","National Party","New Zealand First Party","New Zealand Pacific Party","RAM - Residents Action Movement","The Bill and Ben Party","The Republic of New Zealand Party","United Future","Workers Party","Total Valid Party Votes","Informal Party Votes"
"Titahi Bay","Garage, 99 Gloaming Hill",0,0,0,0,0,7,0,0,38,0,15,2,8,0,0,0,0,0,0,70,3
,"Ngati Toa School, Piko Street",0,0,0,0,1,3,0,0,52,0,23,1,5,0,0,2,0,0,0,87,0
,"Niblick Hall, Niblick Lane",0,0,0,0,0,10,1,0,77,0,33,8,5,0,0,1,0,0,0,135,1
,"Titahi Bay Intermediate School, Kahutea Terrace",0,0,1,0,0,6,0,0,75,0,60,12,9,0,0,1,0,0,0,164,2
,"Titahi Bay North School, 47 Jillett Street",0,0,2,0,0,3,0,0,62,0,13,5,6,1,0,1,0,0,0,93,6
,"Titahi Bay School, 11 Kura Street",0,0,1,0,1,3,0,0,46,0,13,5,2,0,0,0,0,0,0,71,1
"Waitangirua","Corinna School, 36 Kalingo Street",0,0,1,0,0,1,0,0,43,0,16,4,2,0,0,0,0,0,0,67,0
,"Natone Park School, 6 Kokiri Crescent",0,0,1,0,0,0,0,0,58,0,22,1,7,0,0,0,0,0,0,89,0
,"Te Kura Maori o Porirua, 392 Warspite Avenue",0,0,0,0,2,3,0,0,49,0,29,1,7,0,0,0,0,0,0,91,0
"Whitby","Discovery School, Pullen Lane",2,0,0,0,0,1,0,0,15,0,5,5,0,0,0,0,0,0,0,28,0
,"Postgate School, 6 Staithes Drive North",0,0,0,0,0,0,0,0,24,0,7,11,0,0,0,0,0,0,0,42,1
,"The Anchor, 1 Joseph Banks Drive",0,0,0,0,0,2,0,0,11,0,5,3,0,0,0,1,0,0,0,22,0
,"The Bradey Room, Civic Centre, Discovery Drive",0,0,0,0,0,0,0,0,6,0,1,3,0,0,0,0,0,0,0,10,0
,New Plymouth
"Bell Block","Bell Block School Library, 957 Devon Road",0,0,0,0,1,5,0,0,32,0,18,1,5,0,0,0,0,1,0,63,1
,"Fred Tucker Memorial Community Centre, 130 Parklands Ave",2,0,1,0,0,1,0,0,30,0,11,3,4,0,0,0,0,0,0,52,1
,"Puketapu School Hall, 2 Dillon Drive",0,0,0,0,0,1,0,0,32,0,17,1,5,0,0,1,0,0,0,57,1
"Glen Avon","Glen Avon Hall, 23 Alberta Road",0,0,0,0,0,2,0,0,4,0,3,3,0,0,0,0,0,0,0,12,1
"Lepperton","Lepperton School, corner Richmond Road & Whitcombe Street",0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,6,0
"Mangorei","Mangorei School Hall, 496 Mangorei Road",0,0,0,0,0,1,0,0,2,0,1,3,1,0,0,0,0,1,0,9,0
"New Plymouth","Air Training Corps Rooms, 367a Carrington Street",0,0,1,0,0,0,0,0,5,0,3,1,0,0,0,0,0,0,0,10,0
,"Blind Foundation, 131 Vivian Street",0,0,0,0,0,0,0,0,11,0,3,1,0,0,0,0,0,0,0,15,0
,"Boys' High School, Pridham Hall, 97 Eliot Street",0,0,0,0,0,0,0,0,11,0,6,4,2,0,0,0,0,0,0,23,0
,"Central School Hall, 49 Pendarves Street entrance",0,0,0,0,0,2,0,0,16,0,7,2,0,0,0,2,0,0,0,29,0
,"Fitzroy Hall, 45 Sackville Street",0,0,1,0,1,2,0,0,19,0,18,4,2,0,0,1,0,0,0,48,0
,"Frankleigh Park Kindergarten, 147a Govett Avenue",0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,5,1
,"Girls' High School 7th Form Study, main entrance, 42 Mangorei Road",0,0,1,0,1,2,0,0,10,0,6,6,1,0,0,0,0,0,0,27,1
,"Holy Trinity Church Hall, 8 Henui Street",0,0,0,0,0,2,0,0,6,0,0,2,1,0,0,0,0,0,0,11,0
,"Marfell School Hall, 92a Omata Road entrance",0,0,2,0,0,2,0,0,27,0,25,1,1,0,0,0,0,0,0,58,1
,"Merrilands School Hall, 7 Kauri Street",0,0,0,0,2,1,0,0,17,0,12,6,0,0,0,0,0,0,0,38,1
,"Moturoa School, 43 Pioneer Road",0,0,0,0,1,1,0,0,16,0,7,3,2,0,0,0,0,0,0,30,0
,"Onuku Taipari Hall, 134 Ngamotu Road",1,0,3,0,0,3,0,0,28,0,15,4,4,0,0,1,0,0,0,59,0
,"Spotswood College Library, 129 South Road",0,0,1,0,1,2,0,0,16,0,8,3,1,0,0,0,0,0,0,32,1
,"Spotswood Primary School Hall, 177 South Road",0,0,1,0,0,3,0,0,14,0,8,0,0,0,0,0,0,0,0,26,0
,"St Chad's Church Hall, 12 Omata Road",0,0,1,0,0,1,0,0,24,0,11,2,2,0,0,0,0,0,0,41,1
,"St James Presbyterian Hall, 24 Lawry Street",0,0,1,0,0,5,0,0,31,0,15,2,2,0,0,2,0,0,1,59,4
,"St John Rooms, 318 St Aubyn Street",0,0,0,0,1,0,0,0,12,0,2,1,0,0,0,0,0,0,0,16,0
,"St Joseph’s Community Centre, 147 Devon Street West",0,0,0,0,0,0,0,0,14,0,12,3,3,0,0,1,0,0,0,33,0
,"St Pius X School, 120 Brooklands Road",0,0,0,0,1,0,0,0,13,0,5,4,0,0,0,0,0,0,0,23,2
,"Taranaki Base Hospital, Clinical Skills Lab., Lyn Street entrance",0,0,0,0,0,4,0,0,16,0,7,1,1,0,0,0,0,0,0,29,0
,"Taranaki Disability Resource Centre, 28 Young Street",0,0,0,0,0,1,0,0,6,0,4,1,1,0,0,0,0,0,0,13,0
,"Vogeltown School Hall, 35 Huatoki Street",0,0,1,0,0,5,0,0,13,0,7,3,0,0,0,0,0,0,0,29,2
,"Welbourn School Hall, Welbourn Terrace entrance",1,0,2,0,0,4,0,0,14,0,7,2,0,0,0,1,0,0,0,31,1
,"West End School, 12 Davies Lane",0,0,1,0,1,0,0,0,13,0,6,3,1,0,0,0,0,0,0,25,0
,"Westown School Hall, 41 Sanders Avenue",0,0,1,0,1,2,0,0,40,0,41,8,2,0,0,1,0,0,0,96,3
,"Woodleigh School Hall, 93 Brois Street",0,0,0,0,0,2,0,0,9,0,4,4,0,0,0,0,0,0,0,19,0
"Oakura","Oakura School, 16 Donnelly Street",1,0,0,0,1,2,0,0,9,0,3,1,0,0,0,0,0,0,0,17,0
"Okato","Coastal Taranaki School, 88 Carthew Street",0,0,0,1,0,3,0,0,10,0,10,0,0,0,0,0,0,0,0,24,0
"Waitara","Owae Marae, 16 North Street",0,0,1,1,5,1,0,0,86,0,64,1,7,0,0,0,0,0,1,167,1
,"Waitara Central School Hall, 18 Cracroft Street",0,0,0,0,2,3,0,0,51,0,25,8,10,0,0,0,0,0,0,99,3
,"Waitara High School Hall, 16 Princess Street",0,0,3,0,1,1,0,0,65,0,13,1,4,0,0,0,0,0,0,88,1
,"Waitara West Kindergarten, 16 Wood Street",0,0,2,0,0,2,1,0,52,0,18,3,7,0,0,1,0,0,0,86,1
,Ohariu
"Grenada North","Grenada North Club Rooms, Nassau Avenue",0,0,1,0,0,1,0,0,9,0,12,0,1,0,0,0,0,0,0,24,0
"Tawa","Garage, 127 Taylor Terrace",0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,6,0
,"Garage, 16 St Catherines Terrace",0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,7,0
,"Hampton Hill School, Victory Crescent",0,0,1,0,0,3,0,0,17,0,4,1,1,0,0,0,0,0,0,27,0
,"New Life Church Hall, 236 Main Road",0,0,1,0,0,4,0,0,16,0,8,4,0,0,0,0,0,0,0,33,1
,"Redwood School, 69a Redwood Avenue",0,0,0,0,0,0,0,0,12,0,3,1,1,0,0,0,0,0,0,17,0
,"Tawa School, 6 Oxford Street",0,0,0,0,0,1,0,0,10,0,12,5,0,0,0,0,0,1,0,29,1
,Otaki
"Foxton","Coley Street School, Coley Street",1,0,0,0,0,1,0,0,31,0,9,3,4,0,0,1,0,0,0,50,3
,"Foxton Primary School, Park Street",0,0,7,0,0,0,1,0,63,0,43,9,8,0,0,0,0,0,0,131,7
"Foxton Beach","Foxton Beach Primary School, 10 Carthew Terrace",1,0,1,0,0,1,0,0,18,0,6,2,5,0,0,0,1,0,0,35,0
"Ihakara","Ihakara Public Hall, corner Tavistock Road & State Highway 57",0,0,0,0,0,0,0,0,6,0,6,3,0,0,0,0,0,0,0,15,0
"Levin","Fairfield School, 89 MacArthur Street",0,0,0,0,0,1,1,0,19,0,11,6,3,0,0,0,0,0,0,41,0
,"Horowhenua College, 63-73 Weraroa Road",0,0,0,0,1,0,0,0,69,0,43,8,7,0,0,0,0,0,0,128,2
,"Levin Baptist Church, 17-19 Rugby Street",0,0,1,0,1,1,0,0,11,0,5,1,5,0,0,0,0,0,0,25,0
,"Levin City Church Hall, 87-89 Cambridge Street",0,0,0,0,0,3,0,0,30,0,14,2,5,0,0,1,0,1,0,56,0
,"Levin East School, 90 Bartholomew Road",0,0,1,0,0,2,0,0,80,0,41,5,13,0,0,0,0,0,0,142,2
,"Levin Intermediate School, Collingwood Street",0,0,0,0,0,3,0,0,31,0,20,0,3,0,0,1,0,0,0,58,2
,"Levin North School, 142-150 Weraroa Road",1,0,0,0,0,1,0,0,43,0,18,3,2,0,0,2,0,0,0,70,2
,"Taitoko School, Kinross Street",1,0,0,0,4,1,0,0,57,0,35,1,9,0,0,0,0,0,0,108,7
"Manakau","Manakau District Association Hall, Mokena Kohere Street",0,0,0,0,0,1,0,0,11,0,12,3,1,0,0,0,0,0,0,28,0
"Ohau","Ohau School, Muhunoa East Road",0,0,0,0,0,2,0,0,21,0,22,6,4,0,0,2,0,0,0,57,1
"Otaki","Hadfield Hall, 47 Te Rauparaha Street",0,0,2,0,1,16,0,0,87,0,138,3,12,0,0,1,0,0,0,260,3
,"Otaki College, Mill Road",1,0,0,0,0,5,0,0,30,0,46,3,4,0,0,0,0,0,0,89,0
,"Waitohu School, Te Manuao Road",0,0,0,0,0,1,0,1,16,0,25,3,1,0,0,0,0,0,0,47,0
"Otaki Beach","Otaki Surf Lifesaving Club Hall, Marine Parade",0,0,1,0,0,5,0,0,31,0,40,6,1,0,0,0,0,0,0,84,1
"Paraparaumu","Kapiti Primary School, corner Kapiti & Rimu Roads",0,0,0,0,0,2,0,0,46,0,17,7,7,0,0,1,0,0,0,80,2
,"Mazengarb Sports Complex, Mazengarb Road",0,0,0,0,0,1,0,0,6,0,7,5,1,0,0,1,0,0,0,21,0
,"The Meadows Church, 1 Realm Drive",3,0,0,0,2,0,0,0,12,0,8,9,3,0,0,0,0,0,0,37,1
"Paraparaumu  Beach","Kapiti Senior Citizens Centre, Ocean Road",0,0,0,0,0,1,0,0,14,0,3,8,1,0,0,0,0,0,0,27,0
,"Paraparaumu Beach Guide Hall, Te Kupe Road",1,0,1,0,0,0,0,0,15,0,4,3,0,0,0,1,0,0,0,25,1
,"Paraparaumu Beach School, Gray Avenue",1,0,0,0,0,1,0,0,18,0,8,7,0,0,0,0,0,0,0,35,0
"Poroutawhao","Poroutawhao School, State Highway 1",0,0,0,0,0,0,0,0,12,0,8,1,1,0,0,0,0,0,0,22,0
"Shannon","Shannon School, Grey Street",1,0,0,0,1,4,0,0,62,0,31,4,2,0,0,1,0,1,0,107,1
"Te Horo","Te Horo Hall, 50 School Road",0,0,0,0,0,3,0,0,3,0,5,2,0,0,0,0,0,0,0,13,0
"Tokomaru","Tokomaru School, Tokomaru Road",0,0,0,0,0,1,0,0,8,0,7,1,1,0,0,0,0,0,0,18,0
"Waikanae","Kapanui School, 23 Rimu Street",0,0,0,0,0,1,0,0,13,0,5,1,2,0,0,0,0,0,0,22,0
,"Presbyterian Church Hall, 43 Ngaio Road",0,0,0,0,0,1,0,0,8,0,2,1,2,0,0,0,0,0,0,14,0
,"Waikanae Baptist Church, 286 Te Moana Road",0,0,0,0,0,1,3,0,10,0,3,3,3,0,0,0,0,0,0,23,0
,"Waikanae Primary School Hall, Hira Street",0,0,0,0,0,1,0,0,10,0,10,5,2,0,0,0,0,0,0,28,0
"Waikanae Beach","Waikanae Beach Community Hall, Rauparaha Street",1,0,1,0,2,0,1,0,18,0,8,4,0,0,0,0,0,1,0,36,0
"Waitarere Beach","St Aidan's Anglican Church, Waitarere Beach Road",0,0,0,0,0,0,0,0,10,0,8,4,1,0,0,0,0,0,0,23,0
,Palmerston North
"Palmerston North","Awapuni Community Centre, 22 Newbury Street",0,0,0,0,0,1,0,0,11,0,4,3,2,0,0,1,0,0,0,22,0
,"Awapuni School Hall, 18 Rochester Street",2,0,2,0,0,1,0,0,54,0,25,3,7,0,0,0,0,0,0,94,7
,"Central Normal School Hall, 210 Featherston Street",1,0,3,0,0,7,0,0,53,0,26,10,6,0,0,2,0,0,0,108,1
,"Cloverlea School Hall, 55 Herbert Avenue",1,0,1,0,1,3,0,0,44,0,8,2,4,0,0,1,0,0,0,65,0
,"College Street Normal School Hall, 402 College Street",0,0,2,0,0,5,0,0,17,0,5,5,1,0,0,1,0,0,0,36,0
,"Cornerstone Christian School, 61 Roberts Line",0,0,0,0,0,1,0,0,15,0,4,5,4,0,0,1,0,0,0,30,2
,"Emmanuel Congregational Church Hall, 43 Victoria Avenue",0,0,0,0,0,4,0,0,7,0,4,1,0,0,0,0,0,0,0,16,0
,"Hokowhitu School Hall, 227 Albert Street",0,0,0,0,0,3,0,0,17,0,10,1,2,0,0,0,0,0,0,33,0
,"IHC Day Base, 153 Cook Street",0,0,0,0,0,3,0,0,18,0,4,2,0,0,0,0,0,0,0,27,0
,"Intermediate Normal School Performing Arts Centre, 31 South Street",0,0,1,0,0,1,0,0,21,0,6,1,3,0,0,0,0,0,0,33,1
,"Kelvin Grove Community Centre, 68 Kaimanawa Street",0,0,0,0,0,3,0,1,37,0,25,4,3,0,0,3,0,0,0,76,0
,"Metlifecare Retirement Village Lounge, corner Carroll & Fitchett Streets",0,0,1,0,0,1,0,0,12,0,5,1,0,0,0,0,0,0,0,20,0
,"Milson School Hall, 5 Rutland Place",0,0,2,0,0,6,0,0,61,0,28,8,7,0,0,3,0,0,0,115,1
,"Monrad Intermediate School Hall, 228 Botanical Road",0,0,0,0,0,2,0,0,32,0,18,2,5,0,0,1,0,0,0,60,0
,"Olive Tree Village Community Centre, 13 Olive Grove",0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,8,1
,"Palmerston North Girls' High School Hall, Huia Street",0,0,0,0,0,3,0,0,16,0,19,1,0,0,0,0,0,1,0,40,0
,"Palmerston North Senior Citizens Hall, 323-325 Main Street",0,0,1,0,0,3,0,0,20,0,11,1,3,0,0,0,0,0,0,39,1
,"Parkland School Library, 41 Parkland Crescent",0,1,1,0,0,0,0,1,10,0,4,4,1,0,0,0,0,0,0,22,2
,"Public Hospital Education Centre, Gate 12, 50 Ruahine Street",1,0,0,0,0,2,0,0,24,0,7,2,0,0,0,0,0,0,0,36,0
,"Queen Elizabeth College Hall, 350-382 Rangitikei Street",0,0,0,0,0,0,0,0,12,0,6,3,1,0,0,0,0,0,0,22,0
,"Rangiora Community Centre, 98-102 Rangiora Avenue",0,0,0,0,0,0,0,1,32,0,27,3,3,0,0,2,0,0,0,68,3
,"Riverdale School Hall, 95 Slacks Road",0,0,0,0,0,1,0,0,18,0,8,1,3,0,0,0,0,0,0,31,0
,"Roslyn School Hall, 38 Kipling Street",0,0,4,0,0,2,2,1,47,0,18,5,4,0,0,0,0,0,0,83,2
,"Ross Intermediate School Hall, 25 Freyberg Street",1,0,1,0,0,1,0,0,12,0,6,3,1,0,0,0,0,0,0,25,0
,"Russell Street School Hall, 19-31 Russell Street",0,0,0,0,0,2,0,0,25,0,8,7,0,0,0,0,0,0,0,42,0
,"Ryder-Cheshire Centre, 114 Te Awe Awe Street",0,0,0,0,0,0,0,0,3,0,4,1,1,0,0,0,0,0,0,9,0
,"Salvation Army Hall, 431 Church Street",0,0,1,0,1,2,0,0,12,0,5,4,1,0,0,4,0,0,0,30,0
,"Somerset Crescent School Hall, 45 Somerset Crescent",1,0,1,0,0,0,0,0,35,0,12,2,0,0,0,0,0,0,0,51,1
,"St David's Church Hall, 9 Rainforth Street",1,0,1,0,0,1,0,0,23,0,6,1,1,0,0,1,0,0,0,35,1
,"St James' School Community Hall, 304 Albert Street",0,0,0,0,0,1,0,0,18,0,11,2,0,0,0,0,0,0,0,32,0
,"St Luke's Lutheran Church Hall, corner Church & McGifford Streets",0,0,0,0,0,2,0,0,4,0,5,3,1,0,0,1,0,0,0,16,0
,"St Michael's Church Hall, 52 Pembroke Street",0,0,3,0,0,3,0,1,94,0,45,2,9,0,0,0,0,1,0,158,6
,"St Oswald's Church Hall, corner Featherston & Kingswood Streets",0,0,1,0,0,3,0,0,19,0,12,1,0,0,0,0,0,0,0,36,1
,"St Peter's College, Gym-Classroom, 22-38 Rennie Avenue",2,0,0,0,0,1,0,0,21,0,7,5,3,0,0,0,0,0,0,39,1
,"Takaro School Hall, 24 Brighton Crescent",0,0,1,0,0,1,0,0,45,0,29,2,4,0,0,0,0,0,0,82,3
,"Terrace End School Hall, 183-209 Ruahine Street",0,0,0,0,0,3,0,0,35,0,17,6,2,0,0,0,0,0,0,63,0
,"West End School Hall, 395-427 Botanical Road",0,1,0,0,0,3,0,0,16,0,18,6,1,0,0,0,0,1,0,46,0
,"Westbrook Community Centre, 21 Havelock Avenue",0,0,2,0,0,0,0,0,63,0,24,4,5,0,0,0,0,0,0,98,1
,"Winchester School Hall, 552 Ruahine Street",0,0,0,0,0,3,1,1,17,0,6,5,1,0,0,0,0,0,0,34,0
,Rangitikei
"Aokautere","Aokautere School Hall, 196 Fitzherbert East Road",0,0,0,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,7,0
"Ashhurst","Ashhurst School Hall, 96 Cambridge Avenue",0,0,0,0,0,1,0,0,28,0,17,9,4,0,0,1,0,0,0,60,2
"Awahou North","Awahou School, Pohangina Valley East Road",0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,1,0,6,0
"Awahuri","Awahuri Hall, Rural No 1623, State Highway 3",0,0,0,0,0,0,1,0,12,0,5,2,1,0,0,0,0,1,0,22,0
"Bulls","Bulls School, Bridge Street",0,0,0,0,0,0,0,1,16,0,18,2,4,0,0,0,0,1,0,42,1
,"Clifton School, Clifton Street",0,0,1,0,0,3,0,1,19,0,13,10,4,0,0,1,1,0,0,53,1
"Bunnythorpe","Bunnythorpe School, 5 Baring Street",0,0,0,0,0,2,0,0,8,0,10,2,0,0,0,1,0,0,0,23,0
"Colyton","Colyton School, 421 Colyton Road",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0
"Feilding","Feilding Fire Station Lounge, 201 Kimbolton Road",0,0,0,0,0,0,0,0,14,0,5,5,3,0,0,0,0,0,0,27,0
,"Feilding Intermediate School, 95 East Street",0,0,0,0,0,0,0,0,25,0,7,7,1,0,0,0,0,0,0,40,1
,"Industrial, Agricultural & Pastoral Association Hall, Rata Street",0,0,4,0,0,0,0,0,12,0,2,3,6,0,0,0,0,0,0,27,0
,"Lytton St School, corner Lytton & Monmouth Streets",0,0,0,0,0,3,1,0,39,0,25,4,8,0,0,0,0,0,0,80,2
,"Manchester St School, 160 Manchester Street",0,0,1,0,0,0,0,0,34,0,16,6,2,0,0,2,0,0,0,61,5
,"North Street School, 52 North Street",0,0,0,0,0,2,1,0,57,0,13,4,2,0,0,0,0,0,0,79,1
,"St Paul's Presbyterian Parish Hall, Church Street",0,0,1,0,0,0,0,0,35,0,14,7,3,0,0,0,0,0,0,60,3
"Halcombe","Halcombe Primary School, corner Willoughby & Monteith Streets",0,0,0,0,0,1,0,0,8,0,7,2,1,0,0,0,0,0,0,19,1
,"Stanway Public Hall, Makino Road",0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,6,0
"Himatangi Beach","Community Hall, Koputara Road",0,0,0,0,0,1,0,0,7,0,3,4,0,0,0,0,0,0,0,15,1
"Hunterville","Hunterville Consolidated School, 33 Bruce Street",0,0,2,0,0,2,0,0,8,0,8,3,1,0,0,0,0,0,0,24,0
"Kakahi","Kakahi School, Mohio Road",0,0,0,0,0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,7,0
"Kimbolton","Kimbolton School, Flyger Street",0,0,0,0,0,0,1,0,3,0,2,1,0,0,0,0,0,0,0,7,0
"Linton Camp","Community Centre, Puttick Road",1,0,0,0,0,4,0,0,43,0,20,16,6,0,0,1,0,0,0,91,0
"Longburn","Longburn Primary School, Carey Street",0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,8,0
"Mangaweka","Mangaweka School, Raumaewa Road",0,0,0,0,0,0,1,0,2,0,2,3,0,0,0,0,0,0,0,8,0
"Marton","James Cook School, Mill Street",0,0,0,0,0,0,0,0,14,0,14,0,5,0,0,0,0,0,0,33,0
,"Marton Junction School, 44-56 Alexandra Street",1,0,0,0,0,0,0,0,32,0,10,0,3,0,0,0,0,0,0,46,5
,"Marton School, Hereford Street",0,0,0,0,0,2,0,0,22,0,4,5,3,0,0,1,0,0,0,37,2
,"St Andrew's Presbyterian Church Hall, Broadway",0,0,1,0,0,3,0,1,38,0,19,3,2,0,0,0,0,0,0,67,2
"Mataroa","Mataroa School, Rongoiti Road",0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,6,0
"Moawhango","Moawhango School, Moawhango Valley Road",0,0,0,0,0,0,0,0,7,0,8,1,2,0,0,0,0,0,0,18,0
"National Park","National Park School Hall, Carroll Street",0,0,0,0,1,0,0,0,5,0,3,1,1,0,0,0,0,0,0,11,1
"Ngakonui","Ngakonui Valley School, Kauri Room, Taumarunui-Ngapuke Road",0,0,0,0,0,1,0,0,10,0,4,1,2,0,0,0,0,0,0,18,2
"Ngapuke","Ngapuke School, Room 1, Taumarunui-Ngapuke Road",0,0,0,0,0,0,0,0,6,0,7,2,1,0,0,0,0,0,0,16,0
"Ohakea","Ohakea War Memorial Hall, corner Speedy & Tangimoana Roads",0,0,0,0,0,0,0,0,4,0,3,1,0,0,0,0,0,0,0,8,0
"Ohakune","Ohakune Courthouse, Rata Street",0,0,0,0,0,1,0,0,19,0,19,4,1,0,0,0,0,0,0,44,2
,"Ohakune Primary School Hall, 52 Arawa Street",0,0,1,0,0,1,1,0,11,0,19,3,0,0,0,1,0,0,0,37,0
"Ohingaiti","Ohingaiti Hall, corner State Highway 1 & Onslow Street",0,0,0,0,0,1,0,0,2,0,2,1,0,0,0,0,0,0,0,6,0
"Oroua Downs","Oroua Downs School, State Highway 1",0,0,0,0,0,1,0,0,4,0,2,2,1,0,0,0,0,0,0,10,0
"Owhango","Owhango School Resource Room, Ohorere Street",0,0,0,0,0,1,0,0,5,0,3,0,1,0,0,0,0,0,0,10,0
"Palmerston North","Massey University, Student Centre Lounge, Concourse, University Drive",1,0,1,0,0,4,0,0,8,0,2,1,1,0,0,1,0,0,0,19,0
