Party and Electorate Candidate Votes Recorded at each polling place
"West Coast-Tasman 59","Party Vote Details"
,,"99 MP Party","ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Christian Heritage NZ","Democrats for Social Credit","Destiny New Zealand","Direct Democracy Party","Green Party","Jim Anderton's Progressive","Labour Party","Libertarianz","Mâori Party","National Party","New Zealand Family Rights Protection Party","New Zealand First Party","OneNZ Party","The Republic of New Zealand Party","United Future New Zealand","Total Valid Party Votes","Informal Party Votes"
,"Grey United Tennis Club, Shakespeare St",1,6,1,3,0,0,0,0,13,18,236,0,3,251,0,53,1,0,28,614,0
,"Karoro Learning Centre, 180 Tainui St",1,5,0,3,0,0,1,0,20,13,219,0,2,301,0,45,0,0,28,638,5
,"Karoro School, Main South Road ",0,2,0,0,1,0,0,0,12,8,85,0,1,197,1,16,0,0,14,337,4
,"Regent Theatre, cnr Mackay & Herbert Sts",0,2,0,5,0,0,3,0,22,15,179,0,3,167,0,19,0,1,10,426,1
"Haast","Haast Community Hall, Pauareka Rd",0,0,0,1,0,0,0,0,2,0,18,0,1,27,0,5,0,0,1,55,0
,"Haast School, Hannahs Clearing",0,0,0,1,1,0,0,0,1,0,21,0,1,47,0,7,0,0,3,82,0
"Hari Hari","Sth Westland Area School, Wanganui Flat Rd",0,4,0,3,0,1,0,0,7,2,27,0,0,158,0,13,0,0,9,224,0
"Haupiri","Kopara Village Hall, Haupiri Rd",0,1,0,0,0,0,0,0,0,2,5,0,1,14,0,1,0,0,2,26,0
"Hector","Ngakawau Domain Hall, Main Rd",0,0,0,3,0,0,0,0,10,3,84,0,0,26,0,10,0,0,3,139,2
"Hokitika","Church of Christ Hall, cnr Sale & Stafford St",0,5,0,0,11,0,0,0,11,11,174,0,0,202,0,27,0,1,17,459,1
,"Hokitika Regent Theatre, Tancred St",1,2,1,2,4,1,0,0,32,5,125,0,2,174,0,23,0,1,12,385,0
,"St Mary's Primary School, Sewell St",0,4,0,1,7,0,0,2,26,17,218,0,2,230,0,34,0,0,15,556,3
,"Westland High School, Sale St",0,3,0,3,3,2,0,0,24,10,206,0,0,233,0,41,1,0,16,542,2
"Ikamatua","Ikamatua Hall, SH 7",0,1,0,1,0,0,0,0,4,3,20,0,0,124,0,5,0,0,1,159,1
"Inangahua","Inangahua Junction School, Main Rd",0,1,0,0,0,0,0,0,6,0,14,0,0,36,1,10,0,0,0,68,2
"Jacobs River","Jacobs River School, State Highway",0,0,0,0,0,0,0,0,1,0,17,0,0,27,0,9,0,0,0,54,0
"Kaiata","Kaiata Hall, Golf Links Rd",0,0,1,2,0,1,0,1,8,3,53,0,0,54,0,8,0,0,5,136,1
"Kaiteriteri","Kaiteriteri Fire Station, Inlet Rd ",0,1,0,0,0,0,0,0,20,2,39,0,0,81,0,12,0,0,6,161,0
"Kaniere","Kaniere School, 16 Camp St ",0,5,0,0,1,0,0,0,8,6,69,0,0,122,0,10,0,0,5,226,0
"Karamea","Karamea Area School, Waverley St",0,7,0,2,2,0,0,0,27,6,94,0,0,111,1,11,0,1,13,275,2
"Kokatahi","Kokatahi/Kowhitirangi School, Kokatahi Rd",0,1,0,1,0,0,1,0,3,0,18,0,1,69,0,7,0,0,3,104,0
"Kowhitirangi","Kowhitirangi Hall, Kowhitirangi Rd ",0,1,0,1,0,0,0,1,3,1,16,0,0,68,0,2,0,0,2,95,0
"Kumara","Kumara Memorial Hall, Main Rd",0,5,0,0,0,0,0,0,17,4,94,1,0,94,0,17,0,0,9,241,0
"Lake Rotoiti","Lake Rotoiti School, St Arnaud",0,4,0,0,0,0,1,1,22,2,46,1,0,46,0,5,0,0,12,140,1
"Little Wanganui","Little Wanganui Hall, SH 67",0,1,0,2,0,0,0,0,4,2,24,0,1,51,0,2,0,0,2,89,0
"Lower Moutere","Lower Moutere School RD 2",0,7,0,3,0,2,0,0,62,3,129,0,2,162,1,21,0,0,11,403,0
"Mangarakau","The Nugget Cafe, Dry Rd",0,0,0,0,0,0,0,0,7,0,6,0,0,16,0,2,0,0,0,31,0
"Mapua","Mapua School, 4 Stafford Drive",0,14,0,4,1,0,7,0,158,21,421,1,2,440,0,39,1,0,49,1158,0
"Marahau","Outdoor Education Ctre, Sandy Bay Rd",0,2,0,1,0,0,0,0,43,0,41,0,0,40,0,1,0,0,1,129,0
"Maruia","Maruia School, Station Creek",0,0,0,0,0,0,0,0,1,1,11,0,0,37,0,0,0,0,1,51,0
"Moana","Lake Brunner School, Ahau St",0,0,0,0,0,0,0,0,8,0,39,0,3,97,0,6,0,0,1,154,2
"Motueka","Motueka South School, 450 High St",0,12,0,4,8,1,2,0,77,10,363,0,1,318,0,51,0,0,19,866,2
,"Parklands School, 9 - 19 Pah St",1,20,1,5,20,1,4,0,141,11,770,3,10,502,0,90,0,0,36,1615,16
,"Salvation Army Hall, 8 Greenwood St",0,7,1,3,5,1,8,0,50,10,315,1,2,226,0,49,1,0,24,703,2
"Motupiko","Quinney's Bush Motorcamp, SH 6",0,0,0,1,0,0,2,0,1,1,16,0,0,79,0,5,0,0,2,107,0
"Motupipi","Motupipi School, RD1 Takaka",0,5,0,1,1,1,2,0,51,3,97,0,1,77,0,12,0,0,6,257,2
"Murchison","Murchison Area School, Waller St",0,20,0,2,0,0,1,0,32,4,119,0,0,198,0,23,0,0,9,408,0
"Nelson Creek","Nelson Creek Hall, Gordons Rd",0,1,0,4,0,0,2,0,0,3,12,0,0,39,0,4,0,0,4,69,0
"Ngahere","Ngahere Hall, SH 7",0,3,0,1,0,0,0,0,2,3,22,0,1,70,0,11,0,0,6,119,0
"Ngatimoti","Ngatimoti School, Greenhill Rd RD1",0,2,0,0,1,0,0,1,75,1,61,0,1,62,0,22,0,0,4,230,1
"Onekaka","Onekaka Hall, SH 60",0,1,0,1,0,0,0,0,82,2,46,0,2,26,0,4,0,0,2,166,0
"Pakawau","Pakawau Public Hall, RD1 Pakawau Rd ",0,0,0,2,0,0,1,0,15,1,23,0,1,42,0,15,1,0,2,103,0
"Paringa","Mr & Mrs Tony Condon's Residence",0,0,0,0,0,0,0,0,0,0,4,0,0,13,0,0,0,0,0,17,0
"Paroa","Paroa School, Main South Rd",0,4,0,2,0,0,0,0,8,14,153,0,1,265,0,35,1,0,8,491,1
"Pohara","Pohara Motor Camp",0,1,0,1,0,0,0,0,63,6,65,0,2,71,0,12,0,0,1,222,0
"Pokororo","Pokororo Public Hall, Westbank Rd",0,2,0,0,0,1,1,0,34,3,38,1,1,14,0,15,0,0,3,113,0
"Punakaiki","Punakaiki Beach Camp, SH 6",0,0,1,0,0,0,0,0,22,0,24,0,2,23,0,5,0,0,0,77,0
"Puramahoi","Public Hall, Takaka-Collingwood Hwy",0,1,0,0,0,1,0,0,13,1,34,0,2,51,0,5,0,0,0,108,0
"Redwood Valley","Redwood Valley Hall, RD1 Richmond",0,3,0,1,0,1,2,0,14,3,49,1,0,92,0,11,0,0,9,186,2
"Reefton","Reefton Area School, Mace St",0,4,1,3,3,1,6,0,9,5,84,0,1,97,0,22,0,0,6,242,1
,"Reefton Community Centre",0,2,1,2,1,0,6,0,12,4,105,0,1,99,0,21,0,0,9,263,0
,"Reefton Hospital, Broadway",1,2,0,0,1,0,0,0,0,6,48,0,0,40,0,6,0,0,3,107,2
"Richmond","Tasman District Council Office, Queen St",0,0,0,1,0,0,0,0,13,1,39,0,0,59,0,6,0,0,3,122,0
"Riwaka","Riwaka Memorial Hall, Main Rd",0,1,0,1,4,0,0,0,32,1,97,0,1,115,0,22,0,0,5,279,0
,"Riwaka School, 22 School Rd",0,5,0,0,0,0,0,0,37,6,154,0,2,127,1,27,0,0,12,371,1
"Ross","Ross School, Moorhouse St",0,4,0,1,0,0,0,0,5,1,64,0,0,98,0,21,0,0,2,196,2
,"Waitaha Hall, Waitaha Valley",0,0,0,0,0,0,0,0,2,1,3,0,0,23,0,2,0,0,0,31,0
"Rotomanu","Rotomanu Hall, Lake Brunner Rd",0,0,0,0,0,0,0,0,2,2,9,0,0,41,0,4,0,0,0,58,0
"Runanga","Runanga School, McGowan St",0,2,1,5,0,0,0,0,14,16,194,0,0,99,0,48,0,0,19,398,4
"Seddonville","Seddonville Bowling Club",0,0,0,1,0,1,0,0,8,1,30,0,1,26,0,2,0,0,1,71,0
"Sergeants Hill","Sergeants Hill Hall, Westport",0,1,0,0,0,0,0,0,2,3,29,0,0,38,0,11,0,0,9,93,0
"Springs Junction","1st Aid Centre, Springs Junction",0,0,0,0,0,0,0,0,0,0,4,0,1,16,0,0,0,0,2,23,0
"Stanley Brook","Stanley Brook Hall, Motueka Valley Hwy",0,6,0,1,0,0,3,0,2,0,17,0,0,27,0,2,0,0,3,61,0
"Tadmor","Hen House, Tadmor Valley Rd ",0,3,0,0,0,0,1,0,10,2,38,0,0,52,0,12,0,0,1,119,0
"Takaka","Central Takaka School, RD1",0,0,0,2,0,0,0,0,24,1,56,0,0,32,0,10,0,1,3,129,0
,"East Takaka School, RD1",0,0,0,0,0,0,0,0,18,2,12,1,0,42,0,2,0,1,1,79,0
,"Golden Bay High School, 12 Waitapu Rd",1,3,1,0,3,2,5,0,67,4,119,0,1,80,0,18,0,0,12,316,1
,"Tasman District Council Office, 78 Commercial St",0,6,0,5,1,0,5,0,124,5,261,1,8,190,1,35,0,0,4,646,5
,"Upper Takaka Community Hall, SH",0,1,0,0,0,1,0,0,18,1,19,0,1,22,0,1,0,0,1,65,0
"Tapawera","Taparewa Area School, Main Rd",0,5,0,1,0,1,2,0,22,4,102,1,1,125,0,8,0,0,11,283,1
"Tasman","Tasman School, Upper Moutere",0,3,1,2,1,0,2,0,59,0,108,1,0,142,0,15,0,0,25,359,0
"Taylorville","Taylorville Fire Station, 704 Taylorville Rd ",0,1,0,0,0,0,0,0,8,0,51,0,0,38,0,17,0,0,5,120,0
"Totara Flat","Awahono School, Totara Flat",0,1,0,0,0,1,0,0,1,0,15,0,0,29,0,3,0,0,1,51,0
"Tutaki","Garard Residence, Tutaki Valley",0,1,0,0,1,1,0,0,3,0,7,0,0,25,0,2,0,0,0,40,0
"Umukuri","Umukuri Brooklyn School",0,2,0,2,2,0,0,0,37,5,103,0,0,101,0,15,0,0,3,270,0
"Upper Moutere","Mahana School, School Rd",0,0,0,1,0,0,3,0,32,1,63,1,0,90,0,9,0,0,7,207,1
,"Upper Moutere School, Main Rd",0,6,0,0,0,0,1,1,66,7,154,0,1,188,0,18,0,1,14,457,1
"Waimangaroa","Waimangaroa School, Stewart St",0,5,0,2,0,0,0,0,15,2,65,0,1,47,0,22,0,0,9,168,0
"Waimea West","Waimea West Public Hall ",0,0,0,0,2,0,3,0,6,0,23,0,0,73,0,5,0,0,9,121,0
"Westport","IHC Buller Branch, 149 Derby St",1,1,0,0,0,1,1,0,4,5,116,0,0,50,0,16,0,0,3,198,1
,"Kawatiri Maori Women's Welfare League, 1 Lyndhurst St",1,1,0,2,0,0,0,0,9,9,112,0,1,50,0,17,0,0,3,205,4
,"St Canice's School, cnr Brougham & Derby Sts",1,7,3,3,2,0,3,0,18,11,247,1,1,207,1,47,0,0,25,577,4
,"Westport Courthouse, Wakefield St",0,5,1,1,0,0,1,0,28,11,267,0,0,173,0,59,0,0,8,554,6
,"Westport North School, Cobden St",0,3,0,5,3,0,1,0,20,14,283,1,1,144,0,43,1,1,12,532,1
,"Westport South School, Derby St",0,1,0,2,0,0,0,0,11,9,172,0,0,109,0,31,0,0,6,341,2
"Whataroa","Whataroa Courthouse, Main Rd",0,6,0,2,0,0,1,0,3,4,29,0,1,103,0,8,0,0,4,161,1
,"Polling places where less than 6 votes were taken",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"Hospital Votes",1,2,1,1,1,0,0,0,4,7,179,0,0,82,0,22,1,1,4,306,5
,"Ordinary Votes BEFORE polling day",0,19,0,8,20,2,9,0,227,40,857,1,6,1069,1,129,0,0,92,2480,16
,"Special Votes BEFORE polling day",0,3,0,5,0,0,3,1,59,1,151,1,6,154,0,15,1,0,13,413,0
,"Special Votes On polling day",0,16,0,12,5,0,5,0,194,16,604,1,13,567,0,68,0,0,41,1542,3
,"Overseas Special Votes including defence force",0,1,1,0,0,0,0,0,68,4,90,0,0,91,0,3,0,0,7,265,1
,"Special Votes Allowed for Party Only",0,1,0,2,0,0,0,1,45,1,98,0,5,57,0,9,0,0,2,221,3
,"West Coast-Tasman Total",10,348,20,174,131,30,111,10,2913,558,12012,21,118,12776,12,2029,11,10,977,32271,131
,,,,,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",32402
"Electorate Party Valid Votes for West Coast-Tasman",,"National Party - .3958972452"
"99 MP Party",10,.0003098757
"ACT New Zealand",348,.0107836757
"Alliance",20,.0006197515
"Aotearoa Legalise Cannabis Party",174,.0053918379
"Christian Heritage NZ",131,.0040593722
"Democrats for Social Credit",30,.0009296272
"Destiny New Zealand",111,.0034396207
"Direct Democracy Party",10,.0003098757
"Green Party",2913,.090266803
"Jim Anderton's Progressive",558,.0172910663
"Labour Party",12012,.3722227387
"Libertarianz",21,.0006507391
"Mâori Party",118,.0036565337
"National Party",12776,.3958972452
"New Zealand Family Rights Protection Party",12,.0003718509
"New Zealand First Party",2029,.0628737876
"OneNZ Party",11,.0003408633
"The Republic of New Zealand Party",10,.0003098757
"United Future New Zealand",977,.0302748598
