Party and Electorate Candidate Votes Recorded at each voting place
"Te Tai Hauāuru 68","Party Vote Details"
,,"ACT New Zealand","Aotearoa Legalise Cannabis Party","Ban1080","Conservative","Democrats for Social Credit","Focus New Zealand","Green Party","Internet MANA","Labour Party","Māori Party","National Party","New Zealand First Party","NZ Independent Coalition","The Civilian Party","United Future","Total Valid Party Votes","Informal Party Votes"
,New Plymouth
"Bell Block","Bell Block Hall, 27 Bell Block Court",0,1,0,1,0,0,3,0,27,12,7,5,0,0,0,56,0
,"Fred Tucker Memorial Centre, 130 Parklands Avenue",0,0,0,0,0,0,7,4,22,8,9,13,0,0,0,63,2
,"Puketapu School Hall, 25 Dillon Drive",1,0,0,0,0,0,3,0,17,5,4,1,0,0,0,31,0
"Egmont Village","Egmont Village School Hall, 1052 Junction Road",0,0,0,0,0,0,3,0,2,1,5,0,0,0,0,11,0
"Glen Avon","Glen Avon Hall, 23 Alberta Road",0,1,0,0,0,0,0,0,4,1,5,1,0,0,0,12,0
"Lepperton","Lepperton Hall, 533 Richmond Road",0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,5,1
"Mangorei","Mangorei School Hall, 502 Mangorei Road",0,0,0,0,0,0,5,0,4,0,4,1,0,0,0,14,1
"New Plymouth","Air Training Corps Rooms, 367a Carrington Street",0,0,0,0,0,0,1,0,3,3,3,1,0,0,0,11,0
,"Blind Foundation, 131 Vivian Street",0,0,0,0,0,0,3,0,5,2,1,0,0,0,0,11,0
,"Boys' High School, Pridham Hall, 97 Eliot Street",0,0,0,0,0,0,5,0,5,6,0,1,0,0,0,17,0
,"Central School Hall, 46 Pendarves Street entrance",0,0,0,0,0,0,4,1,16,2,11,1,0,0,0,35,0
,"Devon Intermediate School, 400 Devon Street West",0,0,0,0,0,0,3,2,18,9,3,4,0,0,0,39,1
,"Fitzroy Hall, 45 Sackville Street",0,0,0,0,0,0,5,0,3,9,5,9,0,0,0,31,0
,"Francis Douglas Memorial College, 201 Tukapa Street",0,1,0,0,0,0,1,1,2,2,4,0,0,0,0,11,0
,"Girls' High School Hall, Main Entrance, 42 Mangorei Road",0,0,1,0,0,0,2,1,9,4,1,0,0,0,0,18,1
,"Holy Trinity Church Hall, 8 Henui Street",0,0,0,0,0,0,1,0,2,0,4,1,0,0,0,8,0
,"Marfell School Hall, 92a Omata Road entrance",0,0,0,0,0,0,6,6,20,6,3,2,0,0,0,43,0
,"Merrilands Hall, 251 Mangorei Road",0,0,0,0,0,0,3,0,3,1,3,4,0,0,0,14,0
,"Merrilands School, 7 Kauri Street",0,0,0,0,0,0,0,1,23,7,3,2,0,0,0,36,0
,"Moturoa School, 45 Pioneer Road",1,0,0,0,0,0,6,1,6,4,0,4,0,0,0,22,0
,"Onuku Taipari Hall, 136 Ngamotu Road",0,1,0,0,0,0,6,4,32,2,2,8,0,0,0,55,0
,"Spotswood College Library, 129 South Road",0,1,0,0,0,0,6,0,18,19,4,4,0,0,0,52,3
,"Spotswood Primary School Hall, 177 South Road",0,0,0,0,0,0,3,0,15,5,2,4,0,0,0,29,1
,"St Chad's Church Hall, 12 Omata Road",0,0,0,0,0,0,2,2,9,5,3,3,0,0,0,24,0
,"St James Church, 24 Lawry Street",0,1,0,0,0,0,7,1,8,2,0,3,0,0,0,22,0
,"St John Rooms, 318 St Aubyn Street",0,0,0,0,0,0,4,0,8,3,2,1,1,0,0,19,0
,"St Joseph's Community Centre, 151 Devon Street West ",0,0,0,0,0,0,4,3,4,3,0,2,0,0,0,16,0
,"St Pius X School, 120 Brooklands Road",0,0,0,0,0,0,5,1,5,1,5,1,0,0,0,18,0
,"Taranaki Base Hospital, Clinical Skills Laboratory, Lyn Street entrance",0,0,0,0,0,0,3,1,7,0,0,0,0,0,0,11,0
,"Taranaki Disability Resource Centre, 28 Young Street",0,0,0,0,0,0,1,1,3,2,0,1,0,0,0,8,0
,"Vogeltown School Hall, 37 Huatoki Street",0,1,0,0,0,0,2,0,20,6,2,2,0,0,0,33,0
,"Welbourn School Hall, 5 Welbourn Terrace entrance",0,0,2,0,0,0,5,0,9,4,3,3,0,0,0,26,1
,"Westown School Hall, 41 Sanders Avenue",1,3,0,0,0,0,12,9,28,18,8,4,0,0,0,83,3
,"Woodleigh School Hall, 85 Brois Street",0,0,0,0,0,0,4,3,5,1,3,3,0,0,0,19,0
,"Woodleigh Sports and Social Club, 43 Fernleigh Street",0,0,0,0,0,0,2,0,2,1,2,0,0,0,0,7,1
"Oakura","Oakura School, 16 Donnelly Street",0,0,0,0,0,0,1,0,5,4,3,0,0,0,0,13,0
"Okato","Coastal Taranaki School, 88 Carthew Street",0,0,0,0,0,0,9,0,7,5,3,2,0,0,0,26,0
"Omata","Omata School Hall, 3 Holloway Road",0,0,0,0,0,0,0,1,2,1,0,2,0,0,0,6,0
"Opunake","Opunake Primary School, Longfellow Road",0,1,0,0,0,0,2,0,24,10,7,16,0,0,0,60,1
"Pungarehu","Pungarehu Hall, 6339 Main South Road ",0,1,0,0,0,0,5,1,4,3,0,3,0,0,0,17,2
"Rahotu","Rahotu School, 5825 Main South Road ",0,0,0,0,0,0,1,0,13,3,2,3,0,0,0,22,0
"Waitara","Orapa Kindergarten, 10 Wood Street",0,1,0,0,0,0,10,3,38,7,4,9,0,0,0,72,5
,"Owae Marae, 16 North Street",0,2,0,0,0,0,12,7,31,26,2,11,0,0,0,91,1
,"Waitara Central School Hall, 18 Cracroft Street",0,4,0,0,0,0,16,4,38,14,10,19,0,0,1,106,2
,"Waitara High School Hall, 16 Princess Street",0,1,0,0,0,0,8,5,44,10,8,16,0,0,0,92,0
"Warea","Warea Hall, 6917 Main South Road ",0,0,0,0,0,0,3,0,1,1,2,3,0,0,0,10,0
,Ōhāriu
"Grenada North","Grenada North Club Rooms, Nassau Avenue",0,0,0,0,0,0,1,2,9,4,1,1,0,0,1,19,1
"Tawa","Hampton Hill School Library, 4 Rimu Street",0,0,0,0,0,0,3,2,10,3,3,1,0,0,0,22,0
,"New Life Church Hall, 236 Main Road",0,1,0,0,0,0,2,0,10,3,2,1,0,0,0,19,0
,"Redwood School, 69a Redwood Avenue",0,1,0,1,0,0,1,0,5,1,1,3,0,0,0,13,0
,"Tawa School, 6 Oxford Street",0,0,0,0,0,0,3,0,5,4,3,5,0,0,0,20,0
,Ōtaki
"Foxton","Coley Street School, 53 Coley Street",0,0,0,0,0,0,3,0,24,0,2,6,0,0,0,35,2
,"Foxton Primary School, 5 Park Street",0,0,1,0,0,0,10,3,40,18,2,5,0,0,0,79,1
"Foxton Beach","Foxton Beach Primary School, 10 Carthew Terrace",0,0,0,0,0,0,1,0,6,1,0,7,0,0,0,15,0
"Ihakara","Ihakara Hall, corner Tavistock Road & State Highway 57",0,0,0,0,0,0,0,0,3,3,2,1,0,0,1,10,0
"Levin","Fairfield School, 89 MacArthur Street",0,1,0,0,0,0,1,2,8,3,5,5,0,0,0,25,0
,"Horowhenua District Council, 126 Oxford Street",0,1,0,0,0,0,6,2,31,17,8,11,0,0,0,76,1
,"Levin Baptist Church, 19 Rugby Street",0,0,0,1,0,0,3,1,14,3,1,4,0,0,0,27,1
,"Levin East School, 90 Bartholomew Road",0,3,0,1,0,0,9,4,45,17,9,10,0,0,0,98,0
,"Levin Intermediate School, 20 Collingwood Street",0,2,0,0,0,0,5,1,28,6,2,4,0,0,0,48,0
,"Levin North School, 148 Weraroa Road",0,0,0,1,0,0,7,2,28,7,7,15,0,0,0,67,0
,"LifeChangers Church Hall, 87-89 Cambridge Street",0,0,0,0,0,0,2,4,14,3,4,1,0,0,0,28,0
,"Taitoko School, 38 Kinross Street",0,1,0,0,0,0,4,1,39,7,1,10,0,0,0,63,2
"Manakau","Manakau District Hall, Mokena Kohere Street",0,0,0,0,0,0,2,0,3,6,3,3,0,0,0,17,0
"Ohau","Ohau School, 13 Muhunoa East Road",0,0,0,1,0,0,3,6,8,5,2,2,0,0,0,27,1
"Otaki","Hadfield Hall, 47 Te Rauparaha Street",0,2,0,0,0,0,29,12,41,38,3,13,0,0,0,138,2
,"Otaki Presbyterian Church, 249 Mill Road",0,1,0,1,0,0,11,2,18,12,1,4,0,0,0,50,1
,"Waitohu School, 20-22 Te Manuao Road",0,1,0,1,0,0,5,5,9,8,2,3,0,0,0,34,0
"Otaki Beach","Otaki Surf Lifesaving Club, Marine Parade",0,1,0,1,0,0,9,5,14,6,1,4,0,1,0,42,0
"Paraparaumu","Kapiti Primary School, corner Kapiti & Rimu Roads",0,1,0,1,0,0,5,3,19,12,4,6,1,0,0,52,1
,"Mazengarb Sports Complex, Mazengarb Road",0,0,0,0,0,0,7,0,6,1,2,0,0,0,0,16,0
,"The Meadows Church, corner Realm Drive & Mazengarb Road",0,0,0,2,0,0,4,4,6,4,2,4,0,0,0,26,0
"Paraparaumu  Beach","Kapiti Senior Citizens Centre, 45 Ocean Road",0,0,0,2,0,0,3,1,11,6,7,3,0,0,0,33,0
,"Paraparaumu Beach Guide Hall, Te Kupe Road",0,1,0,0,0,0,1,0,8,2,5,3,0,0,0,20,0
,"Paraparaumu Beach School, Gray Avenue",0,0,0,0,0,0,1,0,6,4,5,3,0,0,0,19,0
"Poroutawhao","Poroutawhao Hall, State Highway 1",0,0,0,0,0,0,1,3,5,1,0,2,0,0,0,12,0
"Te Horo","Te Horo Hall, 50 School Road",0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,6,0
"Waikanae","Kapanui School, 23 Rimu Street",0,0,0,0,0,0,1,0,2,3,6,4,0,0,0,16,0
,"Waikanae Baptist Church, 286 Te Moana Road",0,0,0,0,0,0,3,1,6,2,5,2,0,0,0,19,0
,"Waikanae Funeral Home, corner Kapanui Road & Omahi Street",0,0,1,0,0,0,5,0,4,1,2,1,0,0,0,14,0
,"Waikanae Primary School Hall, Hira Street",0,0,0,1,0,0,1,0,9,6,6,2,0,0,0,25,0
"Waikanae Beach","Waikanae Beach Community Hall, 22A Rauparaha Street",0,0,0,0,0,0,5,2,3,2,4,4,0,0,0,20,0
"Waitarere Beach","St Aidan's Anglican Church, 625 Waitarere Beach Road",0,1,0,0,0,0,4,0,1,3,1,3,0,0,0,13,0
,Palmerston North
"Awapuni","Awapuni Community Centre, 22 Newbury Street",0,0,0,0,0,0,3,0,12,1,3,4,0,0,0,23,0
,"Awapuni School Hall, 18 Rochester Street",0,2,0,1,0,0,6,5,47,12,3,13,0,0,0,89,0
"Cloverlea","Cloverlea School Hall, 55 Herbert Avenue",0,3,0,1,0,0,10,3,21,6,4,5,0,0,0,53,0
"Highbury","Christian Church of Samoa, 39 Havelock Avenue",0,2,0,1,0,0,3,7,42,5,1,10,0,0,0,71,0
,"Somerset Crescent School Hall, 45 Somerset Crescent",0,1,0,0,0,0,8,1,29,5,4,5,0,0,0,53,3
,"St Michael's Church Hall, 52 Pembroke Street",0,4,0,2,0,0,17,11,82,14,2,14,0,0,0,146,1
"Hokowhitu","College Street Normal School Hall, 402 College Street",0,0,0,0,0,0,3,0,12,1,6,5,0,0,0,27,0
,"Hokowhitu School Hall, 227 Albert Street",0,0,0,0,0,0,14,2,11,6,4,4,0,0,0,41,0
,"Ryder-Cheshire Centre, 114 Te Awe Awe Street",0,0,0,0,0,0,0,0,1,4,4,1,0,0,0,10,0
,"St Alban's Church, 339 Albert Street",0,2,0,0,0,0,5,0,5,6,1,3,0,0,0,22,0
,"Winchester School Hall, 552 Ruahine Street",0,0,0,0,0,0,4,1,10,2,3,3,0,0,0,23,0
"Kelvin Grove","Cornerstone Christian School, Administration Building, 119 Mihaere Drive",0,3,0,1,0,0,5,4,23,7,8,6,0,0,0,57,0
,"Kelvin Grove Community Centre, 68 Kaimanawa Street",0,0,0,1,0,0,5,5,29,12,1,4,0,0,0,57,0
"Milson","Milson School Hall, 7 Rutland Place",0,1,0,0,0,0,17,6,35,10,4,7,0,0,0,80,0
,"St Peter's College, Gym-Classroom, 22-38 Rennie Avenue",0,0,0,0,0,0,5,0,19,4,7,8,0,0,0,43,1
"Palmerston North","Central Normal School Hall, 201 Featherston Street",0,0,0,0,0,0,7,5,38,20,6,8,0,0,0,84,2
,"Emmanuel Congregational Church Hall, 43 Victoria Avenue",0,0,0,0,0,0,3,0,4,0,1,1,0,0,0,9,0
,"Intermediate Normal School Performing Arts Centre, 31 South Street",0,0,0,1,0,0,3,1,7,3,2,3,0,0,0,20,0
,"Palmerston North Girls' High School, Huia Centre, 3 Huia Street,",0,0,0,0,0,0,1,1,4,0,3,0,0,0,0,9,1
,"Public Hospital Education Centre Hall, Gate 12, 50 Ruahine Street ",0,0,0,0,0,0,0,1,3,3,0,1,0,0,0,8,0
,"Queen Elizabeth College Hall, 350-382 Rangitikei Street",0,1,0,0,0,0,2,2,6,5,0,5,0,0,0,21,0
,"Russell Street School Hall, 19-31 Russell Street",0,0,0,0,0,0,2,1,18,2,4,2,0,0,0,29,0
,"St Luke's Lutheran Church Hall, corner Church & McGiffert Streets",0,0,0,0,0,0,0,2,12,1,2,0,0,0,0,17,0
,"Te Manawa Museum, 326 Main Street",0,1,0,1,0,0,5,2,14,7,2,9,0,0,0,41,0
,"The Salvation Army Hall, 431 Church Street",0,0,0,0,0,0,2,1,11,4,3,3,0,0,0,24,0
"Parkland","Parkland School Hall, 41 Parkland Crescent",0,1,0,0,0,0,1,0,11,3,3,2,0,0,1,22,0
"Riverdale","Riverdale School Hall, 95 Slacks Road",0,0,0,0,0,0,4,0,16,7,5,2,0,0,0,34,0
"Roslyn","Roslyn School Hall, 38 Kipling Street",0,1,0,1,0,0,9,6,35,2,1,4,0,0,0,59,0
,"Ross Intermediate School Hall, 25 Freyberg Street",0,1,1,0,0,0,4,3,6,2,5,3,0,0,0,25,0
"Takaro","Monrad Intermediate School Hall, 228 Botanical Road",0,0,0,0,0,0,6,0,10,7,7,4,0,0,0,34,1
,"St Oswald's Church Hall, corner Featherston & Kingswood Streets",0,0,0,0,0,0,8,2,32,5,1,3,0,0,0,51,0
,"Takaro School Hall, 24 Brighton Crescent",0,0,0,0,0,0,3,7,42,10,1,10,0,0,0,73,1
"Terrace End","Rangiora Community Centre, 98-102 Rangiora Avenue",0,1,0,0,0,0,8,3,42,4,6,5,0,0,0,69,1
,"St David's Community Centre, 3 Rainforth Street",0,0,0,0,0,0,2,1,13,3,4,2,0,1,0,26,0
,"Terrace End School Hall, 183-209 Ruahine Street",0,0,0,1,0,0,10,1,29,11,7,7,0,0,0,66,0
"West End","IHC Day Base, 153 Cook Street",0,0,0,0,0,0,2,0,8,1,5,3,0,0,0,19,0
,"West End School Hall, 395-427 Botanical Road",0,1,0,0,0,0,4,2,17,12,1,7,0,0,0,44,0
,Rangitīkei
"Ashhurst","Village Valley Community Centre, corner Cambridge Avenue & Guildford Street",1,0,0,1,0,0,3,2,17,8,7,13,0,0,0,52,0
"Awahuri","Awahuri Hall, Rural No 1623, State Highway 3",0,0,0,0,0,0,0,0,9,1,0,2,0,0,0,12,0
"Bulls","Bulls Scout & Guide Hall, 26 Wilson Street",0,0,0,1,0,0,1,1,7,4,2,5,0,0,0,21,1
,"Clifton School, 3 Clifton Street",0,2,0,0,0,0,4,1,14,8,4,10,0,0,0,43,1
"Bunnythorpe","Bunnythorpe School, 5 Baring Street",0,1,0,0,0,0,0,0,9,2,2,5,0,0,0,19,0
"Cheltenham","Cheltenham School, Cheltenham-Hunterville Highway",0,0,0,0,0,0,1,0,1,2,1,2,0,0,0,7,0
"Colyton","Colyton School, 421 Colyton Road",0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,7,0
"Feilding","Feilding Intermediate School, 95 East Street",0,0,0,0,0,0,3,3,15,6,4,8,0,0,0,39,2
,"Lytton Street School, corner Lytton & Monmouth Streets",0,0,0,0,0,0,11,9,38,7,6,11,0,0,0,82,2
,"Manchester St School, 160 Manchester Street",0,1,0,1,0,0,6,8,24,9,0,8,0,0,0,57,1
,"North Street School, 52 North Street",0,1,0,2,0,0,8,6,18,9,6,7,0,0,0,57,2
,"St Joseph's School Hall, Derby Street",0,0,0,0,0,0,3,2,17,3,3,1,0,0,0,29,0
,"St Paul's Presbyterian Parish Hall, corner Church & Grey Streets",0,3,0,2,0,0,12,5,45,12,6,14,0,0,0,99,3
"Halcombe","Halcombe Primary School, corner Willoughby & Monteith Streets",0,0,0,1,0,0,2,0,3,5,1,2,1,0,0,15,0
,"Stanway Public Hall, Makino Road",0,0,0,0,0,0,3,0,3,5,0,2,0,0,0,13,0
"Himatangi Beach","Community Hall, Koputara Road",0,0,0,0,0,0,1,2,7,2,2,1,0,0,0,15,0
"Hunterville","Hunterville Consolidated School, 33 Bruce Street",0,0,0,0,0,0,4,0,4,3,5,2,0,0,0,18,0
"Kakahi","Kakahi School, Mohio Road",0,0,0,0,0,0,2,0,5,1,0,2,0,0,0,10,0
"Linton","Linton Camp School, Puttick Road",0,1,0,1,0,0,0,3,9,4,4,7,0,0,0,29,0
"Longburn","Longburn Primary School, Carey Street",0,0,0,0,0,0,1,0,5,8,1,0,0,0,0,15,0
"Mangaweka","Mangaweka School, 4 Raumaewa Road",0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,6,0
"Marton","James Cook School, 53 Mill Street",0,0,0,0,0,0,1,2,9,2,2,4,0,0,0,20,2
,"Marton Junction School, 44-56 Alexandra Street",0,0,0,0,0,0,3,1,31,5,1,14,0,0,0,55,1
,"Marton School, Hereford Street",0,0,0,0,0,0,3,1,10,1,1,5,0,0,0,21,0
,"St Andrew's Presbyterian Church Hall, Broadway",0,0,0,0,0,0,6,0,19,8,4,10,0,0,0,47,0
"Mataroa","Mataroa School, Rongoiti Road",0,0,0,0,0,0,0,0,4,1,5,0,0,0,0,10,0
"National Park","National Park School Hall, Carroll Street",0,0,0,0,0,0,1,0,4,1,1,2,0,0,0,9,0
"Newbury","Newbury School, 906 Rangitikei Line",0,0,0,0,0,0,0,0,1,3,3,1,0,0,0,8,0
"Ngakonui","Ngakonui Valley School, Kauri Room, 826 Taumarunui-Ngapuke Road",0,0,0,0,0,0,0,1,4,2,1,2,0,0,0,10,0
"Ohakea","Ohakea War Memorial Hall, corner Speedy & Tangimoana Roads",0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,5,1
"Ohakune","Ohakune District Court, Rata Street",0,0,0,0,0,0,2,1,10,10,5,1,0,0,0,29,0
,"Ohakune Primary School Hall, 52 Arawa Street",0,0,1,0,0,0,7,0,6,6,0,1,0,0,0,21,0
"Oroua Downs","Oroua Downs School, State Highway 1",0,1,0,0,0,0,0,0,4,0,3,3,0,0,0,11,0
"Owhango","Owhango School Resource Room, 19 Ohorere Street",0,0,0,0,0,0,1,0,1,2,2,3,0,0,0,9,0
"Palmerston North","Massey University, Student Centre Lounge, Concourse, University Drive",0,0,0,0,0,0,3,0,3,0,1,0,0,0,0,7,0
"Pohangina","Pohangina Public Hall, Pohangina Road",0,0,0,0,0,0,0,2,1,1,2,1,0,0,0,7,0
"Raetihi","Raetihi Primary School Hall, 24 Grey Street",0,0,3,0,0,0,11,17,26,39,4,17,0,0,0,117,4
"Ratana","Te Kura O Ratana, Kiatere Street",0,4,0,1,0,0,7,1,101,20,3,3,0,0,0,140,0
"Rongotea","Rongotea School, Tyne Street",0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,6,0
"Sanson","Sanson School, Wellington Road (State Highway 1)",0,0,0,1,0,0,2,0,18,4,1,3,0,0,0,29,0
"Shannon","Shannon School, Grey Street",0,0,0,0,0,0,7,2,60,7,4,14,0,0,0,94,0
"Summerhill","Summerset Retirement Village, 166-186 Ruapehu Drive",0,0,0,0,0,0,2,0,2,1,2,2,0,0,0,9,0
"Taihape","St Joseph's School Hall, Rauma Road",1,0,0,0,0,0,0,2,2,2,2,2,0,1,0,12,0
,"Taihape Town Hall, 90 Hautapu Street",1,2,1,1,0,0,10,6,21,21,10,16,0,0,0,89,0
"Tangimoana","Tangimoana School, 19 Punga Street",0,0,0,0,0,0,3,0,1,2,2,3,0,0,0,11,0
"Taumarunui","Catholic Church Hall, 14 High Street",0,0,0,0,0,0,2,0,2,7,1,3,0,0,0,15,0
,"Manunui School, Room 1, Rata Street",0,0,0,0,0,0,5,5,21,13,1,8,0,0,0,53,2
,"Tarrangower School Library, 15 Manson Street",0,0,0,0,0,0,0,3,16,4,2,2,0,0,0,27,0
,"Taumarunui & District War Memorial Hall, 149 Hakiaha Street",0,0,0,1,0,0,10,8,57,24,3,17,1,0,0,121,1
,"Taumarunui Primary School Hall, Maata Street",0,2,0,0,0,0,4,3,22,14,3,2,0,0,0,50,0
,"Te Kura Kaupapa Māori O Taumarunui, 35 Makere Street",0,1,0,0,0,0,4,2,23,15,1,3,0,0,0,49,3
"Tokomaru","Tokomaru School, Tokomaru Road",0,0,1,0,0,0,2,0,5,3,1,4,0,0,0,16,0
"Turakina","Turakina School, State Highway 3",0,1,0,0,0,0,3,2,13,4,2,2,0,0,0,27,0
"Waiouru","Waiouru Community Centre, Queree Drive",0,0,0,0,0,0,2,1,10,5,9,5,0,0,0,32,1
"Whangaehu","Whangaehu School, Ruatangata Street",0,0,0,0,0,0,2,1,3,3,3,1,0,0,0,13,0
,Taranaki-King Country
"Aria","Aria School, Barclay Road",0,0,0,0,0,0,0,1,9,2,0,1,0,0,0,13,0
"Benneydale","Benneydale Community Hall, Maniaiti Street",0,0,0,0,0,0,3,2,7,2,1,4,0,0,0,19,0
"Inglewood","Inglewood High School, Kelly Street entrance",0,0,0,0,0,0,1,0,5,6,6,2,0,0,0,20,0
,"Inglewood Primary School Library, 33 Kelly Street",0,1,0,0,0,0,2,4,23,3,3,6,0,0,0,42,0
"Kihikihi","Kihikihi Town Hall, Lyon Street",0,0,0,0,0,0,11,5,8,10,1,4,0,0,0,39,0
"Midhirst","Midhirst Primary School Library, 8 Erin Street",0,0,0,0,0,0,1,0,3,0,0,2,0,0,0,6,0
"Mimi","Mimi School, 23 Pukearuhe Road",0,0,0,0,0,0,0,0,2,5,0,2,0,0,0,9,0
"Mokau","Mokau Primary School, corner Rangi Street & Aria Terrace",0,0,0,0,0,0,2,1,1,4,2,0,0,0,0,10,0
"Ngutunui","Ngutunui School, 400 Ngutunui Road",0,0,1,0,0,0,0,0,7,4,1,3,0,0,0,16,0
"Ohura","Ohura Valley School, Ngarimu Street",0,0,0,0,0,0,0,0,2,3,0,2,0,0,0,7,0
"Ongarue","Ongarue School, Ongarue Village Road",0,0,0,0,1,0,1,0,5,2,0,3,0,0,0,12,0
