Party and Electorate Candidate Votes Recorded at each polling place
"Tukituki 54","Party Vote Details"
,,"99 MP Party","ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Christian Heritage NZ","Democrats for Social Credit","Destiny New Zealand","Direct Democracy Party","Green Party","Jim Anderton's Progressive","Labour Party","Libertarianz","Mâori Party","National Party","New Zealand Family Rights Protection Party","New Zealand First Party","OneNZ Party","The Republic of New Zealand Party","United Future New Zealand","Total Valid Party Votes","Informal Party Votes"
,"St Columbas Hall, Te Mata Road",0,10,0,1,0,0,5,0,66,5,255,0,1,649,0,37,0,0,8,1037,1
,"St John Ambulance Hall, 22 Napier Road",0,3,0,1,0,0,5,0,16,3,105,0,1,222,0,25,0,0,8,389,0
"Kereru","Kereru School, 2306 Kereru Road",0,1,0,0,0,0,0,0,2,1,9,0,0,61,0,2,0,0,2,78,0
"Mahora","Aubyn Theatre, St Aubyn Street West",0,5,0,0,0,1,2,0,38,8,360,0,3,297,0,54,0,0,25,793,5
,"Mahora School, 710 Frederick Street",3,16,1,2,3,0,18,2,98,29,786,2,15,742,0,93,2,0,51,1863,6
"Maraekakaho","Maraekakaho School, 68 Kereru Road",0,5,0,1,0,0,0,0,17,1,70,0,1,217,0,5,0,0,6,323,0
"Mayfair","Karamu High School, Windsor Avenue",1,1,0,4,1,0,7,0,25,10,258,0,3,231,0,35,0,0,15,591,3
,"Mayfair School, Willowpark Road North",1,14,0,2,5,1,3,2,39,17,644,0,12,457,1,63,0,0,38,1299,3
"Omahu","Omahu School, Taihape Road",0,4,0,0,0,0,0,0,6,2,49,0,6,156,0,12,0,0,2,237,0
"Onga Onga","Onga Onga School, 51 Mill Street",0,1,0,2,0,0,1,0,8,1,47,0,0,147,0,14,0,0,5,226,0
"Otane","Otane School, Higginson Street",0,7,0,2,0,0,3,0,30,0,131,0,2,161,0,21,1,0,5,363,2
"Pakipaki","Pakipaki School, Pakipaki Road",0,2,0,0,0,0,0,0,3,2,52,0,5,87,0,9,0,0,2,162,0
"Parkvale","Gordon Black Hall, 912 Queen Street East",0,5,0,3,0,0,0,0,15,3,153,0,1,138,0,28,0,0,10,356,2
,"Parkvale Kindergarten, 108 Park Road South",0,4,0,2,0,0,2,1,12,6,223,0,0,157,1,28,0,0,7,443,2
,"Parkvale School Hall, Howard Street",1,14,1,1,4,2,3,0,27,11,293,0,2,402,0,51,0,0,32,844,0
,"Takitimu Performing Arts School, 706 Albert Street",0,1,0,1,0,0,1,0,5,1,114,0,4,67,0,19,0,1,9,223,1
"Poukawa","Poukawa School, 107 Poukawa Road",0,1,0,0,0,0,1,0,2,0,17,0,0,91,0,8,0,0,0,120,0
"Pukahu","Riverbend Chapel, 354 Te Aute Road",0,1,1,0,4,0,2,0,11,4,44,0,0,196,0,10,0,0,6,279,2
"Pukehamoamoa","Pukehamoamoa School, Matapiro Road",0,4,0,0,0,0,0,0,8,1,30,0,0,145,0,10,0,0,2,200,0
"Pukehou","Pukehou School, SH2",0,1,0,0,0,0,0,0,11,0,38,0,2,72,0,6,0,0,4,134,1
"Raukawa","Raukawa School, 948 Valley Road",0,4,0,0,0,0,0,0,4,1,26,1,0,90,0,4,0,0,4,134,0
"Raureka","Ebbett Park School, 600 Oliphant Road",0,2,3,1,1,1,3,0,17,3,314,0,9,206,0,26,0,0,13,599,4
,"Raureka School Hall, 916 Gordon Road",0,8,0,0,1,0,5,1,26,18,558,1,8,480,0,70,0,0,41,1217,6
"Sherenden","Sherenden School, Taihape Road",0,6,0,0,0,0,0,0,2,0,15,0,0,87,0,2,0,0,3,115,0
"Springhill","Springhill Community Hall, Wakarara Road",0,2,0,0,0,0,0,0,4,1,10,0,0,54,0,3,0,0,1,75,0
"Takapau","Takapau School, Charles Street",1,6,1,1,0,0,0,0,11,5,124,0,1,221,0,21,0,0,9,401,0
"Te Hauke","Te Hauke School, Burma Road",0,0,0,0,0,0,0,0,6,1,11,0,0,14,0,1,0,0,0,33,0
"Tikokino","Tikokino School, 43 Owen Street",0,1,0,0,0,0,0,0,5,2,57,0,0,125,0,8,0,0,5,203,1
"Twyford","Twyford School, Thompson Road",0,6,1,2,0,0,0,0,8,0,47,1,1,260,0,12,0,0,7,345,1
"Waimarama","Mr Huggett's Garage, Redbridge RD12 Havelock North",0,1,0,0,0,0,0,0,27,0,45,0,1,132,0,6,0,0,1,213,2
,"Waimarama Memorial Hall, Waimarama Road",0,2,0,0,0,0,0,0,7,2,56,0,4,74,0,8,0,0,3,156,0
"Waipawa","CHB District Council Chambers, Ruataniwha Street",0,4,1,3,2,1,9,0,26,3,205,0,1,321,0,34,0,0,13,623,0
,"Waipawa School, Harker Street",0,6,2,2,0,0,1,0,20,7,185,0,2,183,0,33,0,0,11,452,0
"Waipukurau","CHB College Library, Tavistock Road",0,6,0,1,1,0,6,0,10,5,219,0,4,210,0,30,0,0,15,507,2
,"Terrace School, 164 Porangahau Road",0,9,1,0,0,0,2,0,11,7,166,0,2,191,0,24,0,0,7,420,2
,"Waipukurau School, St Marys Road",0,15,1,0,0,1,3,1,28,7,423,0,3,581,1,73,0,0,36,1173,5
"Waiwhare","Waiwhare Community Centre, 27 River Road",0,3,0,0,0,0,0,0,0,0,11,1,0,51,0,6,0,0,1,73,0
,"Polling places where less than 6 votes were taken",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"Hospital Votes",1,10,0,0,2,1,3,1,10,4,202,0,1,266,0,36,0,1,4,542,12
,"Ordinary Votes BEFORE polling day",0,44,1,5,5,0,13,1,111,19,767,0,10,1239,0,144,2,1,72,2434,7
,"Special Votes BEFORE polling day",1,3,0,0,0,0,2,0,16,2,154,0,2,162,1,29,0,0,6,378,1
,"Special Votes On polling day",0,15,0,13,2,0,10,0,103,47,778,0,27,843,0,91,0,0,40,1969,6
,"Overseas Special Votes including defence force",0,4,0,0,2,0,0,0,25,3,93,0,2,143,0,5,0,0,2,279,0
,"Special Votes Allowed for Party Only",0,0,0,3,1,0,1,0,15,3,182,0,16,53,0,15,0,1,4,294,3
,"Tukituki Total",15,407,22,87,50,13,183,10,1373,458,13353,8,256,16487,8,1852,10,6,856,35454,135
,,,,,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",35589
"Electorate Party Valid Votes for Tukituki",,"National Party - .465025103"
"99 MP Party",15,.0004230834
"ACT New Zealand",407,.0114796638
"Alliance",22,.0006205224
"Aotearoa Legalise Cannabis Party",87,.0024538839
"Christian Heritage NZ",50,.0014102781
"Democrats for Social Credit",13,.0003666723
"Destiny New Zealand",183,.0051616179
"Direct Democracy Party",10,.0002820556
"Green Party",1373,.0387262368
"Jim Anderton's Progressive",458,.0129181475
"Labour Party",13353,.3766288712
"Libertarianz",8,.0002256445
"Mâori Party",256,.0072206239
"National Party",16487,.465025103
"New Zealand Family Rights Protection Party",8,.0002256445
"New Zealand First Party",1852,.0522367011
"OneNZ Party",10,.0002820556
"The Republic of New Zealand Party",6,.0001692334
"United Future New Zealand",856,.0241439612
