Party and Electorate Candidate Votes Recorded at each polling place
"Waiariki 70","Party Vote Details"
,,"ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Conservative Party","Democrats for Social Credit","Green Party","Labour Party","Libertarianz","Mana","Māori Party","National Party","New Zealand First Party","United Future","Total Valid Party Votes","Informal Party Votes"
,"Shop 7, Fashion Island, Gravatt Road",0,0,1,2,0,7,22,0,10,5,9,20,0,76,2
,"Tahatai Coast School, 45 Evans Road",0,0,0,0,0,15,27,0,6,8,6,9,1,72,0
"Pyes Pa","Pyes Pa School, 978 Pyes Pa Road",0,0,0,0,0,4,4,0,2,3,6,5,0,24,0
"Te Puke","Te Puke Memorial Hall, 130 Jellicoe Street",0,0,5,1,0,12,96,0,25,37,15,47,0,238,9
,"Te Puke Primary School, corner Cameron Road & Kowhai Avenue",1,0,1,2,0,2,17,0,2,12,8,9,0,54,0
"Te Puna","Te Puna Memorial Hall, Te Puna Road",0,0,0,1,0,6,10,0,1,4,4,9,0,35,1
,"Te Puna School, 225 Te Puna Road",0,0,0,0,0,18,19,0,5,38,2,20,0,102,3
"Waitangi","Te Kura Kaupapa Māori o Te Matai, 309 State Highway 2",0,0,0,0,0,10,50,0,10,24,3,15,0,112,3
"Welcome Bay","Baden Powell Hall, 39 Welcome Bay Road",0,0,3,1,0,11,26,0,15,21,5,12,0,94,3
,"Selwyn Ridge School, 20 Holmburn Street",0,0,0,0,0,3,11,0,3,7,0,6,0,30,0
,"Welcome Bay School, 309 Welcome Bay Road",0,0,1,1,0,16,64,0,16,38,9,19,0,164,4
"Whakamarama","Whakamarama Public Hall, 469 Whakamarama Road",0,0,0,0,0,1,2,0,0,3,1,0,0,7,0
,Coromandel
"Athenree","Athenree Fire Brigade Hall, 43 Roretana Drive",0,0,0,1,0,0,5,0,6,3,2,2,0,19,1
"Katikati","Katikati Memorial Hall, 36 Main Road",0,0,0,0,0,4,12,0,7,8,5,9,0,45,1
,"Katikati Primary School, 24 Beach Road",0,0,0,0,0,3,17,0,5,7,2,2,0,36,0
,East Coast
"Awakeri","Awakeri School, Room 2, 974 State Highway 30",0,0,0,0,0,9,15,0,7,10,5,8,0,54,2
"Cape Runaway","Te Kura Mana Māori o Whangaparaoa, State Highway 35",0,0,0,0,0,2,7,0,11,14,2,6,0,42,1
"Coastlands","Rangitaiki Independent School, 33 Meadow Vale",0,0,1,0,0,8,8,0,3,10,2,3,0,35,1
"Edgecumbe","All Saints Anglican Church Hall, 73 Main Street",0,0,1,0,0,7,21,0,16,8,3,7,0,63,2
,"Rangitaiki Presbyterian (St David’s) Church, 51 College Street",0,0,0,1,0,9,32,0,17,15,5,8,1,88,2
"Kutarere","Kutarere School, 461 State Highway 2",0,0,0,0,0,9,21,0,15,15,3,6,0,69,4
"Matata","Matata Public School, 43 Pollen Street",0,0,0,0,0,8,46,0,22,10,5,9,0,100,0
"Ohope","Ohope Beach School, 170 Pohutukawa Avenue",0,0,0,0,0,5,4,0,2,9,5,5,0,30,1
,"Ohope Community Hall, Bluett Road",0,0,1,0,0,2,15,0,5,3,8,4,0,38,0
"Omaio","Te Kura o Omaio, School Road",0,0,0,0,0,26,17,0,12,15,1,7,0,78,7
"Omarumutu","Omarumutu School, 141 Omarumutu Road",0,0,0,0,0,6,10,0,12,17,2,4,0,51,3
"Opotiki","Opotiki College Hall, St John Street",0,0,0,0,0,26,89,0,46,38,4,16,2,221,2
,"Opotiki Senior Citizens Hall, 1 King Street",0,0,2,0,0,26,124,0,48,46,6,20,0,272,10
"Otakiri","Otakiri School, Staff Room, 571 Otakiri Road",0,0,0,0,0,2,6,0,2,4,0,1,0,15,0
"Raukokore","Raukokore School, State Highway 35, RD3",0,0,1,0,0,8,15,0,19,8,2,2,0,55,1
"Ruatoki North","Te Kura o Tawera, 164 Ngahina Road",0,0,0,0,0,4,30,0,21,14,3,6,0,78,3
"Taneatua","Taneatua School, 44 McKenzie Street",0,0,0,0,0,10,58,0,37,28,2,17,0,152,3
"Te Kaha","Te Whanau-a-Apanui Area School, State Highway 35",0,0,1,0,0,24,42,0,23,33,4,12,0,139,4
"Te Teko","Te Kura o Te Teko School Hall, 6 Te Teko Road",0,0,4,0,0,22,79,0,52,46,5,15,0,223,6
"Torere","Te Kura o Torere, 2276 State Highway 35",0,0,0,0,0,13,16,0,15,6,0,3,0,53,0
"Waimana","Nukuhou North School, State Highway 2",0,0,0,0,0,3,3,0,4,6,0,0,0,16,0
,"Waimana School, 6 Raroa Road",0,0,1,1,0,11,34,0,26,14,0,9,1,97,2
"Whakatane","Allandale School, 167 King Street",0,0,0,1,0,22,73,0,46,38,14,16,2,212,6
,"District Council, 9 Commerce Street",0,0,0,0,0,31,88,0,28,38,15,23,0,223,5
,"Reads Auction Hall, 17 King Street",1,1,3,1,0,21,106,0,52,46,8,25,0,264,9
,"Salvation Army Hall, 87 King Street",0,0,1,0,0,14,51,0,17,14,6,11,0,114,5
,"Te Whare Kura o Ruatoki, 18 Mission Road, RD1",0,0,2,0,0,14,53,0,26,28,1,3,0,127,7
,"Whakatane Intermediate School Hall, 101 James Street",0,0,0,0,0,13,56,0,30,29,5,12,2,147,4
"Woodlands","Woodlands School, 168 Dip Road",0,0,0,0,0,2,7,0,1,2,1,0,0,13,0
,Rotorua
"Broadlands","Broadlands School, 2986 Broadlands Road",1,0,0,0,0,2,5,0,0,3,4,1,0,16,0
"Galatea","Galatea School, Mangamate Road",0,0,0,1,0,1,1,0,1,3,2,1,0,10,0
"Hamurana","Country Life, 659 Hamurana Road",0,0,0,0,0,4,3,0,0,7,4,4,0,22,0
"Horohoro","Horohoro School, 69 Apirana Road",0,0,1,0,0,1,11,0,1,1,2,3,0,20,0
"Kaingaroa Forest","Administration Building, Dunn Road",0,0,0,0,0,2,45,0,35,7,1,8,0,98,0
"Kawerau","District Council, Town Hall, Ranfurly Court",1,0,7,1,0,19,195,0,108,73,12,37,0,453,15
,"Putauaki School Hall, Fenton Mill Road",1,0,4,2,0,18,76,0,52,31,8,16,0,208,5
"Lake Okareka","Lake Okareka Community Hall, 75 Loop Road",0,0,0,0,0,0,4,0,0,0,1,2,0,7,0
"Lake Rerewhakaaitu","Lake Rerewhakaaitu School, 9 Ash Pit Road",0,0,0,0,0,2,5,0,1,4,1,2,0,15,0
"Lake Rotoma","Rotoma and Rotoehu Community Hall, 167 State Highway 30",0,0,0,0,0,2,3,0,4,2,0,2,0,13,0
"Lynmore","Lynmore School Hall, Iles Road",0,0,0,1,0,16,30,0,10,36,17,15,0,125,1
,"Lynmore Scout Hall, Lewis Road",0,0,0,0,0,3,4,0,3,8,4,2,0,24,0
"Maketu","Maketu School, School Road",0,0,1,0,0,17,53,0,25,43,7,27,0,173,6
"Mamaku","Mamaku School, 54 Tarena Street",0,0,6,0,0,7,15,0,5,0,6,5,0,44,0
"Minginui","Minginui Kokiri Centre, 66 Rimu Street",0,0,0,0,0,3,5,0,40,6,1,2,0,57,1
"Murupara","Murupara Municipal Hall, Pine Drive",0,0,2,0,0,9,94,0,69,68,9,35,0,286,6
"Ngakuru","Ngakuru School, 913 Whirinaki Valley Road",0,0,0,0,0,2,0,0,0,1,2,2,0,7,1
"Ngapuna","Hurunga Marae, 15 Hurunga Street",2,0,1,0,0,18,53,0,50,40,2,7,0,173,5
"Ngongotaha","Ngongotaha Community Hall, 5 School Road",0,0,3,2,0,29,114,0,36,124,21,46,1,376,4
"Okere Falls","Whangamarino School, 637 State Highway 33",0,0,1,0,0,14,38,0,16,29,0,8,0,106,9
"Otamarakau","Otamarakau School, Room 2, 2216 Old Coach Road, RD6",0,0,0,0,0,2,4,0,4,0,0,0,0,10,1
"Owhata","Owhata School Hall, Brent Road",2,0,2,0,0,8,63,0,38,41,11,17,0,182,6
,"St Marks Anglican Hall, corner Sunrise Avenue & Te Ngae Road",0,0,2,0,0,13,75,0,33,37,13,19,0,192,6
"Paengaroa","Paengaroa School, Multi Purpose Room, Old Coach Road",0,0,2,0,0,11,15,0,1,9,10,10,0,58,0
"Pongakawa","Pongakawa School Library, 956 Old Coach Road",0,0,0,0,0,2,3,0,1,4,3,1,0,14,0
"Pukehina Beach","Pukehina Community Hall, 14 Pukehina Parade",0,0,2,0,0,0,13,0,5,5,3,11,1,40,2
"Reporoa","Reporoa Primary School, 34 Massey Road",0,0,0,0,0,0,17,0,6,2,4,6,0,35,1
"Rotoiti","Te Kura Kaupapa Māori O Rotoiti, 1620 State Highway 30",0,0,0,0,0,8,24,0,33,33,3,9,0,110,3
"Rotokawa","Rotokawa School, 6 Rotokawa Road",1,0,2,0,0,10,36,0,19,32,5,12,0,117,5
"Rotorua","Aorangi School, 3 Gem Street",0,0,2,0,0,13,90,0,22,39,4,17,0,187,5
,"Electorate Headquarters, Ground Floor, 1192 Hinemoa Street",0,0,2,0,0,9,31,0,14,21,5,8,0,90,0
,"Gandhi Hall, 14-16 Gibson Street",0,0,0,0,0,5,57,0,17,35,3,11,0,128,2
,"Glenholme School Hall, 149 Ranolf Street",1,0,3,0,0,10,65,0,23,35,15,19,1,172,5
,"Homedale Kindergarten, 50 Homedale Street",0,0,1,0,0,2,38,0,16,18,4,5,0,84,0
,"Kaitao Middle School, 30 Bell Road",0,0,1,0,0,9,47,0,16,22,5,7,0,107,6
,"Kawaha Point School, Aquarius Drive",0,0,3,0,0,9,48,0,12,25,13,21,0,131,4
,"Koutu Tumahaurangi Meeting House, 38 Koutu Road",0,0,2,0,0,15,120,0,42,90,9,37,0,315,8
,"Malfroy School, 196 Malfroy Road",1,0,2,0,0,12,87,0,42,46,11,17,0,218,5
,"Otonga School Hall, 105 Otonga Road",0,0,1,0,0,7,29,1,10,22,9,5,0,84,1
,"Rotorua Intermediate School, 93-95 Malfroy Road",0,0,5,0,0,11,81,0,43,42,7,19,0,208,7
,"Rotorua Primary School Hall, Rangiuru Street",1,0,2,1,0,18,60,0,44,63,10,26,1,226,11
,"Rotorua Public Hospital, Pukeroa Street",0,0,0,0,0,5,14,0,7,14,3,5,0,48,1
,"Selwyn School Hall, 3 Old Quarry Road",0,0,5,1,0,11,115,0,58,60,14,35,0,299,2
,"St Andrew's Church Hall, 309 Old Taupo Road",0,0,2,1,0,8,29,0,16,24,5,11,0,96,0
,"St Chad's Communication Centre, 2 Devon Street",0,0,0,0,0,6,11,0,4,14,4,4,0,43,1
,"St John Ambulance Hall, Pererika Street",0,0,1,0,0,8,38,0,12,25,3,9,0,96,3
,"St Michael's School Hall, Clayton Road",0,0,4,0,0,11,75,0,17,36,5,9,0,157,4
,"Sunset Primary School Hall, 150 Sunset Road",0,0,4,2,0,12,133,0,44,45,4,23,0,267,3
,"Waiariki Institute of Technology Cafeteria, Mokoia Drive",0,0,0,0,0,5,13,0,6,12,4,8,0,48,0
,"Westbrook School Hall, 362 Malfroy Road",0,0,2,0,0,9,51,0,20,36,12,15,0,145,4
,"Western Heights Primary School Hall, Clayton Road",1,0,4,0,0,11,96,0,30,34,11,17,1,205,9
"Ruatahuna","Huiarau School, 98 Sister Annie Road",0,0,3,0,0,8,30,0,18,18,1,2,0,80,3
"Waiohau","Te Kura Kaupapa Māori O Waiohau, 2481 Galatea Road",0,0,0,0,0,0,9,0,19,5,0,2,0,35,2
,Taupō
"Motuoapa","Motuoapa Fishing and Boating Association, 2 Arataha Street",0,0,0,0,0,1,2,0,0,1,2,0,0,6,0
"Omori","Omori Community Hall, Taupo District Council Depot, 320 Omori Road",0,0,0,0,0,1,2,0,3,4,1,1,0,12,0
"Taupo","Acacia Bay Community Centre, 1 Wakeman Road",0,0,0,0,0,1,1,0,2,7,2,2,0,15,0
,"Active Arts, 5 Redoubt Street",0,0,0,0,0,2,1,0,4,2,0,1,0,10,1
,"Hilltop School, 90 Rokino Road",0,0,0,0,0,2,7,0,1,1,5,0,0,16,1
,"Hinemoa Kindergarten, 61 Hinemoa Avenue",0,0,4,0,0,2,12,1,5,4,0,2,0,30,5
,"Huka Falls Resort, 56 Huka Falls Road",0,0,0,0,0,1,2,0,1,3,0,0,0,7,0
,"Inspire Church, 65 Lakewood Drive",0,0,0,0,0,2,10,0,6,5,4,3,0,30,1
,"Mountview School, 31 Rangatira Street",1,0,1,0,0,2,30,0,6,18,3,5,0,66,5
,"St Andrew's Anglican Church, 91 Titiraupenga Street",0,0,1,0,0,2,7,0,1,3,3,1,0,18,1
,"Tauhara College, 101 Invergarry Road",0,0,1,0,0,1,8,0,1,4,6,3,0,24,0
,"Tauhara Primary School, 90 Crown Road",0,0,0,0,0,2,23,0,10,17,4,1,0,57,0
,"Taupo Baptist Church Hall, corner Rifle Range & Taupo View Roads",0,0,0,0,0,6,51,0,16,12,7,11,0,103,4
,"Taupo Library, Meeting Room, First Floor, Tongariro Street (access from the Cenotaph)",0,0,1,0,0,2,3,0,2,4,3,2,0,17,0
,"Taupo Primary School, corner Tamamutu & Ruapehu Streets",0,0,0,1,0,4,15,0,4,8,8,8,0,48,0
,"Taupo-nui-a-Tia College, 122 Spa Road",0,0,5,0,0,6,21,0,10,18,4,7,0,71,1
,"Waiariki Institute of Technology Taupo Campus, corner Heu Heu and Kaimanawa Streets",0,0,0,0,0,1,1,0,1,6,0,1,0,10,0
,"Waipahihi Hall, Unison Youth Arts Centre, 98 Richmond Avenue",0,0,0,0,0,3,11,0,6,4,5,9,0,38,1
,"Waipahihi School, 20 Parata Street",0,0,0,0,0,1,1,0,6,3,3,0,0,14,1
"Turangi","Kuratau School, 2244 State Highway 41, Kuratau Junction",0,0,0,0,0,0,3,0,2,6,1,1,0,13,0
,"Te Kura o Hirangi, 25 Mawake Place",1,0,0,0,0,13,47,0,20,36,2,8,0,127,2
,"Tongariro Seniors' Hall, McLaren Park, 83 Ohuanga Road",0,0,1,0,0,14,59,0,19,59,7,17,1,177,6
"Wairakei Village","Wairakei School, 2 Kauri Drive",0,0,2,1,0,1,15,0,8,14,1,2,0,44,3
"Waitahanui","Te Kura o Waitahanui, 107 State Highway 1",0,0,0,0,0,9,12,0,26,22,0,9,0,78,3
,Tauranga
"Bethlehem","Bethlehem Primary School Hall, 66 Carmichael Road",1,0,0,1,0,6,17,0,11,30,10,20,0,96,4
,"Bethlehem Tertiary Institute, 24 Elder Lane",0,0,0,0,0,2,2,0,0,1,5,0,0,10,0
"Mt Maunganui","Harbourside Netball Pavilion, Maunganui Road",0,0,0,0,0,2,11,0,2,3,3,2,0,23,1
,"Mt Maunganui College, Maunganui Road",0,0,1,0,0,9,7,0,4,9,6,6,0,42,0
,"Mt Maunganui Intermediate School, 21 Links Avenue",0,0,1,0,0,6,24,0,12,17,2,13,1,76,1
,"Mt Maunganui Primary School, 13 Orkney Road",0,0,0,0,0,4,6,0,3,5,5,5,0,28,0
,"Senior Citizens' Hall, 345 Maunganui Road",1,0,1,0,0,1,8,0,3,4,8,7,0,33,1
,"St Peter's Church Hall, 11 Victoria Road",0,0,0,0,0,1,4,0,0,4,7,1,0,17,0
"Pyes Pa","Aquinas College, 183 Pyes Pa Road",0,0,0,0,0,3,7,0,1,7,3,5,0,26,1
"Tauranga","Brookfield School, 20 Millers Road",0,0,0,0,0,15,59,0,23,34,8,29,0,168,7
,"Greenpark School, 13 Lumsden Street",0,0,1,1,0,3,21,0,3,14,2,12,0,57,0
,"Greerton Community Hall, 1247 Cameron Road",0,0,4,1,0,13,34,0,19,35,6,38,0,150,0
,"Matua Community Hall, Levers Road",0,0,2,0,0,8,10,0,7,3,4,5,0,39,1
,"Matua Dance Education Centre, 228b Levers Road",0,0,0,0,0,0,3,0,0,1,1,1,0,6,0
,"Merivale School, 26 Kesteven Avenue",1,0,0,3,0,12,55,0,25,23,5,19,0,143,7
,"Otumoetai College, 105 Windsor Road",0,0,4,0,0,17,25,0,6,13,4,6,0,75,0
,"Otumoetai School, 236 Otumoetai Road",0,0,1,0,0,6,18,0,3,14,10,9,0,61,2
,"Pillans Point School, 101 Maxwells Road",0,0,1,0,0,6,7,0,1,4,4,7,0,30,0
,"St Columba Church Hall, 502 Otumoetai Road",0,0,0,0,0,1,10,0,2,0,1,7,2,23,0
,"St Peter's Community Centre, 130 Spring Street",0,0,0,0,0,2,6,0,1,8,2,1,0,20,0
,"Tauranga Girls' College Hall, 930 Cameron Road",0,0,0,0,0,12,54,0,21,20,13,23,0,143,5
,"Tauranga Intermediate School, 30 18th Avenue",0,0,0,0,0,10,22,0,2,6,4,5,0,49,1
,"Tauranga Primary School Hall, 31 5th Avenue",0,0,1,1,0,5,17,0,6,9,7,7,0,53,1
,"Tauriko School, State Highway 29",0,0,0,0,0,1,5,0,0,4,3,4,0,17,0
,"Village Hall, Village on 17, 17th Avenue",0,0,0,0,0,5,4,0,3,5,3,2,0,22,0
,"Polling places where less than 6 votes were taken",0,0,0,1,0,10,13,0,2,11,10,4,0,51,0
,"Ordinary Votes BEFORE polling day - Taken in Bay of Plenty",0,0,4,1,0,13,52,0,20,34,15,35,0,174,4
,"Ordinary Votes BEFORE polling day - Taken in Coromandel",0,0,0,1,0,1,11,0,5,18,5,12,0,53,1
,"Ordinary Votes BEFORE polling day - Taken in East Coast",2,0,1,2,1,55,143,0,104,107,29,59,0,503,14
,"Ordinary Votes BEFORE polling day - Taken in Rotorua",0,0,1,2,0,62,285,0,173,208,35,96,1,863,12
,"Ordinary Votes BEFORE polling day - Taken in Taupō",1,0,5,0,0,39,116,0,54,114,29,26,0,384,10
,"Ordinary Votes BEFORE polling day - Taken in Tauranga",1,0,1,0,0,30,66,0,23,52,24,50,0,247,3
,"Special Votes BEFORE polling day",1,0,4,2,0,19,102,0,66,77,12,27,0,310,4
,"Special Votes On polling day",4,0,24,3,0,153,593,0,289,306,75,134,1,1582,30
,"Overseas Special Votes including Defence Force",0,0,0,0,0,3,14,0,8,16,2,1,0,44,0
,"Votes Allowed for Party Only",0,0,9,3,0,46,181,0,96,84,35,36,2,492,13
,"Waiariki Total",28,2,201,57,1,1663,6591,2,3125,3989,1068,2058,22,18807,465
,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",19272
"Electorate Party Valid Votes for Waiariki",,"Labour Party - .350454618"
"ACT New Zealand",28,.0014888074
"Alliance",2,.0001063434
"Aotearoa Legalise Cannabis Party",201,.01068751
"Conservative Party",57,.0030307864
"Democrats for Social Credit",1,.0000531717
"Green Party",1663,.0884245228
"Labour Party",6591,.350454618
"Libertarianz",2,.0001063434
"Mana",3125,.1661615356
"Māori Party",3989,.212101877
"National Party",1068,.0567873664
"New Zealand First Party",2058,.1094273409
"United Future",22,.0011697772
