Party and Electorate Candidate Votes Recorded at each polling place
"Dunedin North 10","Party Vote Details"
,,"99 MP Party","ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Christian Heritage NZ","Democrats for Social Credit","Destiny New Zealand","Direct Democracy Party","Green Party","Jim Anderton's Progressive","Labour Party","Libertarianz","Mâori Party","National Party","New Zealand Family Rights Protection Party","New Zealand First Party","OneNZ Party","The Republic of New Zealand Party","United Future New Zealand","Total Valid Party Votes","Informal Party Votes"
,"Knox Church Hall, 453 George Street (cnr Pitt Street)",0,7,1,2,0,0,4,0,137,10,440,0,4,241,0,14,0,1,24,885,1
,"University of Otago (ISB Link East), Cumberland St",0,5,1,1,2,0,6,0,175,10,570,0,6,294,0,14,0,0,28,1112,0
,"University of Otago (ISB Link West), Cumberland St",0,13,5,5,0,0,1,0,153,9,490,2,1,207,0,9,0,0,25,920,0
"Fairfield","Fairfield Community Hall, Main Road",0,0,0,1,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,9,0
"Forbury Corner","St Bernadettes School Hall, 16 Forbury Road",0,0,0,0,0,0,1,0,5,0,24,0,0,16,0,0,0,0,0,46,0
"Halfway Bush","Halfway Bush Community Hall, 54 Ashmore Street",1,2,0,0,0,0,1,0,21,11,469,0,0,128,0,27,0,0,15,675,1
"Kaikorai","Kaikorai Plunket Rooms, 11 Kaikorai Valley Road",0,0,1,4,0,0,0,0,19,6,261,0,2,129,1,27,0,0,10,460,0
,"Kaikorai Presbyterian Church Hall, 127 Taieri Road (cnr Nairn Street)",0,4,2,3,0,0,4,0,45,11,466,0,1,159,0,29,0,0,25,749,4
,"Kaikorai Valley College, 500 Kaikorai Valley Rd Kenmure",0,3,0,0,0,2,0,0,10,4,186,0,1,96,0,6,0,0,16,324,1
"Long Beach","McCurdy Grimman Hall, Driver Street",0,4,1,2,0,0,0,0,27,2,87,0,0,20,0,4,0,0,2,149,0
"Maori Hill","Coronation Hall, 1 Balmacewan Road",0,25,4,0,0,0,0,0,101,17,573,0,3,628,0,36,0,0,39,1426,2
"Mornington","Mornington School, 34 Elgin Road",1,20,6,3,0,0,2,0,85,16,831,0,3,432,0,44,0,0,58,1501,2
,"Mornington Scout Hall, Argyle Street",0,4,2,2,1,0,0,0,30,6,316,0,0,110,0,14,0,0,10,495,2
,"St Francis Xavier School, 27 Benhar Street",0,2,0,0,1,3,3,0,47,13,457,0,2,215,0,26,0,1,21,791,0
"Mosgiel","Coronation Hall, Gordon Rd",0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,1,0,0,0,9,0
"North East Valley","Dunedin North Intermediate School, 34 North Road",1,10,0,4,1,1,0,0,195,18,625,0,5,229,0,36,1,0,39,1165,3
,"North East Valley Presbyterian Youth Centre, 213 North Road",0,1,5,5,3,2,3,0,171,19,700,1,0,184,0,48,1,0,41,1184,1
"Opoho","Opoho School, 96 Signal Hill Road",0,4,0,0,0,0,1,0,100,10,333,0,3,138,0,13,0,0,28,630,1
"Pine Hill","Pine Hill School, 2 Wilkinson Street",1,12,1,1,1,0,6,0,71,13,564,1,3,175,0,42,0,0,28,919,3
"Port Chalmers","Port Chalmers School, 30A Albertson Avenue",0,0,0,1,0,0,1,0,23,3,160,1,1,36,0,3,0,0,1,230,3
,"Port Chalmers Town Hall, Grey Street",0,6,2,3,0,0,0,0,92,9,364,0,4,78,0,26,0,0,15,599,1
"Ravensbourne","Ravensbourne Community Hall, Wanaka Street",0,5,1,6,0,0,0,0,69,13,364,1,0,76,0,18,0,0,15,568,3
"Roslyn","Kaikorai Primary School, Wright Street",0,6,1,2,0,0,1,0,50,8,245,0,1,252,0,14,0,0,3,583,1
,"Presbyterian Church Hall, 21 Highgate",0,11,0,0,0,1,2,0,49,12,346,0,4,313,0,23,0,0,24,785,4
,"Roslyn Baptist Church, 309 Highgate",0,4,0,0,2,0,4,0,53,7,223,0,1,174,0,22,0,0,26,516,0
"Sawyers Bay","Sawyers Bay School, 99 Stevenson Avenue",0,4,4,2,1,0,0,0,60,13,439,1,1,134,0,35,0,0,10,704,3
"South Dunedin","Edgar Sports Centre, Lounge 2, Portsmouth Drive",1,1,0,0,0,1,1,0,6,1,18,0,0,14,0,2,0,0,1,46,0
,"Macandrew Intermediate School, 213 Macandrew Road",0,0,0,1,0,0,0,0,6,1,23,0,0,12,0,0,0,0,0,43,0
,"Salvation Army Hall, 190 King Edward Street",0,0,0,3,1,0,0,0,2,0,45,0,0,10,0,1,0,0,0,62,0
"St Leonards","King George Hall, 29 St Leonards Road",0,8,1,1,1,1,0,0,45,3,162,1,1,79,0,8,0,0,3,314,0
"Wakari","Wakari School, 150 Helensburgh Road",1,13,1,1,1,0,1,1,58,17,797,0,3,347,0,40,0,0,37,1318,6
,"Polling places where less than 6 votes were taken",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"Hospital Votes",0,2,3,0,4,1,2,0,19,17,333,0,4,144,0,16,0,1,9,555,4
,"Ordinary Votes BEFORE polling day",0,32,5,5,2,0,4,1,247,26,1030,1,2,678,0,55,1,0,52,2141,3
,"Special Votes BEFORE polling day",0,7,0,1,0,3,0,0,30,6,219,0,1,98,0,11,0,0,4,380,0
,"Special Votes On polling day",1,35,2,14,3,2,9,0,282,24,1128,1,8,543,0,66,0,1,47,2166,7
,"Overseas Special Votes including defence force",0,9,3,2,0,0,0,0,119,4,293,1,1,107,1,7,0,0,13,560,0
,"Special Votes Allowed for Party Only",0,2,1,0,1,0,1,0,27,1,150,0,7,47,0,12,0,0,4,253,0
,"Dunedin North Total",10,322,65,95,35,21,78,4,3536,431,17915,14,96,8217,3,931,4,4,901,32682,71
,,,,,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",32753
"Electorate Party Valid Votes for Dunedin North",,"Labour Party - .5481610673"
"99 MP Party",10,.0003059788
"ACT New Zealand",322,.0098525182
"Alliance",65,.0019888624
"Aotearoa Legalise Cannabis Party",95,.0029067988
"Christian Heritage NZ",35,.0010709259
"Democrats for Social Credit",21,.0006425555
"Destiny New Zealand",78,.0023866348
"Direct Democracy Party",4,.0001223915
"Green Party",3536,.108194113
"Jim Anderton's Progressive",431,.0131876874
"Labour Party",17915,.5481610673
"Libertarianz",14,.0004283704
"Mâori Party",96,.0029373967
"National Party",8217,.2514228015
"New Zealand Family Rights Protection Party",3,.0000917936
"New Zealand First Party",931,.0284866287
"OneNZ Party",4,.0001223915
"The Republic of New Zealand Party",4,.0001223915
"United Future New Zealand",901,.0275686922
