Party and Electorate Candidate Votes Recorded at each polling place
"Waikato 54","Party Vote Details"
,,"ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Democrats for Social Credit","Family Party","Green Party","Jim Anderton's Progressive","Kiwi Party","Labour Party","Libertarianz","Maori Party","National Party","New Zealand First Party","New Zealand Pacific Party","RAM - Residents Action Movement","The Bill and Ben Party","The Republic of New Zealand Party","United Future","Workers Party","Total Valid Party Votes","Informal Party Votes"
,"St Anthonys Catholic School, 102 Bailey Street",11,2,1,0,1,3,3,0,137,0,2,87,33,0,0,3,0,2,1,286,0
,"West Kindergarten, 26 Smith Avenue",12,0,1,0,1,6,0,0,154,0,3,117,33,0,0,1,0,3,0,331,2
,"West Primary School, Paki Street",8,1,1,0,0,8,3,4,114,1,3,61,16,0,0,4,0,1,0,225,2
"Kaiaua","Kaiaua School, 1061 East Coast Road",13,1,1,0,0,20,0,0,72,0,2,180,26,0,0,0,0,1,0,316,3
"Karapiro","Karapiro School, 705 State Highway 1",18,0,1,0,0,7,0,4,17,0,0,178,6,0,0,1,0,3,0,235,0
"Kereone","Kereone School, 779 Hutchinson Road",14,0,0,0,0,1,0,3,14,0,1,111,1,0,0,3,0,0,0,148,0
"Kiwitahi","Kiwitahi School, 8 Chepmell Road",8,1,1,0,0,3,0,0,13,0,2,140,4,0,0,0,0,2,0,174,2
"Mangatangi","Mangatangi School, 2047 Mangatangi Road",18,0,1,0,0,12,1,0,33,0,1,166,6,0,0,1,0,1,0,240,0
"Mangatawhiri","Mangatawhiri School, 15 McKenzie Road",20,0,2,0,0,13,0,0,45,0,2,157,6,0,0,2,0,1,0,248,1
"Maramarua","Maramarua School, 2200 State Highway 2",19,1,1,0,0,3,0,0,33,0,0,158,13,0,0,1,0,6,0,235,1
"Matamata","Matamata College, 121 Firth Street",37,0,4,4,2,29,2,6,163,0,2,448,44,0,0,5,0,7,0,753,1
,"Matamata Primary School, 115a  Broadway",78,0,7,2,4,44,8,12,359,0,2,983,102,0,0,15,0,12,0,1628,3
,"Memorial Centre, Tainui Street",72,2,3,4,5,40,7,8,303,0,6,737,141,0,1,6,0,12,1,1348,7
"Matangi","Matangi School, 599 Matangi Road",57,0,0,0,0,51,4,1,159,0,7,565,33,0,0,4,1,4,0,886,4
"Mercer","Mercer School, 15 Glass Road",8,0,0,0,1,3,0,0,15,0,2,59,10,0,0,1,0,0,0,99,0
"Meremere","Meremere School, Meremere Lane",5,0,0,0,0,1,1,2,25,0,2,56,9,0,0,1,0,0,0,102,0
"Morrinsville","David Street School, 45 David Street",90,2,3,0,5,26,9,7,341,0,3,677,57,0,0,8,0,9,1,1238,3
,"Kai-a-te-mata Marae, Kereone Road",2,0,0,0,1,1,0,0,19,0,1,21,2,0,0,0,0,0,0,47,0
,"Methodist Church Hall, 318 Thames Street",108,0,5,4,5,49,5,12,367,1,8,794,97,0,0,9,0,13,0,1477,12
,"Morrinsville College, Alexandra Avenue",47,0,4,0,1,37,4,5,155,0,1,382,42,0,0,9,0,6,0,693,9
"Motumaoho","Motumaoho School, 2085 Hamilton Road",18,1,3,0,2,12,1,1,43,0,0,146,7,0,0,2,0,2,0,238,1
"Naike","Naike Community Hall (old school), State Highway 22",14,0,0,0,0,2,1,0,9,0,1,53,2,0,0,0,0,1,0,83,1
"Newstead","Newstead School, 429 Morrinsville Road",53,0,0,0,0,26,0,1,90,0,3,364,27,0,0,2,0,6,0,572,0
"Ngaruawahia","Ngaruawahia Primary School, Galileo Street",24,0,5,1,1,24,9,8,354,0,13,334,57,1,0,3,0,8,1,843,5
,"Turangawaewae Marae, River Road",5,0,1,0,0,5,1,0,69,0,4,32,13,1,0,1,0,0,0,132,1
,"Waipa School, Kia Toa Road",29,1,4,2,3,17,2,1,263,2,13,160,35,0,0,2,0,8,1,543,2
"Ohinewai","Ohinewai School, State Highway 1",7,0,1,0,0,4,0,1,21,0,0,71,7,0,0,0,0,1,0,113,0
"Okauia","Okauia Hall, Okauia Springs Road",19,1,1,0,0,7,1,2,16,0,0,117,7,0,0,4,0,0,0,175,0
"Onewhero","Onewhero Area School, Hall Road",44,0,0,0,1,22,2,4,85,0,5,251,25,0,0,2,0,3,0,444,0
"Orini","Orini Combined School, 1389 Orini Road ",18,0,1,0,0,4,0,0,24,0,0,167,8,0,0,0,0,0,0,222,7
"Pokeno","Pokeno School, 54 Pokeno Road",50,1,2,0,4,16,1,2,85,0,2,311,31,0,1,0,0,6,0,512,0
"Port Waikato","Port Waikato Community Hall, Sunset Beach Car Park",13,1,2,0,1,13,3,0,72,0,4,63,15,0,0,0,0,0,0,187,0
"Pukekawa","Pukekawa School, 803 Highway 22",57,1,0,0,0,18,6,1,60,0,9,349,34,0,0,0,0,0,0,535,1
"Pukemiro","Pukemiro School, 4 John Avenue",10,0,0,0,0,7,0,0,54,0,1,38,10,0,0,1,0,0,0,121,0
"Puketaha","Puketaha School, 395 Puketaha Road",29,1,3,0,0,11,2,2,57,0,2,286,7,0,0,3,0,5,0,408,1
"Raglan","Raglan Town Hall, 41 Bow Street",5,0,1,0,0,4,0,0,10,0,2,23,2,0,0,1,0,1,1,50,0
"Rangiriri","Rangiriri School, 39 Rangiriri Road",18,1,1,0,0,2,0,0,18,0,0,51,10,0,0,0,0,3,0,104,0
"Rototuna","Rototuna Primary School, 23 Strathmore Drive",8,0,0,0,0,7,2,1,9,1,0,54,3,0,0,1,0,4,0,90,0
,"Te Totara Primary School, off Borman Road extension",4,0,0,0,0,0,0,2,4,0,0,12,1,0,0,0,0,0,0,23,0
"Ruawaro","Central Districts' Memorial Hall, corner Hetherington & Waikokawa Roads",23,0,2,1,3,6,4,1,30,1,2,153,8,0,0,0,0,3,0,237,0
"Tamahere","Tamahere School, 37 Devine Road",74,0,0,2,0,62,6,6,162,0,2,824,39,0,0,1,0,14,0,1192,2
"Tauhei","Tauhei Combined School, 860 Tauhei Road",13,0,0,0,0,5,1,1,20,0,0,94,6,0,0,1,0,0,0,141,0
"Taupiri","Taupiri School, Green Lane Road",28,1,1,0,1,9,4,3,89,0,3,213,34,0,0,4,0,1,0,391,0
"Tauwhare","Tauwhare School, 20 Scotmans Valley Road ",34,0,1,0,2,41,1,1,77,1,2,292,9,0,0,1,0,1,0,463,1
"Te Akau","Te Akau School, 953 Te Akau Road",13,0,0,0,0,0,0,0,10,0,0,62,1,0,0,0,0,0,0,86,0
"Te Kauwhata","Te Kauwhata College, Waerenga Road",70,0,2,0,0,19,5,1,168,0,9,434,28,0,0,3,0,4,1,744,3
"Te Kohanga","Te Kohanga School, 976 Tuakau-Port Waikato Main Road",13,0,0,1,2,7,0,1,25,0,1,57,5,0,0,2,0,0,0,114,0
"Te Kowhai","Te Kowhai School, 605 Horotiu Road",3,0,0,0,0,9,2,1,23,0,0,106,6,0,0,0,0,0,0,150,0
"Te Miro","Te Miro School, 443 Te Miro Road",15,0,0,0,0,18,4,0,20,0,1,89,6,0,0,1,0,2,0,156,0
"Te Poi","Te Poi School, 3 Stopford Road",21,0,0,0,0,4,5,6,29,0,1,146,10,0,0,3,0,2,0,227,0
"Te Uku","Te Uku School, 3436 State Highway 23",7,0,0,0,1,15,0,0,25,1,0,68,1,0,0,0,0,5,0,123,0
"Tuakau","Tuakau Primary School, 6 School Road",5,0,0,1,0,6,0,0,10,0,1,31,3,0,0,1,0,0,0,58,0
"Waerenga","Waerenga School, 1066 Taniwha Road",35,1,1,0,0,10,1,0,23,1,0,163,7,0,0,1,0,0,0,243,0
"Waharoa","Raungaiti Marae, State Highway 27",2,0,0,0,0,0,0,0,2,0,1,4,1,0,0,0,0,0,0,10,0
,"Waharoa School, 32 Ward Street",3,0,0,0,0,0,2,0,18,0,1,71,20,0,0,3,0,1,0,119,1
"Waikaretu","Waikaretu School, 1448 Waikaretu Valley Road",11,0,0,0,0,8,1,0,8,0,3,45,0,0,0,0,0,1,0,77,0
"Waingaro","Waingaro School, 5844 Waingaro Road",10,0,0,0,0,2,0,0,11,0,0,52,3,0,0,0,0,0,0,78,1
"Waiterimu","Waiterimu School, 166 Waiu Road",12,0,1,0,0,1,2,1,12,0,0,81,9,0,0,1,0,1,0,121,0
"Walton","Walton School, Main Road",26,0,0,1,0,10,2,0,39,0,1,209,3,0,0,2,0,1,0,294,0
"Wardville","Wairere School, Wardville Road",27,0,0,0,0,3,0,0,15,0,2,94,4,0,0,0,0,1,0,146,0
"Whangamata ","Whangamata Baptist Church, 301 Port Road",4,0,0,0,0,6,1,0,7,0,1,44,7,0,0,0,0,0,0,70,0
"Whatawhata","Whatawhata School, 9 Kura Street ",11,0,3,0,2,13,4,0,50,0,2,89,2,0,0,3,0,3,0,182,1
"Whitehall","Whitehall School, 12 Brunskill Road",5,0,0,0,0,9,3,0,14,0,0,57,3,0,0,0,0,1,0,92,0
"Whitikahu","Whitikahu School, 763 Whitikahu Road",6,0,1,1,0,6,2,1,44,0,2,165,2,0,0,0,0,3,0,233,0
,"Polling places where less than 6 votes were taken",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"Hospital Votes",3,0,0,1,0,9,0,0,121,0,1,169,20,0,0,1,0,0,0,325,10
,"Ordinary Votes BEFORE polling day",114,1,1,5,4,79,18,17,514,1,12,1554,121,1,0,10,0,18,1,2471,4
,"Special Votes BEFORE polling day",23,0,1,0,2,22,1,5,96,1,4,220,20,0,0,1,0,2,0,398,2
,"Special Votes On polling day",127,2,23,1,12,148,16,6,485,0,20,1226,91,0,1,31,0,23,0,2212,3
,"Overseas Special Votes including defence force",12,0,0,0,2,24,0,4,36,0,1,171,4,0,0,0,0,4,0,258,0
,"Votes Allowed for Party Only",10,1,3,0,1,9,2,0,144,1,21,178,19,1,0,4,0,5,0,399,2
,"Waikato Total",2088,25,123,40,87,1271,188,171,7280,15,235,18532,1708,4,3,195,1,285,8,32259,107
,,,,,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",32366
"Electorate Party Valid Votes for Waikato",,"National Party - .5744753402"
"ACT New Zealand",2088,.0647261229
"Alliance",25,.0007749775
"Aotearoa Legalise Cannabis Party",123,.0038128894
"Democrats for Social Credit",40,.001239964
"Family Party",87,.0026969218
"Green Party",1271,.0393998574
"Jim Anderton's Progressive",188,.005827831
"Kiwi Party",171,.0053008463
"Labour Party",7280,.2256734555
"Libertarianz",15,.0004649865
"Maori Party",235,.0072847887
"National Party",18532,.5744753402
"New Zealand First Party",1708,.0529464646
"New Zealand Pacific Party",4,.0001239964
"RAM - Residents Action Movement",3,.0000929973
"The Bill and Ben Party",195,.0060448247
"The Republic of New Zealand Party",1,.0000309991
"United Future",285,.0088347438
"Workers Party",8,.0002479928
