Party and Electorate Candidate Votes Recorded at each polling place
"Te Tai Tonga 69","Party Vote Details"
,,"ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Democrats for Social Credit","Family Party","Green Party","Jim Anderton's Progressive","Kiwi Party","Labour Party","Libertarianz","Maori Party","National Party","New Zealand First Party","New Zealand Pacific Party","RAM - Residents Action Movement","The Bill and Ben Party","The Republic of New Zealand Party","United Future","Workers Party","Total Valid Party Votes","Informal Party Votes"
"Moera","Randwick School, Randwick Road",0,0,2,0,0,5,0,0,57,0,21,7,8,0,0,2,0,0,0,102,2
"Petone","Air Training Corps Drill Hall, 2a Udy Street",1,0,0,0,0,3,1,0,11,0,4,3,3,0,0,0,0,0,0,26,0
,"Petone Central School, 16 Britannia Street",0,0,0,0,0,11,0,0,66,0,29,2,7,0,0,0,0,0,0,115,2
,"Wilford School, William Street",0,0,1,0,3,2,0,0,55,0,16,5,5,0,0,2,0,0,1,90,2
"Waiwhetu","Our Lady of the Rosary School, Wainui Road",0,0,0,0,0,1,1,0,23,0,8,1,1,0,0,0,0,0,0,35,0
,"St Paul's Parish Hall, 76 Waiwhetu Road",0,0,0,0,0,0,0,1,12,0,4,3,2,0,0,0,0,0,0,22,0
,"Waiwhetu Marae Meeting House, Puketapu Grove",0,0,1,0,0,4,0,0,62,0,58,1,3,0,0,0,0,0,0,129,0
"Waterloo","Waterloo School, Hardy Street",0,0,0,0,0,5,0,0,33,0,9,5,0,0,0,2,0,0,0,54,1
,Ilam
"Avonhead","Avonhead Kindergarten, 49 Staveley Street",0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,6,0
,"Avonhead Primary School Hall, 55 Avonhead Road",0,0,0,0,0,1,0,0,6,0,3,3,0,0,0,0,0,0,0,13,0
,"Merrin School Hall, 41 Merrin Street",0,0,2,0,0,0,0,0,5,0,3,1,1,0,0,0,0,0,0,12,0
,"St Christopher's Anglican Church, Warren Hall, 244 Avonhead Road",0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,7,1
,"St Mark's Presbyterian Church, Sports Hall, 150 Withells Road",0,0,1,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,7,0
"Bishopdale","Bishopdale School Hall, 465 Greers Road",0,0,0,0,0,0,0,0,12,0,3,2,0,0,0,0,0,0,0,17,0
,"Breens Intermediate School Hall, 85 Breens Road",0,0,0,0,0,0,0,0,19,0,4,3,5,0,0,0,0,0,0,31,1
,"CCS Disability Action, corner Farrington Avenue & Kilburn Street",0,0,1,0,0,1,0,0,9,0,7,3,2,0,0,0,0,0,0,23,0
,"Cotswold School, 44 Cotswold Avenue",0,0,0,0,0,2,0,0,23,0,5,12,4,0,0,0,0,0,0,46,1
,"Isleworth School Hall, 59a Farrington Avenue",0,0,0,0,0,0,0,0,9,0,0,1,1,0,0,0,0,0,0,11,1
,"Reformed Church of Bishopdale, Church Hall, 90 Highsted Road",0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,1,0,0,0,7,0
"Bryndwr","Aorangi School Temporary Hall, 36 Colwyn Street",0,0,0,0,0,0,0,1,2,0,6,1,0,0,0,0,0,0,0,10,1
,"St Matthew's Church Main Hall, 108 Jeffreys Road",0,0,0,0,0,0,0,0,3,0,2,2,1,0,0,1,0,0,0,9,0
,"St Stephen's Presbyterian Church Hall, corner Ilam & Aorangi Roads",0,0,1,0,0,2,0,0,16,0,6,2,1,0,0,0,0,0,0,28,0
,"Wairakei School Hall, 250 Wairakei Road",0,0,0,0,0,1,1,0,8,0,6,6,1,0,0,0,0,0,0,23,1
"Burnside","Burnside Elim Community Church, 193 Grahams Road",0,0,0,0,0,1,0,0,5,0,4,3,2,0,0,0,0,0,0,15,1
,"Burnside High School, J Block, 180 Memorial Avenue",0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,8,0
,"Kendal School Hall, 53 Kendal Avenue",0,0,0,0,0,2,0,0,5,0,3,3,1,0,0,0,0,0,0,14,0
,"Roydvale School Hall, 117 Roydvale Avenue",1,0,0,0,0,0,1,0,5,0,2,2,0,0,0,0,0,0,0,11,0
"Fendalton","Christchurch Boys' High School, Big Room, Straven Road at Te Kura Street",1,0,0,0,0,5,0,0,3,0,0,1,1,0,0,0,0,0,0,11,0
,"Fendalton Open Air School, Staff Room, 168 Clyde Road",0,0,0,0,0,0,0,0,9,0,1,3,0,0,0,0,0,0,0,13,0
,"Medbury School Hall, corner Clyde & Creyke Roads",0,0,0,0,0,3,0,1,3,0,2,2,1,0,0,1,0,0,0,13,0
,"St Barnabas Church Hall, corner Fendalton Road & Tui Street",0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,6,0
"Ilam","Ilam School Hall, 66 Ilam Road",0,0,1,0,0,5,1,0,10,0,6,4,2,0,0,2,0,0,0,31,0
,"Westburn School Hall, 257 Waimairi Road",0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,1,0,0,0,7,0
"Merivale","Heaton Intermediate School, Centre for Performing Arts Foyer, 125-133 Heaton Street",0,0,0,0,0,0,0,0,7,0,2,7,2,0,0,0,0,0,0,18,0
,"Rangi Ruru Girls' School, Dodds Common Room, 59 Hewitts Road",0,0,0,0,0,2,0,0,7,0,1,5,0,0,0,0,0,0,0,15,0
"Papanui","St Paul's Anglican Church Parish Hall, 1 Harewood Road",0,0,1,0,0,1,0,0,2,0,1,0,1,0,0,0,0,1,0,7,0
,"Waimairi School Hall, 1 Tillman Avenue",0,0,1,0,0,1,0,0,8,0,1,2,2,0,0,0,0,0,0,15,0
"Riccarton","St Ninian's Presbyterian Church Hall, 9 Puriri Street",0,0,0,0,0,3,0,0,4,0,2,0,1,0,0,0,0,0,0,10,0
"Upper Riccarton","Villa Maria College Hall, Brodie Street entrance",1,0,0,0,0,3,0,0,4,0,4,2,0,0,0,0,0,0,0,14,0
,Invercargill
"Bluff","Bluff Community School, 39 Bradshaw Street",1,0,0,0,0,0,0,0,68,0,10,8,14,0,0,0,0,1,0,102,3
,"St Teresa's School, 181 Foyle Street",0,0,0,0,0,2,0,0,21,0,7,9,7,0,0,1,0,0,0,47,1
"Brydone","Brydone Hall, 12 Brydone-Glencoe Road",0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,7,0
"Edendale","Edendale School, 24 Salford Street",0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,0,11,0
"Gorge Road","Gorge Road School, 4 Factory Road",0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,4,2
"Invercargill","Ascot Community School, 580 Tay Street",0,0,0,0,0,1,0,0,21,0,7,5,1,0,0,0,0,1,0,36,0
,"Aurora College, 234 Regent Street",0,0,0,0,0,0,0,0,31,0,12,2,2,0,0,1,0,0,0,48,2
,"Clifton Salvation Army Hall, 109 Wicklow Street",0,0,3,0,0,1,0,0,37,0,12,2,0,0,0,0,0,0,0,55,4
,"Donovan Primary School, 200 Drury Lane",0,0,0,0,0,1,0,0,25,0,4,5,2,0,0,0,0,0,0,37,2
,"Eastside Baptist Church, corner Glengarry Crescent & Yarrow Street",0,0,0,0,0,2,1,0,22,0,7,1,1,0,0,0,0,0,0,34,3
,"Elles Road Bible Chapel, 198 Earn Street",0,0,0,0,0,1,0,0,28,0,15,4,1,0,0,0,0,0,0,49,1
,"Fernworth School, 288 Pomona Street",1,0,0,0,0,1,1,1,54,0,22,3,2,0,0,0,0,0,0,85,2
,"Freedom Community Centre, 85 Adamson Crescent",0,0,0,0,0,2,0,0,9,0,3,1,1,0,0,0,0,0,0,16,1
,"Gladstone Scout Hall, corner Holywood Terrace & Russell Street",0,0,1,0,0,0,0,0,4,0,1,3,2,0,0,0,0,0,0,11,0
,"Grasmere Kindergarten, 10 Heywood Street",0,0,1,0,0,1,0,0,6,0,9,4,0,0,0,0,0,0,0,21,0
,"Holy Trinity Anglican Church Hall, 61 King Street",0,0,0,0,0,1,0,0,15,0,2,3,1,0,0,1,0,0,0,23,0
,"Invercargill Middle School Hall, 31 Jed Street",0,0,0,0,0,2,0,0,8,0,1,2,0,0,0,0,0,1,0,14,1
,"Invercargill Public Library, 50 Dee Street",0,0,0,0,0,1,0,1,11,0,4,2,0,0,0,3,0,0,0,22,0
,"James Hargest College Junior Campus, 6 Layard Street",0,0,0,0,0,1,0,0,7,0,0,6,1,0,0,0,0,0,0,15,0
,"James Hargest College Senior Campus, 288 Layard Street",0,0,0,0,0,0,0,0,5,0,3,0,1,0,0,0,0,0,0,9,0
,"Kew Kindergarten, 51 Selwyn Street",0,0,0,0,0,0,0,0,18,0,1,1,1,0,0,0,0,0,0,21,0
,"Knox Presbyterian Church Hall, 107 Pomona Street",0,0,0,0,0,2,0,0,24,0,4,0,0,0,0,2,0,0,0,32,2
,"Lindisfarne Kindergarten, 34 Mitchell Street",1,0,0,0,0,3,0,0,10,0,3,1,2,0,0,0,0,0,0,20,0
,"New River School, 117 Elizabeth Street",0,0,0,0,0,0,0,0,14,0,5,1,5,0,0,1,0,0,0,26,1
,"Newfield Park School, 82 Wilfrid Street",1,0,0,0,1,2,0,0,20,0,4,3,2,0,0,1,0,0,0,34,1
,"Rosedale Gospel Chapel, 212 Bourke Street",0,0,0,0,0,0,0,0,6,0,5,1,0,0,0,0,0,0,0,12,1
,"Salford School Hall, 110 Lamond Street",0,0,0,0,0,1,0,0,4,0,1,4,0,0,0,1,0,0,0,11,0
,"Southland Girls' High School Hall, 328 Tweed Street",0,0,0,0,0,2,0,0,29,0,1,1,0,0,0,0,0,0,0,33,0
,"St Andrew's Youth Centre, 141 Manse Street",0,0,0,0,0,1,0,0,31,0,8,6,4,1,0,0,0,0,0,51,1
,"St John's Girls' School, 349 Dee Street",0,0,0,0,0,1,0,0,5,0,1,3,3,0,0,0,0,0,0,13,0
,"St John's Parish Hall, 108 Tay Street",1,0,0,0,0,0,0,0,8,1,2,3,1,0,0,0,0,0,0,16,0
,"St Joseph's School, 70 Eye Street",0,0,0,0,0,1,0,0,22,0,5,2,0,0,0,1,0,0,0,31,0
,"St Stephen's Church Hall, 290 North Road",0,0,0,0,0,0,0,0,14,0,4,3,1,0,0,0,0,0,0,22,0
,"Te Wharekura O Arowhenua, 734 Tweed Street",0,0,0,0,0,2,1,0,42,0,45,2,3,0,0,2,0,0,0,97,0
,"Waihopai School Hall, 121 Herbert Street",0,0,1,0,0,4,0,0,4,0,1,5,2,0,0,0,0,0,0,17,1
,"Waverley Park School, 55 Eden Crescent",0,0,0,0,0,1,1,0,2,0,3,2,0,0,0,0,0,0,0,9,0
,"Windsor Community Church (Presbyterian), 19 Windsor Street",0,0,0,0,0,2,0,0,9,0,1,4,1,0,0,0,0,0,0,17,0
,"Windsor North School Hall, corner Windsor & Chelmsford Streets",0,0,0,0,0,0,0,0,8,0,3,2,1,0,0,0,0,0,0,14,0
"Kennington","Kennington Public Hall, 21 Rimu Road",0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,6,0
"Makarewa","Makarewa School, 56 Flora Road East",0,0,0,0,0,0,0,0,7,0,1,1,0,0,0,0,0,0,0,9,0
"Orepuki","Orepuki and Districts Community Centre, 32 Oldham Street",0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,5,1
"Otatara","Otatara Community Hall, 146 Dunns Road",1,0,0,0,1,3,0,0,15,0,8,4,1,0,0,0,0,0,0,33,0
"Riverton","Riverton Primary School Hall, 7 Leader Street",1,0,1,0,0,4,1,0,32,0,5,7,8,0,0,0,0,0,0,59,2
"Stewart Island","Halfmoon Bay School, 6 Ayr Street",0,0,0,0,0,1,0,0,1,0,1,5,3,0,0,0,0,0,0,11,1
"Tisbury","Tisbury School, 3 Boundary Road",0,0,0,0,0,0,0,0,7,0,1,4,0,0,0,0,0,0,0,12,0
"Wallacetown","Wallacetown School, 34 Mauchline Street",0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0
"Wyndham","Wyndham Primary School, 40 Florence Street",0,0,0,1,0,2,0,0,8,0,8,1,2,0,0,0,0,0,0,22,0
,Kaikoura
"Amberley","Amberley School, Lawcocks Road",0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,5,1
,"Hurunui District Council, 66 Carters Road",0,0,0,0,0,1,0,0,10,0,1,4,1,0,0,0,0,0,0,17,1
"Blenheim","Baptist Church Hall, 8 Beaver Road",0,0,0,0,0,1,0,1,3,0,1,1,0,0,0,0,0,0,0,7,0
,"Bohally Intermediate School Hall, 37-49 McLauchlan Street",0,0,0,0,0,1,0,1,12,0,3,2,0,0,0,0,0,0,0,19,0
,"Bright Centre, 2 Dillons Point Road",0,0,0,0,0,1,0,0,9,0,3,1,0,0,0,0,0,0,0,14,0
,"Marlborough Boys' College Hall, 5 Stephenson Street",0,0,0,0,0,1,0,0,27,0,15,10,0,0,0,1,0,0,0,54,2
,"Mayfield School Hall, 81 Hutcheson Street",0,0,1,0,0,1,0,0,22,0,9,3,0,0,0,0,0,0,0,36,0
,"Nativity Anglican Church Hall, 76 Alfred Street",0,0,0,0,0,1,0,0,10,0,5,0,0,0,0,0,0,0,0,16,1
,"NMIT Marlborough Campus, Block E, 85 Budge Street",0,0,1,0,0,5,1,1,24,0,6,2,2,0,0,0,0,0,0,42,1
,"Redwoodtown School, 88-92 Cleghorn Street",0,0,0,0,0,0,0,0,30,0,19,10,2,0,0,0,0,0,0,61,3
,"Salvation Army Hall, 35 George Street",0,0,0,0,0,0,0,1,7,0,3,2,2,0,0,0,0,0,0,15,0
,"Springlands School Hall, corner Murphys Road & Aston Street",0,0,0,0,0,3,0,0,10,0,6,5,0,0,0,0,0,0,0,24,0
,"St Mark's Hobbies Room, 61 Main Street",0,0,0,0,0,1,0,0,7,0,2,0,0,0,0,0,0,0,0,10,0
,"St Ninian's Church Hall, corner Alabama Road & Riley Crescent",0,0,0,0,0,1,0,0,8,0,2,2,6,0,0,0,0,0,0,19,1
,"Whitney Street School Hall, Whitney Street",0,0,0,0,0,2,0,0,18,0,9,3,2,0,0,0,0,0,0,34,0
,"Witherlea Kindergarten, 18 Alana Place",0,0,0,0,0,0,0,0,3,0,4,1,0,0,0,0,0,0,0,8,1
,"Witherlea School Hall, 214-220 Weld Street",0,0,0,0,0,1,0,0,5,0,5,2,1,0,0,0,0,0,0,14,1
"Canvastown","Canvastown School, 5044 State Highway 6",0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,8,0
"Cheviot","Cheviot Area School Community Hall, Caverhill Road",0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,10,0
"Culverden","Amuri Area School, 19 School Road",0,0,0,0,0,0,1,0,7,0,1,4,0,0,0,0,0,0,0,13,0
"Fairhall","Fairhall School Library, New Renwick Road",0,0,0,0,0,1,0,1,4,0,1,3,0,0,0,0,0,0,0,10,0
"Hanmer Springs","Hanmer Springs School, 6 Cheltenham Street",0,0,0,0,0,1,0,0,2,0,2,3,1,0,0,0,0,0,0,9,0
"Hapuku","Hapuku School, State Highway 1",0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,12,0
"Havelock","Havelock School, Lawrence Street",1,0,0,0,0,2,0,0,12,0,5,1,1,0,0,0,0,0,0,22,0
"Kaikoura","Kaikoura High School, Ludstone Road",0,0,0,0,0,3,2,0,17,0,6,2,0,0,0,0,0,0,0,30,1
,"Kaikoura Suburban School, Schoolhouse Road",0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,5,2
,"St John's Ambulance Hall, 116 Beach Road",0,0,0,0,0,1,0,0,12,0,11,2,1,0,0,0,0,0,0,27,0
,"St Peter's Anglican Church Hall, 33 Torquay Street",0,0,1,0,0,3,2,0,20,0,19,3,2,0,0,0,0,0,0,50,0
"Koromiko","Koromiko School, 743 State Highway 1",0,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,7,0
"Leithfield","Leithfield School, Old Main Road",0,0,0,0,0,0,1,0,2,0,1,3,0,0,0,0,0,0,0,7,0
"Linkwater","Linkwater School, 1357 Queen Charlotte Drive",0,0,0,0,0,0,0,0,1,0,5,2,0,0,0,0,0,0,0,8,0
"Picton","Little Theatre, 9 Dublin Street",0,0,0,0,0,2,0,0,16,0,12,7,3,0,0,1,0,0,0,41,1
,"Picton School, corner Buller & Kent Streets",0,0,0,0,0,1,0,0,14,0,10,7,3,0,0,0,0,0,0,35,1
,"Queen Charlotte College, 173 Waikawa Road",0,0,0,0,0,1,0,0,10,0,4,2,3,0,0,0,0,0,0,20,0
"Rai Valley","Rai Valley Area School, Community Library, State Highway  6",0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,0,0,0,6,0
"Rarangi","Rarangi Community Centre, 252 Rarangi Beach Road",0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0
"Renwick","Renwick Community Hall, 27 High Street",0,0,0,0,0,1,0,0,14,0,7,4,5,0,0,0,0,0,1,32,1
"Riverlands","Riverlands Hall, corner Alabama & School Roads",0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,7,0
"Seddon","Seddon School, Marama Road",0,0,0,0,0,2,1,1,7,0,5,1,1,0,0,0,0,0,0,18,0
"Spring Creek","Spring Creek School, 52 Ferry Road",0,0,0,0,0,1,0,0,18,0,11,4,5,0,0,0,0,0,0,39,0
"Tuamarina","Tuamarina School, Bush Road",0,0,0,0,0,1,0,0,5,0,1,2,1,0,0,0,0,0,0,10,1
"Waiau","Waiau School, 14 Montrose Street",0,0,0,0,0,1,0,0,2,0,3,1,1,0,0,0,0,0,0,8,0
"Waikawa Bay","Waikawa Bay School, 282 Waikawa Road",0,0,0,0,0,0,0,1,10,0,13,1,1,0,0,0,0,0,0,26,0
"Waitaria Bay","Waitaria Bay School, 5668 Kenepuru Road",0,0,0,0,0,1,0,0,0,0,5,2,0,0,0,0,0,0,0,8,0
"Ward","Ward School, 63 Duncan Street",0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,0,0,6,0
"Woodbourne","RNZAF Family Centre, Caldwell Road",0,0,0,0,0,0,0,0,4,0,7,1,1,0,0,0,0,0,0,13,0
,Nelson
"Atawhai","Clifton Terrace School Hall, 888 Atawhai Drive",0,0,0,0,1,2,1,0,9,0,6,1,1,0,0,0,0,0,0,21,0
"Brightwater","Brightwater School, 106 Ellis Street",0,0,0,0,0,0,2,0,3,0,3,2,0,0,0,0,0,0,0,10,0
"Hope","Hope School, Paton Road",0,0,0,0,0,0,0,0,6,0,1,2,0,0,0,0,0,0,0,9,0
"Nelson","Athletics Nelson Club Rooms, Pioneer Park, Hastings Street",0,0,0,0,0,3,0,0,24,0,9,6,1,0,0,0,0,0,0,43,0
,"Auckland Point School, 111 Haven Road",0,0,0,0,0,0,1,0,18,0,8,3,2,0,0,0,0,0,0,32,1
,"Court House, 200 Bridge Street",0,0,1,0,1,3,0,0,13,0,8,3,2,0,0,0,0,0,0,31,0
,"Grove Street Kindergarten, 50a Grove Street",0,0,0,0,0,2,0,0,13,0,8,4,0,0,0,0,0,0,0,27,0
,"Hampden Street School, 250 Hampden Street",0,0,0,0,0,3,0,0,11,0,1,2,0,0,0,0,0,0,0,17,0
,"Masonic Hall, 109 Nile Street",1,0,0,0,0,3,0,0,15,0,2,3,3,0,0,0,0,0,0,27,0
,"Nelson Intermediate School, 112 Tipahi Street",0,1,1,0,0,2,0,1,20,0,8,2,0,0,0,0,0,0,0,35,0
,"Salvation Army Hall, 57 Rutherford Street",0,0,1,0,0,1,0,0,11,0,4,1,1,0,0,0,0,0,0,19,0
,"Victory School Community Centre, Totara Street",0,0,1,0,0,6,0,0,48,0,19,6,2,0,0,0,0,0,0,82,1
"Richmond","Garin College, 35 Champion Road",0,0,0,0,0,0,0,0,3,0,2,3,0,0,0,0,0,0,0,8,0
,"Richmond Athletic Soccer Club Room, Gladstone Road",0,0,0,0,0,0,1,0,4,0,1,4,0,0,0,0,0,0,0,10,0
,"Richmond School Community Hall, Cambridge Street",0,0,1,0,1,1,0,0,8,0,3,3,0,0,0,0,0,0,0,17,0
,"Tasman District Council Office, 189 Queen Street",0,0,0,0,1,1,0,0,13,0,3,3,0,0,0,1,0,0,0,22,0
,"Waimea Intermediate School, 48 Salisbury Road",0,0,0,0,1,0,0,0,7,0,5,2,0,0,0,0,0,0,0,15,0
"Stoke","Birchwood School, Durham Street",0,0,1,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,10,0
,"Broadgreen Intermediate School, 193 Nayland Road",0,0,1,0,3,2,0,0,25,0,7,9,5,0,0,0,0,0,0,52,0
,"Stoke Memorial Hall, 548 Main Road",0,0,0,0,3,2,0,0,19,0,6,3,2,0,0,1,0,0,0,36,2
,"Stoke School, 601 Main Road",0,0,1,0,3,3,0,0,44,0,14,7,2,0,0,0,0,1,1,76,0
"Tahunanui","Church of Christ Hall, 29 Parkers Road",0,0,0,0,0,2,0,0,13,0,5,1,2,0,0,0,0,0,0,23,1
,"Tahunanui School, 69 Muritai Street",0,0,1,0,2,3,0,2,22,0,12,3,1,0,0,0,0,0,0,46,0
,"The Sands, Shop 6, 623 Rocks Road",0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,0,0,0,7,0
"Wakatu","Enner Glynn School, 10 The Ridgeway",0,0,0,0,1,1,0,1,13,0,2,4,1,0,0,1,0,0,0,24,0
,Ohariu
"Chartwell","Crofton Downs Primary School Hall, 1 Chartwell Drive",0,0,0,0,0,1,0,0,6,0,4,1,1,0,0,0,0,0,0,13,0
"Churton Park","Churton Park School, 90 Churton Drive",0,0,0,0,0,1,0,0,13,0,7,7,2,0,0,0,0,0,0,30,0
"Johnsonville","Broderick Road Chapel, 17 Broderick Road",1,0,0,0,0,8,0,0,27,0,11,6,1,0,0,0,0,0,0,54,0
,"Johnsonville School Hall, 8 Morgan Street",0,0,0,0,0,1,0,0,28,0,13,2,5,0,0,0,0,0,0,49,1
,"Onslow College Hall, Burma Road",1,0,0,0,0,6,0,0,27,0,20,4,2,0,0,0,0,1,0,61,0
,"West Park School Hall, Broderick Road",0,0,0,0,0,0,0,0,17,0,9,3,0,0,0,0,0,0,0,29,0
"Khandallah","Cashmere Avenue School, 110 Cashmere Avenue",0,0,0,0,0,3,0,0,15,0,2,1,1,0,0,0,0,0,0,22,0
,"Onslow Community Church, 4 Ngatoto Street",0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,7,0
,"Presbyterian Church Hall, 35 Ganges Road",1,0,0,0,0,2,1,0,12,0,5,1,3,0,0,0,0,0,0,25,0
"Korokoro","Korokoro School, 79 Korokoro Road",0,0,0,0,0,1,0,0,4,0,3,0,1,0,0,0,0,0,0,9,0
"Newlands","Bellevue School Hall, 12 Bancroft Terrace",0,0,0,0,1,3,0,0,30,0,10,5,3,0,0,0,0,2,0,54,1
,"Newlands Paparangi Tennis Club, 26 Black Rock Road",0,0,0,0,0,1,0,0,10,0,4,0,3,0,0,0,0,0,0,18,0
,"Newlands School Hall, 200 Newlands Road",0,0,0,0,1,4,1,0,30,0,17,4,4,0,0,1,0,0,0,62,0
,"Rewa Rewa School Hall, 4 Padnell Crescent",1,0,0,0,0,0,0,0,15,0,3,1,0,0,0,0,0,0,0,20,1
"Ngaio","Ngaio Town Hall, 1 Ottawa Road",0,0,0,0,0,6,1,0,16,0,5,11,3,0,0,0,0,0,0,42,1
"Paparangi","Paparangi School Hall, 59 Beazley Avenue",0,0,0,0,2,2,0,0,17,0,7,7,2,0,0,0,0,0,0,37,0
,Port Hills
"Addington","Kidsfirst Kindergarten, 366 Selwyn Street",0,0,0,0,0,3,1,0,14,0,7,0,0,0,0,0,0,0,0,25,0
"Beckenham","Beckenham School, 71 Sandwich Road",1,0,0,0,0,1,0,0,10,0,7,1,2,0,0,0,0,0,0,22,0
,"St Peter's Parish Centre, 11a Fisher Avenue",0,0,0,0,0,1,0,0,5,0,1,1,0,0,0,0,0,0,0,8,0
,"Thorrington School Hall, 22a Colombo Street South",0,0,0,0,0,1,0,0,6,0,4,1,0,0,0,0,0,0,0,12,0
"Bromley","Bromley School, 33 Keighleys Road",1,0,0,0,0,1,0,0,39,0,16,3,3,0,0,0,0,0,0,63,2
"Cashmere","Cashmere Masonic Centre, corner Dyers Pass & Hackthorne Roads",0,0,0,0,0,2,0,0,1,0,2,1,0,0,0,0,0,0,0,6,0
,"Landsdowne Community Centre, 8 Landsdowne Terrace",0,0,0,0,0,1,0,0,4,0,4,1,1,0,0,0,0,0,0,11,0
,"Princess Margaret Hospital, 97 Cashmere Road, Entrance 4",0,0,0,0,0,2,0,0,3,0,2,2,0,0,0,0,0,0,0,9,0
"Cass Bay","Navy League, TS Steadfast, 64 Governors Bay Road",0,0,0,0,0,4,0,0,5,0,7,2,1,0,0,0,0,0,0,19,0
"Heathcote Valley","Heathcote Valley School, 67 Bridle Path Road",0,0,0,0,0,4,0,0,10,0,7,4,0,0,0,0,0,0,0,25,0
"Huntsbury","Huntsbury Community Centre, 30h Huntsbury Avenue",0,0,0,0,0,0,0,0,4,0,2,1,2,0,0,0,0,0,0,9,0
"Linwood","Linwood Avenue School, 260 Linwood Avenue",2,0,1,0,0,3,0,0,46,0,18,6,11,0,0,0,0,0,0,87,2
,"Union Church Hall, 378 Linwood Avenue",0,0,1,0,0,3,0,1,29,0,14,3,2,0,0,1,0,0,0,54,1
"Lyttelton","Lyttelton Main School Hall, Oxford Street",0,0,0,0,0,6,0,0,24,0,4,3,2,0,0,0,0,0,0,39,0
"Mt Pleasant","Mt Pleasant Community Centre, 3 McCormacks Bay Road",1,0,0,0,0,1,0,1,8,0,3,5,0,0,0,0,0,0,0,19,0
,"Mt Pleasant Presbyterian Church, 63 St Andrews Hill Road",0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,7,0
"Opawa","Opawa Baptist Friendship Centre, 282 Wilsons Road",0,0,1,0,0,1,0,0,10,0,3,1,0,0,0,0,0,0,0,16,0
,"Opawa Community Church Hall, 7a Aynsley Terrace",0,0,0,0,0,1,0,0,12,0,7,1,0,0,0,0,0,0,0,21,0
,"Opawa School, corner Ford Road & Newbery Street",0,0,0,0,0,1,0,0,7,0,0,0,1,0,0,0,0,0,0,9,0
"Redcliffs","Redcliffs School, 136 Main Road",0,0,0,0,0,4,0,0,5,0,4,2,4,0,0,0,0,0,0,19,0
"St Martins","Hillview Christian Senior School, 125 Wilsons Road",0,0,0,0,0,3,1,0,8,0,5,6,2,0,0,0,0,0,0,25,0
,"Scout Den (opposite Rapaki Road), 297 Centaurus Road",0,0,0,0,0,6,0,0,6,0,1,2,0,0,0,0,0,0,0,15,0
,"St Martins School, 24 Albert Terrace (opposite Roscoe Street)",0,0,0,0,0,2,0,1,4,0,3,3,0,0,0,0,0,0,0,13,0
"Sumner","St Pauls Union Church Hall, corner Nayland & Hardwicke Streets",1,0,0,0,0,6,0,0,5,0,1,3,1,0,0,1,0,0,0,18,0
,"Star of the Sea School Hall, corner Colenso & Menzies Streets",0,0,0,0,0,2,0,0,11,0,4,2,0,0,0,0,0,0,0,19,0
"Sydenham","St Saviours Anglican Hall, 200 Colombo Street",1,1,0,0,1,2,1,0,9,0,8,2,2,0,0,0,0,0,0,27,0
,"Sydenham Community Centre, 23-25 Hutcheson Street",0,0,0,0,0,3,0,0,11,0,3,1,1,0,0,0,0,0,0,19,1
"Waltham","Waltham School, corner Hastings Street East & Vienna Street",0,1,0,0,0,4,1,0,35,0,18,2,2,0,0,4,0,0,0,67,0
"Woolston","Christchurch Polytechnic - Main Entrance, corner Ensors Road & Sulllivan Avenue",1,0,0,0,0,1,0,0,6,0,6,1,0,0,0,0,0,0,0,15,0
