Party and Electorate Candidate Votes Recorded at each polling place
"Dunedin North 8","Party Vote Details"
,,"ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Democrats for Social Credit","Family Party","Green Party","Jim Anderton's Progressive","Kiwi Party","Labour Party","Libertarianz","Maori Party","National Party","New Zealand First Party","New Zealand Pacific Party","RAM - Residents Action Movement","The Bill and Ben Party","The Republic of New Zealand Party","United Future","Workers Party","Total Valid Party Votes","Informal Party Votes"
"Green Island","Pipe Band Hall, 186 Main South Road",0,0,0,0,0,4,1,0,10,0,0,5,0,0,0,0,0,0,0,20,0
"Halfway Bush","Halfway Bush Community Hall, 54 Ashmore Street",15,3,1,0,0,43,9,1,395,0,1,177,37,0,0,5,0,6,0,693,2
"Kaikorai","Kaikorai Presbyterian Church Hall, 127 Taieri Road (corner Nairn Street)",17,3,3,2,4,84,14,2,525,0,5,247,45,0,0,3,0,8,0,962,4
,"Kaikorai Valley College, 500 Kaikorai Valley Road, Kenmure",4,2,1,1,3,24,8,0,177,0,3,108,15,0,0,1,0,7,0,354,5
"Karitane","Karitane Primary School, Coast Road",9,0,3,0,0,42,1,2,97,0,4,77,14,0,0,0,0,3,0,252,0
"Long Beach","McCurdy Grimman Hall, 22 Driver Street",8,0,0,0,0,39,3,0,54,0,0,23,12,0,0,2,0,0,0,141,1
"Maori Hill","Coronation Hall, 1 Balmacewen Road",71,2,1,1,3,178,16,2,379,0,9,744,39,0,0,3,0,9,0,1457,2
"Mornington","Mornington School, 34 Elgin Road",44,2,9,4,6,132,16,9,663,0,4,500,55,0,0,7,0,13,1,1465,3
,"Mornington Scout Hall, 66 Argyle Street",13,0,2,1,0,49,3,1,209,0,3,120,20,0,0,6,0,5,0,432,0
,"St Francis Xavier School, 27 Benhar Street",26,0,2,0,1,67,14,7,368,0,5,278,41,0,0,8,0,6,0,823,2
"Mosgiel","Mosgiel Public Library, 7 Hartstonge Avenue",1,0,1,0,0,1,0,0,3,0,0,6,0,0,0,2,0,0,0,14,0
,"Salvation Army Hall, 4 Lanark Street",0,0,0,0,0,0,0,0,7,0,0,7,1,0,0,1,0,0,0,16,0
,"St Mary's School Hall, 53 Gordon Road",0,0,0,0,0,1,1,0,8,0,0,11,0,0,0,0,0,1,0,22,0
"North East Valley","Dunedin North Intermediate School, 34 North Road",32,2,12,0,0,247,10,2,514,0,12,251,33,0,2,7,0,9,2,1135,3
,"North East Valley Baptist Church Hall, 268 North Road",12,4,3,1,0,179,7,3,484,0,7,171,47,0,0,3,0,6,0,927,8
"Opoho","Opoho School, 96 Signal Hill Road",15,6,1,0,1,166,5,2,268,0,1,162,10,0,0,5,0,6,0,648,1
"Pine Hill","Pine Hill School, 2 Wilkinson Street",14,2,2,0,1,82,9,6,469,0,5,180,46,3,0,3,0,9,0,831,3
"Port Chalmers","Port Chalmers School, 30a Albertson Avenue",4,2,2,0,1,82,1,4,185,0,1,45,10,0,0,4,0,3,1,345,1
,"Port Otago WIC Building, Beach Street",10,2,1,0,1,80,10,1,222,0,1,66,13,0,0,2,0,5,0,414,1
"Queenstown","Memorial Hall, corner Memorial & Stanley Streets",1,0,0,0,0,1,1,0,4,0,0,11,0,0,0,0,0,0,0,18,0
"Ravensbourne","Ravensbourne Community Hall, 5 Wanaka Street",5,1,2,0,0,102,5,1,278,0,6,106,22,1,0,4,0,6,2,541,1
"Roslyn","Kaikorai Primary School, 22 Tyne Street",14,1,2,0,0,105,6,2,235,0,1,246,10,0,0,2,0,3,1,628,0
,"Presbyterian Church Hall, 21 Highgate",9,0,1,0,0,93,7,3,271,0,6,342,20,1,0,2,0,11,0,766,3
,"Roslyn Baptist Church, 309 Highgate",15,3,2,1,1,90,5,0,199,0,0,176,19,0,0,4,0,6,1,522,2
"Sawyers Bay","Sawyers Bay School, 99 Stevenson Avenue",17,2,4,3,0,75,4,2,379,0,4,110,40,0,0,4,1,6,1,652,1
"South Dunedin","Dunedin South Presbyterian Hall, 393 King Edward Street",2,0,0,0,0,6,0,0,23,0,0,19,1,0,0,1,0,0,0,52,1
,"Edgar Sports Centre, corner Portsmouth Drive & Teviot Street",0,0,0,0,0,4,1,0,25,0,1,8,0,0,0,0,0,0,0,39,0
,"Macandrew Intermediate School, 213 Macandrew Road",0,0,1,0,0,2,0,0,15,0,0,7,1,0,0,3,0,0,0,29,0
,"Methodist Church Hall, 11 Wesley Street",0,0,0,0,0,2,0,0,15,0,1,4,2,0,0,0,0,0,0,24,0
,"Salvation Army Hall, 190 King Edward Street",3,0,1,0,0,5,1,1,46,0,1,14,3,0,0,0,0,0,0,75,0
"St Leonards","King George Hall, 29 St Leonards Road",6,0,1,0,1,63,2,1,135,1,0,85,12,0,0,1,0,3,0,311,0
"Waikouaiti","Waikouaiti Primary School, 6 Malloch Street",21,6,2,0,2,68,3,1,284,0,2,296,66,0,0,1,0,6,0,758,5
"Waitati","Waitati Primary School, Mt Cargill Road",11,0,1,1,1,124,5,5,139,0,7,97,20,0,0,0,0,3,0,414,1
"Wakari","Balmacewen Intermediate School, 44 Chapman Street",9,1,1,1,0,49,8,2,229,1,1,124,17,0,0,1,0,5,0,449,1
,"Wakari School, 150 Helensburgh Road",17,1,4,0,4,118,11,5,550,1,6,368,54,1,0,9,0,15,0,1164,6
"Warrington","Warrington Primary School, 3 Ferguson Street",7,1,0,0,1,55,0,0,67,0,4,73,12,0,0,0,0,2,0,222,2
,"Polling places where less than 6 votes were taken",0,0,0,0,0,2,0,0,5,0,0,1,0,0,0,0,0,0,0,8,0
,"Hospital Votes",3,3,1,2,0,22,4,3,250,0,3,128,14,0,0,0,0,4,2,439,6
,"Ordinary Votes BEFORE polling day",74,9,11,4,3,586,22,13,1173,1,21,982,72,0,0,25,0,34,1,3031,4
,"Special Votes BEFORE polling day",9,3,7,0,1,80,4,1,240,0,3,150,20,0,0,1,0,7,1,527,1
,"Special Votes On polling day",55,8,20,2,5,492,13,7,1071,0,26,913,58,4,1,49,0,22,1,2747,7
,"Overseas Special Votes including defence force",8,5,0,0,0,146,1,4,245,0,4,139,5,0,0,2,0,3,0,562,0
,"Votes Allowed for Party Only",11,1,4,0,1,39,4,1,149,0,14,94,4,1,0,5,0,0,0,328,0
,"Dunedin North Total",749,106,143,36,57,5221,310,125,14608,9,230,9692,1132,14,4,252,2,312,18,33020,89
,,,,,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",33109
"Electorate Party Valid Votes for Dunedin North",,"Labour Party - .4423985463"
"ACT New Zealand",749,.0226832223
"Alliance",106,.0032101757
"Aotearoa Legalise Cannabis Party",143,.0043307087
"Democrats for Social Credit",36,.0010902483
"Family Party",57,.0017262265
"Green Party",5221,.1581162932
"Jim Anderton's Progressive",310,.0093882495
"Kiwi Party",125,.0037855845
"Labour Party",14608,.4423985463
"Libertarianz",9,.0002725621
"Maori Party",230,.0069654755
"National Party",9692,.2935190793
"New Zealand First Party",1132,.0342822532
"New Zealand Pacific Party",14,.0004239855
"RAM - Residents Action Movement",4,.0001211387
"The Bill and Ben Party",252,.0076317383
"The Republic of New Zealand Party",2,.0000605694
"United Future",312,.0094488189
"Workers Party",18,.0005451242
