Party and Electorate Candidate Votes Recorded at each polling place
"Te Tai Tonga 68","Party Vote Details"
,,"99 MP Party","ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Christian Heritage NZ","Democrats for Social Credit","Destiny New Zealand","Direct Democracy Party","Green Party","Jim Anderton's Progressive","Labour Party","Libertarianz","Mâori Party","National Party","New Zealand Family Rights Protection Party","New Zealand First Party","OneNZ Party","The Republic of New Zealand Party","United Future New Zealand","Total Valid Party Votes","Informal Party Votes"
,Aoraki
"Waimate","Main School Hall, John Street",0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,6,0
,Banks Peninsula
"Banks Peninsula","Akaroa Gaiety Hall, Rue Jolie",0,0,0,0,0,0,0,0,5,0,12,0,2,1,0,0,0,0,0,20,0
,"NZ Post Agency, Main Road, Little River",0,0,0,0,0,0,0,0,5,0,5,0,1,2,0,0,0,0,0,13,0
"Beckenham","Thorrington School Hall, Colombo Street South",0,0,0,2,0,0,0,0,3,0,7,0,2,1,0,1,0,0,2,18,0
"Cashmere","Cashmere Primary School, 135 Hackthorne Road",0,0,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,0,0,8,0
,"Landsdowne Community Centre, Landsdowne Terrace",0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,7,0
,"Princess Margaret Hospital Day Hospital, Cashmere Road",0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,0,0,1,8,0
"Cass Bay","Navy League, TS Steadfast, Governors Bay Road",0,0,0,0,0,0,0,0,2,1,9,0,4,0,0,1,0,0,0,17,0
"Diamond Harbour","Diamond Harbour Community Centre, Waipapa Ave",0,0,0,0,0,0,0,0,2,0,5,0,1,0,0,0,0,0,0,8,0
"Halswell","Catholic Church Hall, Nicholls Road",0,0,0,0,0,0,0,0,0,0,10,0,3,2,0,1,0,0,0,16,0
,"Halswell School Hall, cnr Kennedys Bush Rd & School Rd",0,0,0,0,0,0,0,0,0,1,10,0,1,1,0,1,0,0,0,14,0
,"St Mary's Anglican Church Hall, 329 Halswell Rd",0,0,0,0,0,0,0,0,1,0,16,0,6,1,0,1,0,0,0,25,0
"Heathcote Valley","Heathcote Valley School, Bridle Path Road",0,0,0,1,0,0,0,0,5,0,13,0,1,1,0,0,0,0,0,21,0
"Hillsborough","Commercial Premises, 34 Curries Rd - Opposite Curries Reserve",0,0,0,0,0,0,0,0,0,0,5,0,2,1,0,0,0,0,0,8,0
"Linwood","Linwood Avenue School, 260 Linwood Avenue",0,0,0,0,0,0,0,0,5,0,53,0,7,2,0,7,0,0,0,74,1
,"Union Church Hall, 378 Linwood Avenue",0,0,0,2,0,0,0,0,5,0,31,0,7,3,0,3,0,0,1,52,0
"Lyttelton","Lyttelton Main School, Oxford Street",0,0,0,0,0,0,0,0,3,1,24,0,5,1,0,2,0,0,0,36,0
,"Lyttelton West School, Voelas Road",0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,6,0
"Mt Pleasant","Mt Pleasant Community Centre, McCormacks Bay Road",0,0,0,0,0,0,0,0,1,0,4,0,2,5,0,1,0,0,0,13,2
,"Mt Pleasant School, Major Hornbrook Road",0,0,0,0,0,0,0,0,0,0,8,0,2,1,0,0,0,0,0,11,0
"Oaklands","Oaklands School, Cunningham Place",0,0,0,0,0,0,0,0,0,1,6,0,1,5,0,1,0,0,0,14,0
"Opawa","Opawa Community Church Hall, 7a Aynsley Terrace",0,0,0,1,0,0,0,0,6,1,12,0,7,1,0,0,0,0,1,29,0
,"Opawa School, Newbery Street",0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,9,0
"Redcliffs","St Andrews Church, Main Road",0,0,0,0,0,0,0,0,4,0,2,0,1,6,0,0,0,0,1,14,0
"St Martins","Hillview Christian Senior School, 125 Wilsons Road",0,0,0,0,0,0,0,0,2,0,9,0,3,2,0,1,0,0,0,17,0
,"Scout Den Opposite Rapaki Road, 297 Centaurus Road",0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,6,0
,"St Anne's Anglican Church Hall, 7 Wilsons Road",0,0,0,0,0,0,0,0,0,1,7,0,2,1,0,0,0,0,1,12,0
"Sumner","Star of the Sea School Hall (cnr Colenso and Menzies Streets)",0,0,0,0,0,0,0,0,3,1,5,0,3,2,0,1,0,0,0,15,0
,"Sumner Community Centre, cnr Wakefield Ave & Nayland St",0,0,0,0,0,0,1,0,1,0,9,0,1,1,0,0,0,0,0,13,0
"Westmorland","Garage, 10 Highcrest Heights",0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0,0,0,0,6,0
"Woolston","Christchurch Polytechnic Staff Common Room (cnr Ensors Road and Sullivan Avenue)",0,0,0,0,0,0,0,0,1,0,9,0,3,1,0,1,0,0,1,16,0
,"Edmonds-Smith Street Kindergarten, 21 Smith Street",0,0,0,1,0,0,1,0,0,0,19,0,7,2,0,2,0,0,1,33,0
,"St Johns Church Hall, Ferry Road",0,0,0,0,0,0,1,0,4,0,36,0,18,1,0,4,0,0,1,65,1
,"Woolston School, Hopkins Street",0,1,0,0,0,0,1,0,4,0,50,0,15,1,0,2,0,0,1,75,2
,Christchurch Central
"Addington","Kidsfirst Kindergarten, 366 Selwyn Street",0,0,0,0,0,0,0,0,4,3,29,0,9,2,0,1,0,0,0,48,1
,"Sacred Heart Parish Hall, 70 Spencer Street",0,0,0,0,0,0,0,0,2,0,20,0,0,2,0,1,0,0,0,25,0
"Avonside","Avonside Early Childhood Centre, 43 Woodham Road",0,0,0,0,0,0,0,0,3,0,9,0,2,0,0,0,0,0,0,14,0
,"Avonside Scout Den, 11 Retreat Road",0,0,0,1,0,0,0,0,2,0,19,0,2,2,0,5,0,0,0,31,0
,"Holy Trinity Anglican Church Hall, 168 Stanmore Road",0,0,0,1,0,0,0,0,2,0,11,0,2,1,0,0,0,0,0,17,0
"Christchurch City","Cathedral College, cnr Barbadoes Street and Moorhouse Avenue",0,1,0,0,0,0,0,0,3,0,12,0,7,0,0,0,0,0,0,23,0
,"Christchurch Central Public Library, cnr Gloucester St & Oxford Tce",0,0,0,1,0,1,0,0,12,1,33,0,1,2,0,1,0,0,0,52,0
,"Christchurch East School, 311 Gloucester Street",0,0,0,2,0,1,1,0,3,1,32,0,14,3,0,1,0,0,2,60,1
,"Christchurch Hospital, The Great Escape Cafe",0,0,0,0,0,0,0,0,2,0,12,0,3,0,0,0,0,0,1,18,1
,"Disability Information Service, Disabled Persons Centre, 314 Worcester Street",0,0,0,0,0,0,0,0,1,0,6,0,3,1,0,1,0,0,0,12,0
,"District Court, Family Court Building, 85 Armagh Street",0,0,0,0,0,0,0,0,1,1,4,0,0,2,0,0,0,0,0,8,0
,"Hagley Community College, 510 Hagley Avenue",0,0,0,0,0,0,0,0,1,0,6,0,3,0,0,1,0,0,0,11,0
,"HMNZS Pegasus, 419 Montreal Street",0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,10,0
,"St Luke's Church, 250 Manchester Street",0,0,0,1,0,0,0,0,3,0,7,0,4,2,0,1,0,0,0,18,0
,"St Mary's Parish Hall, 375 Manchester Street",0,0,0,0,0,0,0,0,2,0,7,0,3,2,0,0,0,0,0,14,0
,"The Arts Centre, Hurst Seager Room, cnr Hereford Street & Rolleston Avenue",0,0,0,0,0,0,0,0,2,1,7,1,2,2,0,0,0,0,0,15,0
"Linwood","Linwood Bible Chapel, 78 Stanmore Road",0,0,0,0,0,0,0,0,5,1,22,0,7,3,0,2,0,0,2,42,2
,"Linwood College Hall, 85 Aldwins Road",0,0,0,0,0,0,0,0,1,0,25,0,5,0,0,3,0,0,1,35,1
,"Linwood Intermediate School, McLean Street",0,0,0,0,0,0,0,0,0,0,19,0,4,2,0,3,0,0,0,28,1
,"Linwood North School Hall, 221 Woodham Road",0,0,0,0,0,0,2,0,3,0,45,0,10,3,0,1,0,0,0,64,1
,"St Chad's Anglican Church Hall, 11 Carnarvon Street (cnr Buckleys Road)",0,0,0,1,0,0,0,0,1,0,7,0,0,2,0,1,0,0,0,12,1
"Mairehau","Aldred Methodist Hall, Knowles Street (cnr Nancy Avenue)",0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,4,0,0,0,12,0
,"Glenmoor School, 96 Philpotts Road",0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,6,0
,"Mairehau Primary School, 43 Mahars Road",0,0,0,0,0,0,0,0,1,0,7,0,5,3,0,2,0,0,0,18,1
"Opawa","Opawa Baptist Hall, 285 Wilsons Road",0,0,0,0,0,0,0,0,1,0,8,0,6,1,0,1,0,0,0,17,0
"Papanui","Papanui Primary School, Winters Road",0,0,0,0,0,0,0,0,3,0,10,0,3,0,0,1,0,0,0,17,0
,"Paparoa Street School, Paparoa Street",0,0,0,0,0,0,0,0,1,1,9,0,3,1,0,1,0,0,0,16,0
"Phillipstown","Phillipstown School, 21 Nursery Road",0,0,1,1,0,0,1,0,4,0,45,0,12,2,0,4,0,0,0,70,1
,"Te Waipounamu Maori Cultural Centre, 290 Ferry Road",0,1,0,0,0,0,0,0,2,0,19,0,28,1,0,2,1,0,0,54,0
"Richmond","North Avon Baptist Church Hall, 103 North Avon Road",0,0,0,0,0,0,0,0,2,1,16,0,4,2,0,0,0,0,1,26,0
,"Richmond Kindergarten, 41 North Avon Road",0,0,0,0,0,0,1,0,1,0,13,0,3,1,0,1,0,0,0,20,0
,"Richmond Primary School, Pavitt Street",0,0,0,0,0,0,0,0,0,0,13,0,4,3,0,0,0,0,0,20,0
"Shirley","Hammersley Park School, 102 Quinns Road",0,0,0,0,0,0,0,0,1,0,18,0,3,3,0,1,0,0,0,26,0
,"MacFarlane Park Free Kindergarten, 19 Acheson Avenue",0,0,0,0,0,0,0,0,0,0,24,0,1,1,0,0,0,0,0,26,0
,"Shirley Community Centre, Shirley Road (cnr Slater Street)",0,0,0,1,0,0,0,0,2,1,33,0,11,0,0,4,0,0,1,53,0
,"Shirley Intermediate School Hall, North Parade (cnr Shirley Road)",0,0,0,0,0,0,0,0,4,0,18,0,1,2,0,3,0,0,2,30,1
"St Albans","Beulah Christian Fellowship Church, 140 Springfield Road",0,0,0,0,0,0,0,0,1,0,10,0,2,5,0,0,0,0,1,19,0
,"Lamb of God Community Hall, 19 Thames Street",0,0,0,0,0,0,2,0,3,0,5,0,0,2,0,1,0,0,0,13,0
,"Malvern Scout Hall, Innes Road (Adjacent Rugby Park)",0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,7,0
,"Rehua Marae, 79 Springfield Road",0,0,0,0,0,0,0,0,3,0,25,0,12,1,0,6,0,0,0,47,1
,"St Albans Community Resource Centre, 1049 Colombo Street",0,0,0,0,0,0,0,0,3,0,18,0,6,2,0,0,0,0,0,29,0
,"St Albans School, 17 Sheppard Place",0,0,0,0,0,0,0,0,2,0,9,0,4,6,0,0,0,0,0,21,0
"Waltham","Waltham School, cnr Hastings Street East and Vienna Street",0,0,0,1,0,0,0,0,1,2,23,0,10,1,0,1,0,0,0,39,0
,Christchurch East
"Aranui","School Rooms 1 and 2, 257 Breezes Road",0,0,0,1,0,0,1,0,5,1,62,0,27,1,0,8,0,0,1,107,1
,"St Ambrose Church Cafe, 309 Breezes Road",0,0,0,0,0,0,0,0,3,1,32,0,12,2,0,5,0,0,1,56,0
,"St James School Room 4, 25 Rowan Avenue",0,0,0,0,0,0,1,0,2,0,32,0,7,2,0,3,0,0,1,48,1
"Avondale","School Rooms 5 and 6, 132 Breezes Road",0,0,0,0,0,0,2,0,1,0,22,0,4,0,0,2,0,0,0,31,2
,"Woolley Street Kindergarten, 63 Woolley Street",0,0,0,1,0,0,0,0,1,0,11,0,3,1,0,0,0,0,0,17,0
"Bexley","Samoan Assembly of God Hall, cnr 157 Bexley Rd and 3 Brook St",0,0,0,0,0,0,0,0,1,0,10,0,2,2,0,2,0,0,0,17,0
"Bromley","School Library, 33 Keighleys Road",0,0,0,0,0,0,1,0,3,0,38,0,17,2,0,1,0,0,0,62,0
"Brooklands","Community Centre Hall, 5 Anfield Street",0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,0,0,1,8,0
"Burwood","Burwood Christian Centre, 54 Bassett Street",0,0,0,0,0,0,1,0,1,0,11,0,6,2,0,3,0,0,0,24,0
,"Burwood School Hall, 255 New Brighton Road",0,0,0,0,0,0,0,0,1,1,12,0,7,4,0,1,0,0,1,27,0
,"Quaker Meeting House Children's Room, 72 Cresswell Ave",0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,1,0,0,0,7,0
,"Tumara Park Section Sales Office, cnr Putake Dr & Titirangi Cres",0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,1,7,0
,"Windsor School Hall, 170 Burwood Road",0,0,0,0,0,0,0,0,2,1,17,0,4,4,0,5,0,0,1,34,0
"Dallington","Banks Avenue School Hall, 71 Banks Avenue",0,0,0,0,0,0,0,0,0,1,14,0,3,0,0,0,0,0,0,18,0
,"Dallington Scout Group, 3 Halberg St",0,0,0,0,0,0,1,0,1,0,7,0,1,1,0,0,0,0,0,11,0
,"St Paul's School Rooms 1 and 2, 21 Gayhurst Road",0,0,0,0,0,0,0,0,2,0,12,0,3,1,0,1,0,0,1,20,0
"Kainga","Public Hall, Kainga Road",0,0,0,0,0,0,0,0,1,0,7,0,1,0,0,1,0,0,0,10,0
"New Brighton","Central New Brighton School, Roy Stokes Hall, Seaview Road",0,0,1,1,0,0,1,0,3,2,74,0,20,3,0,10,0,0,1,116,0
"North New Brighton","Freeville School, Room 3, Sandy Avenue",0,0,0,0,0,0,0,0,2,0,13,0,2,1,0,2,0,0,0,20,0
,"Queen Elizabeth II Park Preschool, Travis Road",0,0,0,0,0,0,0,0,2,0,7,0,2,0,0,2,0,0,0,13,0
,"Redemptorist Retreat Centre Hall, 268 Bower Avenue",0,0,0,0,0,0,0,0,1,0,18,0,2,1,0,1,0,0,0,23,0
,"School Hall, Leaver Terrace",0,0,0,0,0,0,0,0,4,0,11,0,3,3,0,1,0,0,0,22,0
,"War Memorial Community Centre, 93 Marine Parade",0,0,0,0,0,0,0,0,1,1,13,0,3,1,0,2,0,0,1,22,1
"Parklands","Parkview School Hall, 10 Chadbury Street",0,0,0,1,0,0,3,0,3,0,47,0,9,4,0,7,0,0,2,76,1
"Queenspark","School Library, 222 Queenspark Drive",0,0,1,0,0,0,0,0,1,2,17,0,4,2,0,2,0,0,0,29,0
"South New Brighton","South Brighton Community Centre, 74 Beatty Street",0,0,0,0,0,0,2,0,11,0,23,0,6,5,0,5,0,0,1,53,0
,"South Brighton Croquet Club Rooms, 132 Union Street",0,0,0,0,0,0,0,0,1,1,7,0,0,1,0,1,0,0,0,11,0
"Wainoni","Methodist Church Lounge, 878 Avonside Drive",0,0,0,0,0,0,1,0,0,1,7,0,1,0,0,1,0,0,1,12,0
,"Ottawa Gardens Pre-School, 49 Ottawa Road",0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,8,0
,"School Hall, 115 Eureka Street",0,0,0,0,0,0,1,0,0,0,23,0,9,0,0,0,0,0,1,34,1
,Clutha-Southland
"Balclutha","Balclutha Primary School Hall, Lanark St",0,0,0,2,0,0,0,0,0,0,17,0,1,3,0,0,0,0,0,23,0
,"Balmoral Church Hall, Essex St",0,0,0,0,0,0,0,0,0,0,11,0,1,1,0,3,0,0,0,16,1
,"Rosebank School Hall, Frances St",0,0,0,0,0,0,0,0,0,0,16,0,6,1,0,1,0,0,0,24,0
,"St Andrew's Church Hall, George St",0,0,0,1,1,0,0,0,0,0,6,0,1,1,0,2,0,0,0,12,0
"Clinton","Clinton School",0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,1,0,0,0,8,0
"Colac Bay","Fire Station",0,0,0,0,0,0,0,0,2,0,3,0,2,2,0,0,0,0,0,9,1
"Edendale","Edendale School, 24 Salford St",0,2,0,0,0,0,0,0,0,0,7,0,2,1,0,0,0,0,0,12,0
"Gore","Calvin Presbyterian Church Centre, Robertson St",0,0,0,0,0,0,0,0,1,0,9,0,3,3,0,3,0,0,0,19,0
,"East Gore School Hall, Wentworth St",0,0,0,0,0,0,0,0,0,0,6,0,2,4,0,0,0,0,0,12,1
,"Gore District Court, Hokonui Drive",0,0,0,1,0,0,0,0,1,1,17,0,2,2,0,4,0,0,0,28,0
,"Gore Main School, School Hall, Ardwick St",0,0,0,0,0,0,0,0,0,0,7,0,2,1,0,2,0,0,0,12,0
,"Pipe Band Hall, Hyde St",0,0,0,0,0,0,0,0,0,0,8,0,3,1,0,2,0,0,0,14,0
"Kaitangata","Kaitangata School",0,1,0,0,0,0,1,0,0,0,18,0,2,1,0,2,0,0,0,25,1
"Kaka Point","Kaka Point Community Centre",0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,6,0
"Lawrence","St John Rooms",0,0,0,1,0,0,2,0,0,0,2,0,4,2,0,1,0,0,1,13,0
"Lumsden","Lumsden School",0,0,0,0,0,0,0,0,0,0,7,0,4,1,0,1,0,0,0,13,0
"Mataura","Mataura School Hall, Oakland St",0,1,0,1,0,0,2,0,2,0,49,0,22,3,1,6,0,0,0,87,0
"Milton","Tokomairiro Co-op Parish Hall, Union St",0,0,0,0,0,0,0,0,0,0,24,0,7,0,0,0,0,0,0,31,0
,"Tokomairiro High School, Union St",0,0,0,0,0,0,0,0,0,1,19,0,1,2,0,0,0,0,0,23,0
"Mossburn","Mossburn School",0,0,0,1,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,6,0
"Nightcaps","Takitimu Primary School, Evans St",0,0,0,0,0,0,0,0,1,0,1,0,4,3,0,0,0,0,0,9,0
"Ohai","Ohai Town Hall",0,0,0,0,0,0,0,0,0,0,15,0,4,1,0,1,0,0,0,21,0
"Otautau","Otautau School",0,0,0,1,0,0,0,0,0,0,8,0,4,7,0,3,0,0,0,23,0
"Outram","Outram School",0,0,0,0,0,0,0,0,0,0,7,0,1,3,0,2,0,0,0,13,0
"Owaka","Memorial Community Centre",0,0,0,0,0,0,0,0,1,0,7,0,0,5,0,1,0,0,0,14,0
"Riversdale","Riversdale School",0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,6,0
"Riverton","Riverton Primary School Hall, Princess St",0,0,0,0,0,0,0,0,3,0,27,0,8,12,0,5,0,0,1,56,2
"Tahakopa","Tahakopa School",0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,1,0,6,0
"Taieri Beach","Taieri Beach School Library",0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,6,0
"Tapanui","Tapanui School",0,0,0,0,0,0,0,0,0,0,4,0,3,2,0,1,0,0,1,11,0
"Te Anau","Te Anau School Hall",0,0,0,1,0,0,0,0,2,0,12,0,2,4,0,2,0,0,1,24,0
"Tokanui","Tokanui School, Duncan St",0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,4,0,0,0,9,1
"Tuatapere","Tuatapere Community College",0,0,0,0,0,0,0,0,0,0,8,0,5,2,0,4,0,0,0,19,1
"Waihola","Waihola & Districts School",0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,1,0,0,0,7,0
"Waikawa","Waikawa Hall",0,0,0,0,0,0,1,0,0,0,2,0,2,1,0,1,0,0,0,7,0
"Winton","Central Southland College, Grange St",0,0,0,0,0,0,0,0,2,0,6,0,1,3,0,1,0,0,0,13,0
,"Winton Primary School, Room 7, Eglinton St",0,0,0,0,0,0,0,0,0,0,7,0,2,3,0,0,0,0,0,12,0
"Wyndham","Wyndham Primary School, Florence St",0,1,0,0,0,0,0,0,0,0,10,0,2,4,0,0,0,0,0,17,0
,Dunedin North
"Balmacewan","Balmacewan Intermediate School, 44 Chapman Street",0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,6,0
"Brockville","Brockville School, 263 Brockville Road",0,0,0,1,0,0,0,0,2,0,24,0,4,1,0,0,0,0,0,32,0
"Dunedin Central","Arthur Street School, 26 Arthur Street",0,0,0,0,0,0,0,0,3,0,12,0,2,0,0,0,0,0,0,17,0
,"Court House, 41 Lower Stuart Street",0,0,0,0,0,0,0,0,5,0,13,0,0,1,0,1,0,0,1,21,0
,"Dunedin Hospital, 1st Floor Foyer to Lecture Halls, Great King St",0,0,0,0,0,0,0,0,1,0,10,0,5,1,0,0,0,0,0,17,0
,"High Street School, 7 Montpellier Street",0,0,0,0,1,0,0,0,3,0,20,0,1,2,0,0,0,0,1,28,0
,"Salvation Army McMillan Lounge, 575 Princes Street",0,0,0,0,0,0,0,0,2,0,11,0,0,3,0,0,0,0,0,16,1
,"The Dunedin Centre, 1 Harrop St, Dunedin",0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,1,0,0,1,8,0
"Dunedin North","All Saints Church Hall, 786 Cumberland Street",0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,8,0
,"Dunedin College of Education, 141 Union Street",0,0,0,0,0,0,0,0,0,0,13,0,5,2,0,1,0,0,0,21,0
,"George Street Normal School, 989 George Street",0,0,0,0,0,0,0,0,3,0,15,0,7,4,0,1,0,0,0,30,0
,"Kelsey Yaralla Kindergarten, 4 Trent Avenue",0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,7,0
,"Knox Church Hall, 453 George Street (cnr Pitt Street)",0,0,0,0,0,0,0,0,2,1,12,0,1,0,0,0,0,0,0,16,0
,"University of Otago (ISB Link East), Cumberland St",0,0,0,0,0,0,0,0,4,0,30,0,4,3,0,3,0,0,0,44,0
,"University of Otago (ISB Link West), Cumberland St",0,0,0,0,0,0,0,0,3,1,20,0,4,4,0,0,0,0,0,32,0
"Halfway Bush","Halfway Bush Community Hall, 54 Ashmore Street",0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,1,0,0,0,10,0
"Kaikorai","Kaikorai Plunket Rooms, 11 Kaikorai Valley Road",0,0,0,0,0,0,0,0,2,0,5,0,3,0,0,0,0,0,0,10,0
,"Kaikorai Presbyterian Church Hall, 127 Taieri Road (cnr Nairn Street)",0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,1,0,0,0,14,0
,"Kaikorai Valley College, 500 Kaikorai Valley Rd Kenmure",0,0,0,0,0,0,0,0,1,0,4,0,1,2,0,0,0,0,1,9,0
"Maori Hill","Coronation Hall, 1 Balmacewan Road",0,0,0,0,0,0,0,0,3,0,5,0,1,1,0,1,0,0,0,11,0
"Mornington","Mornington School, 34 Elgin Road",0,0,0,0,0,0,0,0,3,1,18,0,7,1,0,2,0,0,0,32,1
,"Mornington Scout Hall, Argyle Street",0,0,0,0,0,0,0,0,0,0,9,0,1,2,0,0,0,0,0,12,0
,"St Francis Xavier School, 27 Benhar Street",0,0,0,0,0,0,0,0,1,0,8,0,2,1,0,0,0,0,0,12,0
"North East Valley","Dunedin North Intermediate School, 34 North Road",0,0,0,0,0,0,0,0,5,1,15,0,10,0,0,1,0,0,0,32,0
,"North East Valley Presbyterian Youth Centre, 213 North Road",0,0,0,0,0,0,0,0,2,1,25,0,4,4,0,0,0,0,1,37,0
"Opoho","Opoho School, 96 Signal Hill Road",0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,1,0,0,0,10,0
"Pine Hill","Pine Hill School, 2 Wilkinson Street",0,0,0,0,0,0,0,0,1,0,26,0,0,0,0,0,0,0,0,27,0
"Port Chalmers","Port Chalmers School, 30A Albertson Avenue",0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,9,0
,"Port Chalmers Town Hall, Grey Street",0,1,1,0,0,0,0,0,1,0,8,0,0,1,0,1,0,0,0,13,0
"Ravensbourne","Ravensbourne Community Hall, Wanaka Street",0,0,0,0,0,0,0,0,2,0,5,0,5,0,0,1,0,0,0,13,0
"Roslyn","Kaikorai Primary School, Wright Street",0,0,0,0,0,0,0,0,1,0,7,0,0,2,0,1,0,0,0,11,0
,"Presbyterian Church Hall, 21 Highgate",0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,9,0
"Sawyers Bay","Sawyers Bay School, 99 Stevenson Avenue",0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,1,0,0,0,12,0
"St Leonards","King George Hall, 29 St Leonards Road",0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0
"Wakari","Wakari School, 150 Helensburgh Road",0,0,0,0,0,0,0,0,2,0,10,0,5,1,0,2,0,0,0,20,0
,Dunedin South
"Abbotsford","Scout Hall, Abbotsford Road (cnr Unsworth Street)",0,0,0,0,0,0,0,0,1,0,14,0,4,1,0,0,0,0,0,20,0
"Andersons Bay","Presbyterian Church Hall, Silverton Street",0,0,0,0,0,0,0,0,3,0,13,0,2,1,0,1,0,0,0,20,0
"Brighton","Brighton School, 2 Bath St",0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,4,0,0,0,16,2
"Broad Bay","Broad Bay School, Roebuck Rise",0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,6,0
"Calton Hill","Calton Hill School, 38 Riselaw Road",0,0,0,0,0,0,0,0,1,0,23,0,6,2,0,0,0,0,0,32,0
"Caversham","Caversham Presbyterian Church Hall, 61 Thorn Street",0,0,0,0,0,0,0,0,0,0,11,0,3,1,0,0,0,0,0,15,0
,"Caversham School Hall, Surrey Street",0,0,0,0,0,0,1,0,3,0,33,0,9,1,0,0,0,0,0,47,3
"Concord","Kindergarten, 93 Mulford Street",0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,1,0,0,0,9,0
"Corstorphine","Community Centre, Middleton Road",0,0,0,1,0,0,0,0,1,0,21,0,4,2,0,2,0,0,0,31,0
,"Corstorphine School, Lockerbie Street",0,0,1,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,13,0
"Fairfield","Fairfield Community Hall, Main Road",0,0,0,0,0,0,0,0,2,1,10,0,0,2,0,0,0,0,0,15,0
"Forbury Corner","St Bernadettes School Hall, 16 Forbury Road",0,0,0,0,0,1,0,0,2,0,9,0,1,0,0,0,0,0,1,14,0
"Green Island","Pipe Band Hall, Main South Road",0,0,0,0,0,0,0,0,1,0,18,0,3,0,0,0,0,0,0,22,0
,"Plunket Rooms, Main South Road",0,0,0,0,0,0,0,0,1,0,11,0,1,1,0,0,0,0,0,14,0
"Macandrew Bay","Macandrew Bay School, 488 Portobello Road",0,0,0,0,0,0,0,0,2,0,4,0,1,1,0,0,0,0,0,8,0
"Mosgiel","Coronation Hall, Gordon Rd",0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,8,0
,"Elmgrove School, 74 Argyle Street",0,0,0,0,0,0,0,0,1,0,2,0,0,3,0,1,0,0,0,7,0
,"Mosgiel Abilities Resource Centre, 16 Green Street",0,0,0,0,0,0,1,0,0,0,4,0,2,0,0,2,0,0,0,9,1
,"Mosgiel Public Library, 7 Hartstonge Avenue",0,0,0,0,0,0,0,0,3,0,11,0,1,2,0,2,0,0,0,19,0
,"Reid Park Kindergarten, 63 Murray Street",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0
,"St Mary's School Hall, Gordon Rd",0,0,0,1,0,0,0,0,0,0,10,0,1,4,0,2,0,0,1,19,0
"Musselburgh","Baptist Sunday School Hall, 131 Musselburgh Rise",0,0,0,0,0,0,1,0,0,0,11,0,3,1,0,0,0,0,0,16,0
,"Musselburgh School, 34 Marlow Street",0,0,0,0,0,0,0,0,1,0,10,0,3,0,0,3,0,0,0,17,0
,"Presbyterian Sunday School Hall, Queens Drive",0,0,0,0,0,0,0,0,1,0,7,0,1,2,0,0,0,0,0,11,0
"Ocean View","Public Hall, Brighton Road",0,0,0,0,0,0,0,0,1,0,7,0,3,2,0,2,0,0,0,15,0
