Party and Electorate Candidate Votes Recorded at each polling place
"Tainui 64","Party Vote Details"
,,"99 MP Party","ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Christian Heritage NZ","Democrats for Social Credit","Destiny New Zealand","Direct Democracy Party","Green Party","Jim Anderton's Progressive","Labour Party","Libertarianz","Mâori Party","National Party","New Zealand Family Rights Protection Party","New Zealand First Party","OneNZ Party","The Republic of New Zealand Party","United Future New Zealand","Total Valid Party Votes","Informal Party Votes"
,Auckland Central
"Mangatawhiri","Mangatawhiri School, 15 McKenzie Rd",0,0,0,0,0,0,0,0,1,0,5,0,3,0,0,2,0,0,0,11,0
"Maramarua","Maramarua School, 2200 SH 2",0,0,0,1,0,0,6,0,0,0,14,0,6,1,0,4,0,0,0,32,1
"Mauku","Mauku School, 389 Union Rd",0,0,0,0,0,0,0,0,1,0,5,0,1,2,0,0,0,0,0,9,0
"Mercer","Mercer School, 15 Glass Rd",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,7,0
"Meremere","Meremere School, Meremere Lane",0,0,0,0,0,0,0,0,1,0,21,0,9,1,0,3,0,0,0,35,1
"Ohinewai","Ohinewai School, SH 1, ",0,0,0,1,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,12,0
"Onewhero","Onewhero Area School, Hall Rd, ",0,0,0,0,0,0,0,0,0,0,8,0,4,1,0,3,0,0,0,16,1
"Otaua","Otaua School, 53 Maioro Rd",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,6,0
"Paerata","Paerata School, Tuhimata Rd",0,0,0,0,0,0,0,0,1,0,12,0,8,0,0,0,0,0,0,21,0
"Patumahoe","Patumahoe School, 38 Patumahoe Rd",0,0,0,1,0,0,0,0,0,0,7,0,3,9,0,1,0,0,0,21,1
"Pokeno","Pokeno School, 54 Pokeno Rd",0,0,0,0,0,0,0,0,0,0,21,0,12,4,0,0,0,0,0,37,0
"Port Waikato","Yacht and Motor Boat Clubrooms, Main Rd",1,1,0,0,0,0,0,0,0,0,13,0,17,0,0,2,0,0,0,34,0
"Pukekawa","Pukekawa School, 803 Main Rd",0,0,0,0,0,0,0,0,0,0,10,0,1,4,0,0,0,0,0,15,0
"Pukekohe","Pukekohe Hill School, cnr Ward St & Green Lane",0,0,0,0,0,0,0,0,0,0,21,0,6,2,0,3,0,0,0,32,1
,"Pukekohe Intermediate School, Queen St",0,0,0,0,0,0,5,0,2,0,47,0,28,8,0,10,0,0,0,100,1
,"Pukekohe North School, Princes St",0,1,0,5,1,0,1,0,3,0,194,0,142,4,1,16,0,0,0,368,9
,"Pukekohe Valley School, East St",0,0,0,0,0,0,1,0,0,0,19,0,5,7,0,2,0,0,0,34,1
,"St Patrick's Church Hall, 133 Seddon St",0,0,0,0,0,0,0,0,0,0,23,0,8,2,0,2,0,0,1,36,0
"Puni","Puni School, 357 Waiuku Rd",0,0,0,0,0,0,1,0,0,0,7,0,4,1,0,2,0,0,0,15,0
"Raglan","Town Hall, 41 Bow St",0,2,0,0,0,0,0,0,18,0,96,0,85,4,0,6,0,0,0,211,4
"Ramarama","Ramarama School, 126 Ararimu Rd",0,1,0,0,0,0,0,0,0,0,4,0,8,4,0,0,0,0,0,17,0
"Rangiriri","Rangiriri School, 39 Rangiriri Rd",0,0,0,0,0,0,1,0,1,0,16,0,7,1,0,3,0,0,0,29,0
"Te Akau","Te Akau School, 953 Te Akau Rd",0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,2,0,0,0,15,0
"Te Kauwhata","Te Kauwhata College, Waerenga Rd",0,0,0,0,0,0,2,0,2,0,37,0,17,3,0,1,0,0,2,64,1
"Te Kohanga","Te Kohanga School, 976 Tuakau - Port Waikato Main Rd",0,1,0,0,0,0,2,0,0,0,21,0,19,0,0,1,0,0,0,44,2
"Te Uku","Te Uku School, 3436 SH 23",0,0,0,0,0,0,0,0,2,0,7,0,8,1,0,4,0,0,0,22,2
"Tuakau","Tuakau Primary School, School Rd",0,0,0,0,0,0,2,0,3,1,71,0,28,2,0,7,0,0,0,114,4
,"Union Parish Hall, St Stephen's Ave",0,0,0,1,0,0,0,0,1,0,68,0,33,4,0,12,0,0,0,119,5
"Waiau Pa","Waiau Pa School, 571 Waiau Pa Rd",0,0,0,0,0,0,0,0,0,0,9,0,4,5,0,2,0,0,0,20,0
"Waikaretu","Waikaretu School, 1448 Waikaretu Valley Rd",0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,12,1
"Waingaro","Waingaro School, 5844 Waingaro Rd",0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,5,1
"Waipipi","Waipipi School, 100 Creamery Rd",0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,6,0
"Waiterimu","Waiterimu School, 166 Waiu Rd",0,0,0,0,0,0,2,0,0,0,5,0,4,0,0,3,0,0,0,14,0
"Waiuku","Sandspit School, Sandspit Rd",0,3,0,0,0,0,1,0,1,0,50,0,48,7,0,7,0,0,0,117,1
,"Waiuku College, Constable Rd",0,0,0,0,0,0,2,0,0,0,15,0,21,5,0,6,0,0,0,49,2
,"Waiuku Primary School, cnr George & France Sts",0,1,0,0,0,0,1,0,3,0,34,0,29,10,0,7,0,0,0,85,1
,Taranaki-King Country
"Aria","Aria School, Barclay Rd, Aria",0,0,0,0,0,0,0,0,1,0,5,0,4,1,0,2,0,0,0,13,0
"Arohena","Arohena School, 40 Pukewhau Rd",0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,0,1,8,0
"Benneydale","Benneydale Community Hall, Maniaiti Street ",0,0,0,0,0,0,0,0,0,0,12,0,3,1,0,1,0,0,0,17,1
"Hangatiki","School (library), 591 Hangatiki East Rd",0,0,0,0,0,0,0,0,0,0,3,0,6,2,0,3,0,0,0,14,0
"Hauturu","Memorial Hall, cnr Harbour Rd & Hauturu Rd",0,0,0,0,0,0,0,0,0,0,6,0,3,2,0,2,0,0,0,13,0
"Kawhia","Kawhia Community Hall, 141 Jervois St",0,0,0,0,0,0,3,0,5,1,52,0,23,3,0,5,0,0,0,92,1
"Kihikihi","Town Hall",0,0,0,1,1,0,1,0,2,1,98,0,64,3,0,11,0,0,2,184,8
"Kinohaku","Kinohaku School (library), Harbour Rd",0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,6,0
"Maihiihi","Maihiihi School, 775 Maihiihi Rd",0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,7,0
"Marokopa","Marokopa Community Hall, The Esplanade",0,0,0,0,0,0,0,0,1,0,12,0,8,0,0,0,0,0,0,21,0
"Mokau","Mokau Primary School, Rangi St",0,0,0,1,0,0,0,0,0,0,4,0,6,0,0,1,0,0,0,12,0
"Ngutunui","Ngutunui School, Ngutunui Rd",0,0,0,0,0,0,0,0,2,0,5,0,4,1,0,0,0,0,0,12,0
"Oparau","Oparau Hall, 33 Rotoiti Rd",0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,1,0,0,0,9,1
"Oparure","Oparure School, Oparure Rd",0,0,0,1,0,0,0,0,0,0,17,0,11,1,0,1,0,0,1,32,0
"Otewa","Otewa School, Otewa Rd",0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,1,0,0,0,6,1
"Otorohanga","District Library Meeting Room Maniapoto St",0,0,0,0,0,0,0,0,2,0,92,0,42,10,0,16,0,0,0,162,3
,"Otorohanga College (Hall), Bledisloe Avenue",0,0,0,1,0,0,0,0,3,0,42,0,28,3,1,5,0,0,0,83,1
"Parawera","Parawera School, 18 Mellsop Rd",0,0,0,0,0,0,0,0,0,0,8,0,6,1,0,1,0,0,0,16,0
"Piopio","Piopio School, 14 Aria Rd",0,0,0,0,0,0,2,0,2,0,42,0,18,5,0,6,0,0,0,75,2
"Pirongia","Pirongia School, 100 Beechey St",0,1,0,0,0,0,0,0,0,0,14,0,8,4,0,2,0,0,0,29,1
"Pokuru","Pokuru School, Pokuru Rd",0,0,0,0,0,0,0,0,0,0,5,0,3,1,0,0,0,0,0,9,0
"Pukeatua","Pukeatua School, 2110 Arapuni Rd",0,0,0,0,0,0,0,0,0,0,11,0,6,2,0,1,0,0,0,20,0
"Taharoa","Taharoa School, Main Rd",0,0,0,0,0,0,0,0,1,0,29,0,18,2,0,1,0,0,0,51,0
"Te Anga","Te Anga Hall, Te Anga Rd",0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,5,1
"Te Awamutu","Courthouse, Walton St",0,0,0,0,0,0,0,0,3,0,26,0,19,7,0,7,0,0,0,62,2
,"Intermediate School, Hazelmere Cres",0,0,0,1,0,0,5,0,2,0,38,0,22,3,0,2,0,0,0,73,1
,"Pekerau School, 742 Te Rahu Rd",0,0,0,1,0,0,5,0,3,0,53,0,24,3,0,3,0,0,0,92,3
,"Primary School, 401 Teasdale St",0,0,0,0,0,0,1,0,1,0,28,0,13,7,0,8,0,0,1,59,0
,"Te Awamutu College (hall), Alexandra St",0,0,0,0,0,0,3,0,2,0,48,0,42,6,0,6,0,0,0,107,5
"Te Kawa","Cross Roads Hall cnr SH3 & Te Kawa Rd",0,0,0,0,0,0,0,0,1,0,3,0,0,4,0,0,0,0,0,8,0
"Te Kuiti","Centennial Park School, Te Kuiti Rd",0,0,0,2,0,0,0,0,3,0,98,0,45,2,0,3,0,0,1,154,4
,"Te Kuiti Courthouse, Queen St",0,0,0,0,1,0,1,0,2,1,85,0,50,2,0,6,0,0,0,148,3
,"Te Kuiti High School, Hospital Rd",0,0,0,0,0,0,2,0,0,0,25,0,10,0,0,3,0,0,0,40,1
,"Te Kuiti Primary School, Rora St",0,0,0,0,0,0,1,0,0,1,80,0,27,4,0,4,0,0,0,117,3
"Te Mata","Te Mata School, 778 Te Mata Rd",0,0,0,0,0,0,0,0,1,0,8,0,3,2,0,0,0,0,0,14,0
"Te Pahu","Te Pahu School, 671 Te Pahu Rd",0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,6,0
"Waitomo Caves","Waitomo School, Hotel Access Rd",0,0,0,0,0,0,0,0,1,0,16,0,14,0,0,1,0,0,0,32,1
"Wharepapa","South School, 14 Wharepapa Rd",0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,7,0
,"Polling places where less than 6 votes were taken",0,1,0,4,0,0,1,0,10,1,83,0,29,27,0,16,1,0,1,174,2
,"Hospital Votes",0,0,1,0,0,0,0,0,1,0,42,0,13,3,0,3,0,0,0,63,1
,"Ordinary Votes BEFORE polling day",0,2,1,3,1,1,15,0,20,0,387,0,253,32,0,46,0,0,3,764,15
,"Special Votes BEFORE polling day",0,0,0,4,0,0,2,0,6,1,80,0,78,4,0,3,0,0,0,178,4
,"Special Votes On polling day",0,6,0,13,0,0,31,0,46,5,871,0,500,54,2,102,1,0,6,1637,33
,"Overseas Special Votes including defence force",0,0,0,0,0,0,2,0,5,0,31,0,12,8,0,2,0,0,2,62,0
,"Special Votes Allowed for Party Only",0,0,0,5,1,1,5,0,7,1,243,0,148,10,0,15,0,0,0,436,11
,"Tainui Total",5,49,6,144,11,5,294,2,518,53,10421,1,5184,774,9,1161,2,4,73,18716,343
,,,,,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",19059
"Electorate Party Valid Votes for Tainui",,"Labour Party - .556796324"
"99 MP Party",5,.0002671511
"ACT New Zealand",49,.0026180808
"Alliance",6,.0003205813
"Aotearoa Legalise Cannabis Party",144,.0076939517
"Christian Heritage NZ",11,.0005877324
"Democrats for Social Credit",5,.0002671511
"Destiny New Zealand",294,.0157084847
"Direct Democracy Party",2,.0001068604
"Green Party",518,.027676854
"Jim Anderton's Progressive",53,.0028318017
"Labour Party",10421,.556796324
"Libertarianz",1,.0000534302
"Mâori Party",5184,.2769822612
"National Party",774,.0413549904
"New Zealand Family Rights Protection Party",9,.000480872
"New Zealand First Party",1161,.0620324856
"OneNZ Party",2,.0001068604
"The Republic of New Zealand Party",4,.0002137209
"United Future New Zealand",73,.0039004061
